LEAID,grade,year,M,H,Dis,D,G,G_year,unit_id,P_white_white,P_white_nonwhite,P_nonwhite_white,n_sch,charter_percent,loc,pupteach,sec_teach_pct,sec_counselor_pct,prop_tax_share,enrollment,inst_pp_tcur,support_pp,current_pp,total_rev_pp,core_exp_pp,avg_sch_size
4808940,10,2019,0.10342465840826127,0.086928175198704,0.4176591715682874,0,0,0,189,0.24566298332441375,0.7543370166755863,0.14524608011645104,128,3.90625,NA,14.75,40.06641053086485,NA,86.48148388077036,80911,6069,4223,10706,20986,10292,632.1171875
4808940,11,2019,0.09731219743842084,0.08207468894338066,0.4021663935645014,0,0,0,190,0.24317301012031417,0.7568269898796859,0.14879053093867942,128,3.90625,NA,14.75,40.06641053086485,NA,86.48148388077036,80911,6069,4223,10706,20986,10292,632.1171875
4808940,12,2019,0.09703106766996822,0.08033268442436423,0.3987133958931748,0,0,0,191,0.23600826317867105,0.7639917368213289,0.14532654553716232,128,3.90625,NA,14.75,40.06641053086485,NA,86.48148388077036,80911,6069,4223,10706,20986,10292,632.1171875
4808940,9,2020,0.09961716390370567,0.08527657638186331,0.4234256370582136,0,0,0,192,0.24566029989122212,0.7543397001087779,0.14298044721911848,126,3.9682539682539684,NA,13.59,40.54540305216567,NA,85.31939580944082,74871,6651,5240,12038,21825,11891,594.2142857142857
4808940,10,2020,0.10452932650689216,0.08825015827033644,0.43237106933823055,0,0,0,189,0.24257265249031873,0.7574273475096813,0.13834024195229963,126,3.9682539682539684,NA,13.59,40.54540305216567,NA,85.31939580944082,74871,6651,5240,12038,21825,11891,594.2142857142857
4808940,11,2020,0.10539231841844292,0.08853054880292899,0.4162518494593523,0,0,0,190,0.24632200011214783,0.7536779998878521,0.14607143773312176,126,3.9682539682539684,NA,13.59,40.54540305216567,NA,85.31939580944082,74871,6651,5240,12038,21825,11891,594.2142857142857
4808940,12,2020,0.093672536090469,0.07909745162858099,0.391297360052856,0,0,0,191,0.2394545664091855,0.7605454335908145,0.1475085718534273,126,3.9682539682539684,NA,13.59,40.54540305216567,NA,85.31939580944082,74871,6651,5240,12038,21825,11891,594.2142857142857
4808940,9,2021,0.10786446848597885,0.09197990607872136,0.45368820014771377,0,0,0,192,0.2439442329424512,0.7560557670575488,0.13266160087216675,125,4.8,NA,14.24,41.428347821439345,NA,70.36117681769421,74602,6838,5155,12492,15720,11993,596.816
4808940,10,2021,0.10143446991878564,0.08661991259658386,0.41208850979036615,0,0,0,189,0.24864271572668328,0.7513572842733167,0.1478851286424779,125,4.8,NA,14.24,41.428347821439345,NA,70.36117681769421,74602,6838,5155,12492,15720,11993,596.816
4808940,11,2021,0.1057980059813898,0.08887937259891139,0.4151879044697516,0,0,0,190,0.24724303511781076,0.7527569648821892,0.14645182082802893,125,4.8,NA,14.24,41.428347821439345,NA,70.36117681769421,74602,6838,5155,12492,15720,11993,596.816
4808940,12,2021,0.09828943472918376,0.08236700030053101,0.38049464230843166,0,0,0,191,0.2425807529074709,0.7574192470925291,0.15230611556388138,125,4.8,NA,14.24,41.428347821439345,NA,70.36117681769421,74602,6838,5155,12492,15720,11993,596.816
4808940,9,2022,0.10492686880802436,0.08914564665217674,0.4219236976293704,0,0,0,192,0.2427953268803897,0.7572046731196103,0.14048617033071778,124,3.225806451612903,NA,16.55,43.124000532297615,NA,NA,74602,NA,NA,12492,NA,NA,NA
4808940,10,2022,0.1108221142422154,0.09413307734386224,0.44426193410449377,0,0,0,189,0.24676781372913187,0.7532321862708682,0.13708372620786963,124,3.225806451612903,NA,16.55,43.124000532297615,NA,NA,74602,NA,NA,12492,NA,NA,NA
4808940,11,2022,0.09934330764924268,0.08442867669146302,0.4008087230777015,0,0,0,190,0.24683254226862364,0.7531674577313764,0.15045501584539106,124,3.225806451612903,NA,16.55,43.124000532297615,NA,NA,74602,NA,NA,12492,NA,NA,NA
4808940,12,2022,0.10323422437978784,0.08651649251634719,0.39434749922498286,0,0,0,191,0.2462420240332768,0.7537579759667232,0.15086574329672173,124,3.225806451612903,NA,16.55,43.124000532297615,NA,NA,74602,NA,NA,12492,NA,NA,NA
4808940,9,2023,0.10176957709708404,0.08734693811000997,0.42381374348587464,0,0,0,192,0.2400139003110717,0.7599860996889283,0.13921667291598988,123,3.252032520325203,NA,14.3,39.866361401497,0,NA,74602,NA,NA,12492,NA,NA,NA
4808940,10,2023,0.10518723758539274,0.08937872938172933,0.422683194232888,0,0,0,189,0.2438881575572871,0.7561118424427129,0.1409645025569381,123,3.252032520325203,NA,14.3,39.866361401497,0,NA,74602,NA,NA,12492,NA,NA,NA
4808940,11,2023,0.10516359450307404,0.08913416546822116,0.4225293567219937,0,0,0,190,0.24463228194394132,0.7553677180560586,0.14185230258882991,123,3.252032520325203,NA,14.3,39.866361401497,0,NA,74602,NA,NA,12492,NA,NA,NA
