"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"150003000073","1500030","1","1","33",111,"3",547,204,751,1826,526,468,454,370,3,288,34,3,63,122,13,0,251,25,3,52,97,40,3,261,26,4,42,96,22,0,226,17,3,34,71,19,1026,102,13,191
"150003000075","1500030","1","1","42",27,"3",179,49,228,326,93,81,73,76,0,13,3,0,2,75,0,0,15,1,0,4,61,0,0,8,1,1,3,60,0,0,15,1,0,5,55,0,51,6,1,14
"150003000085","1500030","1","1","33",64,"3",355,103,458,1045,263,287,264,226,1,49,13,3,81,88,28,1,82,10,2,71,103,18,1,72,8,4,68,88,23,4,65,16,1,51,69,20,268,47,10,271
"150003000086","1500030","1","1","33",68,"3",301,100,401,1187,319,319,280,263,1,131,8,4,57,88,30,1,159,12,1,46,79,21,0,119,7,2,56,72,24,2,128,14,2,40,65,12,537,41,9,199
"150003000091","1500030","1","1","33",2,"4",15,0,15,18,2,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0
"150003000093","1500030","1","1","33",40,"3",208,70,278,618,152,150,161,154,0,63,2,0,9,69,9,0,66,6,0,13,54,11,0,73,7,0,12,62,7,1,65,5,1,25,50,7,267,20,1,59
"150003000096","1500030","2","1","11",13.5,"4",23,2,25,74,6,8,13,7,0,5,0,0,0,1,0,0,1,0,0,1,6,0,0,3,0,0,1,8,1,1,2,0,0,2,2,0,11,0,0,4
"150003000098","1500030","4","1","41",40,"3",49,4,53,102,28,29,23,12,1,2,2,1,3,19,0,0,5,4,0,2,17,1,0,1,5,0,1,15,1,0,0,2,0,1,9,0,8,13,1,7
"150003000100","1500030","1","1","22",93.5,"3",411,122,533,1247,374,299,298,270,0,99,20,8,33,182,32,0,83,13,2,47,151,3,1,77,10,7,51,150,2,1,79,7,1,41,139,2,338,50,18,172
"150003000102","1500030","1","1","21",134.5,"3",247,83,330,2423,610,643,592,576,4,289,37,24,79,118,59,2,279,37,21,92,125,87,4,283,31,19,74,117,64,1,280,26,17,75,94,83,1131,131,81,320
"150003000103","1500030","1","1","11",113.5,"3",318,125,443,2010,538,506,505,460,0,274,22,34,73,68,67,1,260,21,26,65,77,56,2,288,22,25,50,56,62,1,271,10,25,47,58,48,1093,75,110,235
"150003000108","1500030","1","1","21",126,"3",671,253,924,1930,542,550,417,420,9,168,55,56,91,117,46,4,151,44,53,115,142,41,5,124,57,34,63,105,29,4,138,27,43,75,100,33,581,183,186,344
"150003000110","1500030","1","1","21",117,"3",1032,159,1191,1743,489,481,421,345,5,70,24,4,20,338,28,5,69,14,8,38,312,35,2,58,14,5,23,282,37,2,66,12,1,21,211,32,263,64,18,102
"150003000114","1500030","1","1","21",107,"3",358,129,487,1799,524,456,409,401,3,236,30,14,31,145,65,0,247,22,6,29,107,45,0,237,16,7,29,88,32,3,236,16,7,19,87,33,956,84,34,108
"150003000117","1500030","1","1","21",73,"3",596,96,692,967,190,187,141,79,1,12,5,0,2,168,2,0,17,1,2,5,160,2,2,16,2,0,8,110,3,0,11,3,1,3,60,1,56,11,3,18
"150003000134","1500030","1","1","21",151,"3",877,365,1242,2768,789,691,683,589,4,389,37,30,76,195,58,2,336,33,25,66,200,29,3,344,34,27,60,177,38,1,299,40,23,53,144,29,1368,144,105,255
"150003000141","1500030","1","1","32",39,"3",214,96,310,642,91,105,97,123,0,32,7,0,26,20,6,0,45,4,0,28,23,5,2,36,4,2,20,27,6,1,55,8,0,16,33,10,168,23,2,90
"150003000150","1500030","1","1","21",70,"3",201,141,342,1309,348,337,308,313,3,79,37,35,93,60,41,2,87,39,43,100,33,33,5,89,21,51,73,44,25,3,83,19,35,97,49,27,338,116,164,363
"150003000161","1500030","1","1","21",142,"3",964,374,1338,2463,736,661,551,499,1,499,6,8,16,188,18,1,449,7,10,14,166,14,1,426,3,4,9,100,8,0,372,9,6,9,85,18,1746,25,28,48
"150003000163","1500030","1","1","21",65,"3",184,99,283,1182,335,330,288,226,1,187,6,2,35,42,62,0,213,12,1,32,41,31,0,199,6,0,38,28,17,1,164,1,1,19,21,19,763,25,4,124
"150003000177","1500030","1","1","21",65,"3",374,123,497,1150,330,293,247,274,2,159,10,8,20,118,13,1,135,5,14,29,104,5,1,128,8,3,30,68,9,1,160,10,7,21,68,7,582,33,32,100
"150003000186","1500030","1","1","11",89,"3",426,144,570,1426,436,374,299,317,1,247,13,4,19,128,24,0,204,10,2,27,105,26,1,172,5,2,17,86,16,0,207,2,4,17,63,24,830,30,12,80
"150003000193","1500030","1","1","11",98,"3",899,206,1105,1790,589,454,408,326,1,321,29,6,19,176,37,3,306,17,0,20,87,21,1,299,17,2,11,61,17,1,231,6,0,15,53,20,1157,69,8,65
"150003000212","1500030","1","1","11",66,"3",504,92,596,984,277,243,238,211,0,100,9,5,16,110,37,0,99,11,4,12,76,41,0,98,7,4,14,83,32,1,88,7,2,15,73,25,385,34,15,57
"150003000221","1500030","1","1","11",142,"3",1213,391,1604,2483,752,625,571,516,1,446,6,5,9,233,52,1,383,2,2,8,142,87,2,392,2,1,5,110,59,0,351,2,6,5,102,50,1572,12,14,27
"150003000228","1500030","1","1","21",62.5,"3",128,58,186,1175,303,308,294,267,0,120,14,5,65,53,46,0,109,17,4,64,68,46,1,113,14,3,77,45,41,0,108,13,2,54,49,41,450,58,14,260
"150003000246","1500030","1","1","11",25,"4",182,47,229,387,20,24,22,28,0,1,0,0,0,19,0,0,0,0,0,0,23,1,0,4,0,1,1,16,0,0,1,0,0,1,26,0,6,0,1,2
"150003000251","1500030","1","1","41",72,"3",339,145,484,1116,333,286,253,238,3,48,12,5,119,132,14,1,55,8,6,92,112,12,1,60,9,1,95,80,7,3,49,8,3,97,65,13,212,37,15,403
"150003000254","1500030","1","1","41",83.5,"3",590,151,741,1541,432,318,410,366,4,80,31,9,104,150,54,5,79,10,2,94,83,45,1,90,24,3,95,143,54,4,68,28,4,102,121,39,317,93,18,395
"150003000260","1500030","1","1","33",63,"3",572,113,685,915,244,247,223,197,3,61,16,2,41,119,2,2,65,13,5,42,119,1,3,54,14,1,49,101,1,0,60,8,3,33,92,1,240,51,11,165
"150003000261","1500030","1","1","21",107.5,"3",478,155,633,2054,608,544,474,421,2,171,48,23,76,234,54,1,176,40,21,74,179,53,1,160,26,15,57,161,54,1,132,26,21,62,139,40,639,140,80,269
"150003000262","1500030","1","1","33",34,"4",205,24,229,331,29,26,36,28,0,0,3,1,6,15,4,1,2,0,1,9,11,2,0,5,1,2,15,11,2,1,0,0,1,12,12,2,7,4,5,42
"150003000263","1500030","1","1","33",21,"4",91,40,131,212,16,11,12,12,0,1,0,0,1,14,0,0,0,0,0,2,9,0,0,0,0,0,1,11,0,0,0,0,0,0,12,0,1,0,0,4
"150003000265","1500030","1","1","33",17,"4",16,2,18,195,30,36,27,18,2,4,1,0,21,2,0,0,5,2,2,20,7,0,0,2,2,0,17,6,0,0,2,2,0,9,5,0,13,7,2,67
"150003000269","1500030","1","1","41",2.8,"4",43,0,43,46,7,4,6,4,0,0,0,0,0,7,0,0,0,0,0,1,3,0,0,1,1,0,0,4,0,0,0,0,0,0,4,0,1,1,0,1
"150003000270","1500030","1","1","11",11,"4",16,4,20,80,9,10,10,11,0,2,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,1,9,0,0,2,0,0,0,9,0,4,0,0,1
"150003000272","1500030","1","1","11",15,"4",64,49,113,238,16,20,20,0,0,0,1,0,6,9,0,0,3,1,0,5,10,1,0,0,0,0,2,17,1,0,0,0,0,0,0,0,3,2,0,13
"150003000273","1500030","1","1","11",37.8,"4",34,21,55,448,56,55,56,53,1,24,1,1,12,14,3,0,26,1,0,8,18,2,0,25,1,1,12,14,3,0,29,0,2,5,13,4,104,3,4,37
"150003000274","1500030","1","1","11",25.5,"4",37,1,38,455,37,54,53,41,0,8,1,1,16,9,2,1,15,3,3,17,13,2,1,11,5,1,25,10,0,2,5,0,0,16,18,0,39,9,5,74
"150003000275","1500030","1","1","41",7,"4",31,12,43,78,13,14,8,7,0,0,0,0,0,13,0,0,0,0,0,3,11,0,0,0,0,0,1,7,0,0,0,0,0,1,6,0,0,0,0,5
"150003000276","1500030","1","1","22",10,"4",19,48,67,132,6,6,3,5,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0
"150003000278","1500030","1","1","41",6,"3",50,6,56,75,12,15,15,8,0,0,0,0,2,10,0,1,0,0,0,1,13,0,0,1,0,0,1,13,0,0,1,1,0,0,6,0,2,1,0,4
"150003000279","1500030","1","1","41",32.75,"4",87,48,135,509,83,66,59,40,2,6,5,1,56,11,2,0,2,4,0,48,8,4,1,4,3,1,42,7,1,0,2,0,0,27,5,6,14,12,2,173
"150003000280","1500030","1","1","33",4,"4",27,2,29,32,5,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"150003000282","1500030","1","1","42",29.7,"4",285,35,320,498,49,50,34,41,5,1,1,2,28,12,0,2,2,0,0,33,13,0,1,2,1,0,27,3,0,4,1,1,3,26,6,0,6,3,5,114
"150003000287","1500030","1","1","33",12,"4",106,26,132,175,13,3,9,4,0,0,1,0,1,9,2,0,0,0,0,0,3,0,1,0,0,0,1,7,0,0,0,0,0,0,4,0,0,1,0,2
"150003000288","1500030","1","1","43",10,"4",111,4,115,148,24,17,4,8,1,1,1,0,4,11,6,0,1,0,0,3,8,5,1,1,0,0,1,1,0,0,0,0,0,0,3,5,3,1,0,8
"150003000289","1500030","1","1","33",12,"4",39,3,42,101,4,5,3,1,0,0,0,0,1,3,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1
"150003000294","1500030","1","1","33",9.5,"4",66,14,80,109,4,3,4,2,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0
"150003000295","1500030","1","1","41",30.5,"4",91,3,94,1071,121,56,33,14,1,19,8,3,62,20,8,1,11,2,2,24,8,8,0,8,2,2,10,9,2,0,3,0,0,5,6,0,41,12,7,101
"170993000587","1709930","1","1","11",94,"3",462,905,1367,1533,302,505,371,350,2,41,187,29,38,1,4,1,70,337,53,40,0,4,0,42,252,38,32,0,7,0,36,220,55,34,0,5,189,996,175,144
"170993000588","1709930","1","1","11",84,"3",788,569,1357,1422,351,379,351,332,0,0,6,342,0,0,3,0,1,3,373,0,0,2,0,0,5,341,1,1,3,1,1,2,326,0,0,2,2,16,1382,1
"170993000626","1709930","1","1","11",105,"3",589,883,1472,1648,414,407,389,437,5,1,176,217,12,1,2,1,1,195,204,5,0,1,2,1,160,211,14,0,1,2,3,153,267,10,1,1,6,684,899,41
"170993000671","1709930","1","1","11",29,"3",191,328,519,533,142,158,115,118,0,0,72,69,1,0,0,0,0,76,82,0,0,0,0,1,50,60,4,0,0,0,1,57,57,2,0,1,2,255,268,7
"170993000681","1709930","1","1","11",84,"3",411,855,1266,1417,376,361,335,343,2,0,265,90,16,1,2,3,4,245,86,22,1,0,0,1,217,101,16,0,0,0,2,212,100,28,1,0,7,939,377,82
"170993000693","1709930","4","1","11",52,"3",38,17,55,269,106,76,52,34,0,1,19,84,2,0,0,2,0,10,60,4,0,0,0,0,3,47,1,0,1,0,0,5,27,2,0,0,1,37,218,9
"170993000714","1709930","1","1","11",110,"3",204,621,825,2164,511,453,490,481,1,63,136,142,145,0,24,2,60,128,110,139,0,14,6,109,91,132,133,0,19,0,82,98,145,128,0,28,314,453,529,545
"170993000717","1709930","1","1","11",40,"3",215,189,404,447,77,126,146,95,0,0,6,70,0,0,1,0,0,3,121,1,0,1,0,0,1,145,0,0,0,0,0,1,93,1,0,0,0,11,429,2
"170993000718","1709930","1","1","11",37,"3",253,180,433,470,134,111,115,103,1,0,87,45,1,0,0,0,0,73,37,0,0,1,0,0,79,36,0,0,0,0,0,71,32,0,0,0,0,310,150,1
"170993000722","1709930","1","1","11",103,"3",659,946,1605,1673,519,433,390,324,2,2,490,18,5,0,2,2,13,399,7,8,0,4,0,3,377,6,3,0,1,0,5,311,8,0,0,0,23,1577,39,16
"170993000758","1709930","1","1","11",85,"3",582,815,1397,1518,413,403,377,312,0,0,3,409,0,0,1,0,0,2,397,0,0,4,0,0,0,377,0,0,0,0,0,0,312,0,0,0,0,5,1495,0
"170993000788","1709930","1","1","11",87,"3",650,767,1417,1441,338,389,352,327,0,0,281,54,3,0,0,1,0,344,43,0,0,1,7,0,309,33,1,0,2,3,0,269,53,2,0,0,0,1203,183,6
"170993000792","1709930","1","1","11",50,"3",335,293,628,664,100,125,217,220,0,0,1,99,0,0,0,0,0,4,121,0,0,0,1,0,2,213,0,0,1,0,0,0,220,0,0,0,0,7,653,0
"170993000799","1709930","1","1","11",109,"3",579,986,1565,1686,437,436,406,398,1,3,357,62,12,0,2,1,2,321,91,17,2,2,0,1,313,65,21,0,6,4,1,306,63,21,0,3,7,1297,281,71
"170993000809","1709930","1","1","11",68,"3",408,548,956,1031,216,288,262,258,1,1,105,109,0,0,0,1,0,123,161,3,0,0,0,0,167,92,1,0,2,1,0,153,101,1,0,2,1,548,463,5
"170993000851","1709930","1","1","11",80,"3",526,566,1092,1190,270,387,248,239,1,0,2,267,0,0,0,0,0,2,382,0,0,3,0,0,0,245,1,0,2,0,0,1,237,0,1,0,0,5,1131,1
"170993000852","1709930","1","1","11",48,"3",319,252,571,607,130,180,153,142,2,0,2,124,0,0,2,0,0,0,180,0,0,0,0,0,1,152,0,0,0,0,0,0,142,0,0,0,0,3,598,0
"170993000879","1709930","1","1","11",35,"3",236,205,441,455,105,119,117,107,0,0,0,105,0,0,0,0,0,0,119,0,0,0,0,0,1,116,0,0,0,0,0,0,107,0,0,0,0,1,447,0
"170993000889","1709930","1","1","11",84,"3",438,1158,1596,1657,455,515,340,317,2,41,367,31,14,0,0,2,16,437,41,17,0,2,1,4,296,22,15,0,2,0,2,267,36,11,0,1,63,1367,130,57
"170993000893","1709930","1","1","11",87,"3",729,460,1189,1445,385,359,321,373,0,0,3,382,0,0,0,0,0,1,355,0,1,2,0,0,1,319,1,0,0,0,0,1,371,0,0,1,0,6,1427,1
"170993000894","1709930","1","1","11",46,"3",93,45,138,212,86,73,29,5,0,0,8,76,2,0,0,0,0,7,66,0,0,0,0,1,6,22,0,0,0,0,0,0,5,0,0,0,1,21,169,2
"170993000895","1709930","1","1","11",75,"3",565,560,1125,1220,330,305,256,312,0,0,2,327,0,0,1,0,0,2,302,0,0,1,0,0,1,255,0,0,0,0,0,0,312,0,0,0,0,5,1196,0
"170993000920","1709930","1","1","11",180,"3",946,1801,2747,2853,789,810,639,605,5,67,685,13,18,0,1,5,103,666,16,18,1,1,1,53,559,16,9,0,1,1,71,505,11,14,0,3,294,2415,56,59
"170993000923","1709930","1","1","11",84,"3",520,644,1164,1218,333,319,327,237,1,1,295,20,13,0,3,0,0,279,9,5,0,26,0,0,297,3,5,0,22,0,0,217,1,2,0,17,1,1088,33,25
"170993000924","1709930","1","1","11",95,"3",366,899,1265,1584,380,455,367,379,0,1,243,23,111,0,2,4,2,312,28,107,0,2,4,5,236,18,102,0,2,5,1,234,34,103,2,0,9,1025,103,423
"170993000925","1709930","1","1","11",103,"3",538,912,1450,1848,538,359,352,408,1,13,16,490,4,0,14,1,10,16,312,4,1,15,3,26,16,272,6,2,27,2,6,20,345,9,2,24,55,68,1419,23
"170993000931","1709930","1","1","11",60,"3",233,436,669,905,219,220,224,241,0,1,11,204,1,0,2,0,3,12,199,4,0,2,1,1,5,215,0,0,2,0,5,11,223,2,0,0,10,39,841,7
"170993000941","1709930","1","1","11",91,"3",387,933,1320,1502,387,412,411,291,5,42,249,43,40,0,8,2,37,256,46,59,3,9,4,66,238,39,60,0,4,7,23,181,37,41,0,2,168,924,165,200
"170993000942","1709930","1","1","11",235,"3",665,1972,2637,4330,1207,1049,977,1011,4,125,574,116,359,4,25,8,109,504,87,314,2,25,3,81,474,76,307,1,35,8,129,480,84,282,0,28,444,2032,363,1262
"170993000943","1709930","1","1","11",62,"3",410,405,815,828,134,245,224,222,0,0,2,132,0,0,0,0,0,5,239,0,0,1,1,0,1,220,0,1,1,0,0,3,218,0,0,1,0,11,809,0
"170993000967","1709930","1","1","11",46,"3",399,285,684,704,191,149,226,136,0,0,2,188,0,0,1,0,0,1,148,0,0,0,0,0,0,224,0,0,2,0,0,0,136,0,0,0,0,3,696,0
"170993000972","1709930","1","1","11",60,"3",381,268,649,700,184,197,149,150,0,0,2,180,0,0,2,0,0,4,193,0,0,0,0,0,0,147,0,0,2,0,0,0,149,0,0,1,0,6,669,0
"170993000977","1709930","1","1","11",103,"3",491,939,1430,1647,442,388,495,322,2,107,182,63,76,4,8,1,95,128,50,106,0,8,2,117,173,79,117,1,6,0,84,126,44,62,1,5,403,609,236,361
"170993000990","1709930","1","1","11",52,"3",103,339,442,871,200,215,238,217,2,22,63,46,59,1,7,1,19,67,53,64,0,11,1,33,74,59,62,0,9,3,20,77,55,57,0,5,94,281,213,242
"170993000999","1709930","2","1","11",36,"3",45,207,252,298,36,92,46,124,0,1,16,10,9,0,0,0,6,43,30,13,0,0,0,3,16,23,4,0,0,1,1,60,39,22,0,1,11,135,102,48
"170993001002","1709930","1","1","11",95,"3",441,786,1227,1571,349,408,384,268,2,0,9,329,5,0,4,0,0,6,398,1,0,3,0,0,6,371,5,1,1,0,0,3,262,2,0,1,0,24,1360,13
"170993001018","1709930","4","1","11",24,"3",55,122,177,203,40,36,41,86,0,3,18,16,3,0,0,0,0,15,15,6,0,0,0,2,16,13,10,0,0,0,0,44,29,13,0,0,5,93,73,32
"170993001061","1709930","1","1","11",48,"3",303,216,519,563,166,169,109,105,0,0,2,162,1,0,1,1,1,2,163,1,0,1,0,0,3,106,0,0,0,0,1,4,99,0,1,0,2,11,530,2
"170993001072","1709930","1","1","11",39,"3",339,236,575,619,126,182,124,183,1,0,3,121,1,0,0,0,0,4,175,2,0,1,0,0,0,124,0,0,0,0,0,1,182,0,0,0,0,8,602,3
"170993001076","1709930","2","1","11",20,"3",10,109,119,126,NA,27,35,64,-4,-4,-4,-4,-4,-4,-4,0,0,9,16,1,0,1,0,1,17,16,1,0,0,0,1,23,37,2,0,1,NA,45,65,0
"170993001086","1709930","1","1","11",69,"3",503,451,954,986,171,298,253,251,1,0,122,46,2,0,0,1,0,201,89,3,0,4,1,1,164,79,4,0,4,0,0,175,70,3,0,3,1,662,284,12
"170993001093","1709930","1","1","11",87,"3",445,900,1345,1409,413,413,302,273,1,22,318,45,23,0,4,0,28,294,49,34,1,7,1,21,228,30,20,0,2,0,27,202,23,19,0,2,98,1042,147,96
"170993001111","1709930","1","1","11",138,"3",828,1344,2172,2339,675,727,540,395,3,6,545,66,43,1,11,2,3,584,78,42,0,18,3,11,434,42,37,3,10,3,6,321,29,30,1,5,26,1884,215,152
"170993001114","1709930","1","1","11",69,"3",364,610,974,1053,294,336,193,224,1,35,139,94,21,0,4,1,54,148,100,22,1,10,1,16,79,74,10,3,10,3,30,93,83,11,2,2,135,459,351,64
"170993001125","1709930","1","1","11",41,"3",293,218,511,580,118,157,134,170,0,0,1,117,0,0,0,0,0,0,157,0,0,0,0,0,1,132,0,0,1,0,0,0,170,0,0,0,0,2,576,0
"170993001139","1709930","1","1","11",110,"3",560,1195,1755,1854,458,604,422,363,4,12,346,47,48,0,1,6,11,439,87,55,1,5,1,7,288,72,50,1,3,0,4,258,68,32,1,0,34,1331,274,185
"170993001149","1709930","1","1","11",55,"3",308,451,759,805,205,233,186,177,1,22,67,95,12,1,7,1,31,85,104,8,1,3,0,36,70,68,9,0,3,1,25,50,92,4,0,5,114,272,359,33
"170993001153","1709930","1","1","11",165,"3",468,1271,1739,2914,706,731,623,601,6,45,295,14,331,1,14,2,58,299,15,347,0,10,2,37,250,14,306,1,13,3,46,221,13,314,0,4,186,1065,56,1298
"170993001161","1709930","1","1","11",30,"3",247,191,438,450,83,111,136,117,1,1,20,52,9,0,0,0,4,32,69,6,0,0,0,5,25,102,3,0,1,0,2,15,96,3,1,0,12,92,319,21
"170993001180","1709930","1","1","11",90,"3",319,964,1283,1631,501,409,353,348,7,63,271,67,86,1,6,4,53,195,67,81,2,7,3,37,152,57,98,0,6,6,38,146,60,88,0,10,191,764,251,353
"170993001185","1709930","1","1","11",124,"3",399,952,1351,2338,731,563,529,505,3,49,242,213,176,0,48,2,72,169,138,160,1,21,2,71,175,127,136,3,15,1,58,152,133,145,1,15,250,738,611,617
"170993001189","1709930","1","1","11",93,"4",501,875,1376,1527,386,393,415,331,4,0,325,34,22,1,0,8,0,328,27,28,0,2,0,2,352,28,33,0,0,0,1,287,24,18,0,1,3,1292,113,101
"170993001192","1709930","1","1","11",49,"3",299,309,608,628,131,175,178,139,0,1,69,55,4,0,2,0,0,97,71,4,0,3,3,0,78,92,3,0,2,1,0,70,62,4,0,2,1,314,280,15
"170993001198","1709930","1","1","11",201,"3",907,2081,2988,3302,950,682,856,807,3,25,798,97,25,0,2,4,15,581,59,21,0,2,5,35,700,82,33,1,0,6,46,622,106,24,0,3,121,2701,344,103
"170993001208","1709930","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"170993001980","1709930","1","1","11",60,"3",268,644,912,964,241,247,259,216,1,2,227,1,7,0,3,1,4,221,2,18,0,1,2,1,240,6,9,1,0,0,1,207,6,2,0,0,8,895,15,36
"170993002031","1709930","1","1","11",47,"3",176,479,655,778,192,203,203,179,1,0,18,168,3,0,2,1,0,30,169,2,0,1,2,0,22,175,3,0,1,1,0,18,156,4,0,0,0,88,668,12
"170993002043","1709930","4","1","11",0,"4",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170993002596","1709930","2","1","11",17,"3",47,64,111,114,NA,29,39,46,-4,-4,-4,-4,-4,-4,-4,0,0,20,9,0,0,0,0,0,21,18,0,0,0,0,0,25,21,0,0,0,-4,62,44,-4
"170993003450","1709930","1","1","11",154,"4",899,1198,2097,2322,519,368,344,296,0,2,29,478,4,0,6,0,1,23,338,3,1,2,0,1,16,320,4,0,3,0,1,13,277,2,0,3,5,81,1413,13
"170993003473","1709930","1","1","11",245.5,"3",1451,2285,3736,3993,0,1806,928,995,0,0,0,0,0,0,0,4,0,417,1362,14,0,9,1,6,273,627,17,0,4,4,7,328,623,27,2,4,13,1018,2612,58
"170993003474","1709930","1","1","11",66.55,"3",391,446,837,883,245,255,185,194,0,0,3,239,0,1,2,0,0,4,251,0,0,0,0,0,5,180,0,0,0,0,0,1,193,0,0,0,0,13,863,0
"170993003479","1709930","1","1","11",371.2,"3",1880,3976,5856,6545,2307,1914,1417,840,10,33,1244,928,34,1,57,10,27,1118,706,37,0,16,4,15,938,421,14,0,25,0,10,570,216,15,0,29,85,3870,2271,100
"170993003481","1709930","1","1","11",62,"3",68,310,378,1053,274,264,258,256,1,45,72,19,125,2,10,2,52,53,27,125,0,5,2,81,53,12,99,1,10,2,79,60,10,96,2,7,257,238,68,445
"170993003487","1709930","1","1","11",27,"3",168,265,433,482,98,167,127,88,0,0,17,78,1,0,2,1,0,28,131,5,0,2,0,0,22,93,0,0,12,0,0,21,56,2,0,9,0,88,358,8
"170993003505","1709930","1","1","11",483.96,"4",3251,4615,7866,8896,673,609,479,481,3,35,130,433,57,3,12,1,29,142,378,50,0,9,0,28,98,317,32,0,4,0,22,97,312,50,0,0,114,467,1440,189
"170993003539","1709930","1","1","11",61,"4",450,465,915,998,96,109,96,98,0,0,0,94,0,0,2,0,0,1,107,0,0,1,0,0,2,93,1,0,0,0,0,0,98,0,0,0,0,3,392,1
"170993003981","1709930","1","1","11",21,"3",113,180,293,323,83,64,49,44,0,0,8,69,2,0,4,1,0,8,40,11,0,4,0,0,6,38,1,0,4,0,0,7,33,3,0,1,0,29,180,17
"170993003989","1709930","1","1","11",53,"3",80,213,293,883,251,154,253,224,0,18,56,46,97,2,32,1,12,30,35,65,0,11,1,12,82,69,72,0,17,1,26,50,69,68,0,10,68,218,219,302
"170993004265","1709930","1","1","11",27,"3",176,120,296,317,62,101,85,67,1,0,0,61,0,0,0,0,0,0,98,0,0,3,0,0,1,84,0,0,0,0,0,2,65,0,0,0,0,3,308,0
"170993004266","1709930","1","1","11",38,"3",314,232,546,557,132,149,158,118,0,0,1,131,0,0,0,0,0,3,145,0,1,0,0,0,1,157,0,0,0,0,0,3,115,0,0,0,0,8,548,0
"170993004289","1709930","2","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170993004383","1709930","2","1","11",14,"3",93,46,139,145,31,38,39,25,0,0,7,24,0,0,0,0,0,6,31,1,0,0,0,0,6,31,1,0,1,0,0,3,22,0,0,0,0,22,108,2
"170993004712","1709930","1","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170993004713","1709930","1","1","11",0,"3",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170993004714","1709930","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"170993004715","1709930","1","1","11",24,"3",184,251,435,459,139,153,72,95,0,0,87,50,2,0,0,0,0,105,47,1,0,0,1,0,49,20,2,0,0,0,1,60,32,1,0,1,1,301,149,6
"170993004717","1709930","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"170993005051","1709930","1","1","11",34,"3",262,213,475,503,147,131,116,109,2,0,29,108,7,0,1,0,0,38,87,6,0,0,5,0,31,67,3,0,10,0,0,38,61,8,0,2,0,136,323,24
"170993005061","1709930","1","1","11",32,"3",130,286,416,501,138,144,121,94,0,5,60,40,32,0,1,1,3,89,22,26,0,3,0,3,67,31,18,0,2,0,5,52,22,14,0,1,16,268,115,90
"170993005072","1709930","1","1","11",52,"3",365,307,672,702,112,180,185,219,0,0,21,90,0,0,1,0,0,34,146,0,0,0,0,0,29,155,1,0,0,0,0,42,173,2,0,2,0,126,564,3
"170993005074","1709930","1","1","11",49,"3",380,457,837,869,236,179,219,235,0,0,222,13,1,0,0,0,0,169,10,0,0,0,0,1,203,11,4,0,0,0,0,220,11,3,0,1,1,814,45,8
"170993005075","1709930","1","1","11",38,"3",293,219,512,535,146,136,130,123,0,0,3,143,0,0,0,0,0,2,134,0,0,0,0,0,2,128,0,0,0,0,0,3,118,1,0,1,0,10,523,1
