"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"3620580","360013502870",0,0,0,2,3,-2,0,0,0,0,2,4,-2,0,0,0,0,10,6,-2,2,0,0,0,2,0,-2,0,3,4,16,0,23,110,3,113,4.78260869565217,0.130434782608696,4.91304347826087,113
"3620580","360013503340",0,0,6,22,18,-2,3,0,0,0,15,9,-2,2,0,0,1,24,13,-2,3,0,3,0,42,49,-2,9,47,24,39,101,211,195,3,198,0.924170616113744,0.014218009478673,0.938388625592417,198
"3620580","360013504319",0,0,1,51,13,-2,1,0,0,0,5,1,-2,0,0,0,0,21,4,-2,0,0,1,0,54,12,-2,2,64,4,23,67,158,141,0,141,0.892405063291139,0,0.892405063291139,141
"3620580","360013504468",0,0,0,1,2,-2,0,0,0,0,1,0,-2,0,0,0,0,0,1,-2,0,0,0,0,0,1,-2,0,1,-1,-1,-1,-2,479,4,483,NA,NA,NA,483
"3620580","360013504469",0,0,0,2,4,-2,0,0,0,0,3,1,-2,0,0,0,1,3,4,-2,0,0,0,0,5,5,-2,0,4,2,6,8,20,332,3,335,16.6,0.15,16.75,335
"3620580","360013504477",0,0,0,0,1,-2,0,0,0,0,4,1,-2,0,0,0,0,0,1,-2,0,0,0,0,2,0,-2,0,-1,3,-1,0,1,250,6,256,250,6,256,256
"3620580","360013504480",0,0,3,4,9,-2,8,0,0,3,5,7,-2,3,1,0,2,5,1,-2,3,0,0,5,8,16,-2,10,22,16,10,37,85,176,0,176,2.07058823529412,0,2.07058823529412,176
"3620580","360013504481",0,1,2,28,9,-2,1,0,0,0,19,4,-2,1,0,0,1,21,6,-2,2,0,0,0,59,20,-2,7,39,22,28,84,173,204,3,207,1.17919075144509,0.0173410404624277,1.19653179190751,207
"3620580","360013504522",0,1,0,31,21,-2,3,0,0,0,7,15,-2,1,0,0,0,6,4,-2,1,1,1,1,50,72,-2,8,54,21,9,131,215,346,3,349,1.6093023255814,0.013953488372093,1.62325581395349,349
"3620580","360013504605",0,0,1,2,0,-2,0,0,0,0,1,1,-2,0,0,0,0,0,0,-2,1,0,0,0,0,0,-2,1,1,0,-1,-1,-1,287,7,294,NA,NA,NA,294
"3620580","360013504780",0,0,0,4,2,-2,1,0,0,0,1,0,-2,0,0,0,0,3,0,-2,0,0,0,0,2,2,-2,0,5,-1,1,2,7,408,3,411,58.2857142857143,0.428571428571429,58.7142857142857,411
"3620580","360013504781",0,0,0,3,2,-2,1,0,0,0,1,1,-2,2,0,0,0,2,4,-2,0,0,0,0,1,1,-2,0,4,2,4,0,10,211,3,214,21.1,0.3,21.4,214
"3620580","360013504807",0,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,0,0,0,1,-2,0,0,0,0,0,1,-2,0,-2,-2,-1,-1,-6,149,3,152,NA,NA,NA,152
"3620580","360013504815",0,0,0,2,1,-2,2,0,0,0,1,1,-2,0,0,0,0,0,2,-2,1,0,0,0,3,3,-2,1,3,0,1,5,9,277,9,286,30.7777777777778,1,31.7777777777778,286
"3620580","360013504817",0,0,0,22,12,-2,4,0,0,0,15,4,-2,3,0,1,0,5,5,-2,0,0,0,2,20,8,-2,1,36,20,9,29,94,281,3,284,2.98936170212766,0.0319148936170213,3.02127659574468,284
"3620580","360013504818",0,1,1,2,1,-2,1,0,0,0,0,2,-2,1,0,0,0,3,4,-2,0,0,0,3,0,2,-2,1,4,1,5,4,14,267,8,275,19.0714285714286,0.571428571428571,19.6428571428571,275
"3620580","360015101916",7,0,63,28,167,-2,48,5,0,52,21,216,-2,50,0,0,48,17,134,-2,44,16,2,62,33,181,-2,80,311,342,241,372,1266,874,88,962,0.690363349131122,0.0695102685624013,0.759873617693523,962
"3620580","360015101947",0,8,436,126,332,-2,188,0,2,233,78,155,-2,113,0,1,281,49,165,-2,139,2,2,255,104,294,-2,160,1088,579,633,815,3115,2309,158,2467,0.741252006420546,0.0507223113964687,0.791974317817014,2467
"3620580","360015101952",36,1,367,63,470,-2,496,19,0,307,40,221,-2,285,23,1,276,38,187,-2,311,25,4,286,63,448,-2,417,1431,870,834,1241,4376,2735,266,3001,0.625,0.0607861060329068,0.685786106032907,3001
"3620580","360015102036",13,0,393,43,284,-2,257,6,0,339,40,185,-2,210,4,0,273,12,162,-2,197,12,2,388,37,377,-2,276,988,778,646,1090,3502,2453,189,2642,0.700456881781839,0.0539691604797259,0.754426042261565,2642
"3620580","360015105955",0,0,43,15,11,-2,17,0,1,44,15,17,-2,8,0,0,30,12,10,-2,8,3,1,39,22,19,-2,11,84,83,58,93,318,449,35,484,1.41194968553459,0.110062893081761,1.52201257861635,484
"3620580","360015201906",4,2,94,236,143,-2,109,3,2,84,149,115,-2,89,5,4,62,137,76,-2,99,4,5,104,331,154,-2,88,586,440,381,684,2091,1350,88,1438,0.645624103299857,0.0420851267336203,0.687709230033477,1438
"3620580","360015201943",30,2,287,261,267,-2,277,29,0,216,161,157,-2,223,5,1,244,170,148,-2,253,35,6,238,258,235,-2,307,1122,784,819,1077,3802,2100,284,2384,0.552340873224619,0.0746975276170437,0.627038400841662,2384
"3620580","360015202888",2,1,12,134,35,-2,13,1,0,2,60,18,-2,12,0,0,2,38,14,-2,5,5,1,8,135,32,-2,12,195,91,57,191,534,410,40,450,0.767790262172285,0.0749063670411985,0.842696629213483,450
"3620580","360015203107",0,4,30,5,48,-2,75,0,0,26,5,34,-2,77,0,0,19,6,20,-2,70,0,0,38,12,80,-2,112,160,140,113,240,653,632,66,698,0.967840735068913,0.101071975497703,1.06891271056662,698
"3620580","360015204312",10,4,223,230,133,-2,76,0,2,130,127,100,-2,75,0,2,198,73,66,-2,78,11,7,185,262,159,-2,59,674,432,415,681,2202,1598,127,1725,0.725703905540418,0.0576748410535876,0.783378746594005,1725
"3620580","360015205823",0,1,37,3,27,-2,21,0,0,27,9,30,-2,22,0,0,36,4,21,-2,34,0,0,29,6,28,-2,26,87,86,93,87,353,312,13,325,0.88385269121813,0.0368271954674221,0.920679886685552,325
"3620580","360015205826",0,1,22,47,52,-2,60,1,3,8,17,20,-2,49,0,1,15,19,20,-2,55,2,1,23,37,39,-2,64,180,96,108,164,548,264,5,269,0.481751824817518,0.00912408759124088,0.490875912408759,269
"3620580","360015205827",1,1,4,31,13,-2,4,0,1,2,49,9,-2,8,0,0,3,48,14,-2,4,1,4,1,49,18,-2,2,52,67,67,73,259,190,13,203,0.733590733590734,0.0501930501930502,0.783783783783784,203
"3620580","360015205926",1,0,3,17,25,-2,46,1,1,7,18,25,-2,32,0,0,7,25,13,-2,39,0,1,5,15,25,-2,43,90,82,82,87,341,401,42,443,1.17595307917889,0.12316715542522,1.29912023460411,443
"3620580","360015205940",2,0,6,39,15,-2,12,0,0,2,32,18,-2,4,0,1,2,36,21,-2,11,0,1,10,35,32,-2,9,72,54,69,85,280,242,7,249,0.864285714285714,0.025,0.889285714285714,249
"3620580","360015205941",0,0,12,12,27,-2,16,0,2,12,12,30,-2,13,4,0,10,9,24,-2,16,1,3,15,15,25,-2,23,65,67,61,80,273,200,19,219,0.732600732600733,0.0695970695970696,0.802197802197802,219
"3620580","360015205942",0,0,0,37,22,-2,10,0,0,2,18,9,-2,1,0,0,0,25,11,-2,7,0,0,0,12,10,-2,5,67,28,41,25,161,133,6,139,0.826086956521739,0.0372670807453416,0.863354037267081,139
"3620580","360015300829",13,1,10,100,20,-2,5,4,2,14,101,14,-2,13,15,2,10,101,12,-2,4,17,0,9,99,19,-2,6,147,146,142,148,583,320,82,402,0.548885077186964,0.14065180102916,0.689536878216124,402
"3620580","360015300871",0,2,54,30,30,-2,163,2,0,67,30,25,-2,150,3,0,42,22,31,-2,161,4,2,61,16,16,-2,135,277,272,257,232,1038,370,81,451,0.35645472061657,0.0780346820809249,0.434489402697495,451
"3620580","360015302009",6,5,199,152,193,-2,427,0,2,125,130,91,-2,303,0,1,144,110,109,-2,303,0,4,185,178,184,-2,391,980,649,665,940,3234,2156,319,2475,0.666666666666667,0.0986394557823129,0.76530612244898,2475
"3620580","360015302032",12,4,356,238,140,-2,226,0,0,332,268,98,-2,215,3,0,327,329,127,-2,224,21,4,384,333,127,-2,230,974,911,1008,1097,3990,1847,198,2045,0.462907268170426,0.0496240601503759,0.512531328320802,2045
"3620580","360015302873",0,0,7,14,2,-2,7,0,0,1,10,8,-2,3,0,1,19,74,36,-2,23,0,0,0,12,3,-2,2,28,20,151,15,214,133,3,136,0.621495327102804,0.014018691588785,0.635514018691589,136
"3620580","360015306423",0,1,2,15,15,-2,14,0,2,9,27,21,-2,19,0,1,4,18,13,-2,12,0,0,3,2,4,-2,9,45,76,46,16,183,142,18,160,0.775956284153005,0.0983606557377049,0.87431693989071,160
"3702970","370297000871",0,0,0,27,1,0,0,0,0,1,14,1,0,5,0,0,0,8,1,0,1,2,0,0,48,5,0,0,28,21,10,55,114,127,0,127,1.1140350877193,0,1.1140350877193,127
"3702970","370297001203",0,0,2,16,23,0,0,0,0,1,8,12,0,1,1,0,1,24,14,0,0,1,0,2,44,43,0,0,41,22,40,90,193,741,0,741,3.83937823834197,0,3.83937823834197,741
"3702970","370297001214",24,1,46,202,118,0,96,15,4,34,168,63,0,90,9,1,40,153,54,1,85,26,1,43,302,172,0,113,487,374,343,657,1861,977,101,1078,0.524986566362171,0.0542718968296615,0.579258463191832,1078
"3702970","370297001221",11,2,12,244,147,0,12,5,4,16,214,87,0,6,1,2,16,167,65,0,10,7,3,13,325,230,0,17,428,332,261,595,1616,1613,0,1613,0.998143564356436,0,0.998143564356436,1613
"3702970","370297001229",27,3,44,209,200,1,229,18,3,30,181,122,0,181,20,0,31,159,111,0,175,23,4,33,229,221,0,232,713,535,496,742,2486,1212,148,1360,0.487530168946098,0.0595333869670153,0.547063555913113,1360
"3702970","370297001241",0,0,0,9,3,0,1,1,0,0,12,2,1,3,1,0,0,35,7,0,23,0,1,1,10,4,0,5,13,19,66,21,119,240,0,240,2.01680672268908,0,2.01680672268908,240
"3702970","370297001244",10,2,29,179,67,0,445,13,2,29,153,55,0,407,11,0,22,114,32,0,388,13,3,23,279,96,0,487,732,659,567,901,2859,829,53,882,0.289961525008744,0.018537950332284,0.308499475341028,882
"3702970","370297001248",14,2,20,347,78,1,102,12,2,20,231,66,0,79,9,4,17,242,62,0,64,16,0,23,369,120,1,117,564,410,398,646,2018,936,146,1082,0.46382556987116,0.0723488602576809,0.53617443012884,1082
"3702970","370297001250",8,0,5,67,10,0,66,7,1,4,57,7,0,72,7,1,1,57,5,0,46,9,1,3,75,6,0,65,156,148,117,159,580,329,58,387,0.567241379310345,0.1,0.667241379310345,387
"3702970","370297001274",25,1,22,210,233,0,307,26,3,22,199,152,0,248,23,1,17,167,160,0,294,25,3,26,193,286,1,273,798,650,662,807,2917,1131,130,1261,0.387727116900926,0.0445663352759685,0.432293452176894,1261
"3702970","370297001285",4,4,19,365,29,0,3,5,0,23,310,27,1,2,3,3,19,271,17,0,2,7,4,22,474,32,2,14,424,368,315,555,1662,1630,0,1630,0.980746089049338,0,0.980746089049338,1630
"3702970","370297001286",14,5,22,332,113,0,27,15,3,26,252,69,0,30,13,3,22,261,85,0,37,25,4,23,419,162,1,50,513,395,421,684,2013,2005,3,2008,0.996025832091406,0.0014903129657228,0.997516145057129,2008
"3702970","370297002169",0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,2,0,0,19,3,0,5,9,3,4,29,45,96,0,96,2.13333333333333,0,2.13333333333333,96
"3702970","370297002220",11,1,55,44,24,1,412,9,2,50,36,15,0,341,17,2,45,44,35,0,312,13,0,54,45,42,3,381,548,453,455,538,1994,176,32,208,0.0882647943831495,0.0160481444332999,0.104312938816449,208
"3702970","370297002228",0,0,0,20,5,0,4,0,0,0,13,5,0,2,0,0,0,15,2,0,1,2,1,5,38,19,0,10,29,20,18,75,142,135,0,135,0.950704225352113,0,0.950704225352113,135
"3702970","370297002324",29,3,23,180,85,0,204,18,2,22,149,98,0,208,20,0,17,146,82,0,210,19,4,24,206,145,1,238,524,497,475,637,2133,741,135,876,0.347398030942335,0.0632911392405063,0.410689170182841,876
"3702970","370297002326",11,2,9,278,129,0,15,10,4,17,238,87,0,12,5,2,18,230,93,0,7,8,0,6,323,171,2,24,444,368,355,534,1701,1681,3,1684,0.988242210464433,0.0017636684303351,0.990005878894768,1684
"3702970","370297002593",12,4,7,200,56,0,134,11,3,7,182,40,1,118,9,0,8,200,49,0,138,16,4,8,254,76,0,129,413,362,404,487,1666,683,110,793,0.409963985594238,0.0660264105642257,0.475990396158463,793
"3702970","370297002641",10,1,22,311,90,0,16,5,2,17,272,57,0,7,5,4,15,324,56,0,13,11,0,26,285,91,0,21,450,360,417,434,1661,889,161,1050,0.535219747140277,0.0969295605057195,0.632149307645996,1050
"3702970","370297002811",24,3,42,485,61,0,106,28,4,22,360,55,0,99,17,4,37,371,53,0,101,32,1,22,437,66,0,89,721,568,583,647,2519,964,183,1147,0.382691544263597,0.0726478761413259,0.455339420404923,1147
"3702970","370297002841",3,1,4,49,29,0,14,1,0,4,14,7,0,9,0,0,0,0,0,0,0,2,0,2,49,20,0,11,100,35,0,84,219,110,18,128,0.502283105022831,0.0821917808219178,0.584474885844749,128
"3702970","370297002842",2,0,1,21,8,0,12,1,0,0,16,4,0,16,3,1,1,18,5,0,22,3,0,4,62,23,0,10,44,37,50,102,233,130,12,142,0.55793991416309,0.0515021459227468,0.609442060085837,142
"3702970","370297002852",10,1,11,74,42,1,38,1,0,10,52,35,0,42,3,0,7,50,21,0,31,7,1,11,74,58,0,35,177,140,112,186,615,232,67,299,0.377235772357724,0.108943089430894,0.486178861788618,299
"3702970","370297002886",11,1,12,43,34,0,65,4,0,15,58,22,0,48,5,0,13,49,21,0,42,6,1,15,59,40,0,58,166,147,130,179,622,159,50,209,0.255627009646302,0.0803858520900322,0.336012861736334,209
"3702970","370297002894",5,0,2,46,36,0,10,4,1,5,75,34,1,13,2,0,11,76,39,0,9,4,0,1,37,23,0,7,99,133,137,72,441,223,35,258,0.505668934240363,0.0793650793650794,0.585034013605442,258
"3702970","370297002905",5,0,9,70,44,0,20,2,1,14,58,25,0,18,3,0,10,60,34,0,18,5,1,12,85,51,0,27,148,118,125,181,572,266,54,320,0.465034965034965,0.0944055944055944,0.559440559440559,320
"3702970","370297002910",17,1,113,98,76,0,427,11,2,91,82,44,0,418,16,1,89,88,46,0,409,23,0,153,91,71,3,506,732,648,649,847,2876,230,67,297,0.0799721835883171,0.0232962447844228,0.10326842837274,297
"3702970","370297003000",0,0,0,1,0,0,0,2,1,8,43,16,1,26,1,2,9,53,12,0,17,-4,-4,-4,-4,-4,-4,-4,1,97,94,-28,164,54,13,67,0.329268292682927,0.0792682926829268,0.408536585365854,67
"3702970","370297003042",1,1,0,16,13,0,6,4,1,0,11,15,0,2,0,2,1,11,12,0,9,3,0,0,22,24,0,3,37,33,35,52,157,698,0,698,4.44585987261147,0,4.44585987261147,698
"3702970","370297003173",16,3,13,243,130,0,27,13,1,15,218,78,1,30,12,2,11,217,96,0,29,15,5,10,295,170,0,44,432,356,367,539,1694,972,106,1078,0.573789846517119,0.0625737898465171,0.636363636363636,1078
"3702970","370297003175",17,5,20,77,50,0,505,13,2,14,66,37,1,438,8,5,15,66,33,2,466,20,1,17,70,72,1,551,674,571,595,732,2572,373,59,432,0.1450233281493,0.0229393468118196,0.16796267496112,432
"3702970","370297003245",5,5,41,252,249,0,17,7,2,20,174,131,0,10,6,1,22,144,101,1,11,15,0,36,332,269,0,24,569,344,286,676,1875,1871,3,1874,0.997866666666667,0.0016,0.999466666666667,1874
"3702970","370297003318",-4,-4,-4,-4,-4,-4,-4,1,0,5,23,14,2,55,5,1,6,12,11,1,54,-4,-4,-4,-4,-4,-4,-4,-28,100,90,-28,134,31,8,39,0.23134328358209,0.0597014925373134,0.291044776119403,39
"3904375","390437500316",10,1,0,36,5,0,64,10,0,2,47,5,0,58,11,0,0,40,0,0,62,4,0,2,45,5,0,66,116,122,113,122,473,572,83,655,1.2093023255814,0.175475687103594,1.38477801268499,655
"3904375","390437500319",11,0,1,115,17,0,41,13,0,0,77,13,1,41,10,0,1,84,8,0,34,11,0,1,121,68,0,67,185,145,137,268,735,933,0,933,1.26938775510204,0,1.26938775510204,933
"3904375","390437500357",2,0,0,16,5,0,33,3,0,0,19,0,0,19,3,0,0,11,0,0,21,6,0,1,27,5,0,39,56,41,35,78,210,629,0,629,2.9952380952381,0,2.9952380952381,629
"3904375","390437500377",4,0,0,124,0,0,6,5,0,0,69,0,0,2,6,0,0,86,0,0,4,9,0,0,141,0,0,6,134,76,96,156,462,574,0,574,1.24242424242424,0,1.24242424242424,574
"3904375","390437500382",3,0,1,147,0,0,1,0,0,0,63,0,0,1,3,0,1,120,0,0,1,4,0,1,184,1,0,1,152,64,125,191,532,721,0,721,1.35526315789474,0,1.35526315789474,721
"3904375","390437500384",36,0,22,126,7,0,240,29,1,21,141,6,0,253,25,1,18,118,9,0,220,25,0,25,139,14,0,263,431,451,391,466,1739,455,81,536,0.261644623346751,0.046578493387004,0.308223116733755,536
"3904375","390437504213",6,0,1,86,4,0,26,4,0,1,38,1,0,13,3,0,1,84,2,0,41,5,0,0,101,1,0,19,123,57,131,126,437,0,0,0,0,0,0,0
"3904375","390437504219",10,1,0,137,3,1,26,10,0,0,78,0,0,15,5,0,1,127,1,0,15,11,0,0,235,5,0,30,178,103,149,281,711,0,0,0,0,0,0,0
"3904375","390437504274",6,0,1,35,2,0,32,2,0,1,27,0,0,18,2,0,0,25,0,0,8,11,0,0,53,1,0,48,76,48,35,113,272,573,0,573,2.10661764705882,0,2.10661764705882,573
"3904375","390437504284",5,0,6,219,16,0,10,3,1,3,173,16,0,4,4,0,7,189,5,0,5,3,0,5,228,27,0,9,256,200,210,272,938,0,0,0,0,0,0,0
"3904375","390437504331",10,0,2,50,2,0,40,5,0,1,54,4,0,51,6,0,2,39,0,0,28,15,0,2,55,1,0,63,104,115,75,136,430,203,43,246,0.472093023255814,0.1,0.572093023255814,246
"3904375","390437504416",4,0,1,192,2,0,4,2,0,1,115,2,0,3,8,0,0,154,1,0,5,4,1,0,243,3,1,3,203,123,168,255,749,985,0,985,1.3150867823765,0,1.3150867823765,985
"3904375","390437504417",1,0,0,114,2,1,5,3,0,0,66,1,0,4,0,0,1,77,1,1,5,9,0,2,101,0,0,3,123,74,85,115,397,0,0,0,0,0,0,0
"3904375","390437505375",3,0,1,42,1,0,11,3,0,1,28,2,0,14,1,0,1,26,1,0,12,4,1,0,51,4,0,20,58,48,41,80,227,283,0,283,1.24669603524229,0,1.24669603524229,283
"3904375","390437505521",2,0,0,149,1,0,8,4,0,1,116,0,0,2,7,0,1,123,2,0,6,4,0,2,184,0,0,10,160,123,139,200,622,0,0,0,0,0,0,0
"3904378","390437800444",0,0,0,86,1,0,0,1,0,0,77,1,0,4,2,0,0,137,3,0,0,0,1,1,141,3,0,2,87,83,142,148,460,460,0,460,1,0,1,460
"3904378","390437800456",0,0,0,87,3,0,1,1,0,0,74,3,0,1,0,0,0,124,1,0,3,0,0,0,83,2,0,4,91,79,128,89,387,387,0,387,1,0,1,387
"3904378","390437800468",0,1,0,109,1,0,0,3,0,0,104,1,0,0,0,0,0,164,1,0,1,1,0,0,102,3,0,1,111,108,166,107,492,493,0,493,1.0020325203252,0,1.0020325203252,493
"3904378","390437800480",10,2,1,100,138,0,107,6,0,2,67,115,0,86,7,2,2,70,109,0,89,19,0,1,136,112,0,138,358,276,279,406,1319,917,0,917,0.695223654283548,0,0.695223654283548,917
"3904378","390437800481",0,0,1,100,2,0,1,0,0,0,74,1,0,2,0,0,0,51,0,0,1,1,1,0,109,3,0,3,104,77,52,117,350,350,0,350,1,0,1,350
"3904378","390437800484",0,0,0,36,1,0,1,0,1,0,115,0,0,2,2,0,0,162,1,0,1,0,0,0,12,2,0,0,38,118,166,14,336,336,0,336,1,0,1,336
"3904378","390437800485",3,0,2,63,7,0,5,1,0,1,37,5,0,3,2,1,5,42,6,0,14,4,0,1,74,5,0,6,80,47,70,90,287,287,0,287,1,0,1,287
"3904378","390437800487",1,0,0,38,14,0,15,17,1,3,136,65,0,69,11,0,7,139,66,1,64,0,0,0,9,3,0,13,68,291,288,25,672,672,0,672,1,0,1,672
"3904378","390437800496",2,0,11,53,106,0,32,5,0,16,58,62,0,31,7,0,14,72,108,0,26,5,0,8,50,63,0,26,204,172,227,152,755,755,0,755,1,0,1,755
"3904378","390437800509",5,0,1,54,68,0,31,7,0,0,57,49,0,46,1,1,1,80,55,0,42,6,1,0,55,86,0,49,159,159,180,197,695,621,0,621,0.893525179856115,0,0.893525179856115,621
"3904378","390437800554",0,0,0,33,0,0,0,0,0,0,33,0,0,0,0,0,0,16,0,0,0,1,1,0,30,0,0,0,33,33,16,32,114,227,0,227,1.99122807017544,0,1.99122807017544,227
"3904378","390437804151",4,0,0,27,15,0,14,3,0,0,21,13,0,18,4,0,1,22,15,0,7,5,0,1,29,24,0,17,60,55,49,76,240,240,0,240,1,0,1,240
"3904378","390437804208",3,0,1,95,5,0,6,0,0,1,95,4,0,6,1,0,2,79,6,0,3,6,0,2,99,9,2,11,110,106,91,129,436,398,0,398,0.912844036697248,0,0.912844036697248,398
"3904378","390437804449",0,0,0,3,0,0,0,1,0,0,13,0,0,0,0,0,0,63,5,0,5,-4,-4,-4,-4,-4,-4,-4,3,14,73,-28,62,90,0,90,1.45161290322581,0,1.45161290322581,90
"3904378","390437805320",2,0,0,197,4,0,6,0,0,0,167,0,0,1,1,0,0,241,2,0,1,3,3,1,250,2,0,5,209,168,245,264,886,886,0,886,1,0,1,886
"3904378","390437805339",1,0,0,21,8,0,5,1,0,0,48,16,0,12,0,0,0,86,39,0,18,3,0,0,8,2,0,5,35,77,143,18,273,0,0,0,0,0,0,0
"3904378","390437805414",0,0,0,101,1,0,1,2,0,0,100,0,0,1,0,0,0,64,0,0,0,1,0,0,115,2,0,1,103,103,64,119,389,334,0,334,0.858611825192802,0,0.858611825192802,334
"3904378","390437805466",0,0,1,54,2,0,3,0,0,1,32,4,0,2,0,0,0,43,0,0,0,0,0,0,69,0,0,0,60,39,43,69,211,0,0,0,0,0,0,0
"3904378","390437805476",2,0,3,82,8,0,12,3,0,3,67,7,0,16,1,1,0,70,4,0,13,2,1,1,88,9,0,9,107,96,89,110,402,51,0,51,0.126865671641791,0,0.126865671641791,51
"3904378","390437805523",0,0,0,156,2,0,0,0,0,0,98,1,0,0,0,1,0,85,1,0,3,2,0,1,121,0,0,1,158,99,90,125,472,69,0,69,0.146186440677966,0,0.146186440677966,69
"3904378","390437805538",4,0,2,68,5,0,1,0,1,0,61,4,0,4,5,0,4,72,5,0,4,1,1,0,81,5,2,2,80,70,90,92,332,0,0,0,0,0,0,0
"3904378","390437805561",8,0,2,62,7,1,12,1,1,2,81,10,0,3,1,0,4,73,7,0,7,5,0,4,87,3,0,4,92,98,92,103,385,0,0,0,0,0,0,0
"3904378","390437805573",1,0,1,27,32,1,19,2,0,3,23,25,0,13,2,0,2,18,22,0,12,4,0,0,39,36,0,23,81,66,56,102,305,0,0,0,0,0,0,0
"3904378","390437805586",0,0,0,30,0,0,1,0,0,0,25,0,0,0,0,0,0,31,0,0,0,1,0,0,55,0,0,1,31,25,31,57,144,0,0,0,0,0,0,0
"3904378","390437805603",1,0,0,20,11,0,24,2,0,2,10,25,0,19,2,0,0,5,9,0,23,5,0,0,32,34,0,39,56,58,39,110,263,0,0,0,0,0,0,0
"3904378","390437805624",0,0,14,2,41,1,5,0,0,13,2,32,0,6,0,0,4,0,27,0,2,0,1,14,9,26,0,10,63,53,33,60,209,603,0,603,2.88516746411483,0,2.88516746411483,603
"3904378","390437805626",2,1,0,52,3,0,21,0,0,0,36,2,0,13,2,0,0,35,5,0,8,1,0,0,85,5,0,29,79,51,50,120,300,146,0,146,0.486666666666667,0,0.486666666666667,146
"3904378","390437805821",3,0,1,33,30,0,39,1,0,1,4,5,0,4,0,0,0,5,7,0,4,1,0,2,35,47,0,32,106,15,16,117,254,0,0,0,0,0,0,0
"3904380","390438000356",0,0,0,9,2,0,24,0,0,1,7,1,0,5,0,0,1,11,4,0,19,0,0,0,1,0,0,0,35,14,35,1,85,0,0,0,0,0,0,0
"3904380","390438000590",11,0,2,145,16,0,17,6,0,1,116,7,0,18,1,0,5,85,8,0,6,8,0,7,152,31,0,20,191,148,105,218,662,486,0,486,0.734138972809668,0,0.734138972809668,486
"3904380","390438000595",19,0,7,83,41,0,112,7,0,14,57,26,0,123,4,1,6,41,13,0,79,14,2,12,119,59,1,160,262,227,144,367,1000,850,0,850,0.85,0,0.85,850
"3904380","390438000603",11,2,13,81,16,0,80,9,0,15,70,20,0,90,7,1,8,70,8,0,57,25,2,16,91,23,0,88,203,204,151,245,803,438,0,438,0.545454545454545,0,0.545454545454545,438
"3904380","390438000624",4,0,1,109,6,0,3,2,0,1,87,3,0,2,0,0,0,59,5,0,3,3,0,0,182,17,0,7,123,95,67,209,494,381,0,381,0.771255060728745,0,0.771255060728745,381
"3904380","390438000654",9,1,1,114,10,0,2,4,0,0,122,6,0,8,4,0,1,109,10,1,14,7,0,2,184,17,0,11,137,140,139,221,637,555,0,555,0.8712715855573,0,0.8712715855573,555
"3904380","390438000672",4,0,0,128,2,0,8,2,0,1,75,4,0,4,1,0,0,45,1,0,7,9,1,1,146,18,0,21,142,86,54,196,478,619,0,619,1.29497907949791,0,1.29497907949791,619
"3904380","390438000677",5,0,1,69,2,0,45,8,1,1,69,6,0,49,4,1,0,70,2,0,33,10,2,1,133,11,0,81,122,134,110,238,604,604,0,604,1,0,1,604
"3904380","390438000680",6,0,7,116,17,0,61,10,1,6,94,8,0,62,5,1,8,78,9,0,50,15,1,8,162,12,0,69,207,181,151,267,806,378,0,378,0.468982630272953,0,0.468982630272953,378
"3904380","390438000683",13,0,71,160,37,0,22,3,0,53,110,31,0,11,3,0,31,77,12,0,12,16,1,72,218,36,0,27,303,208,135,370,1016,502,0,502,0.494094488188976,0,0.494094488188976,502
"3904380","390438000691",13,0,45,181,28,0,29,10,1,39,162,29,0,24,4,0,24,111,16,0,11,19,0,39,188,49,0,27,296,265,166,322,1049,750,0,750,0.714966634890372,0,0.714966634890372,750
"3904380","390438000714",7,0,2,96,8,0,21,6,1,2,73,5,0,18,5,0,4,63,3,0,22,13,0,2,192,22,0,41,134,105,97,270,606,816,0,816,1.34653465346535,0,1.34653465346535,816
"3904380","390438000728",6,1,2,166,17,0,15,5,1,3,157,25,0,5,2,0,1,111,8,0,11,7,0,6,202,48,1,20,207,196,133,284,820,675,0,675,0.823170731707317,0,0.823170731707317,675
"3904380","390438000733",11,1,1,73,30,0,88,6,0,1,47,19,0,56,4,0,1,38,12,0,49,30,0,2,111,57,1,148,204,129,104,349,786,779,0,779,0.991094147582697,0,0.991094147582697,779
"3904380","390438000738",17,1,12,91,19,0,106,10,2,9,100,19,0,109,11,2,6,59,8,0,92,19,3,11,112,30,0,110,246,249,178,285,958,552,0,552,0.576200417536534,0,0.576200417536534,552
"3904380","390438002560",6,0,2,166,8,0,2,2,0,1,125,2,0,6,4,0,0,122,1,0,4,7,0,3,259,6,0,4,184,136,131,279,730,501,0,501,0.686301369863014,0,0.686301369863014,501
"3904380","390438004236",9,0,2,156,4,0,31,10,0,0,117,4,0,31,6,2,1,120,8,0,18,11,0,0,177,9,0,25,202,162,155,222,741,531,0,531,0.716599190283401,0,0.716599190283401,531
