"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"3411340","341134002198",0,1,0,36,7,46,0,2,0,1,0,45,8,54,0,0,0,0,1,39,9,49,0,0,0,0,0,66,14,80,0,0,92,108,98,160,458,195,17,212,212
"3411340","341134002200",0,0,2,87,114,228,1,24,0,1,5,81,93,202,1,21,0,1,4,59,80,167,0,23,0,1,5,99,111,236,1,19,456,404,334,472,1666,476,113,589,589
"3411340","341134002202",0,0,2,92,20,114,0,0,0,1,2,96,17,116,0,0,0,1,0,57,17,75,0,0,0,1,1,87,19,109,0,1,228,232,150,218,828,313,43,356,356
"3411340","341134002206",0,1,0,91,5,97,0,0,0,1,0,74,8,83,0,0,1,0,1,64,6,72,0,0,0,0,0,113,12,126,0,1,194,166,144,252,756,323,35,358,358
"3411340","341134002208",0,1,1,95,27,125,1,0,1,0,1,105,23,130,0,0,0,0,0,125,23,148,0,0,0,0,0,85,22,107,0,0,250,260,296,214,1020,432,35,467,467
"3411340","341134002296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,103,11,114,114
"3411340","341134003158",0,2,2,55,22,83,1,1,0,0,1,64,24,92,2,1,0,0,1,65,25,93,0,2,0,0,1,72,36,111,0,2,166,184,186,222,758,222,47,269,269
"3411340","341134003227",1,0,0,29,6,37,1,0,0,0,0,19,0,19,0,0,0,0,1,20,0,21,0,0,0,2,0,35,3,40,0,0,74,38,42,80,234,95,11,106,106
"3411340","341134005985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,88,14,102,102
"3500060","350006000024",17,14,2,12,342,450,0,63,11,8,5,6,244,328,0,54,13,8,3,6,247,328,0,51,18,22,5,20,474,608,0,69,900,656,656,1216,3428,725,45,770,770
"3500060","350006000038",20,33,13,21,317,515,2,109,11,19,8,11,210,340,1,80,18,15,10,9,206,355,0,97,24,37,9,16,358,552,0,108,1030,680,710,1104,3524,549,56,605,605
"3500060","350006000044",14,57,12,11,183,315,0,38,5,31,9,16,105,186,0,20,8,23,2,5,97,154,0,19,20,73,10,17,246,415,1,48,630,372,308,830,2140,1070,0,1070,1070
"3500060","350006000050",25,26,8,15,220,453,1,158,21,10,17,7,133,337,0,149,17,9,13,3,115,306,0,149,34,29,14,13,250,506,1,165,906,674,612,1012,3204,367,29,396,396
"3500060","350006000055",3,6,1,3,16,37,0,8,0,4,0,0,14,23,0,5,1,2,0,0,14,20,0,3,0,3,0,0,23,31,0,5,74,46,40,62,222,111,0,111,111
"3500060","350006000063",16,27,9,18,273,371,0,28,8,12,10,8,151,196,1,6,7,9,3,10,101,148,0,18,27,36,7,24,314,437,1,28,742,392,296,874,2304,1152,0,1152,1152
"3500060","350006000082",14,16,17,15,234,363,0,67,11,19,13,11,136,247,1,56,9,17,10,6,124,209,0,43,19,50,11,22,332,526,1,91,726,494,418,1052,2690,1365,0,1365,1365
"3500060","350006000100",4,5,0,4,415,439,0,11,1,2,1,3,224,239,0,8,1,5,0,1,198,211,0,6,2,8,0,3,601,643,0,29,878,478,422,1286,3064,1532,0,1532,1532
"3500060","350006000106",17,36,22,14,239,454,0,126,15,12,15,13,181,326,0,90,17,20,12,15,189,352,0,99,32,43,25,18,341,596,0,137,908,652,704,1192,3456,502,52,554,554
"3500060","350006000108",1,0,0,0,26,27,0,0,0,0,0,0,29,30,0,1,0,0,0,0,10,10,0,0,0,0,0,0,14,16,0,2,54,60,20,32,166,83,0,83,83
"3500060","350006000116",5,6,2,4,262,306,0,27,3,8,1,5,171,204,0,16,2,4,1,1,131,153,0,14,9,14,1,3,313,376,0,36,612,408,306,752,2078,1039,0,1039,1039
"3500060","350006000119",10,34,3,12,412,495,0,24,9,12,2,3,268,310,2,14,6,11,2,4,213,251,0,15,13,55,4,18,617,743,0,36,990,620,502,1486,3598,1799,0,1799,1799
"3500060","350006000123",0,1,0,0,16,17,0,0,0,1,0,0,22,23,0,0,0,0,0,0,10,10,0,0,2,4,0,1,13,23,0,3,34,46,20,46,146,74,0,74,74
"3500060","350006000456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"3500060","350006000457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"3500060","350006000698",14,11,42,6,204,476,1,198,25,6,40,3,172,430,1,183,19,3,43,11,151,396,0,169,21,18,45,2,246,514,0,182,952,860,792,1028,3632,207,14,221,221
"3500060","350006000709",0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,8,0,0,12,20,8,0,8,8
"3500060","350006000808",0,2,3,2,33,93,0,53,0,2,2,3,21,80,0,52,0,5,3,1,17,80,0,54,0,3,2,2,31,123,0,85,186,160,160,246,752,65,21,86,86
"3500060","350006000809",0,1,0,0,86,88,0,1,0,2,0,0,73,80,0,5,0,0,0,0,73,73,0,0,0,0,0,0,81,82,0,1,176,160,146,164,646,603,0,603,603
"3500060","350006000821",0,0,0,1,55,58,0,2,0,0,0,0,51,52,0,1,1,0,0,1,27,30,0,1,1,0,0,0,59,60,0,0,116,104,60,120,400,200,0,200,200
"3500060","350006000822",0,1,1,1,36,63,0,24,0,0,0,1,31,57,0,25,0,0,0,1,19,42,0,22,0,0,1,4,40,66,0,21,126,114,84,132,456,152,44,196,196
"3500060","350006000823",0,0,0,1,84,89,1,3,1,1,0,0,45,51,0,4,1,0,0,0,25,28,0,2,1,1,0,0,116,123,2,3,178,102,56,246,582,370,0,370,370
"3500060","350006000852",0,3,0,0,25,28,0,0,0,0,0,1,19,24,0,4,0,1,0,1,8,10,0,0,0,0,0,1,24,27,0,2,56,48,20,54,178,101,0,101,101
"3500060","350006000853",1,3,1,0,57,87,0,25,2,1,0,0,41,64,0,20,3,2,1,0,33,57,0,18,0,1,1,1,51,71,0,17,174,128,114,142,558,127,20,147,147
"3500060","350006000854",1,0,0,0,24,26,0,1,0,1,0,0,18,19,0,0,0,0,0,0,13,13,0,0,0,0,0,0,25,27,0,2,52,38,26,54,170,335,0,335,335
"3500060","350006000875",0,0,0,0,61,63,0,2,0,0,0,0,62,62,0,0,0,0,0,0,39,39,0,0,0,0,0,0,69,69,0,0,126,124,78,138,466,233,0,233,233
"3500060","350006000890",1,4,0,1,25,41,0,10,2,0,0,0,15,23,0,6,0,2,1,0,13,18,1,1,2,5,0,0,39,59,0,13,82,46,36,118,282,141,0,141,141
"3500060","350006000893",3,6,0,3,85,104,0,7,4,11,3,6,75,114,0,15,0,3,0,3,50,65,0,9,0,5,0,2,28,39,0,4,208,228,130,78,644,179,0,179,179
"3500060","350006000916",5,1,2,0,37,62,0,17,3,0,2,1,35,51,0,10,4,1,1,3,30,51,0,12,3,0,0,1,27,53,0,22,124,102,102,106,434,36,5,41,41
"3500060","350006000918",4,41,0,0,8,53,0,0,2,31,0,1,7,41,0,0,1,19,0,0,3,23,0,0,3,55,0,1,9,68,0,0,106,82,46,136,370,455,0,455,455
"3500060","350006000966",29,22,10,8,416,615,0,130,12,18,13,9,333,505,1,119,20,16,13,7,297,455,0,102,24,27,15,11,417,641,1,146,1230,1010,910,1282,4432,485,57,542,542
"3500060","350006001026",3,2,0,2,41,48,0,0,0,2,0,0,29,31,0,0,1,0,0,0,16,18,0,1,3,2,0,1,32,38,0,0,96,62,36,76,270,135,0,135,135
"3500060","350006001028",2,0,1,0,5,12,0,4,0,0,1,0,5,10,0,4,0,0,0,0,12,15,0,3,1,2,0,0,5,10,0,2,24,20,30,20,94,62,13,75,75
"3500060","350006001031",4,1,7,3,65,114,0,34,5,0,3,1,36,77,0,32,1,0,1,0,38,66,0,26,7,3,2,1,61,112,0,38,228,154,132,224,738,49,0,49,49
"3500060","350006001037",6,14,1,8,557,611,1,24,3,9,2,3,344,382,0,21,7,5,0,3,363,391,0,13,4,9,1,13,675,730,1,27,1222,764,782,1460,4228,2114,0,2114,2114
"3500060","350006001040",2,11,0,1,24,43,0,5,1,2,0,3,13,27,0,8,0,3,0,2,13,20,0,2,3,10,0,4,30,50,0,3,86,54,40,100,280,85,1,86,86
"3500060","350006001045",1,1,0,0,62,64,0,0,0,1,0,0,42,43,0,0,0,1,0,0,23,24,0,0,0,0,0,0,75,77,1,1,128,86,48,154,416,208,0,208,208
"3500060","350006001056",1,0,0,0,7,12,0,4,0,0,0,0,5,8,0,3,0,2,0,0,4,6,0,0,0,2,0,0,15,19,0,2,24,16,12,38,90,137,20,157,157
"3500060","350006001074",0,0,0,4,60,72,0,8,0,2,0,1,61,65,0,1,0,1,0,0,23,26,0,2,0,0,0,2,66,73,0,5,144,130,52,146,472,236,0,236,236
"3500060","350006001075",6,2,0,1,38,78,0,31,1,2,2,1,23,51,0,22,1,2,3,3,19,56,0,28,0,0,0,4,28,52,0,20,156,102,112,104,474,39,9,48,48
"3500060","350006001079",0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,1,2,0,0,3,8,0,2,0,0,0,0,2,4,0,2,6,2,16,8,32,4,0,4,4
"3500060","350006001098",0,1,0,3,52,64,0,8,0,1,0,3,55,72,0,13,0,1,0,1,36,40,0,2,0,0,0,1,32,40,0,7,128,144,80,80,432,216,0,216,216
"3500060","350006001099",12,15,2,4,174,264,0,57,9,11,1,6,169,231,0,35,5,12,3,4,131,195,0,40,6,21,5,13,191,262,0,26,528,462,390,524,1904,198,28,226,226
"3500060","350006001100",0,1,2,0,54,73,0,16,0,0,1,0,45,60,0,14,2,1,1,0,48,60,0,8,2,1,5,2,40,67,0,17,146,120,120,134,520,92,5,97,97
"3500060","350006001112",2,3,0,0,63,80,0,12,2,7,1,0,104,119,0,5,0,1,0,0,31,43,0,11,1,5,0,2,54,68,0,6,160,238,86,136,620,310,0,310,310
"3500060","350006001117",1,5,0,3,55,76,0,12,3,6,0,4,49,73,0,11,0,1,0,5,40,50,0,4,0,0,0,2,67,84,0,15,152,146,100,168,566,283,0,283,283
"3620580","360007600624",3,0,35,13,111,163,0,1,0,0,22,8,32,63,0,1,0,1,32,10,35,83,0,5,5,0,28,9,84,129,0,3,326,126,166,258,876,290,1,291,291
"3620580","360007600695",5,0,12,17,53,101,0,14,2,0,6,11,52,92,1,20,0,0,7,12,60,98,1,18,8,1,5,10,50,97,0,23,202,184,196,194,776,441,27,468,468
"3620580","360007603352",0,1,0,28,25,56,1,1,0,0,0,20,15,35,0,0,1,0,0,3,8,12,0,0,0,0,0,2,7,9,0,0,112,70,24,18,224,107,1,108,108
"3620580","360007603680",4,0,33,18,58,124,1,10,0,0,34,24,57,121,0,6,0,2,44,17,53,120,0,4,3,0,33,19,56,120,0,9,248,242,240,240,970,383,19,402,402
"3620580","360007604873",22,0,30,5,14,122,1,50,10,2,38,14,24,157,0,69,2,1,66,19,25,193,1,79,5,0,59,17,28,149,0,40,244,314,386,298,1242,413,56,469,469
"3620580","360007605614",0,1,19,9,40,74,0,5,3,1,10,20,48,85,2,1,2,0,11,10,26,50,0,1,4,1,5,15,34,61,0,2,148,170,100,122,540,224,2,226,226
"3620580","360007605621",2,1,22,38,40,139,0,36,7,0,27,17,28,137,1,57,6,0,42,26,31,150,0,45,7,0,29,21,21,138,2,58,278,274,300,276,1128,265,27,292,292
"3620580","360007606296",1,0,0,17,21,42,0,3,2,1,1,14,27,48,0,3,1,2,0,11,22,37,1,0,0,0,0,6,7,15,0,2,84,96,74,30,284,122,0,122,122
"3620580","360007700116",12,3,29,37,134,259,1,41,15,0,42,35,182,311,1,36,7,4,31,30,157,265,1,33,30,1,24,34,121,249,1,38,516,622,528,498,2164,767,31,798,798
"3620580","360007700582",18,0,3,22,41,88,0,4,3,3,1,25,54,91,0,5,4,2,1,23,54,86,0,2,14,0,0,16,35,73,0,8,176,182,172,146,676,272,6,278,278
"3620580","360007700584",6,0,23,13,36,92,1,13,4,1,16,15,61,114,0,17,1,0,16,20,75,122,0,10,6,0,10,14,60,98,1,7,184,228,244,196,852,267,27,294,294
"3620580","360007700585",3,1,4,27,77,121,0,9,2,0,0,24,72,105,0,7,0,0,5,24,36,71,0,6,12,3,5,30,64,124,1,9,242,210,142,248,842,321,4,325,325
"3620580","360007700586",0,1,7,18,58,98,0,14,0,0,11,23,48,93,2,9,0,0,12,14,30,68,0,12,2,1,9,19,54,93,0,8,196,186,136,186,704,242,1,243,243
"3620580","360007700595",1,1,8,6,34,55,1,4,2,1,7,11,55,79,1,2,2,1,9,14,33,61,0,2,10,1,7,6,16,42,0,2,110,158,122,84,474,201,6,207,207
"3620580","360007700637",0,0,4,24,109,148,0,11,0,0,2,18,47,68,0,1,0,0,2,31,36,76,0,7,0,0,3,22,90,125,0,10,296,136,152,250,834,342,0,342,342
"3620580","360007700649",0,0,0,3,10,14,0,1,9,5,6,87,98,237,0,32,12,3,7,69,139,280,0,50,0,0,3,11,10,24,0,0,28,474,560,48,1110,397,1,398,398
"3620580","360007700668",0,0,0,22,21,44,0,1,0,3,0,17,31,51,0,0,0,0,0,1,11,12,0,0,0,0,0,6,9,15,0,0,88,102,24,30,244,102,0,102,102
"3620580","360007700691",11,6,76,63,223,420,4,37,7,5,89,53,226,412,1,31,9,1,92,52,183,378,2,39,17,4,53,88,224,417,1,30,840,824,756,834,3254,1276,43,1319,1319
"3620580","360007700692",5,0,10,16,39,74,0,4,1,1,2,4,32,41,1,0,1,0,1,14,30,48,0,2,14,0,8,25,67,119,0,5,148,82,96,238,564,223,8,231,231
"3620580","360007700700",5,2,35,34,86,174,0,12,4,2,40,28,81,172,2,15,2,3,38,25,80,167,3,16,14,1,23,25,88,166,1,14,348,344,334,332,1358,516,29,545,545
"3620580","360007701297",10,4,6,18,53,105,0,14,10,0,4,22,56,110,0,18,7,1,2,26,49,106,0,21,16,0,4,21,60,117,0,16,210,220,212,234,876,233,21,254,254
"3620580","360007701299",3,1,0,12,45,65,0,4,0,0,3,13,30,50,0,4,0,0,2,11,29,45,0,3,12,0,6,16,50,89,2,3,130,100,90,178,498,193,5,198,198
"3620580","360007701713",5,1,3,24,25,65,0,7,1,0,0,13,31,57,0,12,6,0,2,18,18,59,0,15,6,2,0,7,23,50,1,7,130,114,118,96,458,179,5,184,184
"3620580","360007701720",1,1,7,20,12,68,0,27,3,0,9,22,13,81,1,31,4,0,3,11,16,66,0,32,10,0,1,12,15,67,0,29,136,160,132,134,562,142,5,147,147
"3620580","360007701723",12,0,9,18,30,110,0,41,6,1,8,15,28,112,0,54,9,2,5,31,23,111,0,41,22,0,7,17,30,106,0,30,220,224,222,212,878,185,9,194,194
"3620580","360007701911",33,2,37,52,137,359,2,94,64,4,43,60,179,463,1,112,17,0,26,37,117,263,0,66,38,2,40,48,146,385,1,110,716,926,526,770,2938,689,70,759,759
"3620580","360007701934",6,0,20,23,45,98,2,2,2,2,13,26,67,115,1,4,5,1,6,25,53,98,1,7,9,0,9,31,52,102,0,1,196,230,196,204,826,322,13,335,335
"3620580","360007701949",20,6,13,135,235,434,1,24,17,1,14,129,259,442,1,21,12,3,17,104,191,342,0,15,73,2,15,102,188,403,0,23,868,884,684,806,3242,1244,75,1319,1319
"3620580","360007702034",0,0,0,12,14,27,0,1,1,1,5,22,8,38,0,1,0,1,0,6,5,12,0,0,0,1,2,10,13,27,0,1,54,76,24,54,208,85,4,89,89
"3620580","360007702856",3,0,42,16,44,127,1,21,4,1,40,6,21,126,0,54,6,0,31,4,17,119,0,61,8,1,28,14,41,118,1,25,254,252,238,236,980,237,14,251,251
"3620580","360007702857",6,0,39,6,18,113,0,44,6,0,27,5,8,102,2,54,10,0,22,4,22,147,0,89,7,0,27,12,24,101,0,31,226,204,294,202,926,197,25,222,222
"3620580","360007702862",9,1,32,16,21,113,0,34,13,1,16,18,21,115,0,46,7,0,20,10,24,102,0,41,6,0,17,10,21,105,1,50,226,230,204,210,870,279,18,297,297
"3620580","360007702871",6,0,36,14,42,144,1,45,11,2,20,11,15,122,0,63,8,1,26,8,18,98,1,36,16,1,12,6,44,120,0,41,288,244,196,240,968,205,19,224,224
"3620580","360007702877",35,4,573,15,26,811,6,152,29,9,583,22,30,805,8,124,25,7,634,9,38,898,5,180,33,4,584,21,41,820,7,130,1622,1610,1796,1640,6668,1397,212,1609,1609
"3620580","360007702914",6,0,4,8,45,77,0,14,2,0,4,9,25,52,0,12,0,0,10,9,41,62,0,2,4,0,4,15,24,65,0,18,154,104,124,130,512,172,5,177,177
"3620580","360007703646",1,0,0,9,13,39,0,16,6,0,3,20,16,61,0,16,0,0,2,5,6,25,0,12,0,0,0,1,8,10,0,1,78,122,50,20,270,65,5,70,70
"3620580","360007703705",4,2,10,21,51,93,0,5,1,0,5,13,37,59,0,3,0,1,5,17,31,57,1,2,19,1,3,20,44,91,0,4,186,118,114,182,600,264,2,266,266
"3620580","360007704410",24,1,23,0,18,131,0,65,9,0,11,4,22,130,0,84,14,0,13,4,15,121,0,75,33,0,14,3,13,123,0,60,262,260,242,246,1010,141,5,146,146
"3620580","360007704454",3,0,0,3,46,54,0,2,0,0,0,5,35,41,0,1,1,1,0,15,46,64,0,1,7,0,2,4,28,43,0,2,108,82,128,86,404,166,5,171,171
"3620580","360007704729",13,1,19,19,47,114,1,14,2,0,6,16,28,57,3,2,1,0,1,13,23,40,0,2,29,0,15,15,39,116,0,18,228,114,80,232,654,215,16,231,231
"3620580","360007704778",0,0,22,56,162,247,0,7,0,1,14,46,106,173,1,5,0,1,4,28,49,86,0,4,0,0,0,0,0,0,0,0,494,346,172,NA,1012,401,15,416,416
"3620580","360007705084",7,1,32,12,34,133,1,46,5,2,33,2,15,139,0,82,16,0,23,6,9,136,0,82,10,0,24,19,38,133,0,42,266,278,272,266,1082,187,22,209,209
"3620580","360007705085",22,0,52,9,19,162,0,60,5,0,100,6,25,177,1,40,4,0,92,0,14,133,0,23,56,0,49,15,32,192,0,40,324,354,266,384,1328,309,29,338,338
"3620580","360007705499",2,1,5,32,76,121,0,5,2,0,11,35,74,123,1,0,1,0,5,27,47,85,1,4,7,2,6,40,67,125,0,3,242,246,170,250,908,387,4,391,391
"3620580","360007705500",0,0,0,1,124,125,0,0,0,0,0,1,110,111,0,0,0,0,0,0,102,102,0,0,1,0,0,0,112,113,0,0,250,222,204,226,902,414,15,429,429
"3620580","360007705522",0,0,0,5,19,28,0,4,0,0,0,6,9,16,0,1,0,2,0,1,11,18,0,2,0,0,2,8,18,34,1,3,56,32,34,66,188,73,1,74,74
"3620580","360007705532",2,1,79,0,2,86,0,2,1,0,86,1,1,95,1,5,1,0,76,2,4,86,0,3,33,0,66,2,5,106,0,0,172,190,172,212,746,280,27,307,307
"3620580","360007705560",11,0,11,22,61,136,0,31,11,2,5,25,48,122,0,31,6,0,6,21,52,112,0,27,18,1,3,21,47,129,0,39,272,244,224,258,998,292,14,306,306
"3620580","360007705566",0,0,2,19,61,86,0,4,0,1,1,16,36,55,0,1,1,0,1,6,18,29,0,3,0,0,0,19,42,63,0,2,172,110,58,126,466,206,1,207,207
"3620580","360007705622",14,0,3,37,56,117,1,6,3,0,4,35,53,97,0,2,2,1,4,25,52,92,0,8,16,3,3,37,67,131,0,5,234,194,184,262,874,345,23,368,368
"3620580","360007705623",8,0,2,17,40,89,0,22,7,0,8,21,41,93,1,15,3,1,8,14,35,75,0,14,22,0,1,16,33,87,0,15,178,186,150,174,688,213,13,226,226
"3620580","360007705624",8,2,2,14,41,68,0,1,0,0,2,9,29,40,0,0,0,0,2,2,46,51,0,1,6,0,2,11,39,58,0,0,136,80,102,116,434,185,2,187,187
"3620580","360007705625",10,0,12,43,62,134,2,5,4,2,17,39,79,151,1,9,2,2,9,38,51,108,1,5,15,0,14,37,63,135,0,6,268,302,216,270,1056,382,11,393,393
"3620580","360007705626",8,0,0,17,32,57,0,0,0,0,0,13,50,71,2,6,2,1,2,10,41,56,0,0,10,1,0,13,19,46,0,3,114,142,112,92,460,182,1,183,183
"3620580","360007705764",1,0,1,9,12,26,0,3,1,0,1,6,6,14,0,0,0,0,1,11,16,28,0,0,6,0,1,8,1,16,0,0,52,28,56,32,168,70,0,70,70
"3620580","360007705769",4,0,2,23,61,91,0,1,1,0,1,24,60,89,0,3,2,0,0,16,43,64,0,3,7,0,1,17,38,65,0,2,182,178,128,130,618,264,1,265,265
"3620580","360007705770",4,0,9,18,42,75,0,2,0,3,4,26,38,75,0,2,1,0,6,28,30,65,0,0,13,1,6,21,28,71,0,2,150,148,130,142,570,240,8,248,248
"3620580","360007705771",0,1,7,25,53,88,1,1,0,0,10,25,36,74,0,3,0,0,9,21,52,83,0,1,0,0,2,27,40,69,0,0,176,148,166,138,628,261,2,263,263
"3620580","360007705772",0,1,0,30,28,60,0,1,0,1,0,10,9,21,0,1,0,0,3,10,9,23,0,1,0,1,1,4,11,17,0,0,120,42,46,34,242,105,0,105,105
"3620580","360007706065",11,0,12,17,37,103,0,26,13,1,10,20,30,122,0,48,8,1,8,9,45,110,0,39,9,1,8,13,47,118,0,40,206,244,220,236,906,237,18,255,255
"3620580","360007706077",5,1,4,45,84,157,0,18,4,0,4,25,48,83,0,2,4,0,14,44,61,131,0,8,47,1,0,33,48,146,1,14,314,166,262,290,1032,373,31,404,404
"3620580","360007706105",3,0,1,5,15,27,1,2,2,0,4,13,21,42,1,1,1,0,6,9,43,64,0,5,5,0,3,6,8,22,0,0,54,84,128,44,310,114,4,118,118
"3620580","360007706108",4,1,8,31,53,102,0,5,0,2,5,20,64,93,0,2,1,1,0,23,59,87,0,3,7,1,5,25,63,105,0,4,204,186,174,210,774,337,13,350,350
"3620580","360007706125",4,0,7,17,33,78,0,17,0,0,3,10,30,50,1,6,2,1,13,20,32,79,0,11,4,2,3,22,26,69,1,11,156,100,158,138,552,310,9,319,319
"3620580","360007706126",11,2,4,38,67,123,0,1,2,1,0,37,64,106,0,2,1,1,1,32,53,89,0,1,4,0,4,48,70,129,0,3,246,212,178,258,894,384,7,391,391
"3620580","360007706169",0,0,14,6,9,29,0,0,0,0,5,2,3,12,0,2,0,0,0,0,3,3,0,0,0,1,73,27,132,249,0,16,58,24,6,498,586,252,19,271,271
"3620580","360007706178",0,0,2,3,52,61,0,4,2,0,0,1,33,38,0,2,0,0,1,1,43,46,0,1,2,0,0,1,29,33,0,1,122,76,92,66,356,171,5,176,176
"3620580","360007706191",1,0,7,9,66,91,0,8,0,0,4,14,49,67,0,0,0,0,12,11,44,73,0,6,1,1,2,5,78,91,2,2,182,134,146,182,644,252,6,258,258
"3620580","360007706193",2,0,2,15,31,52,0,2,1,0,4,8,36,53,0,4,0,0,5,28,44,81,0,4,5,1,1,11,20,41,0,3,104,106,162,82,454,163,6,169,169
"3620580","360007706207",1,0,9,15,29,56,1,1,3,1,7,13,26,60,2,8,1,1,2,13,16,36,0,3,30,0,6,18,21,80,1,4,112,120,72,160,464,176,10,186,186
"3620580","360007706251",0,3,6,29,60,109,0,11,3,3,2,25,59,103,0,11,2,1,6,16,65,99,0,9,13,1,9,18,61,114,0,12,218,206,198,228,850,281,8,289,289
"3620580","360007706309",5,4,18,15,63,114,0,9,4,2,7,24,65,109,0,7,0,1,9,15,47,77,0,5,29,0,15,28,88,168,0,8,228,218,154,336,936,381,14,395,395
"3620580","360007706361",5,1,2,17,60,96,0,11,3,0,9,25,59,108,0,12,3,1,5,17,52,91,0,13,6,2,9,20,51,96,0,8,192,216,182,192,782,278,4,282,282
"3620580","360007706363",2,2,15,25,52,102,1,5,2,2,10,35,42,97,1,5,4,1,15,23,52,104,1,8,13,0,14,24,53,108,1,3,204,194,208,216,822,333,3,336,336
"3620580","360007706372",14,1,2,31,44,96,1,3,2,2,2,24,36,71,1,4,0,0,3,17,34,54,0,0,22,0,2,16,48,88,0,0,192,142,108,176,618,253,8,261,261
"3620580","360007706373",1,1,3,28,68,106,0,5,3,0,0,22,46,73,0,2,3,3,2,15,62,91,0,6,8,0,5,33,53,101,1,1,212,146,182,202,742,309,7,316,316
"3620580","360007706463",9,1,12,38,63,138,0,15,4,1,8,42,65,133,0,13,6,0,12,42,46,117,0,11,28,0,6,28,56,133,0,13,276,266,234,264,1040,366,14,380,380
"3620580","360007706466",3,1,11,36,58,113,2,2,3,0,7,22,51,88,0,5,2,2,15,31,52,106,1,3,4,0,5,35,35,84,1,4,226,176,212,168,782,312,8,320,320
"3620580","360007800592",38,3,40,46,103,379,5,144,36,3,59,57,104,379,5,115,40,2,39,56,72,349,1,139,39,1,40,37,122,342,3,100,758,758,698,684,2898,614,42,656,656
"3620580","360007800619",0,0,0,18,31,49,0,0,1,1,0,15,37,56,2,0,0,1,0,15,30,47,1,0,0,0,0,16,16,33,0,1,98,112,94,66,370,167,1,168,168
"3620580","360007800687",5,1,1,31,46,84,0,0,1,2,0,39,41,86,0,3,0,1,0,26,39,70,1,3,7,0,0,18,34,61,0,2,168,172,140,122,602,294,1,295,295
"3620580","360007804458",71,3,95,58,80,486,2,175,74,2,111,38,62,448,3,158,128,4,181,79,146,848,3,307,90,1,123,69,99,601,1,216,970,896,1696,1200,4762,715,91,806,806
"3620580","360007805113",10,1,3,24,64,106,0,2,3,1,2,24,60,93,0,3,3,3,4,18,45,76,0,3,27,0,6,40,94,173,0,6,210,186,152,346,894,373,9,382,382
"3620580","360007805114",9,0,2,30,73,114,0,0,2,2,4,27,61,96,0,0,1,0,5,27,64,101,0,2,16,0,2,35,84,138,0,1,228,192,200,276,896,381,3,384,384
"3620580","360007805505",10,0,31,13,29,110,0,27,6,3,33,17,37,110,0,14,6,2,29,18,36,113,0,22,10,1,28,18,66,144,1,20,220,220,226,288,954,307,49,356,356
"3620580","360007805627",1,3,0,38,30,74,0,2,0,0,0,35,21,59,1,2,1,0,0,31,16,48,0,0,10,2,2,35,13,65,0,3,148,118,96,130,492,293,4,297,297
"3620580","360007805630",2,0,0,24,44,74,0,4,1,0,2,20,46,72,0,3,1,0,4,26,67,98,0,0,6,1,2,17,42,71,0,3,148,144,196,142,630,266,11,277,277
"3620580","360007805774",0,0,1,5,11,18,0,1,0,0,0,9,12,23,0,2,1,0,1,13,17,34,0,2,2,0,0,9,23,34,0,0,36,46,68,68,218,91,1,92,92
"3620580","360007806115",14,0,8,8,6,43,0,7,4,1,4,2,11,48,1,25,4,0,4,3,10,37,0,16,12,0,6,2,8,43,0,15,86,96,74,86,342,64,7,71,71
"3620580","360007806145",1,0,0,13,21,35,0,0,1,0,0,7,21,30,0,1,0,0,0,16,25,42,0,1,0,0,0,0,0,0,0,0,70,60,84,NA,214,96,0,96,96
"3620580","360007806146",6,0,2,21,67,102,0,4,0,3,1,17,91,114,0,2,4,2,4,21,69,101,0,1,18,0,1,12,56,91,0,4,202,228,202,182,814,359,10,369,369
"3620580","360007806148",0,2,0,6,33,42,0,1,0,0,0,17,33,55,0,5,1,0,4,17,58,82,0,2,3,0,2,28,97,131,0,1,84,110,164,262,620,273,2,275,275
"3620580","360007806185",5,0,6,15,54,108,0,28,6,1,10,12,32,107,0,46,2,1,1,11,37,92,0,40,3,0,5,20,59,112,0,25,216,214,184,224,838,221,24,245,245
"3620580","360007806547",6,0,6,13,19,103,0,59,2,0,9,4,26,101,2,58,2,0,14,8,20,89,0,45,12,0,4,12,21,100,0,51,206,202,178,200,786,188,19,207,207
