"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","rate_frelch","rate_redlch","rate_totfrl","lunch_total"
"1709930","170993003981",1,0,0,65,5,0,1,4,0,0,45,6,0,1,2,1,0,37,2,0,2,1,0,0,94,8,0,1,72,56,44,104,276,299,0,299,1.08333333333333,0,1.08333333333333,299
"1709930","170993003989",9,1,24,40,57,0,103,6,1,29,36,43,0,86,19,0,20,35,64,2,94,12,1,42,32,45,0,98,234,201,234,230,899,313,0,313,0.348164627363737,0,0.348164627363737,313
"1709930","170993004265",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,1,0,12,0,0,0,-4,-4,-4,-4,-4,-4,-4,-28,-28,13,-28,-71,10,0,10,NA,NA,NA,10
"1709930","170993004266",0,0,0,53,4,0,0,0,0,0,64,3,0,0,0,0,0,82,1,0,0,0,0,0,50,0,0,2,57,67,83,52,259,256,0,256,0.988416988416988,0,0.988416988416988,256
"1709930","170993004270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,0,2902,NA,NA,NA,2902
"1709930","170993004383",0,0,0,13,5,0,0,0,0,0,13,3,0,0,0,0,0,10,7,0,0,0,0,0,9,4,0,2,18,16,17,15,66,67,0,67,1.01515151515152,0,1.01515151515152,67
"1709930","170993004715",1,0,0,38,105,0,1,1,0,0,28,84,0,1,1,0,0,26,65,0,1,0,1,1,42,104,0,1,145,114,93,149,501,477,0,477,0.952095808383233,0,0.952095808383233,477
"1709930","170993005051",0,0,0,94,14,0,4,0,2,0,105,20,0,3,0,0,0,70,18,0,1,1,0,0,91,17,0,3,112,130,89,112,443,433,0,433,0.977426636568849,0,0.977426636568849,433
"1709930","170993005061",2,0,6,22,84,0,24,2,1,7,12,73,0,33,1,1,6,24,52,1,31,3,0,7,24,79,0,32,138,128,116,145,527,451,0,451,0.855787476280835,0,0.855787476280835,451
"1709930","170993005072",0,0,0,79,25,0,1,1,0,0,77,23,0,1,2,0,0,67,22,0,0,2,0,0,54,14,0,0,105,102,91,70,368,359,0,359,0.97554347826087,0,0.97554347826087,359
"1709930","170993005074",0,2,1,13,207,0,2,0,1,1,27,242,0,1,0,0,0,22,170,0,3,2,1,0,28,191,0,2,225,272,195,224,916,896,0,896,0.978165938864629,0,0.978165938864629,896
"1709930","170993005075",0,0,0,110,6,1,0,0,0,0,126,7,0,0,0,0,0,101,1,1,0,0,0,0,130,3,0,0,117,133,103,133,486,481,0,481,0.989711934156379,0,0.989711934156379,481
"1709930","170993005076",0,0,0,124,2,0,0,0,0,0,103,0,0,0,0,0,0,109,2,0,0,0,0,0,162,0,0,0,126,103,111,162,502,494,0,494,0.98406374501992,0,0.98406374501992,494
"1709930","170993005078",2,2,7,17,83,0,8,0,1,7,14,105,0,14,1,1,3,7,73,0,10,3,0,6,20,149,0,19,119,141,95,197,552,479,0,479,0.867753623188406,0,0.867753623188406,479
"1709930","170993005092",3,1,10,24,41,0,7,0,1,8,30,35,1,2,1,0,11,21,36,0,6,0,1,16,36,70,0,2,86,77,75,125,363,571,0,571,1.57300275482094,0,1.57300275482094,571
"1709930","170993005147",3,0,0,69,46,0,56,9,1,0,75,31,0,47,3,1,1,57,37,0,51,2,1,0,82,31,1,83,174,163,150,200,687,364,0,364,0.529839883551674,0,0.529839883551674,364
"1709930","170993005151",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,75,0,75,NA,NA,NA,75
"1709930","170993005305",-4,-4,-4,-4,-4,-4,-4,0,0,0,14,1,0,0,0,0,0,142,38,0,9,-4,-4,-4,-4,-4,-4,-4,-28,15,189,-28,148,194,0,194,1.31081081081081,0,1.31081081081081,194
"1709930","170993005663",0,0,3,4,138,0,1,0,2,0,2,119,0,1,0,2,1,9,169,0,4,0,2,1,5,123,0,2,146,124,185,133,588,1140,0,1140,1.93877551020408,0,1.93877551020408,1140
"1709930","170993005677",0,0,0,0,60,0,0,0,0,0,0,7,0,0,0,0,0,1,52,0,0,0,0,0,0,59,0,0,60,7,53,59,179,176,0,176,0.983240223463687,0,0.983240223463687,176
"1709930","170993005787",0,0,2,75,14,0,3,3,0,0,57,8,0,2,2,0,3,72,6,0,2,3,0,1,62,8,0,1,94,70,85,75,324,311,0,311,0.959876543209877,0,0.959876543209877,311
"1709930","170993005788",0,0,0,7,87,0,1,0,0,0,9,86,0,0,0,0,0,9,67,0,0,0,0,0,9,64,0,0,95,95,76,73,339,336,0,336,0.991150442477876,0,0.991150442477876,336
"1709930","170993005789",1,0,0,59,1,0,0,1,0,0,71,1,0,0,0,0,0,54,0,0,0,1,0,0,47,1,0,0,61,73,54,49,237,228,0,228,0.962025316455696,0,0.962025316455696,228
"1709930","170993005790",-4,-4,-4,-4,-4,-4,-4,0,1,3,37,50,2,7,2,0,6,27,54,0,7,-4,-4,-4,-4,-4,-4,-4,-28,100,96,-28,140,151,0,151,1.07857142857143,0,1.07857142857143,151
"1709930","170993005791",3,2,4,148,63,0,4,2,1,4,149,63,1,2,0,0,2,128,58,0,5,4,0,4,184,77,0,1,224,222,193,270,909,801,0,801,0.881188118811881,0,0.881188118811881,801
"1709930","170993005792",0,0,0,113,2,0,0,0,0,0,102,2,0,0,0,0,1,119,2,1,0,0,0,0,136,5,0,0,115,104,123,141,483,462,0,462,0.956521739130435,0,0.956521739130435,462
"1709930","170993005793",1,0,0,15,77,0,1,0,0,0,7,69,0,0,0,0,0,4,88,0,0,0,1,0,9,54,0,0,94,76,92,64,326,318,0,318,0.975460122699387,0,0.975460122699387,318
"1709930","170993005794",0,2,0,13,66,0,1,0,0,0,8,58,0,0,0,0,0,7,58,0,0,0,0,0,6,46,0,1,82,66,65,53,266,261,0,261,0.981203007518797,0,0.981203007518797,261
"1709930","170993005795",0,0,0,5,86,0,1,0,1,0,7,103,0,0,0,0,0,2,98,0,0,1,0,0,2,112,0,1,92,111,100,116,419,406,0,406,0.968973747016706,0,0.968973747016706,406
"1709930","170993005884",4,0,0,126,0,0,0,0,0,0,114,1,0,0,1,0,0,88,0,0,0,2,0,0,136,0,0,0,130,115,89,138,472,389,0,389,0.824152542372881,0,0.824152542372881,389
"1709930","170993005886",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,149,0,149,NA,NA,NA,149
"1709930","170993005890",0,0,0,30,0,0,0,0,0,0,33,1,0,0,0,0,0,45,0,0,0,0,0,0,39,1,0,0,30,34,45,40,149,146,0,146,0.979865771812081,0,0.979865771812081,146
"1709930","170993005894",2,1,7,22,5,0,6,2,0,4,26,3,0,7,0,0,2,19,7,0,5,2,0,2,34,3,0,10,43,42,33,51,169,514,0,514,3.0414201183432,0,3.0414201183432,514
"1709930","170993005916",0,0,0,99,2,0,0,0,0,0,77,1,0,0,0,0,0,87,2,0,0,0,0,0,92,0,0,0,101,78,89,92,360,345,0,345,0.958333333333333,0,0.958333333333333,345
"1709930","170993005926",0,0,0,43,1,0,0,0,0,0,42,0,0,0,0,0,0,36,0,0,0,1,0,0,34,1,0,0,44,42,36,36,158,155,0,155,0.981012658227848,0,0.981012658227848,155
"1709930","170993005929",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-14,-14,-14,-14,-56,-1,-1,-2,NA,NA,NA,-2
"1709930","170993005932",1,0,0,36,2,0,0,1,0,0,76,16,0,1,0,0,0,36,12,0,3,0,0,0,6,2,0,1,39,94,51,9,193,184,0,184,0.953367875647668,0,0.953367875647668,184
"1709930","170993005942",0,0,0,102,0,0,0,1,0,1,97,1,0,0,0,0,0,62,2,0,0,2,0,0,139,2,0,0,102,100,64,143,409,403,0,403,0.985330073349633,0,0.985330073349633,403
"1709930","170993005977",-4,-4,-4,-4,-4,-4,-4,0,0,0,96,1,0,0,1,0,0,27,0,0,0,-4,-4,-4,-4,-4,-4,-4,-28,97,28,-28,69,100,0,100,1.44927536231884,0,1.44927536231884,100
"1709930","170993005978",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3,0,0,86,6,0,0,-4,-4,-4,-4,-4,-4,-4,-28,-28,95,-28,11,92,0,92,8.36363636363636,0,8.36363636363636,92
"1709930","170993005983",0,0,0,102,18,0,0,0,0,0,80,12,0,0,0,0,0,92,8,0,1,0,0,0,106,19,0,0,120,92,101,125,438,423,0,423,0.965753424657534,0,0.965753424657534,423
"1709930","170993005984",0,0,0,60,6,0,0,0,1,0,68,6,0,0,1,0,0,58,7,0,0,2,0,0,40,2,0,0,66,75,66,44,251,247,0,247,0.98406374501992,0,0.98406374501992,247
"1709930","170993006055",0,0,1,32,41,0,5,0,0,3,36,36,0,12,2,0,7,36,39,0,13,2,0,5,46,43,1,10,79,87,97,107,370,326,0,326,0.881081081081081,0,0.881081081081081,326
"1709930","170993006058",7,1,1,83,34,1,21,4,0,1,67,35,0,21,5,0,4,68,34,0,18,5,0,6,94,36,1,29,148,128,129,171,576,327,0,327,0.567708333333333,0,0.567708333333333,327
"1709930","170993006072",0,1,0,24,48,0,4,0,0,1,16,37,0,8,1,0,1,15,23,1,8,3,0,2,13,55,0,11,77,62,49,84,272,219,0,219,0.805147058823529,0,0.805147058823529,219
"1709930","170993006076",0,2,1,99,17,0,4,0,0,0,61,27,0,3,0,0,6,38,28,0,2,2,0,0,69,16,0,1,123,91,74,88,376,352,0,352,0.936170212765957,0,0.936170212765957,352
"1709930","170993006083",0,0,23,157,91,1,3,2,1,17,154,98,0,10,3,1,18,159,82,0,7,4,1,9,155,119,0,7,275,282,270,295,1122,949,0,949,0.845811051693405,0,0.845811051693405,949
"1709930","170993006088",1,0,0,70,41,1,0,3,0,0,60,40,0,0,0,0,0,49,42,0,0,0,0,0,58,56,0,1,113,103,91,115,422,406,0,406,0.962085308056872,0,0.962085308056872,406
"1709930","170993006092",1,0,0,45,0,0,0,1,0,1,71,0,0,0,0,0,0,76,3,0,0,0,0,0,90,1,0,1,46,73,79,92,290,278,0,278,0.958620689655172,0,0.958620689655172,278
"1709930","170993006093",2,1,1,34,46,0,17,4,0,5,42,28,0,18,4,0,2,44,45,2,27,2,0,5,28,43,1,29,101,97,124,108,430,386,0,386,0.897674418604651,0,0.897674418604651,386
"1709930","170993006094",0,0,0,122,2,0,0,0,0,0,79,1,0,0,1,0,0,75,1,0,0,1,0,0,129,1,0,0,124,80,77,131,412,372,0,372,0.902912621359223,0,0.902912621359223,372
"1709930","170993006103",0,0,0,13,247,0,1,0,0,0,7,166,0,2,0,1,1,7,130,0,2,0,0,0,8,183,0,1,261,175,141,192,769,700,50,750,0.910273081924577,0.0650195058517555,0.975292587776333,750
"1709930","170993006113",0,0,0,27,0,0,0,0,0,0,115,1,0,0,0,0,0,92,0,0,0,0,0,0,5,0,0,0,27,116,92,5,240,233,0,233,0.970833333333333,0,0.970833333333333,233
"1709930","170993006132",0,0,0,120,1,0,0,0,0,0,117,0,0,0,0,0,0,110,0,0,0,1,0,0,120,1,0,0,121,117,110,122,470,400,0,400,0.851063829787234,0,0.851063829787234,400
"1709930","170993006138",0,2,0,14,251,0,1,0,1,0,10,242,0,4,0,1,0,7,217,0,8,1,3,0,18,290,0,2,268,257,233,314,1072,1040,0,1040,0.970149253731343,0,0.970149253731343,1040
"1709930","170993006170",2,0,0,150,3,0,1,1,0,1,128,6,0,0,1,0,0,237,5,1,0,2,0,0,124,5,1,0,156,136,244,132,668,593,0,593,0.887724550898204,0,0.887724550898204,593
"1709930","170993006174",2,0,0,69,2,0,0,1,0,0,70,5,0,0,3,0,0,57,1,1,0,0,0,0,55,2,0,1,73,76,62,58,269,262,0,262,0.973977695167286,0,0.973977695167286,262
"1709930","170993006178",0,0,1,39,118,0,7,0,0,2,35,152,0,12,2,2,5,65,245,0,13,0,0,0,15,64,0,3,165,201,332,82,780,725,0,725,0.92948717948718,0,0.92948717948718,725
"1709930","170993006219",1,0,0,101,2,0,0,0,0,0,95,2,0,2,0,0,0,85,2,1,1,0,0,0,75,3,0,0,104,99,89,78,370,350,0,350,0.945945945945946,0,0.945945945945946,350
"1709930","170993006238",0,2,0,1,62,0,3,2,0,0,1,57,0,2,1,0,0,1,48,0,1,0,0,0,0,46,0,2,68,62,51,48,229,205,16,221,0.895196506550218,0.0698689956331878,0.965065502183406,221
"1709930","170993006243",3,1,0,69,69,0,0,9,1,0,62,72,0,1,2,0,0,20,7,0,0,1,0,0,71,85,0,2,142,145,29,159,475,891,0,891,1.87578947368421,0,1.87578947368421,891
"1709930","170993006249",3,0,0,146,2,0,0,0,0,0,63,1,0,0,0,0,0,41,0,0,0,1,0,0,100,1,0,0,151,64,41,102,358,331,0,331,0.924581005586592,0,0.924581005586592,331
"1709930","170993006252",0,1,1,130,43,1,16,1,0,2,69,38,0,8,0,0,1,57,22,0,12,0,2,0,183,45,0,25,192,118,92,255,657,585,0,585,0.89041095890411,0,0.89041095890411,585
"1709930","170993006257",1,0,0,72,0,0,0,0,0,0,33,0,0,0,0,0,0,33,0,0,0,1,0,0,34,1,0,0,73,33,33,36,175,164,0,164,0.937142857142857,0,0.937142857142857,164
"1709930","170993006264",0,0,0,147,11,0,0,0,0,0,96,8,0,1,0,0,0,100,12,0,0,0,1,0,209,16,0,0,158,105,112,226,601,561,0,561,0.933444259567388,0,0.933444259567388,561
"1709930","170993006297",0,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,6,4,1,7,18,40,0,40,2.22222222222222,0,2.22222222222222,40
"1709930","170993006307",0,0,0,47,3,0,0,0,0,0,45,6,0,2,0,0,0,24,1,0,0,0,0,0,7,0,0,0,50,53,25,7,135,132,0,132,0.977777777777778,0,0.977777777777778,132
"1709930","170993006327",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,105,0,105,NA,NA,NA,105
"1709930","170993006350",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-14,-14,-14,-14,-56,-1,-1,-2,NA,NA,NA,-2
"1804770","180477000801",27,0,0,243,114,0,54,22,1,0,230,118,0,87,20,1,3,243,130,0,74,20,1,0,218,126,0,78,438,458,471,443,1810,1156,58,1214,0.638674033149171,0.0320441988950276,0.670718232044199,1214
"1804770","180477000804",3,0,1,87,33,0,16,7,0,3,74,12,0,14,8,1,0,64,6,0,19,10,0,0,94,26,0,17,140,110,98,147,495,345,28,373,0.696969696969697,0.0565656565656566,0.753535353535354,373
"1804770","180477000815",2,0,0,100,38,0,8,4,0,1,77,17,0,12,10,0,0,59,22,0,2,5,0,0,126,49,0,8,148,111,93,188,540,372,43,415,0.688888888888889,0.0796296296296296,0.768518518518518,415
"1804770","180477000833",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,87,0,87,NA,NA,NA,87
"1804770","180477000856",3,0,0,121,11,0,8,2,0,0,116,13,0,6,1,0,0,76,10,0,5,4,0,0,175,26,0,8,143,137,92,213,585,432,6,438,0.738461538461539,0.0102564102564103,0.748717948717949,438
"1804770","180477000878",6,0,5,140,56,0,15,3,1,7,114,38,0,11,4,0,8,79,38,0,12,5,0,7,145,70,0,17,222,174,141,244,781,532,16,548,0.681177976952625,0.0204865556978233,0.701664532650448,548
"1804770","180477001434",0,0,0,10,2,0,4,0,0,0,5,0,0,3,0,0,0,7,1,0,2,0,0,0,13,5,0,4,16,8,10,22,56,34,7,41,0.607142857142857,0.125,0.732142857142857,41
"1804770","180477001446",19,0,0,120,47,0,85,11,0,1,65,48,0,53,2,0,1,37,41,0,36,13,0,1,88,60,0,71,271,178,117,233,799,401,21,422,0.501877346683354,0.0262828535669587,0.528160200250313,422
"1804770","180477002238",4,0,0,74,17,0,6,1,0,0,59,19,0,11,7,0,1,52,11,0,7,10,1,0,53,26,0,4,101,90,78,94,363,265,22,287,0.730027548209366,0.0606060606060606,0.790633608815427,287
"2012990","201299000113",1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,0,8,1,0,18,1,0,0,4,2,0,0,2,6,29,7,44,41,6,47,0.931818181818182,0.136363636363636,1.06818181818182,47
"2012990","201299000282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,11,110,NA,NA,NA,110
"2012990","201299000316",0,2,0,2,2,0,11,1,1,0,2,1,0,9,3,0,1,2,3,0,12,1,0,0,0,4,0,4,17,14,21,9,61,45,3,48,0.737704918032787,0.0491803278688525,0.786885245901639,48
"2012990","201299000344",45,8,60,113,167,1,180,36,6,52,88,143,0,180,43,3,67,82,149,0,176,45,5,60,114,198,5,192,574,505,520,619,2218,1354,158,1512,0.610459873760144,0.0712353471596033,0.681695220919748,1512
"2012990","201299000345",2,0,0,4,2,0,2,3,1,0,19,6,0,9,1,0,0,23,10,0,9,0,0,0,0,1,0,0,10,38,43,1,92,68,5,73,0.739130434782609,0.0543478260869565,0.793478260869565,73
"2012990","201299000346",11,8,1,51,359,1,114,27,11,9,53,327,0,133,25,7,10,37,283,0,113,29,3,7,43,396,1,121,545,560,475,600,2180,1576,192,1768,0.722935779816514,0.0880733944954128,0.811009174311927,1768
"2012990","201299000347",50,10,8,91,120,0,192,47,10,15,77,122,0,168,33,9,9,52,54,1,132,46,6,25,85,147,0,192,471,439,290,501,1701,1134,185,1319,0.666666666666667,0.108759553203998,0.775426219870664,1319
"2012990","201299000348",31,6,40,120,100,0,81,27,4,57,126,108,2,81,35,1,53,101,77,1,87,33,4,55,113,116,0,91,378,405,355,412,1550,989,159,1148,0.638064516129032,0.10258064516129,0.740645161290323,1148
"2012990","201299000349",33,10,5,53,144,0,122,25,9,5,54,117,0,128,26,3,4,49,119,1,109,37,11,7,50,154,1,150,367,338,311,410,1426,1090,146,1236,0.76437587657784,0.102384291725105,0.866760168302945,1236
"2012990","201299000350",23,2,7,96,39,2,124,27,4,9,79,44,1,116,22,7,10,110,39,0,136,26,3,10,87,38,3,137,293,280,324,304,1201,544,101,645,0.452955870108243,0.0840965861781848,0.537052456286428,645
"2012990","201299000351",42,8,2,44,66,0,203,38,13,4,36,49,2,207,27,9,8,30,58,2,184,47,13,7,52,58,0,190,365,349,318,367,1399,477,149,626,0.340957827019299,0.10650464617584,0.447462473195139,626
"2012990","201299001104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,18,13,0,40,-4,-4,-4,-4,-4,-4,-4,0,0,81,-28,53,64,3,67,1.20754716981132,0.0566037735849057,1.26415094339623,67
"2012990","201299001694",12,4,13,50,38,1,68,33,4,16,40,21,0,68,12,2,16,36,17,0,49,20,2,12,57,31,0,61,186,182,132,183,683,296,58,354,0.433382137628111,0.0849194729136164,0.518301610541728,354
"2012990","201299001697",4,0,0,2,6,0,8,5,3,0,8,10,0,26,8,2,1,2,30,0,28,0,1,0,0,2,0,3,20,52,71,6,149,100,12,112,0.671140939597315,0.0805369127516778,0.751677852348993,112
"2012990","201299002009",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,1,0,2,-4,-4,-4,-4,-4,-4,-4,-28,-28,3,-28,-81,56,18,74,NA,NA,NA,74
"2012990","201299002063",3,0,0,5,5,0,21,3,0,2,5,8,0,25,6,2,4,10,23,0,32,0,1,0,0,6,0,10,34,43,77,17,171,74,11,85,0.432748538011696,0.064327485380117,0.497076023391813,85
"2200540","220054000339",0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,23,0,0,0,0,0,0,43,0,0,0,22,10,23,43,98,69,0,69,0.704081632653061,0,0.704081632653061,69
"2200540","220054000340",0,0,0,13,0,0,0,0,0,0,13,0,0,1,0,0,0,35,1,0,4,0,0,0,12,0,0,0,13,14,40,12,79,47,0,47,0.594936708860759,0,0.594936708860759,47
"2200540","220054000347",2,1,47,223,21,1,120,2,0,61,145,5,1,142,4,0,45,136,7,0,105,10,0,52,195,17,0,135,415,356,297,409,1477,229,0,229,0.155044008124577,0,0.155044008124577,229
"2200540","220054000349",0,0,2,199,26,0,7,0,1,2,213,14,1,3,0,0,5,223,14,1,2,3,0,4,312,41,0,7,234,234,245,367,1080,656,0,656,0.607407407407407,0,0.607407407407407,656
"2200540","220054000355",0,0,29,216,23,2,18,0,1,14,219,25,3,18,1,1,36,203,18,1,22,1,0,13,312,40,2,31,288,280,282,399,1249,631,0,631,0.505204163330665,0,0.505204163330665,631
"2200540","220054000365",0,0,0,55,2,0,11,0,0,0,59,2,0,14,0,0,0,67,1,0,12,1,1,1,97,2,0,22,68,75,80,124,347,303,0,303,0.873198847262248,0,0.873198847262248,303
"2200540","220054000378",0,0,0,127,0,0,0,0,0,0,105,1,0,0,0,0,0,109,0,0,1,1,0,1,161,3,0,0,127,106,110,166,509,361,0,361,0.709233791748527,0,0.709233791748527,361
"2200540","220054000397",1,0,4,261,18,1,22,0,0,2,261,10,0,18,1,1,10,291,13,0,32,2,1,20,345,22,3,23,307,291,348,416,1362,663,0,663,0.486784140969163,0,0.486784140969163,663
"2200540","220054000404",0,1,0,39,2,0,2,0,0,0,32,0,0,0,0,1,0,31,1,0,0,0,0,1,64,1,0,1,44,32,33,67,176,118,0,118,0.670454545454545,0,0.670454545454545,118
"2200540","220054000423",0,0,0,346,0,0,1,2,0,0,355,0,0,4,3,0,0,247,0,0,2,3,0,0,488,1,0,5,347,361,252,497,1457,858,0,858,0.588881262868909,0,0.588881262868909,858
"2200540","220054000434",0,0,4,252,27,0,25,0,0,7,181,17,2,16,0,0,8,146,10,0,16,3,1,5,288,31,0,18,308,223,180,346,1057,589,0,589,0.557237464522233,0,0.557237464522233,589
"2200540","220054000447",3,0,9,164,29,0,91,3,1,9,174,19,0,55,3,0,8,145,11,0,85,8,0,10,214,39,0,73,296,261,252,344,1153,428,0,428,0.371205550737207,0,0.371205550737207,428
"2200540","220054001920",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,46,0,46,NA,NA,NA,46
"2200540","220054002309",0,0,1,64,0,0,2,0,0,1,78,0,0,5,0,0,0,42,1,0,0,0,0,1,66,1,0,0,67,84,43,68,262,216,18,234,0.824427480916031,0.0687022900763359,0.893129770992366,234
"2200540","220054002311",0,0,0,64,3,0,4,0,0,0,53,3,0,1,0,0,0,36,1,0,2,0,0,0,57,1,0,2,71,57,39,60,227,181,21,202,0.797356828193833,0.092511013215859,0.889867841409692,202
"2200540","220054002324",1,0,0,90,0,0,1,0,1,0,70,0,0,0,1,0,0,58,0,0,1,0,0,0,84,0,0,0,92,71,60,84,307,198,0,198,0.644951140065147,0,0.644951140065147,198
"2200540","220054002335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,NA,NA,NA,64
"2200540","220054002342",2,0,1,50,4,2,23,0,0,3,43,1,0,11,0,0,1,31,1,0,11,2,0,8,113,9,0,34,82,58,44,166,350,106,0,106,0.302857142857143,0,0.302857142857143,106
"2200540","220054002360",-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-28,-28,-28,-28,-112,-1,-1,-2,NA,NA,NA,-2
"2200540","220054002384",0,0,0,11,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,42,0,0,0,11,9,1,42,63,87,0,87,1.38095238095238,0,1.38095238095238,87
"2201170","220117000234",3,0,0,87,7,0,9,4,0,0,92,6,0,12,2,0,1,55,4,0,12,4,0,4,106,4,0,3,106,114,74,121,415,191,0,191,0.460240963855422,0,0.460240963855422,191
"2201170","220117000880",1,0,0,242,5,0,1,1,1,1,244,3,0,1,2,0,0,226,10,0,0,1,0,0,244,7,0,0,249,251,238,252,990,513,0,513,0.518181818181818,0,0.518181818181818,513
"2201170","220117000888",4,2,34,91,16,0,112,7,0,36,64,12,0,93,9,0,41,54,13,0,73,6,1,36,82,19,0,89,259,212,190,233,894,195,33,228,0.218120805369128,0.0369127516778524,0.25503355704698,228
"2201170","220117000911",1,1,5,258,5,0,3,1,0,3,259,1,0,0,0,0,6,218,4,0,4,0,0,9,289,9,0,4,273,264,232,311,1080,606,0,606,0.561111111111111,0,0.561111111111111,606
"2201170","220117000926",4,0,3,44,16,0,59,9,0,2,61,9,0,51,7,0,5,54,9,0,45,7,0,3,49,11,0,57,126,132,120,127,505,220,109,329,0.435643564356436,0.215841584158416,0.651485148514852,329
"2201170","220117000939",0,0,0,204,8,0,0,0,0,0,197,6,0,0,0,0,0,156,5,0,0,0,0,0,275,1,0,1,212,203,161,277,853,577,0,577,0.676436107854631,0,0.676436107854631,577
"2201170","220117000945",0,0,16,141,4,0,0,0,0,15,145,1,0,1,0,0,27,95,1,0,0,0,0,4,160,4,1,1,161,162,123,170,616,486,0,486,0.788961038961039,0,0.788961038961039,486
"2400090","240009000150",4,2,9,243,20,0,47,2,0,3,263,12,0,33,3,0,8,238,12,1,32,1,1,3,302,15,0,57,325,313,294,379,1311,598,189,787,0.456140350877193,0.1441647597254,0.600305110602593,787
"2400090","240009000151",0,0,15,273,21,0,67,1,2,20,244,19,1,65,0,2,9,263,15,0,39,8,2,15,312,24,1,77,376,352,328,439,1495,628,228,856,0.420066889632107,0.152508361204013,0.57257525083612,856
"2400090","240009000157",0,1,1,64,34,0,22,0,0,0,57,12,0,23,0,0,2,42,11,0,10,0,0,2,63,41,0,55,122,92,65,161,440,304,47,351,0.690909090909091,0.106818181818182,0.797727272727273,351
"2400090","240009000168",0,0,1,206,1,0,3,0,0,0,205,1,0,4,0,0,1,171,1,0,0,0,0,1,314,3,0,5,211,210,173,323,917,681,66,747,0.742639040348964,0.0719738276990185,0.814612868047982,747
"2400090","240009000176",0,0,0,6,1,0,1,0,0,0,10,0,0,0,0,0,0,26,0,0,3,0,0,0,8,1,0,0,8,10,29,9,56,43,9,52,0.767857142857143,0.160714285714286,0.928571428571429,52
"2400090","240009000194",0,0,0,180,0,0,3,0,0,0,181,0,0,3,0,0,1,219,1,0,1,0,0,0,208,3,0,3,183,184,222,214,803,585,74,659,0.728518057285181,0.0921544209215442,0.820672478206725,659
"2400090","240009000203",0,0,0,120,2,0,2,0,0,1,104,2,0,0,0,0,0,104,0,0,1,0,0,0,123,1,0,1,124,107,105,125,461,343,29,372,0.744034707158351,0.0629067245119306,0.806941431670282,372
"2400090","240009000209",0,1,0,272,0,0,1,0,1,0,232,3,0,2,0,1,2,146,0,0,2,0,1,0,415,0,0,4,274,238,151,420,1083,852,54,906,0.786703601108033,0.0498614958448753,0.836565096952909,906
