"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","WH09","HP10","HP11","HP12","HP09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"1500030","150003000221",22,1,350,2,9,556,7,3,4,382,4,12,594,5,9,1,333,1,6,490,8,25,0,396,3,12,710,3,165,184,132,271,1112,1188,980,1420,4700,1074,283,1357,1357
"1500030","150003000228",50,2,127,2,25,290,45,53,1,104,0,21,296,82,62,1,95,2,23,248,38,39,2,116,2,16,294,76,39,35,27,43,580,592,496,588,2256,122,38,160,160
"1500030","150003000240",0,1,4,2,2,33,5,2,0,1,0,2,28,3,0,1,2,1,0,16,2,6,0,3,1,3,46,1,19,20,10,32,66,56,32,92,246,754,32,786,786
"1500030","150003000246",0,1,1,0,1,19,1,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,3,0,0,25,1,15,14,12,21,38,28,24,50,140,256,41,297,297
"1500030","150003000251",11,5,33,6,13,252,96,7,6,57,4,17,276,88,11,3,51,5,12,234,63,18,5,59,3,30,309,92,88,97,89,102,504,552,468,618,2142,389,122,511,511
"1500030","150003000254",15,7,68,1,36,372,85,14,4,80,1,24,273,49,14,4,60,3,14,243,56,21,1,79,5,36,379,80,160,101,92,157,744,546,486,758,2534,521,122,643,643
"1500030","150003000260",18,4,62,3,24,265,29,14,3,63,3,26,262,39,4,1,52,1,9,188,25,14,4,45,1,30,252,45,125,114,96,113,530,524,376,504,1934,673,76,749,749
"1500030","150003000261",50,1,147,23,70,525,49,53,1,153,17,73,502,46,52,0,127,13,49,402,38,76,1,134,19,82,583,42,185,159,123,229,1050,1004,804,1166,4024,513,142,655,655
"1500030","150003000262",4,1,2,1,6,29,6,1,0,1,0,4,26,4,4,0,4,0,2,20,4,3,0,3,0,10,37,5,9,16,6,16,58,52,40,74,224,204,65,269,269
"1500030","150003000263",1,0,0,0,0,14,0,0,0,0,0,0,9,2,0,0,0,0,0,13,1,0,0,0,0,1,22,5,13,7,12,16,28,18,26,44,116,137,24,161,161
"1500030","150003000265",6,0,5,1,1,42,18,0,1,1,0,2,24,13,2,0,2,0,1,26,16,3,1,7,1,2,53,27,11,7,5,12,84,48,52,106,290,71,32,103,103
"1500030","150003000269",0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,3,4,8,8,6,8,30,28,1,29,29
"1500030","150003000270",0,0,1,0,1,20,0,1,0,0,0,1,15,0,0,0,0,0,0,6,0,1,0,1,0,2,20,1,18,13,6,15,40,30,12,40,122,29,0,29,29
"1500030","150003000273",3,0,28,1,0,51,7,0,0,28,2,2,54,8,2,0,29,1,2,53,7,5,0,27,1,3,55,11,12,14,12,8,102,108,106,110,426,41,16,57,57
"1500030","150003000274",1,0,8,0,4,30,12,0,1,8,0,2,42,19,0,1,6,0,1,31,18,1,1,7,1,2,34,14,5,12,5,8,60,84,62,68,274,72,2,74,74
"1500030","150003000275",0,0,0,0,1,10,0,0,0,2,0,0,12,3,0,0,0,0,0,7,0,0,0,1,0,1,12,2,9,7,7,8,20,24,14,24,82,32,14,46,46
"1500030","150003000276",0,0,3,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4,1,0,4,14,8,0,10,32,41,26,67,67
"1500030","150003000278",0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,0,0,0,0,14,0,11,6,5,14,22,12,12,28,74,40,0,40,40
"1500030","150003000279",2,0,7,0,3,50,38,0,0,4,1,3,43,34,1,0,12,1,2,54,35,2,2,6,2,1,58,43,0,1,3,2,100,86,108,116,410,88,40,128,128
"1500030","150003000280",0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,4,4,3,10,8,8,6,32,28,10,38,38
"1500030","150003000282",6,2,2,1,11,67,35,8,3,1,2,6,49,17,7,0,2,2,2,46,26,8,0,2,1,12,76,42,10,12,7,11,134,98,92,152,476,401,97,498,498
"1500030","150003000287",0,0,2,0,0,14,0,1,0,0,0,0,7,0,0,0,1,0,0,7,0,0,0,0,0,0,15,0,12,6,6,15,28,14,14,30,86,146,23,169,169
"1500030","150003000288",0,0,2,0,1,8,1,0,0,1,0,4,15,3,0,0,1,0,0,8,0,0,0,0,0,3,15,5,4,7,7,7,16,30,16,30,92,169,24,193,193
"1500030","150003000289",0,0,0,0,1,4,1,0,2,0,0,1,4,1,0,0,0,0,0,4,0,0,0,1,0,0,4,1,2,0,4,2,8,8,8,8,32,73,17,90,90
"1500030","150003000294",0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,3,2,7,2,6,4,14,26,51,0,51,51
"1500030","150003000295",21,0,18,4,11,136,47,24,0,10,3,11,103,37,12,2,12,2,5,62,14,19,0,25,3,17,154,48,35,18,15,42,272,206,124,308,910,235,82,317,317
"1709930","170993000587",9,0,50,34,203,331,33,7,0,49,35,162,280,26,0,0,39,21,139,233,32,5,1,37,55,182,322,39,2,1,2,3,662,560,466,644,2332,1004,0,1004,1004
"1709930","170993000588",0,0,0,135,2,137,0,0,0,0,123,2,125,0,0,0,0,160,3,165,2,0,0,0,122,4,126,0,0,0,0,0,274,250,330,252,1106,550,0,550,550
"1709930","170993000626",1,0,0,95,95,192,1,1,0,1,109,87,201,3,2,0,0,90,98,192,2,0,1,0,87,100,189,1,0,0,0,0,384,402,384,378,1548,725,0,725,725
"1709930","170993000671",0,0,0,49,71,121,1,0,1,0,54,65,120,0,0,0,0,42,65,109,2,1,0,0,62,86,150,1,0,0,0,0,242,240,218,300,1000,463,0,463,463
"1709930","170993000681",3,0,0,69,277,357,8,2,2,3,64,251,329,7,2,2,0,66,243,330,17,0,5,2,59,282,360,11,0,0,0,1,714,658,660,720,2752,1280,0,1280,1280
"1709930","170993000693",0,0,0,20,7,28,1,0,0,0,38,2,40,0,0,0,0,30,9,39,0,0,0,0,39,10,53,4,0,0,0,0,56,80,78,106,320,157,0,157,157
"1709930","170993000714",11,1,60,102,140,442,124,14,1,75,103,139,441,108,7,2,64,134,149,494,138,22,1,57,117,142,479,139,4,1,0,1,884,882,988,958,3712,911,0,911,911
"1709930","170993000718",0,1,0,34,45,80,0,0,0,0,22,43,66,1,1,0,0,21,25,47,0,0,0,0,30,27,57,0,0,0,0,0,160,132,94,114,500,226,0,226,226
"1709930","170993000722",8,1,2,19,428,461,3,4,4,1,12,358,382,3,3,0,0,6,295,306,2,4,2,5,9,420,441,1,0,0,0,0,922,764,612,882,3180,1537,0,1537,1537
"1709930","170993000758",0,0,0,301,2,303,0,1,1,0,334,3,340,1,3,0,0,322,4,329,0,2,0,0,341,4,347,0,0,0,0,0,606,680,658,694,2638,1209,0,1209,1209
"1709930","170993000788",0,1,0,27,193,223,2,0,1,0,19,187,208,1,0,0,0,27,166,194,1,0,0,0,24,161,185,0,0,0,0,0,446,416,388,370,1620,820,0,820,820
"1709930","170993000792",0,0,0,60,1,61,0,0,0,0,60,0,60,0,0,0,0,52,0,53,0,0,0,0,52,0,52,0,0,0,1,0,122,120,106,104,452,221,0,221,221
"1709930","170993000799",1,2,2,44,165,220,6,0,0,4,49,150,210,6,1,1,3,34,181,231,11,0,0,0,40,135,180,5,0,1,0,0,440,420,462,360,1682,805,0,805,805
"1709930","170993000809",1,0,0,27,53,82,1,0,0,0,35,41,76,0,0,0,0,33,37,72,1,0,0,0,27,49,76,0,0,0,1,0,164,152,144,152,612,298,0,298,298
"1709930","170993000851",0,0,0,117,0,117,0,0,0,0,112,0,113,1,1,0,0,150,1,152,0,0,0,0,91,1,92,0,0,0,0,0,234,226,304,184,948,446,0,446,446
"1709930","170993000852",0,0,0,52,2,54,0,1,0,0,36,1,38,0,1,0,0,34,2,37,0,0,0,0,35,1,36,0,0,0,0,0,108,76,74,72,330,162,0,162,162
"1709930","170993000879",0,0,0,40,2,42,0,0,0,0,36,0,37,1,0,0,0,36,1,37,0,0,0,0,29,0,29,0,0,0,0,0,84,74,74,58,290,142,0,142,142
"1709930","170993000889",0,3,1,36,459,506,7,3,1,1,28,403,446,10,1,0,0,27,334,376,14,1,1,1,37,377,428,10,0,0,0,1,1012,892,752,856,3512,1702,0,1702,1702
"1709930","170993000893",0,1,0,195,0,196,0,1,0,1,202,1,205,0,1,1,0,131,1,134,0,2,0,0,183,5,190,0,0,0,0,0,392,410,268,380,1450,714,0,714,714
"1709930","170993000894",1,0,0,48,5,57,3,0,0,1,19,4,26,2,0,0,0,26,4,30,0,0,0,0,81,20,101,0,0,0,0,0,114,52,60,202,428,211,0,211,211
"1709930","170993000895",0,0,0,159,2,161,0,0,0,0,134,0,134,0,0,0,0,200,2,202,0,1,0,0,126,0,128,1,0,0,0,0,322,268,404,256,1250,613,0,613,613
"1709930","170993000920",2,0,69,31,495,610,12,0,1,54,12,355,428,5,0,0,95,5,365,471,6,3,2,50,23,422,507,7,1,1,0,0,1220,856,942,1014,4032,1930,0,1930,1930
"1709930","170993000923",0,0,0,7,78,86,1,0,1,0,7,105,114,1,1,1,1,11,95,111,2,0,0,0,5,65,72,2,0,0,0,0,172,228,222,144,766,497,0,497,497
"1709930","170993000924",3,5,1,19,302,438,108,3,3,5,16,311,439,101,0,1,5,9,250,361,94,0,7,2,16,303,411,82,0,0,2,1,876,878,722,822,3298,1199,0,1199,1199
"1709930","170993000925",12,1,5,331,14,373,10,6,2,9,312,9,351,13,10,2,20,330,16,384,6,9,2,7,350,21,402,12,0,0,0,1,746,702,768,804,3020,1104,0,1104,1104
"1709930","170993000931",1,0,1,155,10,168,1,3,0,2,156,2,164,1,0,0,1,140,8,151,2,1,0,2,147,5,155,0,0,0,0,0,336,328,302,310,1276,511,0,511,511
"1709930","170993000941",5,1,11,37,222,320,43,4,2,11,35,237,333,43,8,0,9,37,202,287,31,10,3,11,29,255,359,50,1,1,0,1,640,666,574,718,2598,1059,0,1059,1059
"1709930","170993000942",31,3,127,94,468,1116,391,22,5,91,80,406,954,349,20,4,105,74,381,886,301,28,1,88,82,409,986,375,2,1,1,3,2232,1908,1772,1972,7884,2132,0,2132,2132
"1709930","170993000943",1,0,0,204,7,212,0,2,1,0,225,4,232,0,1,0,0,203,4,208,0,0,0,0,244,6,250,0,0,0,0,0,424,464,416,500,1804,878,0,878,878
"1709930","170993000967",2,0,0,39,1,42,0,0,0,0,44,1,45,0,0,0,0,38,0,38,0,0,0,0,22,0,22,0,0,0,0,0,84,90,76,44,294,144,0,144,144
"1709930","170993000972",0,0,0,97,0,97,0,1,0,0,106,3,110,0,1,0,0,76,1,78,0,0,0,0,72,2,74,0,0,0,0,0,194,220,156,148,718,356,0,356,356
"1709930","170993000977",5,2,116,42,141,395,89,7,2,120,42,127,368,70,4,2,102,44,116,337,68,8,6,109,46,132,371,70,0,0,1,0,790,736,674,742,2942,1272,0,1272,1272
"1709930","170993000990",14,5,62,57,120,438,177,21,1,55,83,133,489,192,9,1,53,92,146,464,162,18,0,58,54,117,424,174,3,4,1,3,876,978,928,848,3630,746,0,746,746
"1709930","170993000999",0,0,2,7,24,41,8,0,0,0,5,17,32,10,2,0,7,46,59,135,21,1,1,3,5,4,18,4,0,0,0,0,82,64,270,36,452,198,0,198,198
"1709930","170993001002",3,0,1,335,5,345,1,2,0,0,310,2,317,2,2,0,0,240,4,248,2,2,0,0,381,4,388,1,0,1,0,0,690,634,496,776,2596,1239,0,1239,1239
"1709930","170993001018",0,0,0,7,13,23,3,0,0,0,6,12,27,9,0,0,7,29,60,126,30,1,0,0,4,14,25,6,0,0,0,0,46,54,252,50,402,163,0,163,163
"1709930","170993001061",0,0,0,124,2,126,0,0,0,0,145,0,145,0,1,0,1,96,0,99,1,0,0,0,155,3,158,0,0,0,0,0,252,290,198,316,1056,514,0,514,514
"1709930","170993001072",0,0,0,108,1,109,0,0,0,0,105,0,105,0,0,1,0,88,0,89,0,0,0,0,65,1,66,0,0,0,0,0,218,210,178,132,738,357,0,357,357
"1709930","170993001076",0,1,0,2,0,3,0,0,0,0,9,12,21,0,0,0,3,54,38,95,0,0,0,0,0,0,0,0,0,0,0,0,6,42,190,NA,238,110,0,110,110
"1709930","170993001086",1,1,1,66,152,223,2,0,3,0,59,140,208,6,4,0,0,23,80,110,3,1,1,0,65,123,192,2,0,0,0,0,446,416,220,384,1466,692,0,692,692
"1709930","170993001093",3,1,21,36,151,226,13,5,2,13,49,229,312,13,2,3,28,34,171,251,12,6,4,17,49,225,322,19,1,1,1,2,452,624,502,644,2222,1145,0,1145,1145
"1709930","170993001111",4,2,3,44,323,397,21,7,1,4,37,395,470,26,3,4,15,57,348,460,31,4,2,5,63,363,467,27,0,0,2,3,794,940,920,934,3588,1659,0,1659,1659
"1709930","170993001114",12,4,64,102,148,363,29,6,0,53,93,150,340,37,9,0,47,94,135,320,35,5,2,62,82,186,388,49,4,1,0,2,726,680,640,776,2822,1165,0,1165,1165
"1709930","170993001125",1,0,0,44,0,45,0,0,0,0,43,5,48,0,0,0,0,53,0,53,0,0,0,0,23,1,24,0,0,0,0,0,90,96,106,48,340,161,0,161,161
"1709930","170993001139",3,4,7,55,247,344,28,0,6,14,46,264,362,31,4,0,6,47,237,320,26,1,3,6,47,247,330,25,0,1,0,1,688,724,640,660,2712,1237,0,1237,1237
"1709930","170993001149",4,0,21,72,72,181,11,4,0,13,48,52,126,9,1,0,20,47,47,119,4,3,1,35,72,61,184,12,1,0,0,0,362,252,238,368,1220,582,0,582,582
"1709930","170993001153",13,2,44,18,326,746,343,15,1,53,14,280,693,325,10,0,50,20,281,720,358,21,3,59,18,326,837,410,0,5,1,0,1492,1386,1440,1674,5992,1864,0,1864,1864
"1709930","170993001161",1,0,1,49,19,77,7,4,0,0,43,20,74,7,1,0,4,34,14,59,6,0,0,0,38,20,63,5,0,0,0,0,154,148,118,126,546,260,0,260,260
"1709930","170993001180",8,4,45,46,279,449,67,3,2,51,42,211,375,66,10,1,60,34,201,376,69,11,2,79,57,291,535,94,0,0,1,1,898,750,752,1070,3470,1308,0,1308,1308
"1709930","170993001185",16,1,64,110,129,449,129,19,2,59,102,246,587,159,26,1,67,107,186,540,153,13,2,68,121,194,550,150,0,0,0,2,898,1174,1080,1100,4252,1164,0,1164,1164
"1709930","170993001189",2,1,1,18,322,367,23,1,3,0,22,283,326,16,2,2,0,26,306,360,24,0,3,2,15,313,349,16,0,1,0,0,734,652,720,698,2804,1291,0,1291,1291
"1709930","170993001192",1,0,0,30,21,58,6,1,0,0,64,41,106,0,0,0,0,55,66,123,2,1,0,0,50,37,90,2,0,0,0,0,116,212,246,180,754,351,0,351,351
"1709930","170993001198",2,3,15,71,637,748,20,2,1,37,109,646,812,17,1,3,18,69,518,627,18,3,4,17,118,593,750,15,0,0,0,0,1496,1624,1254,1500,5874,2731,0,2731,2731
"1709930","170993001980",0,2,3,2,198,209,4,2,3,2,4,215,230,4,1,0,2,1,216,223,3,0,1,1,2,213,225,8,0,0,0,0,418,460,446,450,1774,809,0,809,809
"1709930","170993002031",1,2,1,194,32,232,2,2,0,0,152,35,190,1,0,1,1,170,29,202,1,0,0,0,189,44,235,2,0,0,0,0,464,380,404,470,1718,676,0,676,676
"1709930","170993002596",0,0,0,8,11,19,0,0,0,0,8,25,33,0,0,0,0,13,24,37,0,0,0,0,0,0,0,0,0,0,0,0,38,66,74,NA,178,86,0,86,86
"1709930","170993002618",2,0,0,11,181,194,0,0,0,1,18,89,108,0,0,0,0,19,56,76,1,1,1,1,6,169,178,0,0,0,0,0,388,216,152,356,1112,811,0,811,811
"1709930","170993003450",5,0,2,360,11,380,1,4,0,0,316,10,331,1,2,1,1,299,18,324,3,2,0,1,289,10,303,0,1,0,0,1,760,662,648,606,2676,1559,0,1559,1559
"1709930","170993003473",13,3,4,1357,420,1808,11,4,2,5,894,360,1279,14,4,1,2,571,270,872,21,0,0,0,0,0,0,0,0,0,3,0,3616,2558,1744,NA,7918,3863,0,3863,3863
"1709930","170993003474",0,0,0,217,1,218,0,1,0,0,174,0,175,0,0,0,0,167,0,167,0,1,0,0,208,2,211,0,0,0,0,0,436,350,334,422,1542,755,0,755,755
"1709930","170993003479",19,10,24,1540,1607,3227,25,22,7,34,1165,1379,2641,33,9,7,21,926,1102,2085,20,27,12,34,1824,1829,3754,26,2,1,0,2,6454,5282,4170,7508,23414,10848,0,10848,10848
"1709930","170993003481",48,2,57,20,88,280,65,18,1,48,21,73,251,90,37,0,46,21,71,253,78,36,1,56,27,75,285,89,0,0,0,1,560,502,506,570,2138,441,0,441,441
"1709930","170993003487",0,0,0,35,12,48,1,0,0,0,63,19,84,2,0,0,0,46,12,59,1,2,1,0,62,36,101,0,0,0,0,0,96,168,118,202,584,276,0,276,276
"1709930","170993003505",9,0,46,320,122,544,46,4,4,31,277,113,482,52,9,3,30,237,133,450,35,5,4,36,345,181,624,53,1,1,3,0,1088,964,900,1248,4200,7503,0,7503,7503
"1709930","170993003542",0,0,0,123,2,125,0,1,0,0,81,0,84,1,1,0,0,71,0,73,1,0,0,0,114,1,115,0,0,1,0,0,250,168,146,230,794,1470,0,1470,1470
"1709930","170993003555",1,1,1,16,391,416,6,0,3,2,17,334,362,6,0,0,2,12,292,310,4,0,1,1,11,336,351,2,0,0,0,0,832,724,620,702,2878,7418,0,7418,7418
"1709930","170993003981",0,0,0,84,5,90,1,0,0,0,39,4,43,0,0,0,0,49,3,53,1,1,0,0,59,3,63,0,0,0,0,0,180,86,106,126,498,231,0,231,231
"1709930","170993003989",16,2,42,21,44,227,101,12,1,42,28,45,225,97,8,1,24,36,56,227,102,10,1,55,38,71,298,120,1,0,0,3,454,450,454,596,1954,324,0,324,324
"1709930","170993004266",1,0,0,32,6,40,1,0,0,0,29,1,31,1,0,0,0,34,4,38,0,2,0,0,21,3,28,2,0,0,0,0,80,62,76,56,274,134,0,134,134
"1709930","170993004383",0,0,0,12,5,17,0,0,0,0,5,0,6,1,0,0,0,16,7,24,1,0,0,0,3,1,4,0,0,0,0,0,34,12,48,8,102,52,0,52,52
"1709930","170993004715",1,0,1,32,112,146,0,0,1,1,27,93,123,1,1,0,0,23,90,114,0,1,1,3,38,112,157,2,0,0,0,0,292,246,228,314,1080,518,0,518,518
"1709930","170993005051",1,0,0,82,16,99,0,0,0,0,70,10,81,1,0,0,0,85,14,100,1,0,0,0,72,21,98,4,0,0,0,1,198,162,200,196,756,368,0,368,368
"1709930","170993005061",3,0,5,26,75,145,35,1,0,7,18,84,139,29,2,0,6,15,75,118,20,1,1,7,20,86,146,31,1,0,0,0,290,278,236,292,1096,445,0,445,445
"1709930","170993005072",0,1,0,74,24,99,0,0,0,0,56,15,71,0,0,0,0,63,20,83,0,1,0,0,37,22,60,0,0,0,0,0,198,142,166,120,626,304,0,304,304
"1709930","170993005074",2,0,0,52,222,278,2,2,1,0,33,202,240,2,0,2,2,14,199,219,2,0,1,0,36,182,222,3,0,0,0,0,556,480,438,444,1918,920,0,920,920
"1709930","170993005075",0,0,0,105,3,108,0,0,0,1,91,3,95,0,0,0,0,86,11,98,0,0,0,0,104,9,114,1,0,0,1,0,216,190,196,228,830,411,0,411,411
"1709930","170993005076",0,0,0,144,2,146,0,0,0,0,115,1,116,0,0,0,0,103,0,103,0,0,1,0,164,10,175,0,0,0,0,0,292,232,206,350,1080,489,0,489,489
"1709930","170993005078",4,0,7,13,97,131,10,2,0,5,17,134,178,20,2,2,6,16,71,105,8,2,1,8,17,115,153,10,0,0,0,0,262,356,210,306,1134,501,0,501,501
"1709930","170993005092",1,1,6,22,52,82,0,1,0,13,28,43,85,0,2,0,15,23,49,92,3,2,0,12,21,48,86,3,0,0,0,0,164,170,184,172,690,554,0,554,554
"1709930","170993005147",6,0,1,74,25,179,73,1,1,0,77,31,183,72,4,1,0,71,43,177,58,2,4,1,76,39,177,54,0,1,0,1,358,366,354,354,1432,323,0,323,323
"1709930","170993005305",0,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,1,181,67,260,11,0,0,0,0,0,0,0,0,0,0,0,NA,10,520,NA,530,245,0,245,245
"1709930","170993005663",1,0,1,4,247,259,6,0,0,1,1,92,95,1,0,0,3,2,102,108,1,1,2,1,9,273,292,6,0,0,0,0,518,190,216,584,1508,1257,0,1257,1257
"1709930","170993005677",0,1,0,0,40,42,1,0,0,0,0,59,59,0,0,0,0,0,18,18,0,0,0,0,1,33,35,1,0,0,0,0,84,118,36,70,308,148,0,148,148
"1709930","170993005787",0,0,2,60,7,70,1,0,0,0,56,10,68,2,1,0,1,63,12,78,1,0,1,2,65,11,82,3,0,0,0,0,140,136,156,164,596,287,0,287,287
"1709930","170993005788",0,0,0,8,79,88,1,0,0,0,9,67,76,0,0,0,0,6,71,77,0,0,0,0,6,90,98,2,0,0,0,0,176,152,154,196,678,333,0,333,333
"1709930","170993005789",0,0,0,37,1,38,0,0,0,0,56,3,59,0,1,0,0,45,1,47,0,0,0,0,22,1,23,0,0,0,0,0,76,118,94,46,334,164,0,164,164
"1709930","170993005790",0,0,0,0,0,0,0,2,1,8,40,32,96,13,0,0,6,32,53,100,9,0,0,0,0,0,0,0,0,0,0,0,NA,192,200,NA,392,140,0,140,140
"1709930","170993005791",4,0,3,216,76,307,8,3,0,4,172,73,253,1,1,2,4,146,59,215,3,1,0,3,212,61,281,4,0,0,0,0,614,506,430,562,2112,868,0,868,868
"1709930","170993005792",0,0,0,108,1,109,0,0,0,0,105,1,106,0,0,0,2,95,4,101,0,0,0,0,55,1,56,0,0,0,0,0,218,212,202,112,744,352,0,352,352
"1709930","170993005793",0,0,0,15,85,100,0,0,0,0,7,57,64,0,1,0,0,12,58,71,0,0,1,0,11,56,70,2,0,0,0,0,200,128,142,140,610,294,0,294,294
"1709930","170993005794",0,0,0,7,69,76,0,0,0,0,11,45,56,0,0,2,0,11,52,65,0,1,0,0,8,41,51,1,0,0,0,0,152,112,130,102,496,245,0,245,245
"1709930","170993005795",0,0,0,1,119,120,0,1,0,0,2,106,110,1,0,0,0,3,75,79,1,0,0,1,0,98,100,1,0,0,0,0,240,220,158,200,818,389,0,389,389
"1709930","170993005884",0,0,0,82,1,83,0,1,0,0,83,0,84,0,0,0,0,76,0,76,0,0,0,0,79,2,81,0,0,0,0,0,166,168,152,162,648,285,0,285,285
"1709930","170993005894",3,0,3,22,7,41,6,3,1,2,29,6,48,7,1,0,2,19,4,30,4,1,0,2,30,11,49,5,0,0,0,0,82,96,60,98,336,480,0,480,480
"1709930","170993005916",0,0,0,34,0,34,0,0,0,0,57,0,57,0,1,0,0,53,0,54,0,0,0,0,15,0,15,0,0,0,0,0,68,114,108,30,320,148,0,148,148
"1709930","170993005932",0,0,0,5,0,5,0,0,0,0,30,6,36,0,0,0,0,19,4,23,0,0,0,0,0,0,0,0,0,0,0,0,10,72,46,NA,128,61,0,61,61
"1709930","170993005942",0,0,0,80,0,81,0,0,0,0,79,1,80,0,0,0,0,57,0,57,0,0,0,0,71,0,71,0,1,0,0,0,162,160,114,142,578,286,0,286,286
"1709930","170993005983",1,0,0,75,19,95,0,0,0,0,89,15,104,0,0,0,0,104,14,118,0,0,0,0,47,19,66,0,0,0,0,0,190,208,236,132,766,378,0,378,378
"1709930","170993005984",1,0,0,61,1,63,0,0,0,0,81,3,84,0,0,0,0,92,5,97,0,0,0,0,55,1,56,0,0,0,0,0,126,168,194,112,600,295,0,295,295
"1709930","170993006055",1,0,2,39,39,91,10,1,0,4,45,33,92,9,0,0,0,20,22,46,4,1,1,1,42,50,102,5,0,0,0,2,182,184,92,204,662,298,0,298,298
"1709930","170993006058",12,0,4,63,45,150,26,6,0,5,82,32,157,31,7,1,1,79,35,140,16,17,1,0,45,59,154,32,0,1,1,0,300,314,280,308,1202,333,0,333,333
"1709930","170993006072",0,0,0,15,72,93,6,3,0,2,11,46,70,8,0,1,1,18,42,67,5,2,1,2,13,74,100,7,0,0,0,1,186,140,134,200,660,268,0,268,268
"1709930","170993006076",0,0,2,45,8,57,2,1,0,0,51,16,70,2,0,1,0,70,13,87,3,0,0,0,39,19,58,0,0,0,0,0,114,140,174,116,544,252,0,252,252
"1709930","170993006083",5,0,16,143,112,284,8,2,1,9,149,111,279,7,1,0,24,150,103,282,3,1,0,10,162,126,306,7,0,0,1,0,568,558,564,612,2302,932,0,932,932
"1709930","170993006088",1,0,0,87,60,149,1,0,0,0,48,38,86,0,1,0,0,46,34,82,0,0,0,0,135,46,182,1,0,0,1,0,298,172,164,364,998,477,0,477,477
"1709930","170993006092",1,0,0,70,1,72,0,0,0,0,70,1,72,1,1,0,0,36,0,37,0,0,0,0,53,0,53,0,0,0,0,0,144,144,74,106,468,224,0,224,224
"1709930","170993006093",2,0,3,35,33,88,15,0,1,5,26,44,96,19,2,0,0,30,39,83,12,5,0,4,51,41,124,23,0,1,0,0,176,192,166,248,782,380,0,380,380
"1709930","170993006094",1,0,0,76,0,77,0,0,0,0,69,1,70,0,0,0,0,71,1,72,0,0,0,0,54,0,54,0,0,0,0,0,154,140,144,108,546,238,0,238,238
"1709930","170993006103",0,0,0,4,181,187,2,0,0,0,6,161,168,1,0,0,0,10,196,207,1,1,1,0,5,186,194,1,0,0,0,0,374,336,414,388,1512,699,44,743,743
"1709930","170993006132",1,0,0,78,2,81,0,1,0,0,96,0,97,0,0,0,0,87,2,89,0,1,0,0,95,2,98,0,0,0,0,0,162,194,178,196,730,293,0,293,293
"1709930","170993006138",0,0,0,13,273,290,4,1,2,0,17,285,307,2,0,1,0,14,242,259,2,1,2,0,16,264,284,1,0,0,0,0,580,614,518,568,2280,1080,0,1080,1080
"1709930","170993006170",0,0,0,145,5,150,0,3,0,0,119,5,127,0,2,0,0,129,3,135,1,3,0,0,170,6,179,0,0,0,0,0,300,254,270,358,1182,501,0,501,501
"1709930","170993006174",1,0,0,91,5,98,1,0,0,0,45,4,49,0,0,0,0,47,1,48,0,0,1,0,35,5,41,0,0,0,0,0,196,98,96,82,472,233,0,233,233
"1709930","170993006178",1,3,1,14,145,177,13,2,1,1,18,155,191,14,2,2,1,27,191,237,14,0,0,0,11,53,69,5,0,0,0,0,354,382,474,138,1348,605,0,605,605
"1709930","170993006219",0,0,0,86,4,90,0,1,0,0,77,1,79,0,0,0,0,48,4,52,0,0,0,0,24,0,24,0,0,0,0,0,180,158,104,48,490,238,0,238,238
"1709930","170993006223",0,0,0,109,117,229,3,1,1,1,120,71,194,0,2,1,1,121,61,188,2,2,1,0,129,116,250,2,0,0,0,0,458,388,376,500,1722,744,0,744,744
"1709930","170993006238",0,0,0,0,35,36,1,0,0,0,0,22,22,0,0,0,0,1,43,44,0,0,1,0,0,27,28,0,0,0,0,0,72,44,88,56,260,111,14,125,125
"1709930","170993006241",0,0,0,74,0,74,0,0,0,0,57,0,57,0,0,0,0,40,0,40,0,0,1,0,131,2,134,0,0,0,0,0,148,114,80,268,610,296,0,296,296
"1709930","170993006243",0,0,0,59,85,147,3,1,1,0,53,69,126,2,0,0,0,61,69,130,0,1,0,0,79,73,155,1,0,0,0,1,294,252,260,310,1116,1049,0,1049,1049
"1709930","170993006249",0,0,0,51,1,53,1,0,0,0,60,3,63,0,0,0,0,42,0,42,0,0,0,0,22,0,22,0,0,0,0,0,106,126,84,44,360,177,0,177,177
"1709930","170993006250",2,0,4,26,60,112,20,2,1,4,38,55,115,14,2,1,5,16,69,112,18,2,2,4,32,78,148,30,0,1,1,0,224,230,224,296,974,445,0,445,445
