"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"1200390","120039000612",11,1,3,163,582,810,0,50,3,0,3,146,569,764,0,43,4,1,5,126,545,727,0,46,5,0,3,158,693,899,1,39,1620,1528,1454,1798,6400,2425,182,2607,2607
"1200390","120039000613",0,0,2,23,367,414,0,22,2,0,1,11,450,487,0,23,0,1,2,26,429,482,0,24,3,0,1,19,317,351,0,11,828,974,964,702,3468,1135,167,1302,1302
"1200390","120039000614",5,1,6,176,307,508,0,13,3,0,4,138,249,422,1,27,1,1,6,159,257,441,0,17,14,0,7,164,290,490,0,15,1016,844,882,980,3722,1402,74,1476,1476
"1200390","120039000615",1,0,3,2,562,590,0,22,1,0,2,12,583,623,0,25,1,0,3,6,536,580,0,34,0,0,6,5,595,627,0,21,1180,1246,1160,1254,4840,1506,270,1776,1776
"1200390","120039000616",0,0,1,6,9,16,0,0,0,0,0,0,7,8,0,1,0,0,0,1,2,4,0,1,1,0,0,16,5,23,0,1,32,16,8,46,102,116,6,122,122
"1200390","120039000617",0,0,0,11,2,14,0,1,0,0,0,7,9,16,0,0,0,0,0,6,6,12,0,0,0,0,0,2,2,4,0,0,28,32,24,8,92,46,0,46,46
"1200390","120039001443",0,0,0,0,0,0,0,0,1,0,7,1,104,126,0,13,2,0,10,0,102,127,0,13,0,0,0,0,0,0,0,0,NA,252,254,NA,506,55,32,87,87
"1200390","120039001478",7,0,0,294,36,337,0,0,1,0,0,267,44,313,0,1,0,0,1,290,45,340,0,4,10,0,1,272,50,335,0,2,674,626,680,670,2650,969,92,1061,1061
"1200390","120039002127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,21
"1200390","120039002132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039002135",0,0,0,6,30,41,0,5,0,0,1,5,33,41,0,2,2,0,0,14,53,72,0,3,0,0,0,5,28,37,0,4,82,82,144,74,382,213,9,222,222
"1200390","120039002137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,51,0,7,0,0,0,0,0,0,0,0,0,0,102,0,102,8,0,8,8
"1200390","120039002138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039002148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039002428",0,0,0,5,5,10,0,0,0,0,0,0,3,6,0,3,0,0,1,5,18,31,0,7,0,0,1,4,2,7,0,0,20,12,62,14,108,64,3,67,67
"1200390","120039002555",0,0,0,5,9,16,1,1,0,0,0,8,3,12,0,1,0,0,0,3,2,6,0,1,0,0,0,10,9,19,0,0,32,24,12,38,106,20,3,23,23
"1200390","120039002715",0,0,0,0,0,0,0,0,1,0,2,16,43,64,0,2,0,0,5,25,32,67,0,5,0,0,0,0,0,0,0,0,NA,128,134,NA,262,54,18,72,72
"1200390","120039002735",1,3,4,5,725,764,0,26,2,0,2,6,697,738,0,31,0,0,4,7,781,818,0,26,6,1,7,2,667,702,0,19,1528,1476,1636,1404,6044,1719,321,2040,2040
"1200390","120039002736",2,0,5,7,96,145,0,35,4,0,6,9,72,120,0,29,2,0,4,10,72,110,0,22,3,0,4,14,81,134,0,32,290,240,220,268,1018,127,51,178,178
"1200390","120039002809",4,0,6,17,198,301,1,75,0,0,2,9,176,250,0,63,2,0,4,4,153,224,1,60,0,0,9,12,201,303,0,81,602,500,448,606,2156,183,41,224,224
"1200390","120039002810",2,0,2,15,77,126,0,30,0,0,1,14,79,117,0,23,2,0,2,20,64,115,0,27,3,0,3,22,77,127,0,22,252,234,230,254,970,103,36,139,139
"1200390","120039002812",0,0,0,3,12,15,0,0,0,0,0,15,13,28,0,0,0,0,0,11,12,23,0,0,0,0,0,0,1,1,0,0,30,56,46,2,134,55,2,57,57
"1200390","120039002813",0,0,0,4,1,6,0,1,0,0,0,3,0,3,0,0,0,0,0,9,3,13,0,1,0,0,0,4,4,8,0,0,12,6,26,16,60,61,1,62,62
"1200390","120039002814",0,0,0,5,8,14,0,1,0,0,0,0,6,10,0,4,0,1,0,8,24,39,0,6,0,0,0,6,7,14,0,1,28,20,78,28,154,109,4,113,113
"1200390","120039002988",2,0,4,53,523,604,0,22,0,0,6,46,453,519,0,14,4,1,8,35,403,464,0,13,12,0,5,95,626,767,0,29,1208,1038,928,1534,4708,1208,267,1475,1475
"1200390","120039003052",19,0,20,84,657,922,1,141,10,1,30,62,523,754,0,128,3,2,27,62,489,719,0,136,11,0,31,126,713,995,2,112,1844,1508,1438,1990,6780,1086,313,1399,1399
"1200390","120039003164",1,0,4,55,25,93,0,8,0,0,0,28,16,55,0,11,0,0,2,42,22,74,0,8,1,0,4,56,28,95,0,6,186,110,148,190,634,19,2,21,21
"1200390","120039003345",12,1,10,216,289,653,0,125,1,0,15,207,235,599,1,140,4,0,16,221,205,551,0,105,14,0,5,225,237,582,1,100,1306,1198,1102,1164,4770,1103,165,1268,1268
"1200390","120039003561",0,0,0,0,0,0,0,0,0,0,4,13,35,66,0,14,3,0,2,10,45,69,0,9,0,0,0,0,0,0,0,0,NA,132,138,NA,270,42,15,57,57
"1200390","120039003562",4,0,0,81,155,243,0,3,1,1,0,93,130,225,0,0,1,0,0,106,122,234,0,5,4,0,0,95,181,281,0,1,486,450,468,562,1966,767,34,801,801
"1200390","120039003563",0,0,0,2,3,5,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,4,0,0,10,6,2,8,26,3,0,3,3
"1200390","120039003564",0,0,0,2,2,4,0,0,0,0,0,4,2,6,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,8,12,10,10,40,4,0,4,4
"1200390","120039003565",0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,NA,NA,NA,NA
"1200390","120039003569",0,0,0,2,3,7,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,10,0,3,14,2,2,20,38,NA,NA,3,3
"1200390","120039003699",1,0,8,5,430,472,0,28,0,2,7,8,383,426,0,26,1,0,7,5,362,404,0,29,2,0,9,7,473,512,0,21,944,852,808,1024,3628,578,216,794,794
"1200390","120039003838",0,0,1,13,398,415,0,3,0,0,2,18,372,398,0,6,0,0,1,12,341,359,0,5,1,0,0,12,388,409,0,8,830,796,718,818,3162,1017,257,1274,1274
"1200390","120039003975",5,0,0,16,134,163,0,8,0,1,1,9,128,141,0,2,0,0,2,13,91,114,0,8,3,0,0,20,155,182,0,4,326,282,228,364,1200,382,85,467,467
"1200390","120039003977",1,0,1,0,89,115,0,24,1,0,0,0,71,93,0,21,0,0,0,2,62,85,0,21,2,0,4,2,92,123,0,23,230,186,170,246,832,188,35,223,223
"1200390","120039004077",5,1,20,16,1022,1119,0,55,2,0,23,21,898,996,0,52,1,1,27,20,921,1027,0,57,5,0,26,16,996,1084,0,41,2238,1992,2054,2168,8452,2080,472,2552,2552
"1200390","120039004078",12,3,6,110,414,568,1,22,4,0,5,112,325,476,0,30,1,2,7,86,306,434,1,31,11,0,6,108,399,546,0,22,1136,952,868,1092,4048,1233,170,1403,1403
"1200390","120039004339",1,0,3,87,193,289,0,5,0,0,5,68,177,259,0,9,0,0,3,65,201,280,1,10,3,0,2,90,204,301,0,2,578,518,560,602,2258,693,143,836,836
"1200390","120039004340",1,0,4,10,508,549,0,26,1,0,9,19,536,585,0,20,3,0,9,16,525,595,1,41,3,0,9,9,430,465,0,14,1098,1170,1190,930,4388,1189,226,1415,1415
"1200390","120039004726",3,0,6,6,537,587,0,35,3,2,10,8,692,751,0,36,1,2,11,3,555,611,0,39,0,0,12,4,454,496,0,26,1174,1502,1222,992,4890,842,207,1049,1049
"1200390","120039005493",0,0,0,2,87,93,0,4,0,0,0,0,87,95,0,8,0,0,2,0,107,116,0,7,0,0,1,0,94,99,0,4,186,190,232,198,806,100,40,140,140
"1200390","120039005494",0,0,0,1,82,85,0,2,1,0,0,1,74,76,0,0,0,0,1,2,69,74,0,2,0,0,0,3,78,82,0,1,170,152,148,164,634,197,56,253,253
"1200390","120039005495",0,0,0,37,27,64,0,0,0,0,0,54,35,89,0,0,0,0,0,32,16,48,0,0,0,0,0,7,10,17,0,0,128,178,96,34,436,209,0,209,209
"1200390","120039005861",2,0,1,8,361,374,0,2,0,0,0,7,356,367,0,4,0,0,1,4,337,346,0,4,0,0,1,4,294,303,0,4,748,734,692,606,2780,1025,98,1123,1123
"1200390","120039006229",0,0,1,2,683,693,0,7,0,0,1,6,669,682,0,6,0,0,6,6,617,642,0,13,2,0,1,4,635,655,0,13,1386,1364,1284,1310,5344,1728,389,2117,2117
"1200390","120039007016",0,0,1,2,19,26,0,4,0,0,0,5,20,26,0,1,0,0,0,3,21,27,0,3,1,0,1,8,43,57,0,4,52,52,54,114,272,205,37,242,242
"1200390","120039007077",2,0,2,7,305,324,0,8,0,0,5,3,265,285,0,12,1,1,0,10,289,314,0,13,1,0,4,4,289,307,0,9,648,570,628,614,2460,653,193,846,846
"1200390","120039007197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039007215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039007242",0,0,0,0,38,38,0,0,0,0,0,1,37,39,0,1,0,0,0,0,42,43,0,1,0,0,0,0,23,23,0,0,76,78,86,46,286,29,4,33,33
"1200390","120039007278",0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,13,0,13,0,0,20,0,4,26,50,3,0,3,3
"1200390","120039007286",1,0,0,10,3,14,0,0,0,0,1,13,3,17,0,0,0,0,0,4,2,6,0,0,0,0,0,7,4,11,0,0,28,34,12,22,96,27,0,27,27
"1200390","120039007318",0,0,0,1,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,12,2,2,18,3,0,3,3
"1200390","120039007352",0,0,0,1,2,4,0,1,0,0,0,1,1,2,0,0,0,0,0,2,1,3,0,0,0,0,0,1,1,2,0,0,8,4,6,4,22,4,0,4,4
"1200390","120039007358",0,0,0,0,0,0,0,0,0,1,3,12,41,64,0,7,0,0,0,11,48,68,0,9,0,0,0,0,0,0,0,0,NA,128,136,NA,264,55,14,69,69
"1200390","120039007420",0,0,0,12,8,21,0,1,0,0,0,12,10,23,0,1,0,0,0,11,9,22,0,2,0,0,1,15,20,36,0,0,42,46,44,72,204,191,24,215,215
"1200390","120039007447",0,0,0,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,2,0,4,12,6,0,6,6
"1200390","120039007453",0,0,0,1,109,114,0,4,0,0,1,1,115,122,0,5,0,0,1,1,99,104,0,3,2,0,0,1,117,123,0,3,228,244,208,246,926,184,56,240,240
"1200390","120039007454",0,0,0,0,152,157,0,5,0,0,0,1,121,122,0,0,0,0,2,0,121,124,0,1,0,0,0,0,123,125,0,2,314,244,248,250,1056,691,102,793,793
"1200390","120039007456",0,0,8,2,72,96,0,14,0,1,7,0,45,60,0,7,0,0,8,2,59,79,0,10,0,0,9,2,67,84,0,6,192,120,158,168,638,57,1,58,58
"1200390","120039007496",0,0,1,31,67,105,0,6,0,0,0,27,56,84,0,1,1,0,1,37,52,93,0,2,2,0,0,17,61,81,0,1,210,168,186,162,726,250,48,298,298
"1200390","120039007516",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA
"1200390","120039007517",0,0,0,0,12,13,0,1,0,0,0,0,14,14,0,0,0,0,0,0,12,12,0,0,0,0,0,1,17,19,0,1,26,28,24,38,116,194,55,249,249
"1200390","120039007529",2,0,3,28,155,206,0,18,1,0,1,31,138,190,0,19,1,0,5,28,146,195,0,15,2,1,1,32,152,208,0,20,412,380,390,416,1598,433,25,458,458
"1200390","120039007542",0,0,0,20,19,41,0,2,0,1,0,48,33,85,0,3,0,0,0,111,82,202,0,9,0,0,0,8,2,10,0,0,82,170,404,20,676,30,3,33,33
"1200390","120039007553",0,0,0,3,19,23,0,1,0,0,0,3,14,22,0,5,0,0,1,11,36,59,0,11,0,0,0,4,13,17,0,0,46,44,118,34,242,112,21,133,133
"1200390","120039007580",0,0,2,6,7,19,0,4,0,0,2,4,9,18,0,3,0,0,0,3,12,21,0,6,0,0,4,1,8,19,0,6,38,36,42,38,154,8,4,12,12
"1200390","120039007591",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,4,0,2,4,10,NA,NA,NA,NA
"1200390","120039007599",1,0,1,15,90,134,0,27,1,0,1,13,98,144,0,31,2,0,0,20,71,114,0,21,1,0,0,17,88,131,0,25,268,288,228,262,1046,4,0,4,4
"1200390","120039007608",0,0,0,5,52,57,0,0,0,0,0,3,45,48,0,0,0,0,0,2,39,41,0,0,0,0,0,7,77,84,0,0,114,96,82,168,460,223,2,225,225
"1200390","120039007617",0,0,0,30,30,64,0,4,1,0,1,39,89,138,0,8,1,1,0,95,160,268,0,11,0,0,0,3,5,9,0,1,128,276,536,18,958,66,1,67,67
"1200390","120039007631",1,0,0,2,215,232,0,14,1,0,0,0,211,223,0,11,0,0,2,0,135,143,0,6,0,0,0,2,241,255,0,12,464,446,286,510,1706,614,210,824,824
"1200390","120039007634",5,1,7,11,412,485,0,49,2,0,12,7,342,404,0,41,1,1,6,10,347,418,1,52,6,0,12,15,360,436,0,43,970,808,836,872,3486,517,174,691,691
"1200390","120039007635",4,1,8,72,231,428,0,112,2,0,7,59,270,450,0,112,2,1,8,66,246,428,0,105,5,0,6,45,234,388,0,98,856,900,856,776,3388,829,97,926,926
"1200390","120039007783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,22,22
"1200390","120039007811",0,0,1,2,71,92,0,18,0,0,0,0,87,101,0,14,0,0,0,2,66,79,0,11,0,0,1,0,82,97,0,14,184,202,158,194,738,121,37,158,158
"1200390","120039007820",0,0,0,0,4,4,0,0,0,0,4,0,5,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,8,18,2,6,34,NA,NA,3,3
"1200390","120039007828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13
"1200390","120039007845",1,0,0,9,149,160,0,1,1,0,1,13,176,195,0,4,0,0,1,11,135,155,0,8,0,0,0,8,160,176,0,8,320,390,310,352,1372,537,55,592,592
"1200390","120039007855",0,0,4,11,29,58,0,14,0,0,2,7,20,37,0,8,1,0,2,10,26,47,0,8,0,0,3,8,34,60,0,15,116,74,94,120,404,218,58,276,276
"1200390","120039007923",5,2,8,20,135,182,0,12,3,0,7,16,130,175,0,19,0,1,10,39,109,175,0,16,4,0,10,19,177,236,1,25,364,350,350,472,1536,423,83,506,506
"1200390","120039007971",1,1,1,9,92,116,0,12,0,1,1,8,81,111,0,20,0,1,1,5,67,82,0,8,0,0,0,7,115,135,0,13,232,222,164,270,888,294,50,344,344
"1200390","120039007972",1,0,0,27,30,65,0,7,1,0,2,22,40,69,0,4,0,0,2,21,31,56,0,2,0,0,1,32,41,78,0,4,130,138,112,156,536,408,46,454,454
"1200390","120039007979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14
"1200390","120039007980",0,0,0,7,75,83,0,1,0,0,0,7,160,171,0,4,0,0,2,16,259,283,0,6,0,0,0,0,13,13,0,0,166,342,566,26,1100,38,3,41,41
"1200390","120039007981",1,1,6,13,107,135,0,7,0,0,2,8,103,114,0,1,0,0,2,6,79,89,0,2,0,0,3,6,102,120,0,9,270,228,178,240,916,488,143,631,631
"1200390","120039007983",0,0,0,17,15,33,0,1,1,0,0,70,58,129,0,0,0,0,1,182,149,337,0,5,0,0,0,6,3,9,0,0,66,258,674,18,1016,50,2,52,52
"1200390","120039007984",1,0,0,21,23,45,0,0,0,0,0,40,41,84,0,3,0,0,0,138,93,232,0,1,0,0,0,9,3,13,0,1,90,168,464,26,748,51,3,54,54
"1200390","120039008125",0,0,0,0,71,73,0,2,0,0,0,1,53,57,0,3,0,0,1,0,46,47,0,0,0,0,0,1,85,87,0,1,146,114,94,174,528,173,27,200,200
"1200390","120039008132",0,0,0,2,23,26,0,1,0,0,0,4,26,30,0,0,0,0,0,0,22,23,0,1,0,0,0,0,13,13,0,0,52,60,46,26,184,53,10,63,63
"1200390","120039008138",2,0,1,16,111,139,0,9,0,0,0,8,88,100,0,4,1,0,3,15,95,121,0,7,1,0,1,13,107,134,0,12,278,200,242,268,988,345,46,391,391
"1200390","120039008154",0,0,0,3,279,287,0,5,0,0,0,1,240,242,0,1,0,0,0,2,209,216,0,5,0,0,0,0,236,240,0,4,574,484,432,480,1970,730,107,837,837
"1200390","120039008183",2,0,0,21,70,96,0,3,0,0,1,25,71,99,0,2,0,0,0,9,64,74,0,1,5,0,0,22,68,97,0,2,192,198,148,194,732,256,24,280,280
"1200390","120039008206",0,0,0,1,53,54,0,0,0,0,0,0,40,40,0,0,0,0,0,0,36,36,0,0,0,0,0,0,72,73,0,1,108,80,72,146,406,175,22,197,197
"1200390","120039008270",1,0,0,0,10,11,0,0,0,0,0,0,31,35,0,4,0,0,0,1,22,24,0,1,0,0,0,0,9,9,0,0,22,70,48,18,158,21,5,26,26
"1200390","120039008302",1,0,2,16,56,115,0,40,0,0,3,9,51,102,0,39,1,0,6,17,22,68,0,22,1,0,5,13,69,120,0,32,230,204,136,240,810,143,32,175,175
"1200390","120039008332",0,0,0,2,1,3,0,0,0,0,0,7,2,9,0,0,0,0,0,1,5,6,0,0,0,0,0,4,5,9,0,0,6,18,12,18,54,14,0,14,14
"1200390","120039008336",0,0,2,5,81,101,0,13,0,0,1,10,83,100,0,6,3,0,2,5,47,72,0,15,1,0,1,9,92,116,0,13,202,200,144,232,778,182,58,240,240
"1200390","120039008345",2,0,0,20,9,31,0,0,0,0,0,17,5,22,0,0,0,0,0,0,0,0,0,0,2,0,0,26,10,39,0,1,62,44,0,78,184,224,18,242,242
"1200390","120039008362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039008379",0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,10,2,2,20,3,0,3,3
"1200390","120039008388",0,0,2,15,60,82,0,5,0,0,1,5,56,71,0,9,1,1,1,5,65,77,0,4,1,2,3,5,66,87,0,10,164,142,154,174,634,186,27,213,213
"1200390","120039008402",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,NA,NA,NA,NA
"1200390","120039008412",2,0,1,33,22,60,0,2,0,0,1,31,7,39,0,0,0,0,0,23,11,35,0,1,1,0,1,62,41,109,0,4,120,78,70,218,486,185,15,200,200
"1200390","120039008519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,63,79,0,12,0,0,0,158,158,5,4,9,9
"1200390","120039008541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,30,3,33,33
"1200390","120039008558",0,0,0,0,0,0,0,0,0,0,2,1,63,72,0,6,0,0,2,2,57,64,0,3,0,0,0,0,0,0,0,0,NA,144,128,NA,272,49,12,61,61
"1200390","120039008576",1,0,0,0,55,58,0,2,0,0,0,0,40,43,0,3,0,0,0,0,0,0,0,0,0,1,0,0,67,68,0,0,116,86,0,136,338,211,87,298,298
"1200390","120039008616",0,0,0,9,1,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,20,4,0,12,36,50,0,50,50
"1200390","120039008647",0,0,0,18,32,57,0,7,0,0,1,15,22,44,0,6,0,0,0,27,31,65,0,7,1,0,0,7,17,29,0,4,114,88,130,58,390,20,0,20,20
"1200390","120039008658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251,261,0,9,0,0,0,522,522,165,97,262,262
"1200390","120039008678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"1200390","120039008683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,29,0,3,0,0,0,58,58,6,5,11,11
"1200390","120039008684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,35,0,2,0,0,0,70,70,246,51,297,297
"1200390","120039008703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,14,14,NA,NA,NA,NA
"1200390","120039008726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,29,40,0,1,0,0,0,80,80,37,0,37,37
"1200390","120039008738",0,0,0,8,24,33,0,1,0,0,0,3,31,35,0,1,0,0,0,21,58,82,0,3,0,0,0,6,23,31,0,2,66,70,164,62,362,17,0,17,17
"1200390","120039008749",0,0,0,1,18,20,0,1,0,0,0,1,24,29,0,4,0,0,0,0,0,0,0,0,0,0,1,2,27,30,0,0,40,58,0,60,158,36,10,46,46
"1200390","120039008751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,112,205,0,85,0,0,0,410,410,27,6,33,33
"1200390","120039008814",0,0,0,6,21,29,0,2,0,0,0,11,17,30,0,2,1,0,0,15,45,61,0,0,0,0,0,3,8,11,0,0,58,60,122,22,262,11,0,11,11
"1200390","120039008869",0,0,0,2,1,4,0,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,8,6,0,4,18,NA,NA,3,3
"1200390","120039010618",0,0,1,3,6,10,0,0,1,0,0,3,9,13,0,0,0,0,0,8,9,18,0,1,0,0,0,3,4,7,0,0,20,26,36,14,96,46,0,46,46
"1200480","120048000425",0,0,0,6,0,7,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,5,0,0,14,4,2,10,30,14,0,14,14
"1200480","120048000635",1,0,0,34,2,39,0,2,3,0,0,15,1,19,0,0,0,0,0,11,0,11,0,0,0,0,0,24,0,28,0,4,78,38,22,56,194,78,2,80,80
"1200480","120048000648",18,1,7,333,55,488,0,74,11,0,5,298,31,408,0,63,11,0,9,209,29,297,0,39,18,0,7,345,57,511,0,84,976,816,594,1022,3408,891,34,925,925
"1200480","120048000649",13,0,0,245,14,305,0,33,3,2,2,114,4,142,0,17,1,1,0,64,2,74,0,6,8,0,5,249,22,310,0,26,610,284,148,620,1662,442,14,456,456
"1200480","120048000651",6,0,0,70,13,209,0,120,4,0,4,42,7,149,0,92,4,0,2,36,7,126,0,77,4,0,4,54,14,207,0,131,418,298,252,414,1382,459,18,477,477
"1200480","120048000671",15,2,33,202,36,425,0,137,13,0,39,115,27,294,0,100,10,1,27,139,22,319,0,120,25,1,23,221,47,436,2,117,850,588,638,872,2948,383,50,433,433
"1200480","120048000681",11,1,9,274,86,468,0,87,12,1,16,209,72,369,0,59,12,1,9,185,54,321,0,60,20,1,10,231,66,419,1,90,936,738,642,838,3154,892,16,908,908
"1200480","120048000685",15,1,30,175,193,546,1,131,17,1,39,150,152,475,2,114,11,5,38,127,100,389,0,108,19,2,35,155,213,583,4,155,1092,950,778,1166,3986,945,41,986,986
"1200480","120048000691",15,0,1,367,7,404,0,14,5,0,1,285,5,302,0,6,5,0,2,235,2,249,0,5,9,0,1,345,7,371,0,9,808,604,498,742,2652,863,23,886,886
"1200480","120048000706",20,0,133,49,37,387,3,145,20,2,119,52,36,371,0,142,10,2,123,42,30,356,0,149,32,2,147,84,40,461,2,154,774,742,712,922,3150,205,42,247,247
"1200480","120048000714",8,0,0,401,5,420,0,6,4,0,2,322,5,338,1,4,5,0,0,236,2,248,0,5,11,0,1,420,7,443,0,4,840,676,496,886,2898,1077,14,1091,1091
"1200480","120048000718",0,0,0,9,1,15,0,5,0,0,0,7,1,11,0,3,1,0,2,50,9,96,0,34,0,0,0,9,1,16,0,6,30,22,192,32,276,60,2,62,62
"1200480","120048000720",0,0,0,2,1,5,0,2,0,0,1,2,1,5,0,1,0,0,0,6,0,12,0,6,0,0,0,6,3,16,0,7,10,10,24,32,76,19,0,19,19
"1200480","120048000721",0,0,0,1,0,6,0,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,4,0,2,18,8,0,8,8
"1200480","120048000748",32,2,11,93,59,646,5,444,29,2,13,60,41,489,2,342,15,1,8,49,37,427,1,316,25,1,12,91,52,539,0,358,1292,978,854,1078,4202,468,54,522,522
"1200480","120048000749",9,2,8,73,32,216,3,89,3,1,5,52,18,127,0,48,1,0,8,52,25,106,0,20,12,1,9,113,22,315,0,158,432,254,212,630,1528,240,12,252,252
"1200480","120048000759",49,8,57,220,152,818,3,329,37,3,56,204,140,729,1,288,29,2,57,135,104,561,0,234,42,0,49,186,161,773,7,328,1636,1458,1122,1546,5762,949,40,989,989
"1200480","120048000762",14,1,8,268,73,418,4,50,14,1,5,215,43,340,0,62,7,0,5,217,32,300,0,39,20,1,8,255,82,437,0,71,836,680,600,874,2990,860,29,889,889
"1200480","120048000767",15,1,9,279,54,450,1,91,12,0,14,187,28,286,1,44,8,2,12,198,35,309,0,54,18,1,8,314,44,471,2,84,900,572,618,942,3032,824,21,845,845
"1200480","120048000769",0,0,1,3,1,10,0,5,0,0,1,3,3,14,0,7,5,0,12,43,17,136,0,59,0,0,1,5,1,11,0,4,20,28,272,22,342,90,9,99,99
"1200480","120048000772",17,5,9,141,52,310,0,86,10,0,12,134,43,285,1,85,11,1,8,134,31,285,0,100,25,1,5,155,47,326,2,91,620,570,570,652,2412,472,26,498,498
"1200480","120048000773",3,0,1,84,8,111,0,15,6,0,1,59,12,91,0,13,2,0,0,49,5,59,0,3,8,0,1,130,20,185,0,26,222,182,118,370,892,310,5,315,315
