"LEAID","NCESSCH","TYPE03","STATUS03","FTE03","LEVEL03","FRELCH03","REDLCH03","TOTFRL03","MIGRNT03","MEMBER03","G0903","G1003","G1103","G1203","ASIAN03","HISP03","BLACK03","WHITE03","TOTETH03","PUPTCH03","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"1100030","110003000078","1","1",72,"3",490,51,541,1,911,236,270,247,158,0,5,905,1,911,12.7,"1",0,0,0,235,1,0,0,2,268,0,0,0,2,245,0,0,0,1,157,0
"1100030","110003000079","1","1",56,"3",388,27,415,18,912,84,279,319,230,3,10,897,1,912,16.3,"1",1,0,2,81,0,0,1,5,273,0,0,2,3,313,1,0,0,0,230,0
"1100030","110003000081","1","1",58,"3",292,46,338,28,795,215,221,180,153,5,36,753,0,795,13.7,"1",0,3,9,203,0,0,1,11,209,0,0,0,8,172,0,1,0,7,145,0
"1100030","110003000082","1","1",70,"3",467,45,512,25,814,227,262,183,142,25,185,599,4,814,11.6,"1",0,5,50,172,0,1,10,68,182,1,0,4,41,136,2,0,6,26,109,1
"1100030","110003000084","1","1",68,"3",840,57,897,1,1090,358,353,231,148,2,2,1084,0,1090,16,"1",1,0,0,357,0,0,0,1,352,0,1,2,0,228,0,0,0,1,147,0
"1100030","110003000085","1","1",52,"3",421,31,452,3,618,215,158,102,113,0,1,617,0,618,11.9,"1",0,0,0,215,0,0,0,1,157,0,0,0,0,102,0,0,0,0,113,0
"1100030","110003000089","2","1",44,"4",124,21,145,3,206,1,6,-2,1,3,10,190,3,206,4.7,"1",0,0,0,1,0,0,0,0,6,0,-6,-6,-6,-6,-6,0,0,0,1,0
"1100030","110003000090","2","1",29,"4",103,18,121,0,154,-2,-2,-2,-2,0,5,148,1,154,5.3,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000092","2","1",19,"4",54,3,57,0,96,-2,-2,-2,-2,0,6,89,0,96,5.1,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000095","1","1",6,"1",2,0,2,0,132,-2,-2,-2,-2,1,14,117,0,132,22,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000129","3","1",21,"3",126,10,136,0,287,58,92,81,56,0,1,286,0,287,13.7,"1",0,0,0,58,0,0,0,0,92,0,0,0,0,81,0,0,0,1,55,0
"1100030","110003000130","1","1",32,"3",344,20,364,0,573,118,192,154,109,0,1,572,0,573,17.9,"1",0,0,1,117,0,0,0,0,192,0,0,0,0,154,0,0,0,0,109,0
"1100030","110003000131","1","1",27,"3",41,11,52,0,325,58,79,88,100,19,11,224,71,325,12,"1",0,3,1,28,26,0,5,3,62,9,0,3,3,58,24,0,8,4,76,12
"1100030","110003000132","1","1",13,"3",98,20,118,0,209,47,44,59,59,0,0,209,0,209,16.1,"1",0,0,0,47,0,0,0,0,44,0,0,0,0,59,0,0,0,0,59,0
"1100030","110003000133","1","1",93,"3",368,62,430,7,1442,166,449,380,435,114,269,748,308,1442,15.5,"1",0,11,29,98,28,2,37,93,226,91,1,32,68,178,101,0,34,76,237,88
"1100030","110003000153","1","1",31,"3",112,44,156,0,412,128,105,87,92,20,13,368,11,412,13.3,"1",0,9,7,109,3,0,1,0,99,5,0,5,3,79,0,0,5,3,81,3
"1100030","110003000156","1","1",12,"1",39,19,58,0,154,-2,-2,-2,-2,2,4,132,15,154,12.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000195","2","1",18,"4",12,0,12,0,24,-2,-2,-2,-2,0,0,24,0,24,1.3,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000197","2","1",-1,"4",8,0,8,0,23,-2,-2,-2,-2,0,0,23,0,23,-1,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000198","4","1",15,"3",94,0,94,0,225,45,46,67,67,0,3,221,0,225,15,"1",0,0,0,45,0,1,0,1,44,0,0,0,1,66,0,0,0,1,66,0
"1100030","110003000200","4","1",19,"4",48,2,50,0,127,-2,-2,-2,-2,0,0,126,0,127,6.7,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000203","2","1",-2,"4",380,1,381,2,2033,37,23,9,5,14,118,1655,246,2033,-2,"1",0,0,3,34,0,0,0,1,22,0,0,0,0,9,0,0,0,0,5,0
"1100030","110003000205","2","1",-1,"4",8,0,8,0,23,-2,-2,-2,-2,0,1,22,0,23,-1,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000207","4","1",-2,"4",105,6,111,0,400,-2,-2,-2,-2,1,3,395,0,400,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000211","1","1",9,"3",49,16,65,0,150,21,45,41,43,2,2,146,0,150,16.7,"1",0,0,0,21,0,0,1,0,44,0,0,0,1,40,0,0,1,1,41,0
"1100030","110003000213","4","1",14,"4",50,1,51,0,164,84,38,10,7,0,8,156,0,164,11.7,"8",0,0,6,78,0,0,0,0,38,0,0,0,1,9,0,0,0,0,7,0
"1100030","110003000214","2","1",5,"4",64,1,65,1,79,-2,-2,-2,-2,0,2,77,0,79,15.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000242","2","1",-1,"4",32,2,34,0,40,-2,-2,-2,-2,0,1,39,0,40,-1,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000243","2","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000259","4","1",8,"3",24,2,26,0,29,10,10,5,3,0,0,29,0,29,3.6,"1",0,0,0,10,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0
"1100030","110003000260","1","1",-1,"4",61,5,66,7,80,-2,-2,-2,-2,0,0,80,0,80,-1,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000261","1","1",12,"4",57,3,60,0,72,-2,-2,-2,-2,0,1,71,0,72,6,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000262","1","1",18,"4",85,6,91,0,101,-2,-2,-2,-2,0,0,101,0,101,5.6,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000263","1","1",10,"3",49,1,50,0,87,10,3,2,2,0,2,85,0,87,8.7,"1",0,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0
"1100030","110003000264","4","1",28,"4",74,6,80,0,353,-2,-2,-2,-2,8,79,262,3,353,12.6,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000265","2","1",-2,"4",33,0,33,0,287,19,17,7,3,1,15,253,18,287,-2,"1",0,0,1,18,0,0,0,1,16,0,0,0,0,7,0,0,0,0,2,1
"1100030","110003000266","2","1",-2,"4",14,0,14,0,285,8,9,7,10,0,2,283,0,285,-2,"1",0,0,0,8,0,0,0,0,9,0,0,0,0,7,0,0,0,0,10,0
"1100030","110003000276","2","3",-1,"4",0,0,0,0,38,27,5,3,3,0,1,37,0,38,-1,"1",0,0,1,26,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0
"1100030","110003000777","1","1",6,"1",9,3,12,0,88,-2,-2,-2,-2,5,3,26,54,88,14.7,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015000062","1","1",5,"4",14,2,16,0,65,25,19,3,-2,0,2,19,44,65,13,"4",0,0,0,9,16,0,0,0,4,15,0,0,0,1,2,-6,-6,-6,-6,-6
"1200150","120015000066","2","1",1,"4",0,0,0,0,7,4,1,-2,-2,0,0,1,6,7,7,"8",0,0,0,0,4,0,0,0,0,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015000078","1","1",99,"3",162,44,206,0,1917,448,394,608,467,24,73,228,1585,1917,19.4,"2",1,5,20,75,347,1,5,18,53,317,3,11,17,57,520,2,3,18,43,401
"1200150","120015000088","1","1",89,"3",115,26,141,0,1681,547,398,375,339,17,32,286,1337,1681,18.9,"2",4,6,11,110,416,1,4,6,62,325,3,6,5,61,300,1,1,10,41,286
"1200150","120015000090","1","1",85,"3",120,46,166,6,1636,463,396,357,408,34,65,414,1120,1636,19.2,"4",0,5,15,131,312,2,12,12,97,273,1,9,14,94,239,0,8,23,84,293
"1200150","120015000100","1","1",81,"3",245,43,288,3,1445,536,359,297,253,8,55,456,923,1445,17.8,"4",2,5,27,173,329,0,0,8,118,233,1,2,12,94,188,0,1,8,71,173
"1200150","120015000103","1","1",106,"3",143,57,200,0,2281,723,528,562,468,38,154,213,1870,2281,21.5,"2",2,13,51,68,589,2,7,38,46,435,1,12,26,63,460,1,6,39,36,386
"1200150","120015000104","1","1",119,"3",284,67,351,0,2390,692,640,544,492,47,237,543,1558,2390,20.1,"2",0,10,65,152,465,2,15,64,150,409,3,11,57,133,340,0,11,48,96,337
"1200150","120015000109","1","1",113,"3",149,53,202,0,2313,691,605,564,439,76,120,145,1962,2313,20.5,"2",5,13,32,50,591,1,16,37,35,516,3,26,25,34,476,1,21,24,20,373
"1200150","120015000115","2","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015000118","1","1",86,"3",92,22,114,1,1828,469,480,473,406,35,67,98,1626,1828,21.3,"4",0,6,21,32,410,1,11,16,15,437,1,9,21,28,414,0,9,9,23,365
"1200150","120015000127","1","1",76,"3",110,51,161,0,1474,313,274,225,211,49,61,67,1294,1474,19.4,"4",1,10,10,13,279,1,13,13,12,235,0,11,10,12,192,1,4,9,9,188
"1200150","120015000131","1","1",104,"3",31,14,45,0,2065,639,495,473,458,56,64,40,1901,2065,19.9,"4",1,18,26,10,584,2,13,12,6,462,1,12,13,14,433,0,13,13,10,422
"1200150","120015002040","2","1",3,"1",0,0,0,0,37,-2,-2,-2,-2,1,1,5,30,37,12.3,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015002052","4","1",5,"4",29,2,31,0,68,22,8,13,2,0,3,27,38,68,13.6,"4",0,0,0,14,8,0,0,0,4,4,0,0,0,3,10,0,0,0,0,2
"1200150","120015002055","4","1",8,"4",24,4,28,0,80,28,15,6,5,1,8,16,55,80,10,"2",0,0,2,4,22,0,0,1,2,12,0,0,0,2,4,0,0,0,1,4
"1200150","120015002798","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003023","4","1",1,"4",2,0,2,0,7,2,3,1,1,0,0,5,2,7,7,"4",0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1
"1200150","120015003024","2","1",10,"4",0,0,0,0,95,-2,-2,-2,-2,0,6,16,73,95,9.5,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003025","1","1",6,"4",1,0,1,0,31,2,19,3,2,1,6,11,13,31,5.2,"8",0,0,0,0,2,0,0,3,8,8,0,0,1,0,2,0,1,0,0,1
"1200150","120015003026","2","1",19,"4",3,0,3,0,61,15,9,14,2,1,3,26,31,61,3.2,"4",0,0,0,6,9,0,0,0,4,5,0,1,2,6,5,0,0,0,0,2
"1200150","120015003148","2","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003149","1","1",1,"4",8,0,8,0,16,6,5,1,-2,0,1,6,9,16,16,"4",0,0,0,1,5,0,0,0,3,2,0,0,0,1,0,-6,-6,-6,-6,-6
"1200150","120015003150","1","1",2,"4",1,0,1,0,17,-2,-2,-2,-2,0,1,9,7,17,8.5,"4",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003292","1","1",1,"4",1,0,1,0,17,5,3,2,-2,0,2,3,12,17,17,"8",0,0,1,1,3,0,0,1,0,2,0,0,0,1,1,-6,-6,-6,-6,-6
"1200150","120015003293","1","1",105,"3",185,72,257,0,2139,728,490,495,426,27,179,349,1577,2139,20.4,"8",2,11,70,133,512,2,7,43,63,375,2,3,43,75,372,1,6,23,78,318
"1200150","120015003296","1","1",50,"3",20,25,45,0,943,170,158,154,127,32,46,34,831,943,18.9,"2",0,3,9,5,153,0,7,9,5,137,0,6,6,3,139,0,4,5,6,112
"1200150","120015003299","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003539","2","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003542","1","6",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"8",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015003678","4","1",12,"4",77,11,88,0,113,13,12,8,6,0,8,40,65,113,9.4,"2",0,0,3,1,9,0,0,0,2,10,0,0,1,3,4,0,0,1,0,5
"1200150","120015003812","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015004049","1","3",7,"4",17,12,29,0,105,-2,-2,-2,-2,0,3,17,85,105,15,"4",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200150","120015004059","1","3",-1,"4",37,7,44,0,61,10,7,3,2,0,0,26,35,61,-1,"2",0,0,0,3,7,0,0,0,3,4,0,0,0,1,2,0,0,0,1,1
"1200150","120015004060","1","3",-1,"4",51,7,58,0,113,22,8,8,6,0,4,44,65,113,-1,"4",0,0,2,9,11,0,0,0,2,6,0,0,1,1,6,0,0,0,5,1
"1200180","120018000153","1","1",121,"3",837,207,1044,1,2437,685,700,559,493,54,702,704,964,2437,20.1,"3",2,16,220,199,248,3,16,205,196,280,4,11,146,165,233,4,11,131,144,203
"1200180","120018000157","1","1",127,"3",892,232,1124,3,2240,851,506,419,464,79,426,1401,325,2240,17.6,"2",5,19,179,521,127,3,26,92,326,59,0,17,71,277,54,1,17,84,277,85
"1200180","120018000160","1","1",117,"3",472,137,609,0,2591,859,525,562,645,73,1037,639,835,2591,22.1,"3",1,16,362,199,281,1,18,225,115,166,3,19,223,144,173,2,20,227,181,215
"1200180","120018000168","1","1",147,"3",75,1,76,86,2759,1107,583,525,544,66,242,2217,229,2759,18.8,"2",1,19,100,893,94,2,8,53,467,53,1,12,44,428,40,1,27,45,429,42
"1200180","120018000169","1","1",126,"3",899,149,1048,11,2175,935,273,479,488,21,84,1957,113,2175,17.3,"2",0,5,35,861,34,0,2,15,234,22,0,6,19,422,32,0,8,15,440,25
"1200180","120018000171","1","1",94,"3",495,69,564,0,1618,572,327,384,335,11,490,976,136,1618,17.2,"3",1,2,175,340,54,0,1,105,202,19,3,3,121,224,33,1,5,89,210,30
"1200180","120018000188","2","1",50,"4",274,5,279,2,592,130,41,58,52,4,59,438,91,592,11.8,"2",0,0,12,97,21,0,0,5,32,4,0,0,6,47,5,0,1,2,44,5
"1200180","120018000195","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018000209","2","1",25,"4",81,11,92,2,151,11,15,7,54,2,25,66,58,151,6,"3",0,0,2,7,2,0,0,2,10,3,0,0,4,1,2,0,1,3,20,30
"1200180","120018000217","1","1",101,"3",599,51,650,1,1793,691,370,377,355,26,152,1168,439,1793,17.8,"2",4,7,55,465,160,2,9,33,239,87,2,4,36,242,93,0,6,28,222,99
"1200180","120018000219","2","1",27,"4",62,13,75,0,94,8,9,12,47,2,10,61,21,94,3.5,"3",0,0,1,6,1,0,0,3,3,3,0,0,1,8,3,0,2,4,30,11
"1200180","120018000221","2","1",25,"4",79,16,95,0,173,7,13,13,55,5,48,48,72,173,6.9,"3",0,1,3,3,0,0,1,6,2,4,0,0,2,3,8,0,0,13,20,22
"1200180","120018000225","1","1",134,"3",518,148,666,9,2918,854,632,706,726,116,577,642,1573,2918,21.8,"3",4,33,176,210,431,2,26,135,119,350,3,30,125,168,380,1,27,141,145,412
"1200180","120018000231","1","1",105,"3",653,219,872,2,2185,751,436,516,482,47,571,535,1023,2185,20.8,"3",3,14,187,208,339,0,14,125,82,215,4,10,139,131,232,2,9,120,114,237
"1200180","120018000234","1","1",105,"4",310,86,396,0,2038,703,445,471,419,124,348,630,932,2038,19.4,"3",1,27,125,263,287,1,29,81,112,222,1,37,78,151,204,1,31,64,104,219
"1200180","120018000241","1","1",148,"3",466,79,545,4,3056,1192,566,706,592,99,448,1620,885,3056,20.6,"3",2,35,161,697,297,0,16,99,264,187,1,25,100,365,215,1,23,88,294,186
"1200180","120018000247","1","1",126,"3",655,202,857,0,2400,809,538,561,492,72,773,433,1115,2400,19,"3",3,19,271,153,363,2,18,182,96,240,1,13,173,113,261,1,22,147,71,251
"1200180","120018000249","1","1",129,"3",658,145,803,9,2509,927,445,585,552,89,497,1213,698,2509,19.4,"3",1,30,187,470,239,3,15,92,210,125,5,22,131,261,166,3,22,87,272,168
"1200180","120018000251","1","1",147,"3",746,146,892,12,2783,879,682,637,585,67,452,1387,871,2783,18.9,"2",4,19,144,454,258,1,18,118,331,214,0,16,100,333,188,1,14,90,269,211
"1200180","120018000252","1","1",137,"3",1354,215,1569,3,2656,1058,544,584,470,57,102,2379,110,2656,19.4,"3",3,16,40,980,19,1,10,18,478,37,4,18,22,513,27,0,13,22,408,27
"1200180","120018000253","1","1",136,"3",760,247,1007,0,2731,1011,642,578,500,99,577,1830,209,2731,20.1,"3",7,30,229,670,75,3,31,129,427,52,4,23,125,381,45,2,15,94,352,37
"1200180","120018000264","1","1",169,"3",914,239,1153,1,3420,1224,594,826,776,106,578,1628,1101,3420,20.2,"3",2,29,216,641,336,2,18,103,246,225,1,30,127,405,263,2,29,132,336,277
"1200180","120018000265","1","1",111,"3",111,46,157,0,2461,836,467,620,538,107,323,75,1953,2461,22.2,"3",2,33,108,27,666,0,31,44,20,372,1,19,87,12,501,0,24,84,16,414
"1200180","120018000270","3","1",84,"3",62,38,100,0,295,161,123,1,10,10,81,80,121,295,3.5,"3",1,6,44,53,57,1,4,36,25,57,0,0,0,1,0,1,0,1,1,7
"1200180","120018000272","1","1",128,"3",750,212,962,1,2625,975,541,583,526,65,449,1177,926,2625,20.5,"3",3,17,179,495,281,2,13,97,234,195,1,16,99,240,227,2,19,74,208,223
"1200180","120018000908","4","1",27,"4",84,6,90,0,159,42,8,12,11,3,20,111,24,159,5.9,"3",1,1,6,23,11,0,0,2,5,1,0,0,2,7,3,0,1,2,5,3
"1200180","120018001356","2","1",29,"4",77,14,91,0,154,28,15,16,9,1,19,45,88,154,5.3,"2",1,0,4,3,20,0,0,1,4,10,0,1,2,2,11,0,0,3,1,5
"1200180","120018002048","3","1",70,"3",8,2,10,0,64,-2,-2,34,30,1,11,22,30,64,0.9,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0,0,6,13,15,0,1,5,9,15
"1200180","120018002117","1","1",157,"3",331,153,484,0,3449,1186,770,814,679,114,747,404,2177,3449,22,"3",1,36,272,156,721,3,33,161,104,469,1,22,184,81,526,2,23,130,63,461
"1200180","120018002119","2","1",33,"4",135,17,152,0,230,38,18,15,21,0,18,122,90,230,7,"2",0,0,1,23,14,0,0,4,7,7,0,0,0,9,6,0,0,0,9,12
"1200180","120018002120","1","1",107,"3",146,54,200,0,2260,657,672,480,451,64,423,80,1685,2260,21.1,"3",4,23,122,19,489,3,12,124,30,503,1,13,100,13,353,0,16,77,18,340
"1200180","120018002486","4","1",24,"4",132,12,144,0,227,57,10,8,4,1,35,102,88,227,9.5,"3",0,1,13,12,31,0,0,2,4,4,0,0,2,3,3,0,0,0,1,3
"1200180","120018002487","4","1",28,"4",185,21,206,1,599,186,74,97,114,5,150,373,68,599,21.4,"3",0,3,48,118,17,0,0,19,44,11,0,1,25,60,11,3,1,18,81,11
"1200180","120018002488","4","1",91,"4",39,19,58,0,577,148,146,149,134,28,144,71,331,577,6.3,"3",0,7,40,21,80,2,9,35,14,86,1,8,39,20,81,0,4,30,16,84
"1200180","120018002593","4","1",12,"4",47,10,57,2,106,29,11,5,-2,0,18,61,27,106,8.8,"2",0,0,5,14,10,0,0,2,6,3,0,0,2,3,0,-6,-6,-6,-6,-6
"1200180","120018002721","1","1",195,"3",369,108,477,0,4308,1485,934,1025,864,209,689,554,2850,4308,22.1,"3",3,60,276,207,939,1,49,138,111,635,1,58,155,129,682,1,42,120,107,594
"1200180","120018002801","2","1",33,"4",79,16,95,0,180,40,20,24,19,1,26,41,112,180,5.5,"3",0,0,4,9,27,0,0,2,6,12,0,0,4,1,19,0,1,3,0,15
"1200180","120018003027","4","1",90,"4",283,39,322,2,874,557,79,104,99,5,59,770,39,874,9.7,"2",0,1,34,503,19,0,2,10,63,4,0,1,8,88,7,1,0,3,89,6
"1200180","120018003028","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003029","1","1",169,"3",386,175,561,0,3707,1008,659,792,1248,191,1379,798,1332,3707,21.9,"8",1,46,392,225,344,0,30,235,144,250,5,39,286,175,287,1,76,466,254,451
"1200180","120018003301","1","1",45,"3",134,83,217,0,861,255,222,205,179,18,119,231,493,861,19.1,"2",0,3,39,65,148,0,4,32,59,127,0,4,25,50,126,0,7,23,57,92
"1200180","120018003308","1","1",-1,"3",218,49,267,1,747,270,148,184,145,14,127,528,77,747,-1,"3",1,8,39,200,22,0,3,23,112,10,0,1,29,132,22,0,2,36,84,23
"1200180","120018003310","2","1",-1,"4",1,0,1,0,78,-2,-2,-2,-2,3,20,22,33,78,-1,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003311","1","1",-1,"1",0,1,1,0,89,-2,-2,-2,-2,1,21,53,14,89,-1,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003312","1","1",-1,"1",1,0,1,0,144,-2,-2,-2,-2,5,45,32,62,144,-1,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003313","1","1",-1,"4",3,0,3,0,64,2,2,-2,7,0,7,34,23,64,-1,"2",0,0,1,0,1,0,0,0,0,2,-6,-6,-6,-6,-6,0,0,0,4,3
"1200180","120018003314","1","1",-1,"1",2,0,2,0,75,-2,-2,-2,-2,0,11,49,15,75,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003315","1","6",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003316","1","1",-1,"1",0,0,0,0,35,-2,-2,-2,-2,3,8,16,8,35,-1,"2",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003317","1","1",-1,"1",1,0,1,0,6,-2,-2,-2,-2,0,0,2,4,6,-1,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003318","1","1",-1,"1",0,0,0,0,7,-2,-2,-2,-2,0,2,5,0,7,-1,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003319","1","6",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003320","1","1",-1,"4",3,1,4,1,116,61,9,3,-2,0,14,74,28,116,-1,"2",0,0,6,40,15,0,0,0,5,4,0,0,1,1,1,-6,-6,-6,-6,-6
"1200180","120018003323","1","1",8,"4",0,0,0,0,50,15,12,1,2,0,6,27,17,50,6.3,"3",0,0,3,7,5,0,0,2,5,5,0,0,0,0,1,0,0,0,2,0
"1200180","120018003324","1","1",-1,"4",13,1,14,0,77,35,11,4,-2,1,8,52,16,77,-1,"2",0,1,4,22,8,0,0,1,7,3,0,0,0,4,0,-6,-6,-6,-6,-6
"1200180","120018003326","1","1",-1,"4",11,0,11,0,15,7,-2,1,-2,0,3,8,4,15,-1,"3",0,0,2,3,2,-6,-6,-6,-6,-6,0,0,0,1,0,-6,-6,-6,-6,-6
"1200180","120018003327","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1200180","120018003331","1","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
