"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"130012003567","1300120","1","1","11",27.8,"3",291,10,301,317,107,88,70,52,0,0,8,99,0,0,0,0,0,1,87,0,0,0,0,0,1,69,0,0,0,0,0,1,50,0,1,0,0,11,305,0
"130012003572","1300120","1","1","11",27.2,"3",205,9,214,251,86,72,47,46,0,0,1,85,0,0,0,0,0,0,70,0,0,2,0,0,0,47,0,0,0,0,0,0,45,0,0,1,0,1,247,0
"130012003660","1300120","2","1","11",11,"4",61,0,61,71,14,15,5,2,0,0,0,4,10,0,0,0,0,3,3,9,0,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,3,10,23
"130012003861","1300120","1","1","11",16.7,"3",211,14,225,228,63,53,71,41,0,0,2,60,0,0,1,0,0,0,53,0,0,0,0,0,0,71,0,0,0,0,0,0,39,0,0,2,0,2,223,0
"130012003906","1300120","1","1","11",24.5,"3",250,9,259,289,112,70,57,50,0,0,1,111,0,0,0,0,0,3,67,0,0,0,1,0,1,54,0,0,1,0,0,0,50,0,0,0,0,5,282,0
"130012003960","1300120","1","1","11",23.6,"3",335,9,344,348,104,85,91,68,0,0,0,103,0,0,1,0,0,0,84,0,0,1,1,0,1,89,0,0,0,0,0,0,67,0,0,1,0,1,343,0
"150003000007","1500030","1","1","31",102,"3",521,174,695,1458,248,252,227,216,1,32,9,1,37,147,21,4,22,10,2,58,140,16,1,20,6,3,51,131,15,0,28,9,0,42,120,17,102,34,6,188
"150003000009","1500030","1","1","22",51,"3",344,92,436,827,229,225,203,165,2,43,4,2,21,142,15,0,37,8,3,23,142,12,1,38,7,1,30,120,6,0,28,2,0,26,104,5,146,21,6,100
"150003000012","1500030","1","1","22",45.5,"3",154,59,213,855,265,238,184,166,2,33,24,8,109,50,39,0,24,31,10,102,52,19,0,29,15,11,73,43,13,0,31,18,6,58,32,21,117,88,35,342
"150003000029","1500030","1","1","33",78,"3",611,77,688,1234,383,291,305,244,0,64,31,1,41,175,71,4,81,23,5,38,116,24,4,82,14,5,52,131,17,1,68,10,2,40,109,14,295,78,13,171
"150003000034","1500030","1","1","33",48,"3",347,61,408,664,128,140,162,130,1,37,16,0,9,57,8,0,30,7,0,18,68,17,2,43,8,1,20,82,6,1,37,3,1,16,66,6,147,34,2,63
"150003000038","1500030","1","1","43",43,"4",390,44,434,537,69,72,54,55,1,22,1,0,9,36,0,0,19,4,0,10,35,4,0,13,2,1,8,28,2,1,21,1,0,10,22,0,75,8,1,37
"150003000043","1500030","1","1","33",18.5,"3",121,45,166,264,89,52,66,56,2,34,5,1,8,38,1,1,17,6,0,11,17,0,1,20,7,0,10,26,2,1,23,1,0,9,22,0,94,19,1,38
"150003000045","1500030","1","1","41",42,"3",374,63,437,707,201,188,173,143,3,36,23,1,43,88,7,1,32,16,2,21,83,33,0,35,26,0,37,59,16,0,37,18,1,19,61,7,140,83,4,120
"150003000046","1500030","1","1","43",18,"4",106,29,135,204,11,7,10,10,0,2,3,0,1,4,1,0,1,1,0,2,3,0,0,2,0,0,5,2,1,0,5,2,0,2,1,0,10,6,0,10
"150003000050","1500030","1","1","33",48,"3",539,32,571,669,126,114,86,91,2,18,9,1,18,73,5,2,17,9,2,19,57,8,2,23,7,0,16,36,2,0,24,8,1,10,46,2,82,33,4,63
"150003000052","1500030","1","1","33",69.5,"3",444,93,537,1159,348,317,263,225,0,108,25,4,23,152,36,1,121,18,2,31,100,44,0,101,11,2,29,106,14,2,79,9,3,24,89,19,409,63,11,107
"150003000056","1500030","1","1","13",85.5,"3",448,124,572,1598,406,440,389,355,1,130,12,0,46,200,17,0,179,22,2,65,162,10,3,127,20,2,79,123,35,1,151,10,2,51,122,18,587,64,6,241
"150003000058","1500030","1","1","43",25.5,"4",210,58,268,359,19,27,15,16,0,0,0,1,1,17,0,1,0,1,1,3,21,0,0,0,0,1,0,14,0,0,0,1,0,2,13,0,0,2,3,6
"150003000069","1500030","1","1","41",61,"3",318,92,410,1063,299,285,265,213,2,98,51,1,40,76,31,2,106,46,2,42,71,16,1,111,42,1,49,55,6,1,89,18,2,35,51,17,404,157,6,166
"150003000070","1500030","1","1","32",41,"4",176,49,225,531,28,44,34,45,0,11,0,0,1,15,1,0,28,0,0,5,10,1,0,25,0,0,1,8,0,0,28,0,0,4,11,2,92,0,0,11
"150003000073","1500030","1","1","13",112,"3",621,182,803,1870,573,463,433,399,1,301,34,2,89,134,12,1,276,28,4,56,90,8,0,239,23,4,47,97,23,1,241,19,5,37,85,11,1057,104,15,229
"150003000075","1500030","1","1","43",26,"3",169,38,207,318,74,100,82,62,1,12,0,0,5,56,0,0,15,3,0,2,79,1,0,16,2,0,5,59,0,0,8,0,0,3,51,0,51,5,0,15
"150003000085","1500030","1","1","33",67,"3",360,98,458,1051,289,281,266,208,2,67,12,2,74,104,28,3,57,13,2,82,97,27,0,86,11,2,66,82,19,0,61,7,3,56,59,22,271,43,9,278
"150003000086","1500030","1","1","33",67,"3",319,125,444,1216,353,307,276,274,1,146,11,0,46,108,41,1,133,9,5,53,80,26,1,143,8,2,38,68,16,0,125,9,1,53,68,18,547,37,8,190
"150003000091","1500030","1","1","33",1,"4",11,0,11,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"150003000093","1500030","1","1","33",38,"3",208,91,299,606,177,144,142,141,0,72,4,0,10,80,11,0,62,4,0,8,59,11,0,67,5,2,12,47,9,0,65,8,0,10,50,8,266,21,2,40
"150003000096","1500030","2","1","11",12,"4",34,8,42,58,3,6,5,12,0,2,0,1,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,4,0,0,3,0,0,1,7,1,11,0,1,1
"150003000098","1500030","4","1","41",38,"3",66,4,70,123,31,35,26,16,0,0,3,2,2,22,2,0,3,6,0,2,21,3,0,4,1,0,4,16,1,0,0,3,0,2,11,0,7,13,2,10
"150003000100","1500030","1","1","22",85,"3",399,118,517,1233,353,345,277,255,1,89,11,2,41,185,24,0,98,18,6,36,157,30,1,77,10,1,45,135,8,1,75,9,6,42,121,1,339,48,15,164
"150003000102","1500030","1","1","21",132,"3",285,91,376,2445,679,572,630,559,3,299,50,19,98,122,88,3,272,37,18,69,107,66,2,275,41,21,95,109,87,2,275,26,19,60,114,63,1121,154,77,322
"150003000103","1500030","1","1","11",115.5,"3",308,150,458,2020,545,499,504,471,2,267,34,35,67,86,54,0,274,27,25,65,57,51,0,260,24,28,64,63,65,2,284,23,28,41,49,44,1085,108,116,237
"150003000108","1500030","1","1","21",125,"3",694,249,943,1822,538,515,400,369,4,135,79,54,91,127,48,7,163,53,39,87,122,44,2,132,26,28,78,105,29,3,125,44,28,51,90,28,555,202,149,307
"150003000110","1500030","1","1","21",113,"3",1034,142,1176,1693,506,429,399,344,3,76,23,7,30,352,15,4,65,15,4,18,303,20,3,59,16,4,31,257,29,3,51,11,2,23,224,30,251,65,17,102
"150003000114","1500030","1","1","21",107,"3",364,120,484,1701,538,434,389,334,1,245,42,11,30,144,65,1,200,30,10,28,118,47,0,224,11,3,22,94,35,0,208,10,7,22,61,26,877,93,31,102
"150003000117","1500030","1","1","21",71,"3",618,76,694,954,212,179,117,115,1,15,11,4,3,177,1,1,8,2,1,2,162,3,1,16,1,1,4,92,2,1,12,2,1,6,92,1,51,16,7,15
"150003000134","1500030","1","1","21",160,"3",971,345,1316,2821,789,747,649,616,7,360,40,18,71,200,93,3,374,36,27,69,179,59,3,322,35,23,60,171,35,2,321,37,25,51,150,30,1377,148,93,251
"150003000141","1500030","1","1","31",40,"3",226,82,308,619,116,84,106,87,1,29,10,0,31,31,14,0,33,7,0,19,19,6,1,45,7,0,21,25,7,0,36,5,2,17,21,6,143,29,2,88
"150003000150","1500030","1","1","21",70,"3",184,130,314,1301,375,315,334,275,7,86,36,37,137,40,32,1,75,27,33,91,52,36,3,87,40,44,104,33,23,2,81,25,45,62,42,18,329,128,159,394
"150003000161","1500030","1","1","21",148,"3",1060,328,1388,2450,714,654,584,477,2,469,19,4,10,183,27,0,462,9,6,12,145,20,2,413,5,11,10,128,15,1,380,3,1,8,80,4,1724,36,22,40
"150003000163","1500030","1","1","21",68.5,"3",203,88,291,1257,370,318,304,262,0,218,7,4,23,51,67,1,190,10,2,29,32,54,0,194,8,1,33,40,28,0,182,6,1,30,27,16,784,31,8,115
"150003000177","1500030","1","1","21",63,"3",395,126,521,1093,295,300,279,212,1,151,12,7,16,102,6,2,151,14,7,18,92,16,0,132,9,12,24,97,5,0,113,8,3,22,59,7,547,43,29,80
"150003000186","1500030","1","1","11",85,"3",485,134,619,1427,430,381,334,282,1,225,12,9,18,132,33,2,238,8,1,16,85,31,1,198,7,1,21,83,23,1,171,4,3,19,69,15,832,31,14,74
"150003000193","1500030","1","1","11",101,"3",879,192,1071,1757,574,439,405,327,2,322,29,7,11,176,27,1,273,22,2,14,98,29,1,280,17,0,14,64,29,1,248,9,2,7,45,15,1123,77,11,46
"150003000212","1500030","1","1","11",63,"3",442,86,528,862,246,217,217,171,1,79,3,7,10,115,31,0,77,11,5,12,84,28,0,98,10,7,10,65,27,0,87,7,1,11,45,20,341,31,20,43
"150003000221","1500030","1","1","11",135,"3",1249,378,1627,2437,680,654,579,512,3,415,7,3,6,232,14,1,400,8,4,13,190,38,1,376,3,0,5,126,68,1,365,2,2,5,92,45,1556,20,9,29
"150003000228","1500030","1","1","21",64,"3",173,48,221,1171,294,305,305,263,0,110,15,6,52,58,53,0,126,13,3,68,53,42,1,105,18,6,67,59,49,0,107,15,2,59,39,41,448,61,17,246
"150003000246","1500030","1","1","11",24,"4",197,40,237,374,29,17,22,22,1,0,0,0,0,27,1,0,1,0,0,0,16,0,0,0,0,0,0,21,1,0,4,0,1,1,16,0,5,0,1,1
"150003000251","1500030","1","1","31",69,"3",396,112,508,1066,307,294,245,215,4,51,15,4,106,113,14,2,48,13,5,115,98,13,1,48,10,2,74,99,11,1,57,6,2,76,65,8,204,44,13,371
"150003000254","1500030","1","1","33",81.5,"3",620,145,765,1470,354,334,365,412,5,73,27,4,82,147,16,2,73,24,8,76,115,36,5,86,19,3,104,99,49,3,92,19,4,94,151,49,324,89,19,356
"150003000260","1500030","1","1","41",65,"3",564,81,645,877,242,210,230,192,7,60,20,4,28,117,6,1,56,12,3,38,97,3,1,65,8,7,36,111,2,2,55,10,1,39,82,3,236,50,15,141
"150003000261","1500030","1","1","21",116,"3",531,126,657,2045,623,509,494,408,1,164,67,18,69,219,85,2,150,42,19,76,181,39,1,159,45,23,61,152,53,1,147,22,10,49,131,48,620,176,70,255
"150003000262","1500030","1","1","33",33.25,"4",225,26,251,349,36,27,20,31,3,3,0,2,11,14,3,0,2,3,1,8,12,1,0,1,2,0,7,8,2,0,1,4,1,14,8,3,7,9,4,40
"150003000263","1500030","1","1","33",22,"4",108,42,150,236,16,14,10,11,0,1,0,0,2,13,0,0,0,1,0,1,10,2,0,0,0,0,1,9,0,0,0,0,0,0,11,0,1,1,0,4
"150003000265","1500030","1","1","41",14,"4",32,47,79,220,39,38,31,20,0,3,0,1,26,7,2,0,2,2,0,21,9,4,1,2,2,1,18,4,3,0,3,1,0,9,5,2,10,5,2,74
"150003000269","1500030","1","1","33",3.8,"4",58,0,58,62,7,8,6,7,0,0,0,0,1,6,0,0,0,0,0,0,8,0,0,0,0,0,1,4,1,0,1,1,0,0,5,0,1,1,0,2
"150003000270","1500030","1","1","11",11,"4",33,7,40,98,23,11,9,10,0,0,0,0,0,22,1,0,1,0,0,0,9,1,0,0,0,0,0,9,0,0,0,0,0,1,8,1,1,0,0,1
"150003000272","1500030","1","1","11",16,"4",44,45,89,208,17,17,16,14,0,2,0,0,0,14,1,0,3,2,0,4,7,1,0,3,0,0,2,10,1,0,0,1,1,4,8,0,8,3,1,10
"150003000273","1500030","1","1","11",37.8,"4",40,31,71,450,56,56,56,54,0,31,0,0,8,14,3,1,26,1,1,8,17,2,0,28,1,0,8,17,2,0,26,1,1,12,12,2,111,3,2,36
"150003000274","1500030","1","1","11",38,"4",157,1,158,459,34,44,54,13,2,7,0,1,16,6,2,4,8,1,1,18,11,1,7,16,3,1,20,7,0,2,3,0,1,5,2,0,34,4,4,59
"150003000275","1500030","1","1","22",5,"4",31,8,39,73,11,11,10,5,0,1,0,0,0,9,1,0,0,0,0,0,11,0,0,1,0,0,0,7,2,0,1,0,0,1,3,0,3,0,0,1
"150003000276","1500030","1","1","22",9,"4",19,53,72,153,6,5,4,0,0,1,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1
"150003000278","1500030","1","1","41",3.5,"3",39,3,42,55,8,2,8,14,0,0,0,0,1,7,0,0,0,0,0,0,2,0,1,0,0,0,1,6,0,0,1,0,0,1,12,0,1,0,0,3
"150003000279","1500030","1","1","41",29.25,"4",97,46,143,503,65,65,61,46,1,2,1,2,54,2,3,1,4,6,2,44,6,2,0,2,2,0,45,7,5,0,4,2,1,34,3,2,12,11,5,177
"150003000280","1500030","1","1","33",5,"4",36,0,36,39,5,6,2,3,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
"150003000282","1500030","1","1","33",33.6,"4",367,70,437,545,61,61,54,35,4,1,2,2,41,9,2,2,2,3,3,28,17,6,1,3,1,1,30,12,6,2,1,2,3,17,5,5,7,8,9,116
"150003000287","1500030","1","1","41",13,"4",97,26,123,177,7,12,1,10,0,0,0,0,0,7,0,0,0,1,0,1,8,2,0,0,0,0,0,1,0,1,0,0,0,1,8,0,0,1,0,2
"150003000288","1500030","1","1","42",15,"4",136,0,136,235,21,21,14,5,0,1,1,2,3,11,3,1,1,0,0,5,14,0,0,0,0,0,5,9,0,0,1,0,0,3,0,1,3,1,2,16
"150003000289","1500030","1","1","33",10,"4",67,0,67,139,3,1,6,7,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,0,0,0,0,1
"150003000294","1500030","1","1","33",9.5,"4",63,25,88,115,2,3,3,4,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,1,0,0,0
"150003000295","1500030","1","1","21",33.5,"4",80,3,83,907,125,91,25,10,1,13,10,8,43,24,26,2,14,4,1,37,22,11,0,2,2,1,9,5,6,0,0,1,0,1,4,4,29,17,10,90
"170993000587","1709930","1","1","11",79.5,"3",1210,88,1298,1390,315,376,388,311,2,38,200,40,33,0,2,3,43,245,37,43,2,3,0,68,248,35,34,0,3,0,40,208,32,26,0,5,189,901,144,136
"170993000588","1709930","1","1","11",75.5,"3",1219,0,1219,1253,327,358,238,330,0,1,2,324,0,0,0,0,0,5,350,0,0,3,0,1,2,233,0,0,2,0,0,4,322,1,1,2,2,13,1229,1
"170993000626","1709930","1","1","11",97.5,"3",1235,20,1255,1376,284,358,375,359,1,0,141,136,5,0,1,5,0,151,184,14,1,3,1,1,182,185,5,0,1,2,1,146,199,10,0,1,2,620,704,34
"170993000671","1709930","1","1","11",26,"3",481,39,520,531,141,138,137,115,0,0,62,77,1,0,1,0,0,70,67,1,0,0,0,0,71,66,0,0,0,0,1,53,57,4,0,0,1,256,267,6
"170993000681","1709930","1","1","11",76,"3",1194,109,1303,1461,477,342,329,313,1,3,342,116,11,0,4,2,0,251,70,17,1,1,3,4,228,73,21,0,0,0,1,206,94,12,0,0,8,1027,353,61
"170993000693","1709930","4","1","11",45,"3",50,0,50,242,118,51,49,24,2,0,14,100,2,0,0,0,0,7,43,1,0,0,0,0,6,42,1,0,0,0,0,6,17,1,0,0,0,33,202,5
"170993000714","1709930","1","1","11",110.5,"3",753,100,853,2196,544,508,436,482,2,67,163,138,156,1,17,0,63,134,139,147,0,25,2,59,125,108,127,0,15,5,110,89,127,132,0,19,299,511,512,562
"170993000717","1709930","1","1","11",29,"3",219,0,219,286,NA,68,134,84,NA,NA,NA,NA,NA,NA,NA,2,0,5,59,0,0,2,0,0,2,130,1,0,1,0,0,1,82,1,0,0,NA,6,269,0
"170993000718","1709930","1","1","11",32.5,"3",440,0,440,468,148,125,85,110,2,0,99,44,2,0,1,1,0,82,40,2,0,0,0,0,58,27,0,0,0,0,0,79,31,0,0,0,0,318,142,4
"170993000722","1709930","1","1","11",103,"3",1614,57,1671,1765,559,440,423,343,4,8,520,18,6,0,3,2,3,417,12,5,0,1,2,12,393,5,8,0,3,0,3,333,3,3,1,0,26,1663,38,22
"170993000758","1709930","1","1","11",73,"3",1279,68,1347,1505,404,422,340,339,0,0,3,396,0,0,5,0,0,1,420,0,0,1,0,0,2,335,0,0,3,0,0,0,339,0,0,0,0,6,1490,0
"170993000788","1709930","1","1","11",87,"3",1189,28,1217,1241,285,324,289,307,2,0,242,38,3,0,0,1,0,267,55,1,0,0,0,0,263,24,2,0,0,5,1,270,29,1,0,1,1,1042,146,7
"170993000792","1709930","1","1","11",41,"3",461,0,461,467,99,104,121,143,0,0,1,97,0,0,1,0,0,2,102,0,0,0,0,0,1,119,0,0,1,1,0,2,139,0,0,1,0,6,457,0
"170993000799","1709930","1","1","11",100.5,"3",1269,0,1269,1484,388,370,356,370,2,2,313,59,9,0,3,0,1,281,73,12,0,3,1,3,280,57,13,1,1,0,1,286,58,21,0,4,7,1160,247,55
"170993000809","1709930","1","1","11",61.5,"3",749,0,749,793,142,229,199,223,0,1,70,69,2,0,0,1,1,114,112,0,0,1,1,0,91,102,4,0,1,0,0,150,71,1,0,1,2,425,354,7
"170993000851","1709930","1","1","11",77,"3",909,0,909,1133,242,300,302,265,0,0,0,240,1,0,1,0,0,2,297,0,0,1,0,0,1,298,0,0,3,0,0,1,261,1,0,2,0,4,1096,2
"170993000852","1709930","1","1","11",45,"3",515,0,515,521,121,132,141,127,0,0,3,118,0,0,0,0,0,3,128,0,0,1,0,0,0,140,0,0,1,0,0,1,126,0,0,0,0,7,512,0
"170993000879","1709930","1","1","11",34,"3",284,0,284,325,63,92,95,75,0,0,1,62,0,0,0,0,0,0,92,0,0,0,0,0,0,95,0,0,0,0,0,1,74,0,0,0,0,2,323,0
"170993000889","1709930","1","1","11",83,"3",1440,141,1581,1619,386,542,369,322,0,1,350,20,12,0,3,2,41,450,34,15,0,0,2,14,312,27,13,0,1,1,5,287,18,10,0,1,61,1399,99,50
"170993000893","1709930","1","1","11",71,"3",996,0,996,1165,319,271,298,277,0,0,3,314,0,0,2,0,0,2,269,0,0,0,1,0,1,295,0,0,1,0,0,1,274,1,0,1,0,7,1152,1
"170993000894","1709930","1","1","11",48,"3",93,0,93,136,44,70,17,NA,0,0,5,37,2,0,0,0,0,6,62,2,0,0,0,0,0,16,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,113,3
"170993000895","1709930","1","1","11",74,"3",1006,0,1006,1126,279,321,292,234,1,0,0,276,1,0,1,0,0,1,319,0,0,1,0,0,2,289,0,0,1,0,0,1,233,0,0,0,0,4,1117,1
"170993000920","1709930","1","1","11",165,"3",2369,0,2369,2530,707,642,648,533,5,102,562,16,21,0,1,2,88,529,9,14,0,0,5,96,516,13,17,1,0,1,47,466,13,5,0,1,333,2073,51,57
"170993000923","1709930","1","1","11",74.5,"3",947,0,947,1011,191,319,249,252,1,0,172,16,2,0,0,1,1,281,16,16,0,4,0,0,220,8,3,0,18,0,0,229,1,3,0,19,1,902,41,24
"170993000924","1709930","1","1","11",90,"3",1019,152,1171,1462,335,419,372,336,2,1,223,14,95,0,0,0,1,281,23,112,0,2,4,3,252,16,95,0,2,4,5,215,17,93,0,2,10,971,70,395
"170993000925","1709930","1","1","11",103,"3",1167,133,1300,1818,463,421,341,374,0,5,20,423,3,0,12,1,13,10,378,3,0,16,2,9,16,291,1,1,21,2,25,20,291,6,2,28,52,66,1383,13
"170993000931","1709930","1","1","11",60.5,"3",593,36,629,875,218,216,208,233,0,8,11,193,2,0,4,0,1,10,202,1,0,2,0,3,11,190,4,0,0,1,1,5,222,2,0,2,13,37,807,9
"170993000941","1709930","1","1","11",96,"3",1202,119,1321,1532,377,372,398,385,3,22,237,55,46,2,12,4,36,248,36,40,1,7,2,35,244,43,60,2,12,5,65,224,29,59,0,3,158,953,163,205
"170993000942","1709930","1","1","11",227,"3",1954,516,2470,4238,819,1181,1012,1000,6,80,398,68,243,7,17,4,121,568,111,347,4,26,8,108,479,76,313,3,25,3,81,479,87,315,2,33,390,1924,342,1218
"170993000943","1709930","1","1","11",28,"3",843,0,843,902,259,186,216,241,0,0,3,255,0,0,1,0,0,3,183,0,0,0,0,0,4,211,0,0,1,0,0,4,236,0,1,0,0,14,885,0
"170993000967","1709930","1","1","11",46,"3",431,0,431,519,120,122,122,155,0,0,0,120,0,0,0,0,0,1,119,0,0,2,0,0,0,121,0,0,1,0,0,0,155,0,0,0,0,1,515,0
"170993000972","1709930","1","1","11",51,"3",531,0,531,617,189,151,149,128,0,0,2,185,0,0,2,0,0,1,150,0,0,0,0,0,3,145,0,0,1,0,0,0,126,0,0,2,0,6,606,0
"170993000977","1709930","1","1","11",105,"3",1339,129,1468,1694,554,391,362,387,5,117,228,79,113,0,12,2,102,152,48,75,3,9,0,89,116,58,92,3,4,2,102,132,48,97,0,6,410,628,233,377
"170993000990","1709930","1","1","11",55.5,"3",321,93,414,882,217,207,215,243,0,13,83,42,75,1,3,2,24,62,52,59,1,7,1,18,66,52,66,0,12,1,33,76,63,61,0,9,88,287,209,261
"170993000999","1709930","2","1","11",36,"3",215,34,249,289,34,73,55,127,0,1,18,8,6,0,1,0,3,33,23,14,0,0,0,4,25,18,7,0,1,1,4,58,43,20,0,1,12,134,92,47
"170993001002","1709930","1","1","11",91,"3",983,89,1072,1446,387,296,313,340,0,0,7,374,5,0,1,0,0,7,284,2,0,3,0,0,3,303,1,0,6,0,0,4,332,3,1,0,0,21,1293,11
"170993001018","1709930","4","1","11",23.5,"3",165,6,171,207,34,41,39,93,0,2,19,11,2,0,0,0,3,19,15,4,0,0,0,0,14,18,7,0,0,0,2,48,22,21,0,0,7,100,66,34
"170993001061","1709930","1","1","11",47,"3",536,0,536,547,161,184,113,89,0,1,1,158,0,0,1,1,0,2,181,0,0,0,0,1,1,111,0,0,0,0,0,2,86,0,1,0,2,6,536,0
"170993001072","1709930","1","1","11",42,"3",491,0,491,521,112,158,130,121,0,0,5,106,0,1,0,1,0,2,155,0,0,0,0,0,2,127,1,0,0,0,0,0,121,0,0,0,0,9,509,1
"170993001076","1709930","2","1","11",18,"3",88,0,88,99,4,5,35,55,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,13,19,2,0,1,0,1,23,28,3,0,0,2,39,52,5
"170993001086","1709930","1","1","11",46.5,"3",761,0,761,800,167,196,228,209,0,0,128,29,10,0,0,0,0,137,56,3,0,0,1,0,159,66,1,0,1,1,0,142,60,2,0,4,0,566,211,16
"170993001093","1709930","1","1","11",90.5,"3",1320,17,1337,1390,364,452,317,257,2,21,266,41,23,0,11,2,22,354,42,21,0,11,1,23,230,27,27,1,8,1,22,192,23,17,0,2,88,1042,133,88
"170993001111","1709930","1","1","11",138.5,"3",2021,151,2172,2356,727,623,568,438,5,4,607,58,37,0,16,3,8,498,62,36,1,15,3,4,467,46,34,0,14,3,10,347,33,31,3,11,26,1919,199,138
"170993001114","1709930","1","1","11",65.5,"3",930,0,930,1027,341,305,220,161,2,38,163,92,35,2,9,1,39,152,86,21,0,6,1,45,88,60,18,1,7,1,16,69,56,9,2,8,138,472,294,83
"170993001125","1709930","1","1","11",32,"3",337,0,337,439,87,144,111,97,0,0,4,83,0,0,0,0,0,3,141,0,0,0,0,0,0,110,0,0,1,0,0,0,97,0,0,0,0,7,431,0
"170993001139","1709930","1","1","11",108.5,"3",1528,132,1660,1760,404,579,398,379,2,5,295,48,52,0,2,4,13,439,64,58,0,1,5,10,292,47,41,1,2,0,6,261,67,40,1,4,34,1287,226,191
"170993001149","1709930","1","1","11",53,"3",707,3,710,762,189,236,193,144,3,19,72,81,8,0,6,0,31,86,100,14,0,5,1,34,55,87,12,1,3,0,35,49,55,3,0,2,119,262,323,37
"170993001153","1709930","1","1","11",150.5,"3",1504,313,1817,3060,810,692,713,605,3,55,330,11,389,1,21,3,47,282,14,331,0,15,2,62,288,16,338,0,7,2,38,240,16,297,0,12,202,1140,57,1355
"170993001161","1709930","1","1","11",16.5,"3",319,0,319,340,80,71,98,91,0,1,21,48,8,0,2,0,1,13,49,8,0,0,1,2,24,65,6,0,0,0,2,16,70,2,0,1,6,74,232,24
"170993001180","1709930","1","1","11",89.5,"3",1013,232,1245,1650,468,478,376,328,0,57,243,72,87,0,9,7,61,263,60,80,1,6,4,50,188,53,72,2,7,2,37,142,46,95,0,6,205,836,231,334
"170993001185","1709930","1","1","11",118.5,"3",1009,222,1231,2214,567,617,551,479,3,52,159,172,155,0,26,3,50,209,159,166,0,30,1,68,164,134,164,2,18,2,69,159,101,136,1,11,239,691,566,621
"170993001189","1709930","1","1","11",80,"3",1277,0,1277,1533,405,408,350,370,6,0,349,31,18,0,1,2,0,348,32,25,1,0,8,0,297,18,25,0,2,0,2,318,19,31,0,0,2,1312,100,99
"170993001192","1709930","1","1","11",47.5,"3",560,0,560,593,148,141,160,144,0,0,77,68,3,0,0,1,1,73,62,2,0,2,1,0,88,65,4,0,2,3,0,72,66,1,0,2,1,310,261,10
"170993001198","1709930","1","1","11",180.5,"3",2565,170,2735,3018,937,734,634,713,2,18,782,109,20,1,5,2,27,603,77,23,0,2,2,14,544,56,16,0,2,6,36,571,70,30,0,0,95,2500,312,89
"170993001980","1709930","1","1","11",64,"3",829,82,911,937,202,259,234,242,1,0,195,2,4,0,0,1,2,246,1,6,0,3,0,3,211,3,16,0,1,2,1,228,2,8,1,0,6,880,8,34
"170993002031","1709930","1","1","11",41,"3",474,41,515,745,173,181,198,193,0,0,22,147,0,0,4,1,0,16,159,3,0,2,1,0,30,164,2,0,1,2,0,21,166,3,0,1,0,89,636,8
"170993002596","1709930","2","1","11",18,"3",103,0,103,108,NA,25,40,43,-4,-4,-4,-4,-4,-4,-4,0,0,18,7,0,0,0,0,0,31,9,0,0,0,0,0,32,11,0,0,0,-4,77,23,-4
"170993003450","1709930","1","1","11",132,"4",2020,0,2020,2211,456,432,308,319,0,2,24,417,5,0,8,0,2,26,397,3,0,4,0,1,18,282,2,1,4,0,1,18,295,3,0,2,6,86,1391,13
"170993003473","1709930","1","1","11",217,"3",3255,196,3451,3763,NA,1835,998,930,NA,NA,NA,NA,NA,NA,NA,0,1,365,1431,23,1,14,2,2,250,725,12,0,7,3,6,280,606,20,1,14,7,893,2760,53
"170993003474","1709930","1","1","11",12.5,"3",785,0,785,863,237,240,223,163,0,0,3,233,0,0,1,0,0,3,235,0,1,1,0,0,2,220,0,0,1,0,0,4,159,0,0,0,0,12,847,0
"170993003479","1709930","1","1","11",411,"4",6983,0,6983,7842,2837,1889,1667,1306,12,32,1345,1388,33,1,26,7,33,1077,692,34,1,45,11,25,998,587,32,0,14,3,17,870,383,12,0,21,107,4290,3050,111
"170993003481","1709930","1","1","11",61,"3",289,98,387,1069,270,275,268,256,0,48,72,32,97,0,21,1,45,71,19,127,2,10,2,54,54,29,123,1,5,2,81,52,12,98,1,10,228,249,92,445
