"NCESSCH","LEAID","TYPE09","STATUS09","ULOCAL09","FTE09","LEVEL09","FRELCH09","REDLCH09","TOTFRL09","MEMBER09","G0909","G1009","G1109","G1209","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"360009705562","3620580","1","1","11",32.54,"3",NA,NA,NA,482,141,124,104,81,0,1,117,23,0,-4,-4,0,1,94,28,1,-4,-4,1,0,89,13,1,-4,-4,0,3,66,12,0,-4,-4,5,366,76,2
"360009705866","3620580","1","1","11",28,"3",NA,NA,NA,373,118,91,36,77,0,1,83,33,1,-4,-4,0,1,68,21,1,-4,-4,0,0,23,13,0,-4,-4,0,1,64,12,0,-4,-4,3,238,79,2
"360009801791","3620580","1","1","11",35,"3",NA,NA,NA,551,121,115,104,69,0,25,82,1,13,-4,-4,0,19,75,9,12,-4,-4,2,14,71,4,13,-4,-4,0,7,39,8,15,-4,-4,65,267,22,53
"360009801915","3620580","1","1","11",111.41,"3",NA,NA,NA,2098,604,487,450,484,1,141,365,38,59,-4,-4,1,110,287,43,46,-4,-4,0,102,277,27,44,-4,-4,1,125,279,33,46,-4,-4,478,1208,141,195
"360009801959","3620580","1","1","11",136.15,"3",NA,NA,NA,2668,731,778,481,525,3,39,478,28,183,-4,-4,4,60,505,28,181,-4,-4,2,33,315,15,116,-4,-4,0,48,326,20,131,-4,-4,180,1624,91,611
"360009802038","3620580","1","1","11",143.04,"3",NA,NA,NA,3019,876,828,556,574,2,157,577,92,48,-4,-4,1,182,531,70,44,-4,-4,0,149,342,41,24,-4,-4,0,160,349,41,24,-4,-4,648,1799,244,140
"360009802860","3620580","3","1","11",73.12,"3",NA,NA,NA,1282,365,346,283,142,1,47,264,23,30,-4,-4,0,39,247,26,34,-4,-4,0,23,211,25,24,-4,-4,0,20,94,7,21,-4,-4,129,816,81,109
"360009803154","3620580","1","1","11",42.81,"3",NA,NA,NA,766,271,199,130,122,1,16,228,17,9,-4,-4,0,22,158,14,5,-4,-4,0,10,110,7,3,-4,-4,0,8,108,5,1,-4,-4,56,604,43,18
"360009804895","3620580","1","1","11",28.97,"3",NA,NA,NA,457,94,104,103,122,0,6,60,17,11,-4,-4,0,12,62,11,19,-4,-4,0,13,69,15,6,-4,-4,1,10,84,11,16,-4,-4,41,275,54,52
"360009804896","3620580","1","1","11",28.93,"3",NA,NA,NA,478,102,103,110,163,0,37,57,1,7,-4,-4,0,50,41,0,12,-4,-4,0,38,55,1,16,-4,-4,0,56,81,4,22,-4,-4,181,234,6,57
"360009805828","3620580","1","1","11",22.6,"3",NA,NA,NA,398,103,88,104,85,0,10,62,16,15,-4,-4,0,15,50,7,16,-4,-4,0,14,66,10,14,-4,-4,0,18,41,11,15,-4,-4,57,219,44,60
"360009805829","3620580","1","1","11",21.4,"3",NA,NA,NA,360,93,76,82,89,0,12,52,14,15,-4,-4,0,7,52,3,14,-4,-4,0,11,47,6,18,-4,-4,0,11,49,13,16,-4,-4,41,200,36,63
"360009806004","3620580","1","1","11",29.15,"3",NA,NA,NA,456,147,200,59,50,0,60,33,19,35,-4,-4,0,53,51,49,47,-4,-4,1,12,19,10,17,-4,-4,1,13,14,12,10,-4,-4,138,117,90,109
"360009806066","3620580","1","1","11",13,"3",NA,NA,NA,200,70,61,60,9,1,3,41,20,5,-4,-4,0,7,32,19,3,-4,-4,0,3,38,15,4,-4,-4,0,1,4,2,2,-4,-4,14,115,56,14
"360009901917","3620580","1","1","11",151.2,"3",NA,NA,NA,3576,911,869,770,784,4,471,189,103,144,-4,-4,1,430,165,99,174,-4,-4,0,410,109,109,142,-4,-4,1,405,140,108,130,-4,-4,1716,603,419,590
"360009901919","3620580","1","1","11",173.93,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360009901953","3620580","1","1","11",209.23,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360009902030","3620580","1","1","11",116.3,"3",NA,NA,NA,2817,888,661,558,522,6,198,131,535,18,-4,-4,8,144,100,400,9,-4,-4,4,130,77,333,14,-4,-4,4,133,70,300,15,-4,-4,605,378,1568,56
"360009905536","3620580","1","1","11",65.97,"3",NA,NA,NA,1178,350,276,232,243,3,69,56,186,36,-4,-4,3,75,40,124,34,-4,-4,2,55,32,116,27,-4,-4,1,67,49,97,29,-4,-4,266,177,523,126
"360010001414","3620580","1","1","11",29.01,"3",NA,NA,NA,640,128,113,97,115,0,28,22,76,2,-4,-4,1,39,15,55,3,-4,-4,0,43,23,30,1,-4,-4,0,35,13,62,5,-4,-4,145,73,223,11
"360010001951","3620580","1","1","11",172.14,"3",NA,NA,NA,3860,939,907,913,871,3,238,267,80,351,-4,-4,4,247,267,87,302,-4,-4,3,238,272,82,318,-4,-4,3,198,244,72,354,-4,-4,921,1050,321,1325
"360010001965","3620580","1","1","11",131,"3",NA,NA,NA,3123,815,829,712,596,4,255,202,341,13,-4,-4,9,256,180,368,16,-4,-4,8,224,157,303,20,-4,-4,5,182,111,285,13,-4,-4,917,650,1297,62
"360010002008","3620580","1","1","11",74,"3",NA,NA,NA,1478,519,410,255,187,5,119,107,280,8,-4,-4,4,95,76,226,9,-4,-4,0,71,47,133,4,-4,-4,0,63,29,94,1,-4,-4,348,259,733,22
"360010002881","3620580","1","1","11",118.84,"3",NA,NA,NA,2599,516,525,584,796,6,274,100,124,12,-4,-4,3,267,121,117,17,-4,-4,3,284,146,129,22,-4,-4,3,340,181,232,40,-4,-4,1165,548,602,91
"360010005297","3620580","1","1","11",22.6,"3",NA,NA,NA,415,103,120,88,104,0,72,11,15,5,-4,-4,0,85,11,16,8,-4,-4,0,58,7,11,12,-4,-4,0,60,10,18,16,-4,-4,275,39,60,41
"360010005534","3620580","1","1","11",26.84,"3",NA,NA,NA,565,159,142,118,115,0,9,21,127,2,-4,-4,1,8,19,114,0,-4,-4,1,9,9,99,0,-4,-4,0,6,18,88,3,-4,-4,32,67,428,5
"360010101408","3620580","1","1","11",27.41,"3",NA,NA,NA,472,105,111,125,108,0,10,12,82,1,-4,-4,0,9,14,85,3,-4,-4,1,8,13,102,1,-4,-4,1,9,10,88,0,-4,-4,36,49,357,5
"360010101409","3620580","1","1","11",24.11,"3",NA,NA,NA,504,173,119,93,84,1,8,18,145,1,-4,-4,0,3,8,107,1,-4,-4,1,4,10,77,1,-4,-4,0,8,9,67,0,-4,-4,23,45,396,3
"360010101411","3620580","1","1","11",22.2,"3",NA,NA,NA,477,171,136,65,68,3,9,7,150,2,-4,-4,2,8,9,115,2,-4,-4,0,3,5,55,2,-4,-4,0,3,2,63,0,-4,-4,23,23,383,6
"360010101413","3620580","1","1","11",24.25,"3",NA,NA,NA,476,151,127,104,65,0,3,10,137,1,-4,-4,0,1,7,118,1,-4,-4,2,2,7,93,0,-4,-4,0,1,3,61,0,-4,-4,7,27,409,2
"360010105733","3620580","1","1","11",24,"3",NA,NA,NA,415,123,73,85,75,0,4,8,110,1,-4,-4,1,2,6,63,1,-4,-4,0,4,7,74,0,-4,-4,0,3,3,69,0,-4,-4,13,24,316,2
"360010105734","3620580","1","1","11",22,"3",NA,NA,NA,437,115,106,92,94,1,8,14,92,0,-4,-4,1,8,17,79,1,-4,-4,1,13,13,64,1,-4,-4,0,6,15,73,0,-4,-4,35,59,308,2
"360010105833","3620580","1","1","11",23.25,"3",NA,NA,NA,372,90,88,71,86,0,6,3,80,1,-4,-4,1,1,4,82,0,-4,-4,1,4,3,62,1,-4,-4,0,3,6,76,1,-4,-4,14,16,300,3
"360010105834","3620580","1","1","11",31.01,"4",NA,NA,NA,531,71,75,62,61,0,6,1,62,2,-4,-4,0,1,1,73,0,-4,-4,0,0,4,58,0,-4,-4,0,2,3,56,0,-4,-4,9,9,249,2
"360010105875","3620580","1","1","11",24.02,"4",NA,NA,NA,380,61,44,47,28,0,5,7,46,3,-4,-4,0,2,6,36,0,-4,-4,0,2,7,36,2,-4,-4,0,0,5,21,2,-4,-4,9,25,139,7
"360010201821","3620580","1","1","11",50.87,"3",NA,NA,NA,915,209,387,258,61,1,99,100,5,4,-4,-4,1,152,203,15,16,-4,-4,0,85,142,17,14,-4,-4,0,19,35,3,4,-4,-4,355,480,40,38
"360010202022","3620580","1","1","11",150.52,"3",NA,NA,NA,3307,996,754,666,551,2,130,641,122,101,-4,-4,3,105,459,92,95,-4,-4,2,136,374,64,90,-4,-4,0,122,296,62,71,-4,-4,493,1770,340,357
"360010202562","3620580","1","1","11",35.13,"3",NA,NA,NA,706,214,185,149,123,0,56,72,14,72,-4,-4,0,63,62,15,45,-4,-4,0,57,39,15,38,-4,-4,0,37,40,5,41,-4,-4,213,213,49,196
"360010202887","3620580","1","1","11",161,"3",NA,NA,NA,3098,959,818,521,554,0,222,521,90,126,-4,-4,4,220,409,63,122,-4,-4,1,177,237,28,78,-4,-4,0,181,242,31,100,-4,-4,800,1409,212,426
"360010204894","3620580","1","5","11",40.53,"3",NA,NA,NA,725,236,182,136,171,1,21,66,37,111,-4,-4,2,25,54,27,74,-4,-4,0,15,36,37,48,-4,-4,1,17,52,32,69,-4,-4,78,208,133,302
"360010205511","3620580","1","1","11",50.64,"3",NA,NA,NA,982,258,235,181,201,0,32,161,43,22,-4,-4,0,43,126,41,25,-4,-4,0,21,110,27,23,-4,-4,0,35,114,23,29,-4,-4,131,511,134,99
"360010205735","3620580","1","1","11",31.52,"3",NA,NA,NA,424,69,66,68,71,1,12,23,2,31,-4,-4,0,14,22,4,26,-4,-4,0,13,23,6,26,-4,-4,0,10,22,5,34,-4,-4,49,90,17,117
"360010301827","3620580","1","1","11",65.37,"4",NA,NA,NA,1320,131,128,116,111,0,6,21,17,87,-4,-4,0,10,17,19,82,-4,-4,1,4,16,17,78,-4,-4,0,8,16,16,71,-4,-4,28,70,69,318
"360010301939","3620580","1","1","11",138.86,"3",NA,NA,NA,2661,728,651,525,498,2,47,242,290,147,-4,-4,2,44,196,273,136,-4,-4,4,50,146,187,138,-4,-4,3,35,136,186,138,-4,-4,176,720,936,559
"360010302035","3620580","1","1","11",109.41,"3",NA,NA,NA,2298,705,544,537,311,3,48,163,80,411,-4,-4,0,36,148,61,299,-4,-4,1,39,110,59,328,-4,-4,0,32,49,19,211,-4,-4,155,470,219,1249
"360010302850","3620580","1","1","11",105.6,"3",NA,NA,NA,2274,713,498,527,297,5,41,286,238,143,-4,-4,1,29,178,158,132,-4,-4,3,42,169,141,172,-4,-4,0,36,87,70,104,-4,-4,148,720,607,551
"360010302861","3620580","1","1","11",42.72,"3",NA,NA,NA,754,239,179,112,105,1,7,67,116,48,-4,-4,0,10,57,70,42,-4,-4,0,7,33,50,22,-4,-4,1,7,27,43,27,-4,-4,31,184,279,139
"360010302878","3620580","1","1","11",152.8,"3",NA,NA,NA,3310,822,748,639,742,3,120,190,86,423,-4,-4,6,123,190,67,362,-4,-4,3,113,126,53,344,-4,-4,4,125,134,76,403,-4,-4,481,640,282,1532
"360010302883","3620580","1","1","11",177.6,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360010304186","3620580","1","1","11",49.9,"3",NA,NA,NA,1015,285,229,212,289,0,89,14,3,179,-4,-4,2,69,13,7,138,-4,-4,0,60,6,6,140,-4,-4,0,72,17,6,194,-4,-4,290,50,22,651
"360010305835","3620580","1","1","11",28.03,"3",NA,NA,NA,492,135,148,103,76,1,10,26,7,91,-4,-4,0,19,24,17,88,-4,-4,2,16,24,17,44,-4,-4,2,10,7,9,48,-4,-4,55,81,50,271
"360011900892","3620580","1","1","11",13.01,"3",NA,NA,NA,197,51,48,36,29,0,1,44,6,0,-4,-4,0,0,44,4,0,-4,-4,0,0,31,4,1,-4,-4,0,0,23,5,1,-4,-4,1,142,19,2
"360011901913","3620580","1","1","11",57.6,"3",NA,NA,NA,987,312,271,173,116,1,6,99,201,5,-4,-4,1,1,75,190,4,-4,-4,0,1,44,125,3,-4,-4,2,4,40,68,2,-4,-4,12,258,584,14
"360011902291","3620580","1","1","11",79.1,"4",NA,NA,NA,911,96,94,89,72,0,0,84,12,0,-4,-4,0,0,80,14,0,-4,-4,0,1,69,19,0,-4,-4,0,0,62,9,1,-4,-4,1,295,54,1
"360011903074","3620580","1","1","11",50.4,"3",NA,NA,NA,981,403,211,178,115,0,3,277,120,3,-4,-4,3,3,133,66,6,-4,-4,1,1,115,60,1,-4,-4,1,3,64,46,1,-4,-4,10,589,292,11
"360011903078","3620580","1","1","11",44.8,"3",NA,NA,NA,838,322,233,121,88,3,2,106,206,5,-4,-4,3,3,67,156,4,-4,-4,2,2,35,81,1,-4,-4,0,0,29,58,1,-4,-4,7,237,501,11
"360011903091","3620580","1","1","11",55.1,"3",NA,NA,NA,886,253,250,183,121,3,6,154,85,5,-4,-4,0,8,142,95,5,-4,-4,3,4,94,80,2,-4,-4,1,2,72,45,1,-4,-4,20,462,305,13
"360011905699","3620580","1","1","11",27.01,"3",NA,NA,NA,352,104,66,75,58,2,4,27,70,1,-4,-4,0,1,10,52,3,-4,-4,0,1,24,48,2,-4,-4,0,1,7,50,0,-4,-4,7,68,220,6
"360011905703","3620580","1","1","11",24.92,"3",NA,NA,NA,398,104,115,68,76,0,1,58,43,2,-4,-4,1,2,64,42,6,-4,-4,0,3,31,31,3,-4,-4,0,1,21,49,5,-4,-4,7,174,165,16
"360011905704","3620580","1","1","11",31,"3",NA,NA,NA,479,120,114,108,95,0,1,83,27,9,-4,-4,1,3,56,42,12,-4,-4,0,1,61,36,10,-4,-4,1,3,49,27,15,-4,-4,8,249,132,46
"360011905816","3620580","1","1","11",17,"3",NA,NA,NA,224,34,44,48,54,1,0,9,24,0,-4,-4,0,0,13,31,0,-4,-4,0,0,6,42,0,-4,-4,0,0,6,48,0,-4,-4,0,34,145,0
"360011905884","3620580","1","1","11",25,"3",NA,NA,NA,375,107,94,84,70,0,4,27,71,5,-4,-4,0,0,27,66,1,-4,-4,0,0,30,51,3,-4,-4,0,0,46,23,1,-4,-4,4,130,211,10
"360011905896","3620580","1","1","11",26,"3",NA,NA,NA,352,87,104,61,71,0,1,35,51,0,-4,-4,1,1,40,60,2,-4,-4,0,0,32,29,0,-4,-4,1,0,41,28,1,-4,-4,2,148,168,3
"360011905929","3620580","1","1","11",17,"3",NA,NA,NA,281,111,82,37,51,1,35,25,36,14,-4,-4,1,24,19,28,10,-4,-4,0,16,10,8,3,-4,-4,2,4,19,21,5,-4,-4,79,73,93,32
"360012000813","3620580","1","1","11",28.05,"4",NA,NA,NA,448,83,70,67,71,0,0,27,54,2,-4,-4,1,0,19,49,1,-4,-4,0,2,26,39,0,-4,-4,0,2,28,39,2,-4,-4,4,100,181,5
"360012001941","3620580","1","1","11",85.99,"3",NA,NA,NA,1548,410,413,267,310,2,18,82,301,7,-4,-4,2,14,96,298,3,-4,-4,3,18,66,178,2,-4,-4,3,14,67,217,9,-4,-4,64,311,994,21
"360012001954","3620580","1","1","11",66.76,"3",NA,NA,NA,1020,89,251,193,362,0,2,57,29,1,-4,-4,0,19,192,36,4,-4,-4,0,16,134,38,5,-4,-4,2,52,237,62,9,-4,-4,89,620,165,19
"360012002889","3620580","1","1","11",45.3,"3",NA,NA,NA,965,269,294,114,124,0,4,70,193,2,-4,-4,7,1,65,220,1,-4,-4,1,3,30,79,1,-4,-4,1,3,26,92,2,-4,-4,11,191,584,6
"360012005716","3620580","1","1","11",25.13,"3",NA,NA,NA,420,159,94,71,47,1,0,32,125,1,-4,-4,0,2,21,71,0,-4,-4,0,0,11,60,0,-4,-4,0,1,6,40,0,-4,-4,3,70,296,1
"360012005717","3620580","1","1","11",23,"3",NA,NA,NA,447,123,117,78,70,0,3,20,100,0,-4,-4,0,1,38,78,0,-4,-4,0,0,14,63,1,-4,-4,0,0,13,57,0,-4,-4,4,85,298,1
"360012005718","3620580","1","1","11",28.5,"3",NA,NA,NA,442,130,115,70,82,1,0,17,112,0,-4,-4,1,1,22,89,2,-4,-4,0,0,17,53,0,-4,-4,2,0,13,67,0,-4,-4,1,69,321,2
"360012005719","3620580","1","1","11",25.01,"3",NA,NA,NA,400,104,107,91,54,2,3,16,83,0,-4,-4,0,1,16,90,0,-4,-4,1,1,9,80,0,-4,-4,0,2,8,44,0,-4,-4,7,49,297,0
"360012006031","3620580","1","1","11",27,"3",NA,NA,NA,420,90,104,106,98,1,8,64,15,2,-4,-4,3,11,73,16,1,-4,-4,1,12,76,15,2,-4,-4,1,14,63,17,3,-4,-4,45,276,63,8
"360012100857","3620580","1","1","11",10,"3",NA,NA,NA,197,14,30,63,79,1,0,6,7,0,-4,-4,1,1,12,16,0,-4,-4,1,2,22,37,1,-4,-4,0,0,39,40,0,-4,-4,3,79,100,1
"360012105242","3620580","1","1","11",37.07,"4",NA,NA,NA,584,119,109,84,69,0,2,14,103,0,-4,-4,1,0,8,99,1,-4,-4,0,0,16,68,0,-4,-4,0,1,7,60,1,-4,-4,3,45,330,2
"360012105721","3620580","1","1","11",30,"4",NA,NA,NA,607,116,79,77,61,4,3,9,100,0,-4,-4,0,1,11,66,1,-4,-4,1,2,6,68,0,-4,-4,0,1,7,52,1,-4,-4,7,33,286,2
"360012105722","3620580","1","1","11",24.45,"3",NA,NA,NA,422,118,106,79,75,0,0,9,109,0,-4,-4,1,1,8,95,1,-4,-4,0,0,6,72,1,-4,-4,0,1,5,69,0,-4,-4,2,28,345,2
"360012105994","3620580","1","1","11",16,"3",NA,NA,NA,272,84,90,80,5,0,0,20,63,1,-4,-4,0,0,23,67,0,-4,-4,0,0,9,71,0,-4,-4,0,0,1,4,0,-4,-4,0,53,205,1
"360012105997","3620580","1","1","11",14,"3",NA,NA,NA,199,24,63,50,37,0,0,2,22,0,-4,-4,1,0,7,55,0,-4,-4,0,0,5,43,2,-4,-4,0,0,7,30,0,-4,-4,0,21,150,2
"360012106064","3620580","1","1","11",16,"3",NA,NA,NA,191,18,71,50,31,0,0,1,17,0,-4,-4,1,1,13,56,0,-4,-4,0,0,7,43,0,-4,-4,0,0,3,27,1,-4,-4,1,24,143,1
"360012200954","3620580","1","1","11",38.4,"3",NA,NA,NA,723,213,163,163,121,1,62,73,22,55,-4,-4,0,56,59,15,33,-4,-4,0,47,46,28,42,-4,-4,0,30,35,15,41,-4,-4,195,213,80,171
"360012201950","3620580","1","1","11",135.8,"3",NA,NA,NA,2840,1187,659,481,321,2,178,617,268,122,-4,-4,1,135,350,147,26,-4,-4,0,121,261,81,18,-4,-4,1,65,196,54,5,-4,-4,499,1424,550,171
"360012202014","3620580","1","1","11",148.44,"3",NA,NA,NA,3389,1444,840,485,404,5,325,533,255,326,-4,-4,6,251,352,192,39,-4,-4,1,129,234,99,22,-4,-4,2,134,146,99,23,-4,-4,839,1265,645,410
"360012204485","3620580","1","1","11",54.4,"3",NA,NA,NA,1108,280,275,274,279,1,146,42,19,72,-4,-4,0,159,32,10,74,-4,-4,0,145,32,17,80,-4,-4,0,151,27,20,81,-4,-4,601,133,66,307
"360012205503","3620580","4","1","11",22.63,"3",NA,NA,NA,423,NA,127,108,188,-4,-4,-4,-4,-4,-4,-4,0,14,47,62,4,-4,-4,0,15,40,48,5,-4,-4,0,18,77,75,18,-4,-4,43,160,181,23
"360012205727","3620580","1","1","11",25.99,"3",NA,NA,NA,393,94,112,95,92,0,57,34,1,2,-4,-4,0,59,52,1,0,-4,-4,0,40,53,2,0,-4,-4,0,35,54,2,1,-4,-4,191,193,6,3
"360012205869","3620580","1","1","11",34.5,"4",NA,NA,NA,561,78,70,79,85,0,10,16,6,46,-4,-4,0,8,13,7,42,-4,-4,1,9,23,4,42,-4,-4,0,8,39,20,18,-4,-4,35,91,37,148
"360012205879","3620580","1","1","11",29.99,"4",NA,NA,NA,547,93,70,82,70,1,45,23,19,5,-4,-4,0,33,20,16,1,-4,-4,1,39,19,16,7,-4,-4,0,38,16,13,3,-4,-4,155,78,64,16
"360012205980","3620580","1","1","11",14,"3",NA,NA,NA,205,54,81,20,50,0,7,19,24,4,-4,-4,0,8,34,34,5,-4,-4,0,2,9,5,4,-4,-4,0,5,20,17,8,-4,-4,22,82,80,21
"360012301912","3620580","1","1","11",62.47,"3",NA,NA,NA,1229,430,383,189,99,2,32,66,321,9,-4,-4,5,10,39,326,3,-4,-4,1,15,22,147,4,-4,-4,0,10,10,78,1,-4,-4,67,137,872,17
"360012301918","3620580","1","1","11",68.3,"3",NA,NA,NA,1325,368,350,228,208,4,10,145,179,30,-4,-4,0,16,138,176,20,-4,-4,1,10,85,113,19,-4,-4,5,4,65,111,23,-4,-4,40,433,579,92
"360012301948","3620580","1","1","11",20.17,"3",NA,NA,NA,276,5,46,32,149,0,0,2,3,0,-4,-4,0,0,25,21,0,-4,-4,0,0,13,19,0,-4,-4,0,6,69,72,2,-4,-4,6,109,115,2
"360012302013","3620580","1","1","11",181.5,"3",NA,NA,NA,3478,1263,787,712,431,9,279,351,348,276,-4,-4,3,231,335,193,25,-4,-4,7,193,286,197,29,-4,-4,4,153,157,97,20,-4,-4,856,1129,835,350
"360012302863","3620580","1","1","11",156,"3",NA,NA,NA,3179,902,943,636,473,0,276,452,154,20,-4,-4,0,320,453,146,24,-4,-4,1,221,323,77,14,-4,-4,0,203,208,51,11,-4,-4,1020,1436,428,69
"360012305730","3620580","1","1","11",25.1,"3",NA,NA,NA,421,134,115,81,70,2,6,28,98,0,-4,-4,1,6,23,84,1,-4,-4,2,3,14,58,4,-4,-4,1,6,13,49,1,-4,-4,21,78,289,6
"360012305731","3620580","1","1","11",35,"4",NA,NA,NA,565,92,77,98,68,0,8,27,43,14,-4,-4,1,3,21,44,8,-4,-4,3,4,26,59,6,-4,-4,0,6,14,38,10,-4,-4,21,88,184,38
"360012305899","3620580","1","1","11",50.98,"3",NA,NA,NA,837,230,232,199,176,1,59,96,27,47,-4,-4,0,70,95,21,46,-4,-4,0,61,85,15,38,-4,-4,0,50,83,26,17,-4,-4,240,359,89,148
"360013502601","3620580","2","1","11",52.9,"3",NA,NA,NA,281,NA,NA,NA,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,1,0,-4,-4,-12,-12,-11,-12
"360013504817","3620580","2","1","21",80.83,"3",NA,NA,NA,411,NA,NA,NA,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,1,0,-4,-4,-12,-12,-11,-12
"360015101916","3620580","1","1","11",74.4,"3",NA,NA,NA,1292,351,372,222,216,0,66,199,31,55,-4,-4,2,68,218,34,50,-4,-4,0,52,107,18,45,-4,-4,2,52,101,27,34,-4,-4,238,625,110,184
"360015101947","3620580","1","1","11",169.1,"3",NA,NA,NA,4283,960,1960,530,535,3,379,328,68,182,-4,-4,5,541,359,79,976,-4,-4,0,203,181,37,109,-4,-4,0,229,159,48,99,-4,-4,1352,1027,232,1366
"360015101952","3620580","1","1","11",192.6,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360015102036","3620580","1","1","11",138.71,"3",NA,NA,NA,2937,887,729,484,523,1,295,278,36,277,-4,-4,1,219,213,44,252,-4,-4,0,171,121,39,153,-4,-4,0,157,158,43,165,-4,-4,842,770,162,847
"360015201906","3620580","1","1","11",130.98,"3",NA,NA,NA,2541,631,785,486,418,3,101,152,218,157,-4,-4,3,143,185,249,205,-4,-4,7,84,79,195,121,-4,-4,2,81,69,143,123,-4,-4,409,485,805,606
"360015201943","3620580","1","1","11",187.6,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360015202888","3620580","3","1","11",75.34,"3",NA,NA,NA,1369,474,381,140,157,1,14,87,348,24,-4,-4,0,19,60,288,14,-4,-4,0,4,23,108,5,-4,-4,0,3,34,117,3,-4,-4,40,204,861,46
"360015203107","3620580","1","1","11",52.05,"4",NA,NA,NA,876,168,163,128,97,0,17,45,17,89,-4,-4,0,15,38,15,95,-4,-4,0,9,26,11,82,-4,-4,0,8,13,8,68,-4,-4,49,122,51,334
"360015204312","3620580","1","1","11",131.6,"3",NA,NA,NA,2774,951,841,468,327,3,270,225,329,124,-4,-4,4,291,164,268,114,-4,-4,2,201,68,129,68,-4,-4,2,160,47,76,42,-4,-4,922,504,802,348
"360015204403","3620580","1","1","11",13.8,"3",NA,NA,NA,86,7,7,17,45,0,0,3,4,0,-4,-4,0,2,4,0,1,-4,-4,0,5,6,3,3,-4,-4,0,13,9,20,3,-4,-4,20,22,27,7
"360015205823","3620580","1","5","11",20,"3",NA,NA,NA,326,77,98,69,82,0,27,26,11,13,-4,-4,0,29,26,21,22,-4,-4,0,9,25,30,5,-4,-4,0,11,32,31,8,-4,-4,76,109,93,48
"360015205826","3620580","1","1","11",25.6,"3",NA,NA,NA,472,148,105,91,97,0,14,43,44,47,-4,-4,0,8,30,27,40,-4,-4,0,11,24,18,38,-4,-4,0,15,25,28,29,-4,-4,48,122,117,154
"360015205827","3620580","1","1","11",20.6,"3",NA,NA,NA,348,113,87,45,57,0,2,22,81,8,-4,-4,0,4,19,58,6,-4,-4,0,1,12,31,1,-4,-4,1,1,14,36,5,-4,-4,8,67,206,20
"360015205942","3620580","1","1","11",9,"3",NA,NA,NA,180,31,79,26,44,0,2,7,12,10,-4,-4,0,5,26,30,18,-4,-4,0,2,4,13,7,-4,-4,0,1,7,26,10,-4,-4,10,44,81,45
"360015300829","3620580","1","1","11",26.2,"3",NA,NA,NA,586,128,138,149,119,1,7,19,100,1,-4,-4,0,1,21,113,3,-4,-4,1,5,18,121,4,-4,-4,0,3,12,101,3,-4,-4,16,70,435,11
"360015300871","3620580","1","1","11",47.41,"3",NA,NA,NA,1049,246,284,247,247,0,30,35,28,153,-4,-4,0,33,23,29,199,-4,-4,0,26,17,29,175,-4,-4,0,29,17,24,177,-4,-4,118,92,110,704
"360015302009","3620580","1","1","11",152.11,"3",NA,NA,NA,3305,886,796,528,846,1,155,160,159,411,-4,-4,2,161,116,141,376,-4,-4,1,93,70,98,266,-4,-4,2,141,118,250,335,-4,-4,550,464,648,1388
"360015302032","3620580","1","1","11",169.62,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-18,-18,-18,-18,-18,-4,-4,-72,-72,-72,-72
"360015302873","3620580","1","1","11",111.47,"3",NA,NA,NA,2280,692,606,393,357,2,54,115,480,41,-4,-4,2,72,94,392,46,-4,-4,0,39,71,245,38,-4,-4,1,52,41,230,33,-4,-4,217,321,1347,158
