NCESSCH,LEAID,year,grade,white,black,hispanic,asian,other,total
120048000772,1200480,1995,9,547,142,21,7,3,720
120048000772,1200480,1995,10,547,142,21,7,3,720
120048000772,1200480,1995,11,547,142,21,7,3,720
120048000772,1200480,1995,12,547,142,21,7,3,720
120048000772,1200480,1996,9,536,146,20,9,3,714
120048000772,1200480,1996,10,536,146,20,9,3,714
120048000772,1200480,1996,11,536,146,20,9,3,714
120048000772,1200480,1996,12,536,146,20,9,3,714
120048000772,1200480,1997,9,545,164,26,6,3,744
120048000772,1200480,1997,10,545,164,26,6,3,744
120048000772,1200480,1997,11,545,164,26,6,3,744
120048000772,1200480,1997,12,545,164,26,6,3,744
120048000772,1200480,1998,9,558,180,28,3,2,771
120048000772,1200480,1998,10,558,180,28,3,2,771
120048000772,1200480,1998,11,558,180,28,3,2,771
120048000772,1200480,1998,12,558,180,28,3,2,771
120048000773,1200480,1993,9,53,195,2,4,0,254
120048000773,1200480,1993,10,53,195,2,4,0,254
120048000773,1200480,1993,11,53,195,2,4,0,254
120048000773,1200480,1993,12,53,195,2,4,0,254
120048000773,1200480,1994,9,62,252,3,1,0,318
120048000773,1200480,1994,10,62,252,3,1,0,318
120048000773,1200480,1994,11,62,252,3,1,0,318
120048000773,1200480,1994,12,62,252,3,1,0,318
120048000773,1200480,1995,9,80,241,5,4,0,330
120048000773,1200480,1995,10,80,241,5,4,0,330
120048000773,1200480,1995,11,80,241,5,4,0,330
120048000773,1200480,1995,12,80,241,5,4,0,330
120048000773,1200480,1996,9,111,268,6,4,0,389
120048000773,1200480,1996,10,111,268,6,4,0,389
120048000773,1200480,1996,11,111,268,6,4,0,389
120048000773,1200480,1996,12,111,268,6,4,0,389
120048000773,1200480,1997,9,106,306,6,4,0,422
120048000773,1200480,1997,10,106,306,6,4,0,422
120048000773,1200480,1997,11,106,306,6,4,0,422
120048000773,1200480,1997,12,106,306,6,4,0,422
120048000773,1200480,1998,9,150,300,10,6,1,467
120048000773,1200480,1998,10,150,300,10,6,1,467
120048000773,1200480,1998,11,150,300,10,6,1,467
120048000773,1200480,1998,12,150,300,10,6,1,467
120048001571,1200480,1993,9,NA,NA,NA,NA,NA,NA
120048001571,1200480,1993,10,NA,NA,NA,NA,NA,NA
120048001571,1200480,1993,11,NA,NA,NA,NA,NA,NA
120048001571,1200480,1993,12,NA,NA,NA,NA,NA,NA
120048001571,1200480,1994,9,31,116,2,1,0,150
120048001571,1200480,1994,10,31,116,2,1,0,150
120048001571,1200480,1994,11,31,116,2,1,0,150
120048001571,1200480,1994,12,31,116,2,1,0,150
120048001571,1200480,1995,9,34,118,1,1,0,154
120048001571,1200480,1995,10,34,118,1,1,0,154
120048001571,1200480,1995,11,34,118,1,1,0,154
120048001571,1200480,1995,12,34,118,1,1,0,154
120048001571,1200480,1996,9,31,66,1,2,0,100
120048001571,1200480,1996,10,31,66,1,2,0,100
120048001571,1200480,1996,11,31,66,1,2,0,100
120048001571,1200480,1996,12,31,66,1,2,0,100
120048001571,1200480,1997,9,20,70,1,0,0,91
120048001571,1200480,1997,10,20,70,1,0,0,91
120048001571,1200480,1997,11,20,70,1,0,0,91
120048001571,1200480,1997,12,20,70,1,0,0,91
120048001571,1200480,1998,9,15,78,2,0,0,95
120048001571,1200480,1998,10,15,78,2,0,0,95
120048001571,1200480,1998,11,15,78,2,0,0,95
120048001571,1200480,1998,12,15,78,2,0,0,95
120048002160,1200480,1993,9,47,7,0,2,0,56
120048002160,1200480,1993,10,47,7,0,2,0,56
120048002160,1200480,1993,11,47,7,0,2,0,56
120048002160,1200480,1993,12,47,7,0,2,0,56
120048002160,1200480,1994,9,51,10,0,0,0,61
120048002160,1200480,1994,10,51,10,0,0,0,61
120048002160,1200480,1994,11,51,10,0,0,0,61
120048002160,1200480,1994,12,51,10,0,0,0,61
120048002160,1200480,1995,9,39,1,0,1,0,41
120048002160,1200480,1995,10,39,1,0,1,0,41
120048002160,1200480,1995,11,39,1,0,1,0,41
120048002160,1200480,1995,12,39,1,0,1,0,41
120048002160,1200480,1996,9,NA,NA,NA,NA,NA,NA
120048002160,1200480,1996,10,NA,NA,NA,NA,NA,NA
120048002160,1200480,1996,11,NA,NA,NA,NA,NA,NA
120048002160,1200480,1996,12,NA,NA,NA,NA,NA,NA
120048002160,1200480,1997,9,NA,NA,NA,NA,NA,NA
120048002160,1200480,1997,10,NA,NA,NA,NA,NA,NA
120048002160,1200480,1997,11,NA,NA,NA,NA,NA,NA
120048002160,1200480,1997,12,NA,NA,NA,NA,NA,NA
120048002160,1200480,1998,9,NA,NA,NA,NA,NA,NA
120048002160,1200480,1998,10,NA,NA,NA,NA,NA,NA
120048002160,1200480,1998,11,NA,NA,NA,NA,NA,NA
120048002160,1200480,1998,12,NA,NA,NA,NA,NA,NA
120048002469,1200480,1993,9,575,112,9,6,0,702
120048002469,1200480,1993,10,575,112,9,6,0,702
120048002469,1200480,1993,11,575,112,9,6,0,702
120048002469,1200480,1993,12,575,112,9,6,0,702
120048002469,1200480,1994,9,602,122,14,7,0,745
120048002469,1200480,1994,10,602,122,14,7,0,745
120048002469,1200480,1994,11,602,122,14,7,0,745
120048002469,1200480,1994,12,602,122,14,7,0,745
120048002469,1200480,1995,9,674,126,13,9,0,822
120048002469,1200480,1995,10,674,126,13,9,0,822
120048002469,1200480,1995,11,674,126,13,9,0,822
120048002469,1200480,1995,12,674,126,13,9,0,822
120048002469,1200480,1996,9,713,154,14,15,1,897
120048002469,1200480,1996,10,713,154,14,15,1,897
120048002469,1200480,1996,11,713,154,14,15,1,897
120048002469,1200480,1996,12,713,154,14,15,1,897
120048002469,1200480,1997,9,687,195,20,17,2,921
120048002469,1200480,1997,10,687,195,20,17,2,921
120048002469,1200480,1997,11,687,195,20,17,2,921
120048002469,1200480,1997,12,687,195,20,17,2,921
120048002469,1200480,1998,9,715,207,18,14,3,957
120048002469,1200480,1998,10,715,207,18,14,3,957
120048002469,1200480,1998,11,715,207,18,14,3,957
120048002469,1200480,1998,12,715,207,18,14,3,957
120048002744,1200480,1993,9,1768,254,34,44,5,2105
120048002744,1200480,1993,10,1768,254,34,44,5,2105
120048002744,1200480,1993,11,1768,254,34,44,5,2105
120048002744,1200480,1993,12,1768,254,34,44,5,2105
120048002744,1200480,1994,9,1884,339,41,51,7,2322
120048002744,1200480,1994,10,1884,339,41,51,7,2322
120048002744,1200480,1994,11,1884,339,41,51,7,2322
120048002744,1200480,1994,12,1884,339,41,51,7,2322
120048002744,1200480,1995,9,1963,349,43,57,5,2417
120048002744,1200480,1995,10,1963,349,43,57,5,2417
120048002744,1200480,1995,11,1963,349,43,57,5,2417
120048002744,1200480,1995,12,1963,349,43,57,5,2417
120048002744,1200480,1996,9,1958,327,45,65,9,2404
120048002744,1200480,1996,10,1958,327,45,65,9,2404
120048002744,1200480,1996,11,1958,327,45,65,9,2404
120048002744,1200480,1996,12,1958,327,45,65,9,2404
120048002744,1200480,1997,9,1777,359,47,77,6,2266
120048002744,1200480,1997,10,1777,359,47,77,6,2266
120048002744,1200480,1997,11,1777,359,47,77,6,2266
120048002744,1200480,1997,12,1777,359,47,77,6,2266
120048002744,1200480,1998,9,1667,384,45,63,3,2162
120048002744,1200480,1998,10,1667,384,45,63,3,2162
120048002744,1200480,1998,11,1667,384,45,63,3,2162
120048002744,1200480,1998,12,1667,384,45,63,3,2162
120048002745,1200480,1993,9,1247,517,9,6,0,1779
120048002745,1200480,1993,10,1247,517,9,6,0,1779
120048002745,1200480,1993,11,1247,517,9,6,0,1779
120048002745,1200480,1993,12,1247,517,9,6,0,1779
120048002745,1200480,1994,9,1261,606,9,7,1,1884
120048002745,1200480,1994,10,1261,606,9,7,1,1884
120048002745,1200480,1994,11,1261,606,9,7,1,1884
120048002745,1200480,1994,12,1261,606,9,7,1,1884
120048002745,1200480,1995,9,1233,594,7,10,2,1846
120048002745,1200480,1995,10,1233,594,7,10,2,1846
120048002745,1200480,1995,11,1233,594,7,10,2,1846
120048002745,1200480,1995,12,1233,594,7,10,2,1846
120048002745,1200480,1996,9,1216,672,10,11,1,1910
120048002745,1200480,1996,10,1216,672,10,11,1,1910
120048002745,1200480,1996,11,1216,672,10,11,1,1910
120048002745,1200480,1996,12,1216,672,10,11,1,1910
120048002745,1200480,1997,9,1133,742,11,9,2,1897
120048002745,1200480,1997,10,1133,742,11,9,2,1897
120048002745,1200480,1997,11,1133,742,11,9,2,1897
120048002745,1200480,1997,12,1133,742,11,9,2,1897
120048002745,1200480,1998,9,1162,666,7,12,3,1850
120048002745,1200480,1998,10,1162,666,7,12,3,1850
120048002745,1200480,1998,11,1162,666,7,12,3,1850
120048002745,1200480,1998,12,1162,666,7,12,3,1850
120048003053,1200480,1993,9,NA,NA,NA,NA,NA,NA
120048003053,1200480,1993,10,NA,NA,NA,NA,NA,NA
120048003053,1200480,1993,11,NA,NA,NA,NA,NA,NA
120048003053,1200480,1993,12,NA,NA,NA,NA,NA,NA
120048003053,1200480,1994,9,NA,NA,NA,NA,NA,NA
120048003053,1200480,1994,10,NA,NA,NA,NA,NA,NA
120048003053,1200480,1994,11,NA,NA,NA,NA,NA,NA
120048003053,1200480,1994,12,NA,NA,NA,NA,NA,NA
120048003053,1200480,1995,9,NA,NA,NA,NA,NA,NA
120048003053,1200480,1995,10,NA,NA,NA,NA,NA,NA
120048003053,1200480,1995,11,NA,NA,NA,NA,NA,NA
120048003053,1200480,1995,12,NA,NA,NA,NA,NA,NA
120048003053,1200480,1996,9,NA,NA,NA,NA,NA,NA
120048003053,1200480,1996,10,NA,NA,NA,NA,NA,NA
120048003053,1200480,1996,11,NA,NA,NA,NA,NA,NA
120048003053,1200480,1996,12,NA,NA,NA,NA,NA,NA
120048003053,1200480,1997,9,108,97,8,3,0,216
120048003053,1200480,1997,10,108,97,8,3,0,216
120048003053,1200480,1997,11,108,97,8,3,0,216
120048003053,1200480,1997,12,108,97,8,3,0,216
120048003053,1200480,1998,9,105,94,8,1,0,208
120048003053,1200480,1998,10,105,94,8,1,0,208
120048003053,1200480,1998,11,105,94,8,1,0,208
120048003053,1200480,1998,12,105,94,8,1,0,208
120048003167,1200480,1993,9,NA,NA,NA,NA,NA,NA
120048003167,1200480,1993,10,NA,NA,NA,NA,NA,NA
120048003167,1200480,1993,11,NA,NA,NA,NA,NA,NA
120048003167,1200480,1993,12,NA,NA,NA,NA,NA,NA
120048003167,1200480,1994,9,NA,NA,NA,NA,NA,NA
120048003167,1200480,1994,10,NA,NA,NA,NA,NA,NA
120048003167,1200480,1994,11,NA,NA,NA,NA,NA,NA
120048003167,1200480,1994,12,NA,NA,NA,NA,NA,NA
120048003167,1200480,1995,9,NA,NA,NA,NA,NA,NA
120048003167,1200480,1995,10,NA,NA,NA,NA,NA,NA
120048003167,1200480,1995,11,NA,NA,NA,NA,NA,NA
120048003167,1200480,1995,12,NA,NA,NA,NA,NA,NA
120048003167,1200480,1996,9,NA,NA,NA,NA,NA,NA
120048003167,1200480,1996,10,NA,NA,NA,NA,NA,NA
120048003167,1200480,1996,11,NA,NA,NA,NA,NA,NA
120048003167,1200480,1996,12,NA,NA,NA,NA,NA,NA
120048003167,1200480,1997,9,NA,NA,NA,NA,NA,NA
120048003167,1200480,1997,10,NA,NA,NA,NA,NA,NA
120048003167,1200480,1997,11,NA,NA,NA,NA,NA,NA
120048003167,1200480,1997,12,NA,NA,NA,NA,NA,NA
120048003167,1200480,1998,9,63,35,0,0,0,98
120048003167,1200480,1998,10,63,35,0,0,0,98
120048003167,1200480,1998,11,63,35,0,0,0,98
120048003167,1200480,1998,12,63,35,0,0,0,98
120048003168,1200480,1993,9,NA,NA,NA,NA,NA,NA
120048003168,1200480,1993,10,NA,NA,NA,NA,NA,NA
120048003168,1200480,1993,11,NA,NA,NA,NA,NA,NA
120048003168,1200480,1993,12,NA,NA,NA,NA,NA,NA
120048003168,1200480,1994,9,NA,NA,NA,NA,NA,NA
120048003168,1200480,1994,10,NA,NA,NA,NA,NA,NA
120048003168,1200480,1994,11,NA,NA,NA,NA,NA,NA
120048003168,1200480,1994,12,NA,NA,NA,NA,NA,NA
120048003168,1200480,1995,9,NA,NA,NA,NA,NA,NA
120048003168,1200480,1995,10,NA,NA,NA,NA,NA,NA
120048003168,1200480,1995,11,NA,NA,NA,NA,NA,NA
120048003168,1200480,1995,12,NA,NA,NA,NA,NA,NA
120048003168,1200480,1996,9,NA,NA,NA,NA,NA,NA
120048003168,1200480,1996,10,NA,NA,NA,NA,NA,NA
120048003168,1200480,1996,11,NA,NA,NA,NA,NA,NA
120048003168,1200480,1996,12,NA,NA,NA,NA,NA,NA
120048003168,1200480,1997,9,NA,NA,NA,NA,NA,NA
120048003168,1200480,1997,10,NA,NA,NA,NA,NA,NA
120048003168,1200480,1997,11,NA,NA,NA,NA,NA,NA
120048003168,1200480,1997,12,NA,NA,NA,NA,NA,NA
120048003168,1200480,1998,9,7,7,0,0,0,14
120048003168,1200480,1998,10,7,7,0,0,0,14
120048003168,1200480,1998,11,7,7,0,0,0,14
120048003168,1200480,1998,12,7,7,0,0,0,14
120048003169,1200480,1993,9,NA,NA,NA,NA,NA,NA
120048003169,1200480,1993,10,NA,NA,NA,NA,NA,NA
120048003169,1200480,1993,11,NA,NA,NA,NA,NA,NA
120048003169,1200480,1993,12,NA,NA,NA,NA,NA,NA
120048003169,1200480,1994,9,NA,NA,NA,NA,NA,NA
120048003169,1200480,1994,10,NA,NA,NA,NA,NA,NA
120048003169,1200480,1994,11,NA,NA,NA,NA,NA,NA
120048003169,1200480,1994,12,NA,NA,NA,NA,NA,NA
120048003169,1200480,1995,9,NA,NA,NA,NA,NA,NA
120048003169,1200480,1995,10,NA,NA,NA,NA,NA,NA
120048003169,1200480,1995,11,NA,NA,NA,NA,NA,NA
120048003169,1200480,1995,12,NA,NA,NA,NA,NA,NA
120048003169,1200480,1996,9,NA,NA,NA,NA,NA,NA
120048003169,1200480,1996,10,NA,NA,NA,NA,NA,NA
120048003169,1200480,1996,11,NA,NA,NA,NA,NA,NA
120048003169,1200480,1996,12,NA,NA,NA,NA,NA,NA
120048003169,1200480,1997,9,NA,NA,NA,NA,NA,NA
120048003169,1200480,1997,10,NA,NA,NA,NA,NA,NA
120048003169,1200480,1997,11,NA,NA,NA,NA,NA,NA
120048003169,1200480,1997,12,NA,NA,NA,NA,NA,NA
120048003169,1200480,1998,9,52,24,4,2,0,82
120048003169,1200480,1998,10,52,24,4,2,0,82
120048003169,1200480,1998,11,52,24,4,2,0,82
120048003169,1200480,1998,12,52,24,4,2,0,82
120051000786,1200510,1993,9,150,91,0,0,0,241
120051000786,1200510,1993,10,150,91,0,0,0,241
120051000786,1200510,1993,11,150,91,0,0,0,241
120051000786,1200510,1993,12,150,91,0,0,0,241
120051000786,1200510,1994,9,133,103,0,0,0,236
120051000786,1200510,1994,10,133,103,0,0,0,236
120051000786,1200510,1994,11,133,103,0,0,0,236
120051000786,1200510,1994,12,133,103,0,0,0,236
120051000786,1200510,1995,9,127,106,0,0,0,233
120051000786,1200510,1995,10,127,106,0,0,0,233
120051000786,1200510,1995,11,127,106,0,0,0,233
120051000786,1200510,1995,12,127,106,0,0,0,233
120051000786,1200510,1996,9,107,87,1,0,1,196
120051000786,1200510,1996,10,107,87,1,0,1,196
120051000786,1200510,1996,11,107,87,1,0,1,196
120051000786,1200510,1996,12,107,87,1,0,1,196
120051000786,1200510,1997,9,108,89,1,0,3,201
120051000786,1200510,1997,10,108,89,1,0,3,201
120051000786,1200510,1997,11,108,89,1,0,3,201
120051000786,1200510,1997,12,108,89,1,0,3,201
120051000786,1200510,1998,9,108,102,0,1,3,214
120051000786,1200510,1998,10,108,102,0,1,3,214
120051000786,1200510,1998,11,108,102,0,1,3,214
120051000786,1200510,1998,12,108,102,0,1,3,214
120051000794,1200510,1993,9,1180,487,15,135,1,1818
120051000794,1200510,1993,10,1180,487,15,135,1,1818
120051000794,1200510,1993,11,1180,487,15,135,1,1818
120051000794,1200510,1993,12,1180,487,15,135,1,1818
120051000794,1200510,1994,9,1157,551,27,127,5,1867
120051000794,1200510,1994,10,1157,551,27,127,5,1867
120051000794,1200510,1994,11,1157,551,27,127,5,1867
120051000794,1200510,1994,12,1157,551,27,127,5,1867
120051000794,1200510,1995,9,1173,577,22,139,7,1918
120051000794,1200510,1995,10,1173,577,22,139,7,1918
120051000794,1200510,1995,11,1173,577,22,139,7,1918
120051000794,1200510,1995,12,1173,577,22,139,7,1918
120051000794,1200510,1996,9,1186,564,27,123,4,1904
120051000794,1200510,1996,10,1186,564,27,123,4,1904
120051000794,1200510,1996,11,1186,564,27,123,4,1904
120051000794,1200510,1996,12,1186,564,27,123,4,1904
120051000794,1200510,1997,9,1112,577,32,103,4,1828
120051000794,1200510,1997,10,1112,577,32,103,4,1828
120051000794,1200510,1997,11,1112,577,32,103,4,1828
120051000794,1200510,1997,12,1112,577,32,103,4,1828
120051000794,1200510,1998,9,1170,612,35,106,5,1928
120051000794,1200510,1998,10,1170,612,35,106,5,1928
120051000794,1200510,1998,11,1170,612,35,106,5,1928
120051000794,1200510,1998,12,1170,612,35,106,5,1928
120051000805,1200510,1993,9,853,865,14,173,3,1908
120051000805,1200510,1993,10,853,865,14,173,3,1908
120051000805,1200510,1993,11,853,865,14,173,3,1908
120051000805,1200510,1993,12,853,865,14,173,3,1908
120051000805,1200510,1994,9,892,949,17,178,4,2040
120051000805,1200510,1994,10,892,949,17,178,4,2040
120051000805,1200510,1994,11,892,949,17,178,4,2040
120051000805,1200510,1994,12,892,949,17,178,4,2040
120051000805,1200510,1995,9,879,993,16,188,4,2080
120051000805,1200510,1995,10,879,993,16,188,4,2080
120051000805,1200510,1995,11,879,993,16,188,4,2080
120051000805,1200510,1995,12,879,993,16,188,4,2080
120051000805,1200510,1996,9,912,1006,25,146,8,2097
120051000805,1200510,1996,10,912,1006,25,146,8,2097
120051000805,1200510,1996,11,912,1006,25,146,8,2097
120051000805,1200510,1996,12,912,1006,25,146,8,2097
120051000805,1200510,1997,9,837,949,28,121,7,1942
120051000805,1200510,1997,10,837,949,28,121,7,1942
120051000805,1200510,1997,11,837,949,28,121,7,1942
120051000805,1200510,1997,12,837,949,28,121,7,1942
120051000805,1200510,1998,9,816,891,20,148,5,1880
120051000805,1200510,1998,10,816,891,20,148,5,1880
120051000805,1200510,1998,11,816,891,20,148,5,1880
120051000805,1200510,1998,12,816,891,20,148,5,1880
120051000812,1200510,1993,9,1624,282,6,20,5,1937
120051000812,1200510,1993,10,1624,282,6,20,5,1937
120051000812,1200510,1993,11,1624,282,6,20,5,1937
120051000812,1200510,1993,12,1624,282,6,20,5,1937
120051000812,1200510,1994,9,1600,294,8,24,4,1930
120051000812,1200510,1994,10,1600,294,8,24,4,1930
120051000812,1200510,1994,11,1600,294,8,24,4,1930
120051000812,1200510,1994,12,1600,294,8,24,4,1930
120051000812,1200510,1995,9,1594,306,9,21,4,1934
120051000812,1200510,1995,10,1594,306,9,21,4,1934
120051000812,1200510,1995,11,1594,306,9,21,4,1934
120051000812,1200510,1995,12,1594,306,9,21,4,1934
120051000812,1200510,1996,9,1632,297,10,22,4,1965
120051000812,1200510,1996,10,1632,297,10,22,4,1965
120051000812,1200510,1996,11,1632,297,10,22,4,1965
120051000812,1200510,1996,12,1632,297,10,22,4,1965
120051000812,1200510,1997,9,1703,296,13,20,4,2036
120051000812,1200510,1997,10,1703,296,13,20,4,2036
120051000812,1200510,1997,11,1703,296,13,20,4,2036
120051000812,1200510,1997,12,1703,296,13,20,4,2036
120051000812,1200510,1998,9,1721,316,19,21,8,2085
120051000812,1200510,1998,10,1721,316,19,21,8,2085
120051000812,1200510,1998,11,1721,316,19,21,8,2085
120051000812,1200510,1998,12,1721,316,19,21,8,2085
120051000813,1200510,1993,9,410,48,1,1,26,486
120051000813,1200510,1993,10,410,48,1,1,26,486
120051000813,1200510,1993,11,410,48,1,1,26,486
120051000813,1200510,1993,12,410,48,1,1,26,486
120051000813,1200510,1994,9,405,50,0,0,22,477
120051000813,1200510,1994,10,405,50,0,0,22,477
120051000813,1200510,1994,11,405,50,0,0,22,477
120051000813,1200510,1994,12,405,50,0,0,22,477
120051000813,1200510,1995,9,410,53,2,0,17,482
120051000813,1200510,1995,10,410,53,2,0,17,482
120051000813,1200510,1995,11,410,53,2,0,17,482
120051000813,1200510,1995,12,410,53,2,0,17,482
120051000813,1200510,1996,9,167,16,0,1,9,193
120051000813,1200510,1996,10,167,16,0,1,9,193
120051000813,1200510,1996,11,167,16,0,1,9,193
120051000813,1200510,1996,12,167,16,0,1,9,193
120051000813,1200510,1997,9,182,12,1,2,12,209
120051000813,1200510,1997,10,182,12,1,2,12,209
120051000813,1200510,1997,11,182,12,1,2,12,209
120051000813,1200510,1997,12,182,12,1,2,12,209
120051000813,1200510,1998,9,178,15,1,2,8,204
120051000813,1200510,1998,10,178,15,1,2,8,204
120051000813,1200510,1998,11,178,15,1,2,8,204
120051000813,1200510,1998,12,178,15,1,2,8,204
120051000831,1200510,1993,9,57,93,0,2,1,153
120051000831,1200510,1993,10,57,93,0,2,1,153
120051000831,1200510,1993,11,57,93,0,2,1,153
120051000831,1200510,1993,12,57,93,0,2,1,153
120051000831,1200510,1994,9,42,17,0,1,0,60
120051000831,1200510,1994,10,42,17,0,1,0,60
120051000831,1200510,1994,11,42,17,0,1,0,60
120051000831,1200510,1994,12,42,17,0,1,0,60
120051000831,1200510,1995,9,NA,NA,NA,NA,NA,NA
120051000831,1200510,1995,10,NA,NA,NA,NA,NA,NA
120051000831,1200510,1995,11,NA,NA,NA,NA,NA,NA
120051000831,1200510,1995,12,NA,NA,NA,NA,NA,NA
120051000831,1200510,1996,9,66,34,2,1,0,103
120051000831,1200510,1996,10,66,34,2,1,0,103
120051000831,1200510,1996,11,66,34,2,1,0,103
120051000831,1200510,1996,12,66,34,2,1,0,103
120051000831,1200510,1997,9,61,31,1,0,0,93
120051000831,1200510,1997,10,61,31,1,0,0,93
120051000831,1200510,1997,11,61,31,1,0,0,93
120051000831,1200510,1997,12,61,31,1,0,0,93
120051000831,1200510,1998,9,69,22,0,0,0,91
120051000831,1200510,1998,10,69,22,0,0,0,91
120051000831,1200510,1998,11,69,22,0,0,0,91
120051000831,1200510,1998,12,69,22,0,0,0,91
120051000835,1200510,1993,9,1081,523,7,23,2,1636
120051000835,1200510,1993,10,1081,523,7,23,2,1636
120051000835,1200510,1993,11,1081,523,7,23,2,1636
120051000835,1200510,1993,12,1081,523,7,23,2,1636
120051000835,1200510,1994,9,1088,571,17,20,2,1698
120051000835,1200510,1994,10,1088,571,17,20,2,1698
120051000835,1200510,1994,11,1088,571,17,20,2,1698
120051000835,1200510,1994,12,1088,571,17,20,2,1698
120051000835,1200510,1995,9,1081,622,11,18,3,1735
120051000835,1200510,1995,10,1081,622,11,18,3,1735
120051000835,1200510,1995,11,1081,622,11,18,3,1735
120051000835,1200510,1995,12,1081,622,11,18,3,1735
120051000835,1200510,1996,9,1079,610,13,30,3,1735
120051000835,1200510,1996,10,1079,610,13,30,3,1735
120051000835,1200510,1996,11,1079,610,13,30,3,1735
120051000835,1200510,1996,12,1079,610,13,30,3,1735
120051000835,1200510,1997,9,1026,627,16,38,5,1712
120051000835,1200510,1997,10,1026,627,16,38,5,1712
120051000835,1200510,1997,11,1026,627,16,38,5,1712
120051000835,1200510,1997,12,1026,627,16,38,5,1712
120051000835,1200510,1998,9,992,632,20,39,8,1691
120051000835,1200510,1998,10,992,632,20,39,8,1691
120051000835,1200510,1998,11,992,632,20,39,8,1691
120051000835,1200510,1998,12,992,632,20,39,8,1691
120051000836,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051000836,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051000836,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051000836,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051000836,1200510,1994,9,NA,NA,NA,NA,NA,NA
120051000836,1200510,1994,10,NA,NA,NA,NA,NA,NA
120051000836,1200510,1994,11,NA,NA,NA,NA,NA,NA
120051000836,1200510,1994,12,NA,NA,NA,NA,NA,NA
120051000836,1200510,1995,9,3,0,0,0,0,3
120051000836,1200510,1995,10,3,0,0,0,0,3
120051000836,1200510,1995,11,3,0,0,0,0,3
120051000836,1200510,1995,12,3,0,0,0,0,3
120051000836,1200510,1996,9,7,0,0,0,0,7
120051000836,1200510,1996,10,7,0,0,0,0,7
120051000836,1200510,1996,11,7,0,0,0,0,7
120051000836,1200510,1996,12,7,0,0,0,0,7
120051000836,1200510,1997,9,3,2,0,0,0,5
120051000836,1200510,1997,10,3,2,0,0,0,5
120051000836,1200510,1997,11,3,2,0,0,0,5
120051000836,1200510,1997,12,3,2,0,0,0,5
120051000836,1200510,1998,9,2,1,0,0,0,3
120051000836,1200510,1998,10,2,1,0,0,0,3
120051000836,1200510,1998,11,2,1,0,0,0,3
120051000836,1200510,1998,12,2,1,0,0,0,3
120051000837,1200510,1993,9,1225,320,13,60,4,1622
120051000837,1200510,1993,10,1225,320,13,60,4,1622
120051000837,1200510,1993,11,1225,320,13,60,4,1622
120051000837,1200510,1993,12,1225,320,13,60,4,1622
120051000837,1200510,1994,9,1269,330,18,76,6,1699
120051000837,1200510,1994,10,1269,330,18,76,6,1699
120051000837,1200510,1994,11,1269,330,18,76,6,1699
120051000837,1200510,1994,12,1269,330,18,76,6,1699
120051000837,1200510,1995,9,1249,312,17,86,11,1675
120051000837,1200510,1995,10,1249,312,17,86,11,1675
120051000837,1200510,1995,11,1249,312,17,86,11,1675
120051000837,1200510,1995,12,1249,312,17,86,11,1675
120051000837,1200510,1996,9,1216,306,15,78,7,1622
120051000837,1200510,1996,10,1216,306,15,78,7,1622
120051000837,1200510,1996,11,1216,306,15,78,7,1622
120051000837,1200510,1996,12,1216,306,15,78,7,1622
120051000837,1200510,1997,9,1211,372,25,81,11,1700
120051000837,1200510,1997,10,1211,372,25,81,11,1700
120051000837,1200510,1997,11,1211,372,25,81,11,1700
120051000837,1200510,1997,12,1211,372,25,81,11,1700
120051000837,1200510,1998,9,1150,417,27,68,14,1676
120051000837,1200510,1998,10,1150,417,27,68,14,1676
120051000837,1200510,1998,11,1150,417,27,68,14,1676
120051000837,1200510,1998,12,1150,417,27,68,14,1676
120051001591,1200510,1993,9,NA,NA,NA,NA,NA,NA
120051001591,1200510,1993,10,NA,NA,NA,NA,NA,NA
120051001591,1200510,1993,11,NA,NA,NA,NA,NA,NA
120051001591,1200510,1993,12,NA,NA,NA,NA,NA,NA
120051001591,1200510,1994,9,16,18,0,0,0,34
120051001591,1200510,1994,10,16,18,0,0,0,34
120051001591,1200510,1994,11,16,18,0,0,0,34
120051001591,1200510,1994,12,16,18,0,0,0,34
120051001591,1200510,1995,9,24,28,1,0,1,54
120051001591,1200510,1995,10,24,28,1,0,1,54
120051001591,1200510,1995,11,24,28,1,0,1,54
120051001591,1200510,1995,12,24,28,1,0,1,54
120051001591,1200510,1996,9,25,38,1,1,0,65
120051001591,1200510,1996,10,25,38,1,1,0,65
120051001591,1200510,1996,11,25,38,1,1,0,65
120051001591,1200510,1996,12,25,38,1,1,0,65
120051001591,1200510,1997,9,33,48,0,0,0,81
120051001591,1200510,1997,10,33,48,0,0,0,81
120051001591,1200510,1997,11,33,48,0,0,0,81
120051001591,1200510,1997,12,33,48,0,0,0,81
120051001591,1200510,1998,9,26,54,1,0,0,81
120051001591,1200510,1998,10,26,54,1,0,0,81
120051001591,1200510,1998,11,26,54,1,0,0,81
120051001591,1200510,1998,12,26,54,1,0,0,81
120051002169,1200510,1993,9,1120,636,9,41,1,1807
120051002169,1200510,1993,10,1120,636,9,41,1,1807
120051002169,1200510,1993,11,1120,636,9,41,1,1807
