"LEAID","NCESSCH","TYPE05","STATUS05","FTE05","LEVEL05","FRELCH05","REDLCH05","TOTFRL05","MIGRNT05","MEMBER05","G0905","G1005","G1105","G1205","ASIAN05","HISP05","BLACK05","WHITE05","TOTETH05","PUPTCH05","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"0634320","063432011765","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634320","063432011766","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634320","063432011767","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634410","063441001276","1","1",39.3,"3",0,0,0,0,752,265,208,149,130,243,116,91,264,721,19.1,"1",3,96,46,27,82,2,57,34,29,74,2,49,17,20,56,0,41,19,15,52
"0634410","063441003976","1","1",46.1,"3",0,0,0,0,760,213,198,168,181,477,98,170,7,756,16.5,"1",3,106,39,64,0,0,127,25,42,2,1,116,16,35,0,0,128,18,29,5
"0634410","063441005581","1","1",117.1,"3",0,0,0,7,2450,752,576,596,526,1816,248,144,177,2397,20.9,"1",7,488,125,65,50,2,442,45,32,41,2,454,56,33,42,1,432,22,14,44
"0634410","063441005587","1","1",54.1,"3",0,0,0,14,1035,356,302,241,136,617,204,147,48,1024,19.1,"1",3,176,77,78,18,1,193,55,35,15,2,161,45,20,10,2,87,27,14,5
"0634410","063441005589","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634410","063441005602","4","1",14.8,"3",0,0,0,2,230,65,92,39,34,49,94,66,12,226,15.5,"1",4,16,27,15,1,0,17,39,28,6,1,11,14,11,2,0,5,14,12,3
"0634410","063441005612","1","1",103.5,"3",0,0,0,13,2050,709,618,493,230,1464,263,193,104,2032,19.8,"1",2,468,119,84,32,5,457,70,43,35,1,365,51,46,24,0,174,23,20,13
"0634410","063441005617","1","1",109.2,"3",0,0,0,4,2296,678,561,483,574,1702,212,161,179,2260,21,"1",0,456,90,76,49,3,382,66,45,47,0,381,30,28,40,3,483,26,12,43
"0634410","063441005619","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634410","063441005643","1","1",135.3,"3",0,0,0,2,2623,689,679,643,612,1903,154,75,404,2542,19.4,"1",2,488,47,24,104,1,487,51,18,95,2,469,35,17,101,1,459,21,16,104
"0634410","063441005650","1","1",59.2,"3",0,0,0,23,881,296,199,274,112,269,347,191,59,868,14.9,"1",2,63,124,87,16,0,69,69,43,15,0,91,114,46,17,0,46,40,15,11
"0634410","063441005653","4","1",16,"3",0,0,0,0,255,61,110,52,32,80,56,100,17,254,15.9,"1",0,20,10,28,2,1,35,24,43,7,0,15,13,20,4,0,10,9,9,4
"0634410","063441005680","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0634410","063441007350","1","1",48.6,"3",0,0,0,21,814,314,240,161,99,75,595,88,40,808,16.7,"1",4,17,243,38,10,4,26,177,24,8,1,16,113,18,11,1,16,62,8,11
"0634410","063441007354","1","1",23.4,"3",126,41,167,3,360,79,98,102,81,118,148,58,23,348,15.4,"1",1,17,45,13,2,0,36,32,18,4,0,39,41,15,6,0,26,30,12,11
"0634410","063441007721","1","1",7.1,"3",0,0,0,2,46,13,18,6,9,7,11,20,4,43,6.5,"1",0,1,3,6,2,1,3,4,7,2,0,2,2,2,0,0,1,2,5,0
"0634410","063441007725","1","1",25.7,"3",89,52,141,4,441,111,116,116,98,131,99,66,124,424,17.2,"1",2,36,20,22,26,1,38,24,15,37,0,35,29,18,28,1,22,26,11,33
"0634410","063441007840","4","1",11.5,"3",0,0,0,0,356,47,85,122,102,100,128,47,69,347,31,"1",1,10,22,6,6,0,26,32,14,10,0,37,40,14,29,2,27,34,13,24
"0634410","063441007845","1","1",33.2,"3",0,0,0,1,645,186,181,137,141,367,119,98,44,634,19.4,"1",4,89,48,31,12,2,93,34,33,15,0,77,24,24,10,0,108,13,10,7
"0634410","063441008189","1","1",82,"3",0,0,0,7,1610,468,405,409,328,914,406,244,27,1595,19.6,"1",2,209,157,93,3,2,235,92,62,9,0,265,79,54,8,0,205,78,35,7
"0634410","063441009625","1","1",26.6,"3",0,0,0,9,470,162,123,98,87,132,144,146,24,449,17.7,"1",1,21,58,71,6,2,40,31,35,7,0,39,27,19,8,0,32,28,21,3
"0634410","063441011772","1","7",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336000305","1","1",70.2,"3",945,111,1056,40,1447,480,362,252,353,71,1238,40,82,1447,20.6,"1",7,21,420,11,21,4,11,312,13,22,3,18,212,9,10,2,21,294,7,29
"0803360","080336000310","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336000322","3","1",35.9,"3",170,28,198,3,347,116,77,84,70,7,231,41,63,347,9.7,"1",1,4,79,24,8,2,1,54,6,14,0,1,61,8,14,2,1,37,3,27
"0803360","080336000326","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336000338","1","1",96.4,"3",500,61,561,1,2092,624,550,487,431,39,256,814,948,2092,21.7,"1",11,8,89,257,259,7,6,76,222,239,9,12,41,180,245,8,13,50,155,205
"0803360","080336000345","4","1",20.7,"3",119,3,122,0,605,61,82,186,276,17,301,169,99,605,29.2,"1",2,1,36,16,6,3,3,40,24,12,6,6,96,48,30,8,7,129,81,51
"0803360","080336000352","1","1",76.4,"3",545,99,644,3,1588,441,450,409,288,62,289,789,441,1588,20.8,"1",2,12,108,199,120,2,14,76,241,117,2,19,66,212,110,1,17,39,137,94
"0803360","080336000356","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336000367","1","1",77.7,"3",563,130,693,3,1510,447,409,305,349,77,981,34,394,1510,19.4,"1",4,15,327,10,91,7,17,284,5,96,8,23,179,8,87,5,22,191,11,120
"0803360","080336000380","4","1",26.7,"3",111,22,133,1,225,93,71,50,11,4,124,75,16,225,8.4,"1",3,1,57,27,5,1,1,41,23,5,2,2,19,23,4,0,0,7,2,2
"0803360","080336000389","1","1",61.9,"3",859,121,980,30,1233,428,336,238,231,9,1066,42,95,1233,19.9,"1",6,3,379,14,26,3,1,295,14,23,6,3,202,6,21,6,2,190,8,25
"0803360","080336000397","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336000408","1","1",68.4,"3",604,68,672,16,1375,438,357,267,313,106,528,281,447,1375,20.1,"1",5,33,181,87,132,4,20,154,71,108,0,23,89,56,99,4,30,104,67,108
"0803360","080336000417","1","1",53.2,"3",264,70,334,0,1106,396,267,216,227,45,195,321,532,1106,20.8,"1",5,12,79,138,162,3,13,52,69,130,2,9,34,57,114,3,11,30,57,126
"0803360","080336000423","1","1",74.2,"3",988,85,1073,29,1379,405,391,294,289,15,1211,49,87,1379,18.6,"1",10,2,344,16,33,1,3,353,20,14,2,4,262,5,21,4,6,252,8,19
"0803360","080336001245","1","1",27,"4",151,20,171,1,370,86,74,66,70,1,167,89,96,370,13.7,"1",6,1,45,17,17,3,0,30,25,16,2,0,33,10,21,1,0,24,20,25
"0803360","080336001338","1","1",63.9,"3",824,124,948,18,1414,449,454,256,255,48,757,541,66,1414,22.1,"1",1,18,275,138,17,0,8,253,164,29,0,10,121,112,13,1,12,108,127,7
"0803360","080336001521","4","1",9.4,"3",51,3,54,0,73,43,7,2,0,0,44,24,5,73,7.8,"1",0,0,22,17,4,0,0,4,2,1,0,0,1,1,0,0,0,0,0,0
"0803360","080336001574","1","1",44.4,"4",85,24,109,1,901,133,145,124,100,50,124,140,582,901,20.3,"1",1,6,19,15,92,1,11,16,20,97,1,3,18,19,83,0,4,10,15,71
"0803360","080336001575","4","1",7.4,"4",132,4,136,0,152,33,51,35,24,2,120,18,6,152,20.5,"1",1,0,30,2,0,2,2,38,6,3,2,0,25,7,1,0,0,19,3,2
"0803360","080336001633","4","1",2.4,"3",4,0,4,0,29,0,0,0,29,0,10,4,14,29,12.1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4,14
"0803360","080336001634","4","1",5.5,"3",12,3,15,0,24,15,7,1,1,0,19,3,2,24,4.4,"1",0,0,15,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,1
"0803360","080336001724","4","1",41.6,"3",439,0,439,0,456,94,224,86,52,4,181,96,160,456,11,"8",4,2,36,14,38,7,2,95,44,76,4,0,31,26,25,0,0,19,12,21
"0803360","080336001763","1","1",19.6,"4",166,31,197,0,369,38,40,23,23,1,12,346,9,369,18.8,"1",0,0,1,35,2,0,1,0,38,1,0,0,0,23,0,1,0,0,22,0
"0803360","080336001795","4","1",11.4,"4",33,3,36,0,43,12,8,5,1,0,17,19,6,43,3.8,"1",0,0,4,6,2,0,0,2,4,2,0,0,0,4,1,0,0,0,1,0
"0803360","080336001834","1","1",9.5,"3",62,12,74,1,86,19,24,8,15,0,78,1,1,86,9.1,"1",1,0,17,0,1,2,0,21,1,0,2,0,6,0,0,0,0,15,0,0
"0803360","080336001836","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0803360","080336001861","1","1",15.5,"3",282,11,293,7,311,111,66,80,54,0,286,23,1,311,20.1,"1",0,0,105,5,1,1,0,62,3,0,0,0,71,9,0,0,0,48,6,0
"0803360","080336001862","4","1",9.5,"3",62,12,74,0,129,-2,44,58,27,5,56,39,26,129,13.6,"1",-6,-6,-6,-6,-6,3,1,20,11,9,0,4,26,17,11,0,0,10,11,6
"0803360","080336001866","1","1",16.5,"3",200,16,216,0,246,84,65,55,42,1,161,77,7,246,14.9,"1",0,0,56,25,3,0,0,43,21,1,0,0,38,15,2,0,1,24,16,1
"0803360","080336001868","1","1",14.5,"3",206,14,220,4,249,72,73,54,50,0,161,82,4,249,17.2,"1",2,0,49,20,1,0,0,48,23,2,0,0,34,19,1,0,0,30,20,0
"0803360","080336001894","1","3",2.7,"3",34,0,34,0,46,4,11,10,21,2,11,16,15,46,17,"1",1,0,1,0,2,1,0,4,4,2,0,2,3,1,4,0,0,3,11,7
"0803360","080336001954","4","1",5.5,"3",188,23,211,0,411,86,149,108,68,6,249,97,51,411,74.7,"1",0,0,53,25,8,3,5,90,32,19,3,1,67,22,15,2,0,39,18,9
"0803360","080336001956","1","1",8.9,"3",67,5,72,0,107,28,36,28,15,1,17,76,12,107,12,"1",1,0,8,17,2,0,0,5,28,3,0,1,4,19,4,0,0,0,12,3
"0804800","080480000691","1","1",61,"3",503,91,594,18,1022,300,265,228,229,43,534,48,385,1022,16.8,"3",4,8,176,18,94,3,10,145,14,93,1,12,114,5,96,4,13,99,11,102
"0804800","080480000694","1","1",81.6,"3",541,134,675,6,1582,396,431,381,374,82,410,42,1027,1582,19.4,"3",7,23,106,18,242,5,15,126,6,279,4,25,101,9,242,5,19,77,9,264
"0804800","080480000695","1","1",83.6,"3",237,62,299,0,1734,458,472,411,393,21,191,30,1473,1734,20.7,"3",2,2,49,9,396,4,9,50,9,400,7,4,53,7,340,6,6,39,5,337
"0804800","080480000697","1","1",92.6,"3",271,80,351,2,1889,524,484,464,417,102,319,40,1411,1889,20.4,"3",5,31,111,11,366,4,28,88,10,354,4,19,65,10,366,4,24,55,9,325
"0804800","080480000707","1","1",79.9,"3",132,33,165,0,1677,448,395,408,426,53,157,19,1440,1677,21,"3",3,11,39,7,388,2,16,34,7,336,1,12,54,3,338,2,14,30,2,378
"0804800","080480000719","1","1",47.7,"3",46,11,57,1,940,236,231,256,217,10,26,3,889,940,19.7,"3",5,4,7,0,220,2,4,8,0,217,3,1,6,0,246,2,1,5,3,206
"0804800","080480000733","1","1",62.8,"3",173,53,226,1,1287,350,332,315,290,33,101,17,1121,1287,20.5,"3",8,10,32,7,293,1,8,30,1,292,3,8,20,5,279,3,7,19,4,257
"0804800","080480000736","1","1",79.9,"3",155,45,200,0,1616,423,415,385,393,62,170,30,1337,1616,20.2,"3",5,13,46,6,353,5,18,39,10,343,4,19,40,5,317,3,12,45,9,324
"0804800","080480000739","1","1",48.3,"3",464,60,524,32,692,218,176,149,149,17,485,32,145,692,14.3,"3",3,4,154,9,48,6,4,131,9,26,2,3,102,8,34,2,6,98,6,37
"0804800","080480000747","1","1",89.7,"3",353,95,448,5,1802,509,493,449,351,107,315,40,1313,1802,20.1,"3",10,27,102,13,357,6,29,86,6,366,7,31,79,9,323,4,20,48,12,267
"0804800","080480000756","2","1",19.9,"4",36,14,50,0,155,13,11,9,17,2,29,3,119,155,7.8,"3",0,0,1,0,12,0,0,1,0,10,1,0,0,0,8,0,0,1,1,15
"0804800","080480000765","1","1",13.1,"3",51,13,64,0,261,55,56,79,71,3,21,4,224,261,19.9,"3",2,1,5,1,46,2,0,5,2,47,1,2,5,0,71,4,0,6,1,60
"0804800","080480000775","1","1",85.2,"3",199,78,277,0,1722,446,435,426,415,64,252,24,1368,1722,20.2,"3",5,16,67,8,350,6,14,64,8,343,2,15,64,4,341,1,19,57,4,334
"0804800","080480000791","1","1",0.4,"1",0,1,1,0,87,-2,-2,-2,-2,11,5,0,70,87,217.5,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480000797","3","1",39.2,"3",0,0,0,0,38,0,3,18,17,1,5,0,32,38,1,"3",0,0,0,0,0,0,0,0,0,3,0,0,2,0,16,0,1,3,0,13
"0804800","080480000803","1","1",70.1,"3",268,87,355,10,1493,395,423,344,331,32,267,31,1147,1493,21.3,"3",6,11,78,8,292,6,6,80,11,320,3,8,55,5,273,1,7,54,7,262
"0804800","080480000950","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480000955","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480000964","1","1",46.4,"3",19,18,37,0,1015,179,150,159,122,50,65,14,884,1015,21.9,"3",0,9,14,2,154,0,8,7,2,133,0,8,6,1,144,0,7,8,2,105
"0804800","080480000988","4","1",2.9,"3",5,0,5,0,45,0,4,19,22,0,8,0,34,45,15.5,"3",0,0,0,0,0,3,0,1,0,0,0,0,4,0,15,0,0,3,0,19
"0804800","080480001036","1","1",36.5,"4",21,6,27,0,548,32,43,45,27,15,45,7,470,548,15,"8",0,1,3,0,28,0,0,5,1,37,0,1,0,0,44,1,0,4,0,22
"0804800","080480001349","4","1",24.6,"3",55,2,57,1,253,0,0,0,253,6,46,11,184,253,10.3,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,46,11,184
"0804800","080480001383","1","1",103.4,"3",106,46,152,1,2135,537,580,515,503,62,151,16,1896,2135,20.6,"3",3,15,44,4,471,3,15,55,4,503,3,13,21,4,474,1,19,31,4,448
"0804800","080480001449","2","1",0.4,"4",-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0804800","080480001487","1","1",80.9,"3",188,68,256,0,1630,442,417,411,360,127,194,31,1267,1630,20.1,"3",6,27,54,11,344,4,26,56,8,323,1,35,52,9,314,0,39,32,3,286
"0804800","080480001541","4","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480001542","1","1",51.2,"3",61,27,88,0,1042,242,277,263,260,9,50,6,969,1042,20.4,"8",2,2,8,3,227,0,2,13,0,262,3,3,14,1,242,3,2,15,2,238
"0804800","080480001543","1","1",77.5,"3",103,44,147,0,1649,457,436,385,371,73,188,17,1360,1649,21.3,"3",4,14,62,2,375,4,20,52,4,356,3,20,31,7,324,0,19,43,4,305
"0804800","080480001544","4","1",2.3,"4",2,3,5,0,106,9,9,12,12,0,6,5,95,106,46.1,"3",0,0,0,2,7,0,0,1,0,8,0,0,0,1,11,0,0,1,0,11
"0804800","080480001605","1","1",57.5,"4",70,38,108,0,824,31,25,32,23,20,83,12,701,824,14.3,"3",0,1,8,0,22,1,0,1,1,22,0,2,2,0,28,0,0,2,0,21
"0804800","080480001650","2","1",0.4,"3",-2,-2,-2,0,0,-2,-2,-2,0,0,0,0,0,0,0,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,0,0,0,0,0
"0804800","080480001651","1","1",0.4,"1",1,0,1,0,29,-2,-2,-2,-2,4,0,0,25,29,72.5,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480001704","2","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480001705","2","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480001708","1","2",-2,"N",-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"0804800","080480001766","1","1",23.6,"4",48,10,58,0,335,46,42,39,26,5,35,4,285,335,14.2,"3",2,0,3,2,39,0,1,7,0,34,0,0,4,0,35,0,0,3,0,23
"0804800","080480001797","1","1",66,"3",47,20,67,0,1412,382,383,356,291,29,85,8,1276,1412,21.4,"3",3,8,20,2,349,4,3,26,2,348,3,7,20,0,326,4,11,19,4,253
"0804800","080480001907","4","3",16.6,"4",91,16,107,0,181,28,31,33,8,2,50,16,102,181,10.9,"3",2,0,10,0,16,0,0,7,2,22,2,0,14,2,15,0,0,1,1,6
"0804800","080480001922","1","1",17,"3",8,9,17,0,232,67,54,52,59,3,18,7,202,232,13.6,"3",1,2,5,1,58,0,0,3,2,49,0,0,6,3,43,1,1,4,1,52
"0804800","080480001971","2","1",30.9,"4",43,9,52,0,241,30,22,1,103,4,39,6,192,241,7.8,"3",0,0,3,1,26,0,0,7,1,14,0,0,0,0,1,0,4,14,2,83
"0804800","080480006163","4","1",24.4,"3",127,11,138,0,509,7,38,154,310,8,107,8,382,509,20.9,"3",0,0,1,0,6,0,0,9,0,29,1,1,32,3,117,3,7,65,5,230
"0804800","080480006255","1","1",0.4,"1",9,0,9,0,112,-2,-2,-2,-2,0,17,1,91,112,280,"3",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000008","1","1",60,"3",312,30,342,-2,807,186,298,178,133,4,182,621,0,807,13.5,"1",0,0,39,147,0,0,4,85,209,0,0,0,34,144,0,0,0,24,109,0
"1100030","110003000014","3","2",-2,"N",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"N",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000016","1","1",86,"3",86,18,104,-2,401,86,138,72,105,6,25,333,37,401,4.7,"1",0,1,6,72,7,0,4,5,118,11,0,0,6,60,6,0,1,8,83,13
"1100030","110003000055","1","1",60,"3",486,36,522,-2,850,321,199,215,114,0,0,843,6,850,14.2,"1",0,0,0,319,2,1,0,0,198,0,0,0,0,213,2,0,0,0,112,2
"1100030","110003000058","1","1",106,"3",403,28,431,-2,740,295,190,144,111,53,502,182,3,740,7,"1",0,12,218,65,0,0,8,128,53,1,0,11,89,43,1,0,22,67,21,1
"1100030","110003000071","1","1",14,"1",59,1,60,-2,78,-2,-2,-2,-2,1,2,72,3,78,5.6,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000078","1","1",65,"3",477,42,519,-2,804,193,241,202,166,0,6,798,0,804,12.4,"1",0,0,2,191,0,0,0,2,239,0,0,0,1,201,0,0,0,1,165,0
"1100030","110003000079","1","1",50,"3",374,24,398,-2,831,99,232,276,224,2,11,817,0,831,16.6,"1",0,0,0,99,0,0,1,3,228,0,1,0,6,269,0,0,1,2,221,0
"1100030","110003000081","1","1",80,"3",289,23,312,-2,670,217,140,166,124,4,41,623,2,670,8.4,"1",0,1,26,190,0,0,0,4,136,0,0,1,7,157,1,0,1,4,118,1
"1100030","110003000082","1","1",82,"3",543,36,579,-2,832,226,248,210,148,21,151,656,4,832,10.1,"1",0,3,36,187,0,0,4,59,184,1,0,6,30,172,2,0,8,26,113,1
"1100030","110003000084","1","1",91,"3",858,70,928,-2,1109,331,357,252,167,0,1,1108,0,1109,12.2,"1",0,0,0,331,0,0,0,1,356,0,0,0,0,252,0,0,0,0,167,0
"1100030","110003000085","1","1",63,"3",469,36,505,-2,881,279,288,151,135,0,2,879,0,881,14,"1",0,0,0,279,0,0,0,1,287,0,0,0,1,150,0,0,0,0,135,0
"1100030","110003000089","2","1",48,"4",102,13,115,-2,169,3,5,4,5,2,11,155,1,169,3.5,"1",0,0,1,2,0,0,0,1,4,0,0,0,0,4,0,0,0,0,5,0
"1100030","110003000090","2","1",18,"4",106,7,113,-2,135,-2,-2,-2,-2,0,3,132,0,135,7.5,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000092","2","1",12,"4",66,9,75,-2,82,-2,-2,-2,-2,0,4,78,0,82,6.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000095","1","1",14,"1",3,0,3,-2,119,-2,-2,-2,-2,0,22,97,0,119,8.5,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000129","3","1",31,"3",145,14,159,-2,283,64,98,58,63,0,2,280,1,283,9.1,"1",0,0,0,63,1,0,0,1,97,0,0,0,0,58,0,0,0,1,62,0
"1100030","110003000130","1","1",78,"3",376,29,405,-2,548,114,182,139,113,0,3,544,1,548,7,"1",0,0,1,112,1,0,0,0,182,0,0,0,2,137,0,0,0,0,113,0
"1100030","110003000131","1","1",44,"3",19,5,24,-2,337,70,91,88,88,25,22,205,84,337,7.7,"1",0,2,5,29,34,1,3,9,59,19,0,5,4,58,21,0,15,4,59,10
"1100030","110003000132","1","1",18,"3",54,17,71,-2,165,21,49,53,42,0,1,164,0,165,9.2,"1",0,0,1,20,0,0,0,0,49,0,0,0,0,53,0,0,0,0,42,0
"1100030","110003000133","1","1",126,"3",388,81,469,-2,1475,155,456,429,423,123,253,783,315,1475,11.7,"1",0,9,28,91,27,1,45,80,226,104,0,29,65,243,92,0,39,80,212,92
"1100030","110003000153","1","1",37,"3",117,38,155,-2,411,125,96,102,88,11,18,373,9,411,11.1,"1",0,1,6,118,0,0,1,6,83,6,0,9,6,86,1,0,0,0,86,2
"1100030","110003000156","1","1",17,"1",41,20,61,-2,150,-2,-2,-2,-2,2,0,128,20,150,8.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000197","2","1",4,"4",19,0,19,-2,23,-2,-2,-2,-2,0,0,23,0,23,5.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000198","4","1",11,"3",135,4,139,-2,288,78,74,75,61,0,2,286,0,288,26.2,"1",0,0,0,78,0,0,0,0,74,0,0,0,1,74,0,0,0,1,60,0
"1100030","110003000200","4","1",17,"4",10,0,10,-2,119,-2,-2,-2,-2,0,1,118,0,119,7,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000203","2","1",-1,"4",351,1,352,-2,1983,23,22,20,12,14,96,1647,226,1983,-1,"1",0,0,2,19,2,0,0,1,20,1,0,0,1,19,0,0,0,1,11,0
"1100030","110003000207","4","1",70,"4",48,1,49,-2,666,-2,-2,-2,-2,0,5,660,1,666,9.5,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000211","1","1",30,"3",46,13,59,-2,132,22,40,30,40,1,1,130,0,132,4.4,"1",0,0,0,22,0,0,0,0,40,0,0,0,1,29,0,0,1,0,39,0
"1100030","110003000213","4","1",35,"4",51,1,52,-2,149,67,25,19,3,0,4,145,0,149,4.3,"8",0,0,3,64,0,0,0,0,25,0,0,0,0,19,0,0,0,0,3,0
"1100030","110003000214","2","1",13,"4",88,3,91,-2,95,-2,-2,-2,-2,0,4,91,0,95,7.3,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"1100030","110003000242","2","1",6,"4",20,0,20,-2,29,-2,-2,-2,-2,0,0,29,0,29,4.8,"1",-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
