"LEAID","NCESSCH","TR10","AM10","AS10","BL10","HI10","oth10","HP10","WH10","TR11","AM11","AS11","BL11","HI11","oth11","HP11","WH11","TR12","AM12","AS12","BL12","HI12","oth12","HP12","WH12","TR09","AM09","AS09","BL09","HI09","oth09","HP09","WH09","total_g10","total_g11","total_g12","total_g9","total_enroll","FRELCH","REDLCH","TOTFRL","lunch_total"
"2012990","201299000347",45,5,6,81,122,424,1,164,44,12,11,80,103,414,1,163,36,7,6,73,104,376,2,148,45,7,10,75,159,447,0,151,848,828,752,894,3322,1172,193,1365,1365
"2012990","201299000348",42,1,75,137,129,496,2,110,50,3,59,148,112,464,2,90,31,5,65,101,92,392,4,94,45,1,63,129,152,492,1,101,992,928,784,984,3688,1206,172,1378,1378
"2012990","201299000349",41,9,4,61,134,350,0,101,18,9,6,57,120,301,2,89,28,5,3,54,130,317,0,97,38,6,2,72,167,383,0,98,700,602,634,766,2702,1086,117,1203,1203
"2012990","201299000350",23,0,6,113,47,283,1,93,28,4,9,98,30,290,0,121,24,3,3,80,38,270,1,121,28,2,5,102,52,292,0,103,566,580,540,584,2270,647,88,735,735
"2012990","201299000351",30,4,5,38,80,311,1,153,25,7,7,29,64,298,0,166,28,8,4,36,69,319,0,174,33,3,2,33,55,301,0,175,622,596,638,602,2458,514,137,651,651
"2012990","201299001104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,22,20,92,0,43,0,0,0,0,0,0,0,0,0,0,184,NA,184,70,5,75,75
"2012990","201299001694",12,1,12,38,38,176,1,74,19,1,16,49,42,204,0,77,14,1,18,37,22,152,0,60,27,2,18,42,49,217,1,78,352,408,304,434,1498,320,61,381,381
"2012990","201299002009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,4,0,4,4
"2012990","201299002063",4,1,0,2,9,29,0,13,1,1,0,8,7,36,0,19,15,6,2,47,74,198,0,54,2,0,0,1,0,13,0,10,58,72,396,26,552,0,0,0,0
"2200540","220054000339",0,0,0,20,3,23,0,0,1,0,0,16,0,17,0,0,0,0,0,19,0,19,0,0,0,0,0,25,2,28,0,1,46,34,38,56,174,61,0,61,61
"2200540","220054000340",0,0,0,11,0,13,0,2,0,0,1,9,0,13,0,3,0,0,1,35,0,40,0,4,0,0,1,12,0,13,0,0,26,26,80,26,158,45,2,47,47
"2200540","220054000347",3,0,88,112,22,374,1,148,3,2,57,132,26,365,2,143,3,0,62,159,15,354,1,114,2,0,86,139,31,416,0,158,748,730,708,832,3018,201,33,234,234
"2200540","220054000349",0,0,2,117,19,142,0,4,1,0,1,135,18,164,0,9,0,1,1,243,16,264,0,3,1,0,7,107,33,153,0,5,284,328,528,306,1446,435,3,438,438
"2200540","220054000355",2,0,11,196,65,290,0,16,2,0,7,168,56,252,1,18,2,2,10,194,42,267,1,16,1,0,11,210,62,300,0,16,580,504,534,600,2218,574,11,585,585
"2200540","220054000365",0,0,0,62,2,72,0,8,0,1,0,65,2,77,0,9,1,0,0,65,2,74,0,6,0,1,0,62,2,76,0,11,144,154,148,152,598,261,0,261,261
"2200540","220054000378",0,0,0,100,6,108,0,2,0,0,0,131,3,136,0,2,1,0,0,125,4,130,0,0,1,0,1,130,3,137,0,2,216,272,260,274,1022,350,4,354,354
"2200540","220054000397",3,0,1,232,25,280,0,19,1,1,0,259,17,295,1,16,3,0,3,261,10,290,0,13,1,1,5,228,37,281,0,9,560,590,580,562,2292,612,1,613,613
"2200540","220054000404",0,0,0,17,2,19,0,0,0,0,0,19,1,20,0,0,0,0,0,17,0,17,0,0,0,0,0,30,2,33,0,1,38,40,34,66,178,63,1,64,64
"2200540","220054000423",0,1,0,264,2,267,0,0,1,0,0,292,1,296,0,2,1,0,0,294,2,298,0,1,1,0,0,268,5,276,0,2,534,592,596,552,2274,725,1,726,726
"2200540","220054000434",2,0,7,207,44,272,0,12,1,0,4,189,23,236,0,19,2,0,1,164,22,202,0,13,3,0,6,221,46,286,0,10,544,472,404,572,1992,563,2,565,565
"2200540","220054000447",6,0,10,174,41,282,0,51,9,0,6,164,38,283,1,65,5,2,16,157,31,277,0,66,5,2,9,224,46,365,1,78,564,566,554,730,2414,498,18,516,516
"2200540","220054002311",0,0,0,111,2,115,0,2,2,0,0,167,1,171,0,1,0,0,0,109,5,115,0,1,1,0,0,132,2,137,0,2,230,342,230,274,1076,3,0,3,3
"2200540","220054002311",0,0,0,111,2,115,0,2,2,0,0,167,1,171,0,1,0,0,0,109,5,115,0,1,1,0,0,132,2,137,0,2,230,342,230,274,1076,0,NA,3,3
"2200540","220054002342",2,0,15,206,19,300,0,58,3,0,17,169,13,243,1,40,1,0,12,108,4,171,0,46,3,0,14,265,25,367,2,58,600,486,342,734,2162,298,2,300,300
"2200540","220054002423",0,0,0,0,0,2,0,2,0,0,2,2,1,8,0,3,0,0,0,9,0,13,0,4,0,0,0,0,0,1,0,1,4,16,26,2,48,9,1,10,10
"2200540","220054002440",0,0,0,210,1,213,0,2,0,0,0,168,2,172,0,2,0,0,0,0,0,0,0,0,0,1,0,279,1,289,0,8,426,344,0,578,1348,570,0,570,570
"2201170","220117000880",0,0,0,237,6,243,0,0,1,0,0,239,3,243,0,0,3,0,0,230,9,243,0,1,1,0,0,238,3,242,0,0,486,486,486,484,1942,581,0,581,581
"2201170","220117000939",0,0,0,140,1,141,0,0,0,0,1,113,1,115,0,0,0,0,0,172,0,172,0,0,0,0,0,23,0,23,0,0,282,230,344,46,902,341,0,341,341
"2201170","220117001522",0,0,0,29,1,30,0,0,0,0,0,15,0,15,0,0,0,0,0,9,0,9,0,0,0,0,0,26,0,26,0,0,60,30,18,52,160,47,0,47,47
"2400090","240009000150",2,2,6,237,30,330,0,53,3,0,2,225,25,310,1,54,0,0,6,237,19,299,0,37,4,2,3,290,38,424,0,87,660,620,598,848,2726,1363,0,1363,1363
"2400090","240009000151",4,2,38,252,33,404,1,74,1,0,24,273,35,387,3,51,5,1,23,254,38,387,2,64,10,1,22,265,44,415,0,73,808,774,774,830,3186,1593,0,1593,1593
"2400090","240009000157",2,0,0,50,44,123,2,25,0,0,2,42,48,111,0,19,0,0,0,34,20,74,0,20,3,2,1,103,63,224,1,51,246,222,148,448,1064,532,0,532,532
"2400090","240009000168",1,1,0,196,1,200,1,0,0,0,0,180,2,182,0,0,0,0,0,157,1,158,0,0,0,0,2,320,7,336,0,7,400,364,316,672,1752,876,0,876,876
"2400090","240009000176",0,0,0,6,1,7,0,0,0,0,0,10,0,10,0,0,0,0,0,30,0,30,0,0,0,0,0,2,1,4,0,1,14,20,60,8,102,58,0,58,58
"2400090","240009000194",0,0,0,185,3,191,1,2,0,0,0,219,2,223,0,2,0,0,0,229,2,232,0,1,0,0,1,227,3,235,0,4,382,446,464,470,1762,881,0,881,881
"2400090","240009000203",1,0,0,98,17,117,0,1,1,3,1,150,29,190,2,4,0,0,0,119,18,139,0,2,0,1,0,126,23,151,0,1,234,380,278,302,1194,597,0,597,597
"2400090","240009000209",0,0,0,198,3,203,0,2,0,0,0,188,1,190,0,1,0,0,0,158,1,159,0,0,1,0,0,291,5,298,0,1,406,380,318,596,1700,850,0,850,850
"2400090","240009000219",0,0,0,4,1,5,0,0,0,0,0,13,0,15,0,2,1,0,1,13,1,17,0,1,0,0,0,9,0,9,0,0,10,30,34,18,92,46,0,46,46
"2400090","240009000236",0,0,1,113,3,118,0,1,0,0,0,73,3,77,0,1,0,0,0,66,6,72,0,0,1,0,0,139,4,144,0,0,236,154,144,288,822,411,0,411,411
"2400090","240009000280",0,0,0,311,14,337,0,12,0,0,1,365,20,392,0,6,1,1,1,345,16,372,1,7,2,1,3,550,31,605,0,18,674,784,744,1210,3412,1706,0,1706,1706
"2400090","240009000297",1,1,0,151,102,277,0,22,0,0,2,115,75,209,0,17,0,0,6,123,50,195,1,15,2,5,1,187,144,368,0,29,554,418,390,736,2098,1049,0,1049,1049
"2400090","240009000298",0,1,0,188,12,203,0,2,3,0,1,176,15,196,0,1,0,0,1,168,6,177,0,2,2,0,3,280,16,305,0,4,406,392,354,610,1762,881,0,881,881
"2400090","240009000330",2,1,0,274,5,300,0,18,0,1,4,201,11,230,0,13,0,0,4,205,6,221,0,6,0,2,2,290,24,335,1,16,600,460,442,670,2172,1086,0,1086,1086
"2400090","240009000336",0,0,0,4,0,4,0,0,0,0,0,3,0,4,0,1,0,0,0,12,1,14,0,1,0,0,0,7,0,7,0,0,8,8,28,14,58,176,0,176,176
"2400090","240009000885",0,0,0,10,0,11,0,1,0,0,0,4,0,4,0,0,0,0,0,4,1,5,0,0,0,0,0,13,1,14,0,0,22,8,10,28,68,23,0,23,23
"2400090","240009001302",0,0,0,77,0,77,0,0,0,0,0,55,0,55,0,0,0,0,0,54,1,56,0,1,0,0,1,115,0,119,0,3,154,110,112,238,614,516,0,516,516
"2400090","240009001313",1,2,2,190,85,306,0,26,0,0,7,157,76,258,2,16,0,0,2,118,39,177,0,18,1,0,7,310,107,455,2,28,612,516,354,910,2392,1196,0,1196,1196
"2400090","240009001331",0,0,1,86,29,119,0,3,0,0,2,77,10,92,2,1,1,0,1,120,12,138,2,2,0,0,1,169,18,192,0,4,238,184,276,384,1082,541,0,541,541
"2400090","240009001339",0,0,0,84,58,147,0,5,0,0,1,113,28,144,0,2,0,0,0,101,12,116,2,1,0,0,0,95,75,173,0,3,294,288,232,346,1160,796,0,796,796
"2400090","240009001343",0,0,0,157,2,163,0,4,0,0,0,120,3,123,0,0,0,0,0,69,1,70,0,0,0,2,0,158,0,163,0,3,326,246,140,326,1038,574,0,574,574
"2400090","240009001381",1,0,0,88,14,104,0,1,0,0,0,64,6,72,0,2,0,0,1,66,2,69,0,0,4,0,3,153,12,184,0,12,208,144,138,368,858,541,0,541,541
"2400090","240009001385",0,0,0,79,1,85,0,5,0,0,0,73,7,82,0,2,0,0,0,72,2,79,0,5,0,0,0,119,2,125,0,4,170,164,158,250,742,371,0,371,371
"2400090","240009001387",0,0,0,119,1,120,0,0,1,0,1,94,1,101,0,4,0,0,0,107,2,110,0,1,0,0,0,84,1,88,0,3,240,202,220,176,838,419,0,419,419
"2400090","240009001391",4,0,4,70,8,129,0,43,1,0,3,51,3,99,0,41,8,1,2,41,5,94,1,36,1,1,4,51,8,118,0,53,258,198,188,236,880,440,0,440,440
"2400090","240009001530",0,0,0,80,1,81,0,0,0,0,0,90,0,92,0,2,0,0,0,61,0,61,0,0,0,0,0,115,2,118,0,1,162,184,122,236,704,352,0,352,352
"2400090","240009001531",0,0,0,61,1,63,0,1,0,0,1,53,0,54,0,0,0,0,0,42,0,42,0,0,1,0,0,83,1,86,0,1,126,108,84,172,490,245,0,245,245
"2400090","240009001559",0,0,1,54,16,75,0,4,0,0,0,38,8,49,0,3,0,0,0,38,1,40,0,1,0,0,0,90,28,124,0,6,150,98,80,248,576,288,0,288,288
"2400090","240009001632",0,1,0,37,0,41,0,3,1,0,0,30,0,32,0,1,0,1,0,26,0,31,0,4,0,0,2,39,0,46,0,5,82,64,62,92,300,150,0,150,150
"2400090","240009001662",0,0,0,16,0,18,0,2,0,0,0,10,0,11,0,1,0,0,0,4,0,5,0,1,0,0,0,22,0,24,0,2,36,22,10,48,116,79,0,79,79
"2400090","240009001663",0,0,0,134,0,134,0,0,0,0,0,130,1,131,0,0,0,1,0,93,1,96,0,1,0,0,0,181,2,184,0,1,268,262,192,368,1090,545,0,545,545
"2400090","240009001675",0,0,0,20,0,20,0,0,0,0,0,20,0,20,0,0,0,0,0,17,0,17,0,0,0,1,0,56,3,60,0,0,40,40,34,120,234,232,0,232,232
"2400090","240009001678",0,0,0,61,0,61,0,0,0,0,0,38,1,40,0,1,0,0,0,43,1,44,0,0,0,0,0,73,0,74,0,1,122,80,88,148,438,333,0,333,333
"2400090","240009001682",1,0,0,52,0,54,0,1,0,0,0,47,3,50,0,0,0,0,0,49,0,49,0,0,0,1,0,67,0,69,0,1,108,100,98,138,444,539,0,539,539
"2400090","240009001690",0,0,0,97,5,106,0,4,2,1,0,96,2,106,0,5,1,0,0,89,2,100,0,8,1,2,0,92,5,105,0,5,212,212,200,210,834,417,0,417,417
"2400090","240009001691",0,0,1,118,3,130,0,8,0,0,0,113,2,119,0,4,0,0,0,87,0,88,0,1,0,0,0,139,3,144,0,2,260,238,176,288,962,848,0,848,848
"2400090","240009001703",0,0,0,70,3,76,0,3,0,0,1,66,3,73,0,3,1,0,0,52,3,60,0,4,0,0,0,73,4,81,0,4,152,146,120,162,580,516,0,516,516
"2400090","240009001735",0,0,0,112,4,126,1,9,1,0,1,97,4,121,0,18,1,0,0,67,2,85,0,15,1,0,1,128,5,150,0,15,252,242,170,300,964,482,0,482,482
"2502790","250279000203",14,1,138,30,48,431,2,198,17,1,121,31,48,402,0,184,13,0,105,26,32,383,0,207,25,0,129,34,53,407,0,166,862,804,766,814,3246,NA,NA,NA,NA
"2502790","250279000204",8,1,84,72,98,362,1,98,11,0,65,44,58,260,0,82,6,3,67,56,71,266,0,63,12,0,57,70,83,298,0,76,724,520,532,596,2372,NA,NA,NA,NA
"2502790","250279000205",6,0,55,132,130,358,1,34,8,1,68,88,76,259,0,18,5,1,60,82,80,254,1,25,6,1,71,108,100,330,0,44,716,518,508,660,2402,NA,NA,NA,NA
"2502790","250279000208",1,0,4,55,60,124,1,3,4,1,5,55,62,132,0,5,2,0,8,71,100,191,0,10,1,1,11,45,50,117,0,9,248,264,382,234,1128,NA,NA,NA,NA
"2502790","250279000210",0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,1,0,0,2,2,2,7,0,1,0,0,0,3,0,4,1,0,4,4,14,8,30,NA,NA,NA,NA
"2502790","250279000215",2,0,23,56,83,173,0,9,4,1,21,68,97,203,0,12,1,0,37,64,107,215,0,4,4,0,7,54,175,252,0,12,346,406,428,504,1684,NA,NA,NA,NA
"2502790","250279000217",6,1,8,42,55,123,0,11,1,0,10,39,57,108,0,1,2,0,6,31,53,98,2,4,2,0,8,62,78,160,0,10,246,216,196,320,978,NA,NA,NA,NA
"2502790","250279000222",4,0,0,41,11,56,0,0,2,0,0,29,4,35,0,0,0,0,0,22,11,33,0,0,2,0,2,51,24,82,1,2,112,70,66,164,412,NA,NA,NA,NA
"2502790","250279000226",4,0,6,11,221,272,0,30,4,1,4,16,210,263,0,28,4,2,5,21,278,351,0,41,7,0,8,19,229,292,0,29,544,526,702,584,2356,NA,NA,NA,NA
"2502790","250279000261",2,0,0,67,21,93,2,1,1,0,0,77,27,107,0,2,1,0,1,99,18,120,0,1,1,0,1,44,32,83,0,5,186,214,240,166,806,NA,NA,NA,NA
"2502790","250279000282",3,0,4,98,164,272,0,3,4,1,2,72,113,195,1,2,4,0,1,57,85,150,1,2,5,2,4,88,137,241,0,5,544,390,300,482,1716,NA,NA,NA,NA
"2502790","250279000327",2,1,0,36,60,99,0,0,0,0,0,47,70,122,1,4,1,0,4,49,79,135,0,2,1,1,1,63,96,165,0,3,198,244,270,330,1042,NA,NA,NA,NA
"2502790","250279000342",0,0,1,26,21,51,0,3,0,0,0,15,16,35,0,4,1,0,0,16,4,26,0,5,3,0,2,25,25,56,0,1,102,70,52,112,336,NA,NA,NA,NA
"2502790","250279000695",1,0,2,25,62,93,0,3,1,0,1,31,59,93,0,1,0,0,5,22,49,84,1,7,2,1,5,30,64,104,0,2,186,186,168,208,748,NA,NA,NA,NA
"2502790","250279000698",2,0,1,21,26,53,0,3,1,0,0,25,20,52,0,6,1,0,2,25,23,57,0,6,0,0,1,32,25,62,0,4,106,104,114,124,448,NA,NA,NA,NA
"2502790","250279000704",1,0,1,50,30,84,0,2,1,0,1,39,28,72,0,3,0,0,1,53,30,85,0,1,1,1,0,54,45,102,0,1,168,144,170,204,686,NA,NA,NA,NA
"2502790","250279000837",1,1,1,6,11,20,0,0,2,1,0,14,11,28,0,0,2,0,0,9,22,35,0,2,0,0,0,6,6,12,0,0,40,56,70,24,190,NA,NA,NA,NA
"2502790","250279000952",1,1,2,33,19,62,0,6,2,0,5,36,9,57,0,5,0,1,5,27,20,58,0,5,7,1,5,19,21,63,0,10,124,114,116,126,480,NA,NA,NA,NA
"2502790","250279001128",7,2,3,43,48,116,1,12,2,0,4,52,53,122,0,11,5,0,7,49,43,117,0,13,6,0,3,53,36,114,0,16,232,244,234,228,938,NA,NA,NA,NA
"2502790","250279001296",1,0,29,15,15,62,0,2,0,0,25,13,16,59,0,5,2,0,31,14,10,59,0,2,1,1,33,11,16,62,0,0,124,118,118,124,484,NA,NA,NA,NA
"2502790","250279001511",0,0,0,0,0,0,0,0,3,0,3,44,54,105,0,1,0,0,3,20,15,39,0,1,0,0,0,0,0,0,0,0,NA,210,78,NA,288,NA,NA,NA,NA
"2502790","250279001617",1,0,0,7,3,12,0,1,1,0,0,10,3,15,0,1,0,0,0,4,2,7,0,1,0,0,0,7,4,11,0,0,24,30,14,22,90,NA,NA,NA,NA
"2502790","250279001692",0,0,2,38,69,115,0,6,1,0,6,35,67,114,0,5,4,0,5,44,53,111,0,5,3,0,1,50,75,132,0,3,230,228,222,264,944,NA,NA,NA,NA
"2502790","250279001898",1,0,1,35,32,74,0,5,2,0,1,44,24,80,0,7,3,0,1,50,38,96,0,4,5,1,1,36,26,74,0,5,148,158,192,148,646,NA,NA,NA,NA
"2502790","250279001902",0,0,0,55,25,81,0,1,2,0,3,72,29,107,0,1,1,0,0,58,20,80,0,1,5,1,2,48,20,78,0,2,162,214,160,156,692,NA,NA,NA,NA
"2502790","250279002015",0,0,10,26,55,94,0,3,1,0,1,37,29,69,1,0,1,0,2,30,37,73,0,3,0,0,8,45,78,133,0,2,188,138,146,266,738,NA,NA,NA,NA
"2502790","250279002016",3,0,26,48,50,135,0,8,0,1,20,50,46,134,0,17,1,1,29,43,36,121,0,11,3,0,17,56,41,128,0,11,270,268,242,256,1036,NA,NA,NA,NA
"2502790","250279002374",0,0,0,0,1,3,0,2,1,0,1,3,6,11,0,0,0,0,1,4,6,11,0,0,0,0,1,2,3,7,0,1,6,22,22,14,64,NA,NA,NA,NA
"2502790","250279002674",3,0,1,6,13,35,0,12,1,0,3,8,9,29,0,8,2,1,5,5,14,39,0,12,0,0,2,5,13,30,0,10,70,58,78,60,266,NA,NA,NA,NA
"2502790","250279002725",4,1,5,94,35,143,0,4,3,1,5,108,28,148,0,3,2,0,8,101,22,134,0,1,6,0,1,77,42,127,0,1,286,296,268,254,1104,NA,NA,NA,NA
"2502790","250279002729",0,0,1,37,36,81,1,6,3,0,0,47,31,89,0,8,2,1,4,76,59,154,1,11,1,1,0,35,42,82,0,3,162,178,308,164,812,NA,NA,NA,NA
"2502790","250279002753",1,0,0,1,72,74,0,0,0,0,0,1,72,74,0,1,0,0,0,1,60,62,0,1,1,0,0,6,78,85,0,0,148,148,124,170,590,NA,NA,NA,NA
"2502790","250279002848",1,0,0,5,10,18,0,2,2,0,1,14,26,48,0,5,0,1,4,44,30,91,0,12,0,0,0,1,1,2,0,0,36,96,182,4,318,NA,NA,NA,NA
"2612000","260110300079",0,1,0,196,2,199,0,0,0,0,0,107,0,108,0,1,0,0,0,136,0,138,0,2,0,0,0,132,0,132,0,0,398,216,276,264,1154,444,23,467,467
"2612000","260110300086",0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,NA,NA,NA,NA
"2612000","260110300093",0,0,0,107,3,112,0,2,0,0,0,105,1,107,0,1,0,0,0,95,2,99,0,2,0,0,1,114,1,117,0,1,224,214,198,234,870,298,5,303,303
"2612000","260110300279",0,0,0,40,0,40,0,0,0,0,0,45,0,45,0,0,0,0,0,25,0,25,0,0,0,0,0,56,1,58,0,1,80,90,50,116,336,135,3,138,138
"2612000","260110300749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2612000","260110301423",0,1,0,95,0,96,0,0,0,0,0,29,1,30,0,0,0,0,0,10,0,10,0,0,1,1,0,334,9,346,0,1,192,60,20,692,964,463,5,468,468
"2612000","260110301703",0,0,1,15,1,19,0,2,0,0,0,12,0,14,0,2,0,0,1,18,1,21,0,1,0,0,0,9,0,9,0,0,38,28,42,18,126,59,1,60,60
"2612000","260110301920",0,0,0,31,1,37,0,5,0,0,0,28,2,32,0,2,0,0,2,85,4,93,0,2,0,0,0,21,1,24,0,2,74,64,186,48,372,165,3,168,168
"2612000","260110304669",0,3,56,467,39,584,4,15,1,0,56,433,32,531,1,8,0,1,53,473,42,578,0,9,4,0,65,544,76,700,0,11,1168,1062,1156,1400,4786,1582,119,1701,1701
"2612000","260110304670",0,0,0,81,0,81,0,0,0,0,0,75,0,76,0,1,0,0,0,73,0,74,0,1,0,0,0,73,2,75,0,0,162,152,148,150,612,266,2,268,268
"2612000","260110304693",0,0,0,156,1,158,0,1,0,0,0,100,1,101,0,0,0,0,0,109,0,109,0,0,0,0,0,136,1,137,0,0,316,202,218,274,1010,449,0,449,449
"2612000","260110304703",0,0,0,286,0,286,0,0,0,0,0,284,0,284,0,0,0,1,1,242,0,244,0,0,0,1,0,250,0,251,0,0,572,568,488,502,2130,865,10,875,875
"2612000","260110304734",1,0,0,142,1,144,0,0,0,0,0,114,0,114,0,0,0,0,0,97,1,99,0,1,0,0,0,125,1,126,0,0,288,228,198,252,966,413,6,419,419
"2612000","260110304793",0,0,0,294,1,295,0,0,0,0,0,243,1,244,0,0,0,1,0,226,0,229,0,2,0,0,0,269,0,269,0,0,590,488,458,538,2074,866,8,874,874
"2612000","260110304802",0,0,0,92,1,94,0,1,0,0,0,108,0,109,0,1,0,0,0,107,0,107,0,0,2,0,1,116,0,119,0,0,188,218,214,238,858,388,5,393,393
"2612000","260110304813",0,0,4,122,0,127,0,1,0,0,3,74,2,81,0,2,0,0,1,58,0,59,0,0,1,0,1,109,2,113,0,0,254,162,118,226,760,327,0,327,327
"2612000","260110304830",0,0,0,25,0,25,0,0,0,0,0,36,0,36,0,0,0,0,0,39,0,39,0,0,0,0,0,53,0,53,0,0,50,72,78,106,306,130,1,131,131
"2612000","260110304857",2,1,0,91,363,500,0,43,0,2,0,85,354,472,0,31,0,0,0,98,356,486,0,32,3,0,0,67,319,422,0,33,1000,944,972,844,3760,1497,19,1516,1516
"2612000","260110304906",0,0,2,301,0,303,0,0,0,0,0,254,0,254,0,0,0,0,0,248,2,250,0,0,0,1,1,390,1,395,0,2,606,508,500,790,2404,680,55,735,735
"2612000","260110307415",0,0,0,41,0,41,0,0,1,0,0,26,0,27,0,0,0,0,0,24,0,24,0,0,0,0,0,16,0,16,0,0,82,54,48,32,216,111,1,112,112
"2612000","260110307786",0,0,0,10,0,11,0,1,0,0,0,7,0,7,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,3,0,0,22,14,10,6,52,25,0,25,25
"2612000","260110307972",0,0,6,22,1,32,2,1,0,0,6,27,1,39,3,2,0,0,11,15,1,36,7,2,0,0,5,20,2,29,1,1,64,78,72,58,272,226,3,229,229
"2612000","260110307984",0,0,0,182,0,182,0,0,0,0,0,190,1,194,0,3,0,0,0,158,1,160,0,1,0,0,0,160,1,168,0,7,364,388,320,336,1408,623,6,629,629
"2612000","260110308040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2612000","260110308050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2612000","260110308084",0,1,0,130,0,131,0,0,0,0,0,137,0,138,0,1,0,0,0,136,2,138,0,0,0,0,2,107,0,110,0,1,262,276,276,220,1034,458,3,461,461
"2612000","260110308271",0,0,18,81,1,108,0,8,0,0,17,77,1,100,1,4,0,0,6,86,0,99,0,7,0,1,16,58,0,76,0,1,216,200,198,152,766,311,2,313,313
"2612000","260110308306",0,1,0,248,0,249,0,0,0,1,0,261,0,263,0,1,0,0,1,251,2,254,0,0,0,1,0,231,0,233,0,1,498,526,508,466,1998,898,3,901,901
"2612000","260110308803",0,0,0,3,31,34,0,0,0,0,0,1,39,40,0,0,0,0,0,0,11,12,0,1,0,0,0,2,33,37,0,2,68,80,24,74,246,71,1,72,72
"2612000","260110308805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,26,1,27,27
"2612000","260110308902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2916400","291640000840",0,0,0,116,8,129,1,4,3,0,0,97,7,112,0,5,1,0,0,87,6,101,0,7,2,0,0,161,4,176,0,9,258,224,202,352,1036,515,0,515,515
"2916400","291640000844",7,1,18,79,70,204,0,29,7,0,9,76,61,183,0,30,5,1,5,73,41,151,0,26,4,0,17,75,81,235,5,53,408,366,302,470,1546,770,0,770,770
"2916400","291640000860",1,0,19,72,56,166,1,17,2,0,21,55,34,128,0,16,0,0,18,66,69,164,0,11,2,1,19,88,79,216,1,26,332,256,328,432,1348,671,0,671,671
"2916400","291640000862",0,0,0,50,7,60,0,3,1,0,2,39,6,52,0,4,1,0,2,51,8,65,0,3,0,0,1,57,15,76,0,3,120,104,130,152,506,478,0,478,478
"2916400","291640000865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2916400","291640000880",0,0,17,139,113,289,2,18,1,1,17,169,90,295,0,17,1,2,18,120,107,259,0,11,1,2,22,147,127,322,1,22,578,590,518,644,2330,1162,0,1162,1162
"2916400","291640002608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,20,0,20,20
"2916400","291640003097",4,0,0,160,6,174,0,4,1,0,0,109,4,121,2,5,0,0,0,110,5,116,0,1,2,0,0,129,9,145,0,5,348,242,232,290,1112,553,0,553,553
"2916400","291640003220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2929280","292928000434",0,0,16,157,30,247,0,44,0,1,18,151,28,238,0,40,0,0,25,139,31,235,0,40,0,0,19,139,45,250,0,47,494,476,470,500,1940,967,0,967,967
"2929280","292928000790",0,1,2,111,7,124,0,3,0,0,6,119,13,156,0,18,0,0,2,106,7,122,0,7,0,0,0,119,5,125,0,1,248,312,244,250,1054,524,0,524,524
"2929280","292928001591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2929280","292928001592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA
"2929280","292928001882",0,0,6,67,16,107,0,18,0,0,0,64,1,70,0,5,0,0,2,130,5,144,0,7,0,0,7,48,14,73,0,4,214,140,288,146,788,391,0,391,391
"2929280","292928001926",0,1,0,10,3,17,0,3,0,0,0,16,1,19,0,2,0,0,2,55,3,72,0,12,0,0,0,10,1,14,0,3,34,38,144,28,244,119,0,119,119
"2929280","292928001976",0,0,10,43,7,96,0,36,0,0,6,32,7,80,0,35,0,0,16,36,4,87,0,31,0,0,8,50,5,114,0,51,192,160,174,228,754,374,0,374,374
