"LEAID","NCESSCH","TYPE98","STATUS98","FTE98","FRELCH98","REDLCH98","TOTFRL98","MIGRNT98","MEMBER98","G0998","G1098","G1198","G1298","ASIAN98","HISP98","BLACK98","WHITE98","TOTETH98","PUPTCH98","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"1200150","120015002055","2","1",4,2,0,2,0,55,12,9,10,6,0,4,15,36,55,13.8,"4",0,0,2,6,4,0,0,0,3,6,0,0,2,1,7,0,0,0,2,4
"1200150","120015002798","1","1",0,1,0,1,0,143,NA,NA,NA,NA,0,4,75,64,143,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003023","4","1",1,0,0,0,0,18,7,5,2,NA,0,1,11,6,18,18,"2",0,0,0,5,2,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0
"1200150","120015003024","1","1",2,0,0,0,0,42,1,NA,NA,NA,0,1,3,38,42,21,"4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003025","1","1",0,0,0,0,0,33,24,4,1,NA,0,3,15,15,33,0,"8",0,0,1,11,12,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0
"1200150","120015003026","1","1",0,1,1,2,0,149,31,21,17,7,0,6,46,97,149,0,"4",0,0,1,10,20,0,0,0,4,17,0,0,1,7,9,0,0,0,0,7
"1200150","120015003148","2","1",0,4,0,4,0,35,NA,NA,NA,NA,0,0,14,20,35,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003149","1","1",1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003150","1","1",1,0,0,0,0,12,NA,NA,NA,NA,0,0,9,3,12,12,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003153","4","1",11,37,8,45,0,74,23,NA,NA,NA,0,1,22,51,74,6.7,"4",0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200150","120015003292","1","3",0,1,0,1,0,16,2,2,2,NA,0,0,1,14,16,0,"7",0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
"1200150","120015003293","1","3",45,165,48,213,0,949,474,475,NA,NA,16,62,124,741,949,21.1,"2",3,7,34,66,364,3,9,28,58,377,0,0,0,0,0,0,0,0,0,0
"1200150","120015003296","1","3",23,40,21,61,0,565,147,NA,NA,NA,11,15,24,513,565,24.6,"2",2,4,4,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018000123","4","1",0,308,19,327,20,548,92,82,95,39,8,62,363,114,548,0,"3",1,1,18,44,28,0,2,13,42,25,0,5,9,56,25,0,0,6,24,9
"1200180","120018000153","1","1",86,392,52,444,0,1850,640,538,344,328,29,407,495,913,1850,21.5,"3",1,8,151,161,319,2,7,109,160,260,2,8,71,83,180,1,6,76,91,154
"1200180","120018000157","1","1",104,611,120,731,0,2072,684,566,456,366,83,353,1184,449,2072,19.9,"2",3,24,106,406,145,0,23,103,312,128,0,16,75,268,97,0,20,69,198,79
"1200180","120018000160","1","1",82,437,101,538,0,2168,653,590,494,431,53,768,456,883,2168,26.4,"3",3,15,194,145,296,2,18,224,112,234,2,12,186,99,195,1,8,164,100,158
"1200180","120018000168","1","1",120,1082,178,1260,45,2360,697,637,535,491,73,225,1747,311,2360,19.7,"3",3,16,68,503,107,1,18,52,491,75,0,24,63,386,62,0,15,42,367,67
"1200180","120018000169","1","1",113,796,120,916,1,2382,775,617,591,399,19,85,2126,149,2382,21.1,"2",0,5,13,721,36,3,6,19,554,35,0,2,31,515,43,0,6,22,336,35
"1200180","120018000171","1","1",70,554,106,660,0,1547,464,442,343,298,22,315,949,255,1547,22.1,"3",1,6,76,306,75,1,6,95,263,77,2,4,79,200,58,2,6,65,180,45
"1200180","120018000188","2","1",46,368,24,392,5,672,95,92,77,66,3,35,515,119,672,14.6,"2",0,0,5,67,23,0,0,2,82,8,0,0,5,60,12,0,1,2,47,16
"1200180","120018000209","2","1",30,100,18,118,2,200,13,19,16,68,1,27,74,97,200,6.7,"3",0,0,0,5,8,0,0,2,5,12,0,1,1,6,8,0,0,13,19,36
"1200180","120018000217","1","1",94,414,51,465,2,1837,601,440,408,388,38,148,1052,596,1837,19.5,"2",1,14,47,369,170,2,1,37,262,138,0,9,22,239,138,0,14,42,182,150
"1200180","120018000219","2","1",36,146,26,172,0,214,14,16,22,71,4,22,149,39,214,5.9,"3",0,0,0,13,1,0,0,0,13,3,0,1,2,15,4,0,1,7,48,15
"1200180","120018000221","2","1",33,82,19,101,0,213,10,18,22,87,6,56,60,91,213,6.5,"3",0,0,2,4,4,0,1,2,9,6,0,0,8,7,7,0,5,23,22,37
"1200180","120018000225","1","1",115,278,102,380,8,2747,732,702,690,623,125,431,466,1716,2747,23.9,"3",2,34,114,112,470,4,23,108,124,443,1,33,108,119,429,2,35,101,111,374
"1200180","120018000231","1","1",78,276,58,334,11,1916,723,525,418,250,40,406,527,942,1916,24.6,"3",0,9,161,209,344,1,16,113,123,272,0,6,78,134,200,0,9,54,61,126
"1200180","120018000234","1","1",103,179,56,235,3,2058,638,533,446,441,126,227,537,1162,2058,20,"3",1,31,78,179,349,2,29,67,131,304,2,29,46,104,265,1,37,36,123,244
"1200180","120018000241","1","1",108,259,60,319,0,2529,788,644,594,503,106,333,1067,1014,2529,23.4,"3",1,26,113,344,304,1,34,90,273,246,4,27,75,246,242,3,19,55,204,222
"1200180","120018000247","1","1",93,438,80,518,0,2029,640,637,417,335,75,399,310,1239,2029,21.8,"3",2,15,131,108,384,3,17,123,101,393,1,22,76,55,263,0,21,69,46,199
"1200180","120018000249","1","1",112,538,141,679,11,2582,751,665,653,513,105,438,940,1094,2582,23.1,"3",5,23,132,305,286,0,28,109,231,297,0,29,111,226,287,0,25,86,178,224
"1200180","120018000251","1","1",110,573,84,657,12,2749,798,761,651,539,56,363,1352,975,2749,25,"3",0,19,110,357,312,1,17,98,375,270,2,8,84,330,227,0,12,71,290,166
"1200180","120018000252","1","1",118,535,89,624,3,2491,827,639,566,459,57,147,2104,179,2491,21.1,"3",1,17,50,705,54,0,21,30,537,51,2,10,40,475,39,1,9,27,387,35
"1200180","120018000253","1","1",85,383,102,485,0,2019,658,537,458,366,45,378,1341,246,2019,23.8,"3",2,11,123,447,75,3,10,112,345,67,3,6,81,313,55,1,18,62,236,49
"1200180","120018000264","1","1",133,551,159,710,0,3058,829,826,775,628,93,405,1108,1445,3058,23,"3",4,21,100,316,388,3,19,110,302,392,0,31,101,267,376,0,22,94,223,289
"1200180","120018000265","1","1",94,62,37,99,0,2203,641,591,471,500,88,306,66,1742,2203,23.4,"3",1,30,79,22,509,0,21,75,21,474,0,18,74,12,367,0,19,78,11,392
"1200180","120018000270","3","1",57,NA,NA,NA,0,2,NA,NA,NA,2,0,0,1,1,2,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1200180","120018000272","1","1",124,348,74,422,0,2545,712,774,574,485,56,340,1025,1117,2545,20.5,"3",3,8,109,292,300,2,19,107,342,304,2,20,68,209,275,0,9,56,182,238
"1200180","120018000908","4","1",32,74,7,81,0,181,49,16,6,4,0,11,119,51,181,5.7,"3",0,0,4,31,14,0,0,1,10,5,0,0,0,5,1,0,0,0,4,0
"1200180","120018001356","2","1",23,73,12,85,0,170,34,20,20,18,1,16,38,115,170,7.4,"3",0,0,4,4,26,0,1,3,1,15,0,0,1,4,15,0,0,1,4,13
"1200180","120018002048","3","1",67,11,4,15,0,53,5,2,28,18,1,12,26,14,53,0.8,"3",0,0,1,4,0,0,1,0,1,0,0,0,7,13,8,0,0,4,8,6
"1200180","120018002117","1","1",121,146,63,209,0,2819,875,685,648,611,76,399,157,2182,2819,23.3,"3",2,22,125,53,673,2,20,106,28,529,1,16,81,43,507,0,18,87,33,473
"1200180","120018002119","2","1",41,121,12,133,0,193,31,24,15,12,0,14,93,85,193,4.7,"2",1,0,2,11,17,0,0,3,12,9,0,0,0,10,5,0,0,1,2,9
"1200180","120018002120","1","1",151,95,48,143,1,3634,1001,1001,881,751,136,855,123,2514,3634,24.1,"3",2,32,200,36,731,2,36,249,35,679,1,40,208,35,597,1,28,198,17,507
"1200180","120018002486","4","1",11,48,7,55,0,150,51,19,4,3,0,29,47,74,150,13.6,"3",0,0,15,15,21,0,0,3,4,12,0,0,1,1,2,0,0,0,1,2
"1200180","120018002487","1","1",26,285,29,314,0,892,251,231,146,116,12,177,489,206,892,34.3,"3",0,3,48,133,67,4,2,46,126,53,1,2,29,81,33,2,4,31,63,16
"1200180","120018002488","3","1",55,34,12,46,0,143,142,NA,NA,1,3,15,39,85,143,2.6,"3",1,3,15,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1200180","120018002593","4","1",15,48,3,51,2,128,41,8,5,2,3,13,77,34,128,8.5,"3",0,1,4,21,15,0,0,2,4,2,0,1,1,1,2,0,0,1,0,1
"1200180","120018002721","1","1",133,165,80,245,0,3136,935,829,744,628,114,340,271,2408,3136,23.6,"3",1,31,101,95,707,0,25,97,69,638,1,24,82,63,574,1,34,60,44,489
"1200180","120018002801","2","1",44,71,7,78,0,198,52,31,20,11,0,21,51,126,198,4.5,"3",0,0,6,19,27,0,0,4,9,18,0,0,2,4,14,0,0,2,1,8
"1200180","120018003027","1","1",47,153,13,166,3,1005,467,262,143,97,4,66,825,105,1005,21.4,"2",4,3,31,387,42,0,0,15,219,28,0,1,12,116,14,0,0,8,79,10
"1200180","120018003029","1","1",175,188,123,311,0,4137,1180,1023,1187,747,208,1254,744,1923,4137,23.6,"8",4,64,393,185,534,3,39,321,179,481,1,63,340,219,564,0,42,200,161,344
"1200180","120018003301","1","3",15,76,14,90,0,250,184,66,NA,NA,4,30,147,67,250,16.7,"3",2,2,25,110,45,0,2,5,37,22,0,0,0,0,0,0,0,0,0,0
"1200180","120018003310","1","3",0,0,0,0,0,59,NA,NA,NA,NA,2,6,25,26,59,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003311","1","3",0,0,0,0,0,77,NA,NA,NA,NA,1,8,47,21,77,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003312","1","3",0,1,0,1,0,208,NA,NA,NA,NA,3,50,42,112,208,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003313","1","3",0,0,0,0,0,73,NA,1,NA,NA,1,11,34,27,73,0,"2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1200180","120018003314","1","3",0,0,0,0,0,71,NA,NA,NA,NA,0,15,38,18,71,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003315","1","3",0,3,0,3,0,60,NA,NA,NA,NA,0,2,54,4,60,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003316","1","3",0,0,0,0,0,43,NA,NA,NA,NA,1,8,13,21,43,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003317","1","3",0,1,0,1,0,75,NA,NA,NA,NA,2,13,51,9,75,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003318","1","3",0,0,0,0,0,20,NA,NA,NA,NA,1,6,3,10,20,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003319","1","3",0,3,0,3,0,39,NA,NA,NA,NA,0,2,37,0,39,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003320","1","3",0,5,1,6,0,152,61,24,6,3,0,6,115,31,152,0,"2",0,0,3,45,13,0,0,1,18,5,0,0,0,5,1,0,0,0,1,2
"1200180","120018003321","1","3",0,0,0,0,0,28,16,3,2,NA,0,3,21,4,28,0,"3",0,0,1,12,3,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
"1200180","120018003322","1","3",0,10,1,11,0,19,8,2,NA,NA,0,5,12,1,19,0,"3",0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003323","1","3",0,37,0,37,0,40,11,11,5,3,0,4,14,22,40,0,"3",0,0,1,3,7,0,0,2,3,6,0,0,0,1,4,0,0,0,3,0
"1200180","120018003324","1","3",0,11,3,14,0,62,28,9,4,NA,0,6,37,19,62,0,"7",0,0,2,17,9,0,0,1,7,1,0,0,0,1,3,0,0,0,0,0
"1200180","120018003325","1","3",0,1,0,1,0,15,6,4,1,NA,0,0,15,0,15,0,"2",0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
"1200180","120018003326","1","3",0,10,0,10,0,13,7,3,NA,NA,0,2,5,5,13,0,"3",0,0,1,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003327","1","3",0,0,0,0,0,26,8,7,1,NA,0,1,19,6,26,0,"2",0,0,0,7,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0
"1200180","120018003328","1","3",0,0,0,0,0,39,25,6,NA,NA,0,4,30,5,39,0,"3",0,0,2,19,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003329","1","3",0,2,0,2,0,14,3,1,NA,NA,0,1,12,1,14,0,"7",0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003330","1","3",0,4,0,4,0,18,7,5,NA,NA,0,4,14,0,18,0,"7",0,0,2,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003331","1","3",0,9,0,9,0,12,4,3,NA,NA,0,2,6,4,12,0,"2",0,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"1200180","120018003332","1","4",397,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000543","1","1",69,1129,27,1156,0,1461,15,9,9,11,0,279,1172,10,1461,21.2,"3",0,0,1,13,1,0,0,1,8,0,0,0,1,8,0,0,0,0,10,1
"1200390","120039000549","1","1",72,716,123,839,2,1380,15,17,12,19,27,457,507,382,1380,19.2,"3",0,0,6,5,4,0,0,6,9,2,0,0,4,4,4,0,0,6,8,5
"1200390","120039000554","1","1",76,824,130,954,0,1306,314,14,20,53,3,972,265,66,1306,17.2,"3",0,0,254,42,18,0,0,10,3,1,0,0,13,6,1,0,0,27,21,5
"1200390","120039000557","1","1",67,944,103,1047,0,1235,265,51,25,32,15,184,977,59,1235,18.4,"3",0,0,45,205,15,0,0,15,34,2,0,0,6,17,2,0,0,7,20,5
"1200390","120039000580","1","1",63,491,139,630,0,1221,24,18,16,39,13,981,41,185,1221,19.4,"3",0,0,20,2,2,0,2,10,1,5,0,0,10,2,4,0,1,28,5,5
"1200390","120039000589","1","1",115,504,43,547,0,2789,827,876,487,599,45,1349,1115,278,2789,24.3,"3",0,12,396,338,81,0,12,424,364,76,0,10,242,185,50,2,11,287,228,71
"1200390","120039000590","1","1",132,797,89,886,1,3403,1109,919,703,672,47,2377,339,639,3403,25.8,"3",0,13,794,130,172,1,12,652,89,165,0,12,485,63,143,0,10,446,57,159
"1200390","120039000591","1","1",132,966,137,1103,0,3206,940,934,712,620,13,2889,174,130,3206,24.3,"3",0,4,858,42,36,0,3,840,61,30,0,4,629,42,37,0,2,562,29,27
"1200390","120039000592","1","1",114,879,91,970,0,2792,1050,773,488,481,33,1753,775,231,2792,24.5,"3",0,9,620,335,86,0,7,512,203,51,0,12,323,116,37,0,5,298,121,57
"1200390","120039000593","1","1",110,1313,107,1420,174,2671,932,748,540,451,42,1270,1067,288,2671,24.3,"8",2,12,442,380,96,1,13,357,295,82,1,4,265,213,57,0,13,206,179,53
"1200390","120039000594","1","1",115,1010,131,1141,1,2644,712,719,667,546,28,1486,608,522,2644,23,"7",0,6,429,125,152,0,8,416,166,129,0,7,341,181,138,0,7,300,136,103
"1200390","120039000595","1","1",116,1086,98,1184,0,2732,899,825,561,447,6,451,2225,50,2732,23.6,"3",0,2,173,705,19,0,2,150,654,19,0,2,71,481,7,0,0,57,385,5
"1200390","120039000596","1","1",133,1172,35,1207,0,3017,1091,861,643,422,7,395,2593,22,3017,22.7,"3",0,2,160,920,9,0,3,110,746,2,0,1,78,556,8,0,1,47,371,3
"1200390","120039000598","1","1",41,140,1,141,0,253,98,78,45,32,1,29,221,2,253,6.2,"8",0,0,18,78,2,0,0,8,70,0,0,1,2,42,0,0,0,1,31,0
"1200390","120039000599","1","1",165,1204,250,1454,0,4012,1318,1117,821,756,33,3556,161,262,4012,24.3,"3",0,10,1177,49,82,0,8,994,39,76,0,9,719,43,50,0,6,666,30,54
"1200390","120039000600","1","1",107,1001,20,1021,0,2250,845,587,517,301,1,167,2074,8,2250,21,"1",0,0,69,772,4,0,0,43,543,1,0,0,38,477,2,0,1,17,282,1
"1200390","120039000601","1","1",136,1234,56,1290,0,2798,907,826,560,505,1,1517,1259,20,2798,20.6,"1",0,0,490,413,4,1,0,436,381,8,0,1,322,234,3,0,0,269,231,5
"1200390","120039000602","1","1",145,508,84,592,0,3428,999,866,764,799,86,1334,770,1238,3428,23.6,"7",0,20,429,242,308,0,22,356,189,299,0,24,281,149,310,0,20,268,190,321
"1200390","120039000603","1","1",93,449,29,478,0,2355,823,704,415,413,9,114,2201,30,2355,25.3,"3",1,3,38,772,9,0,3,33,658,10,0,2,20,387,6,0,1,23,384,5
"1200390","120039000604","1","1",126,1294,29,1323,0,2921,1073,778,650,420,20,212,2658,31,2921,23.2,"1",0,4,67,997,5,0,4,65,704,5,0,6,45,585,14,0,6,35,372,7
"1200390","120039000605","1","1",127,334,17,351,1,3105,959,851,646,649,136,702,552,1708,3105,24.4,"3",2,42,219,208,488,2,39,191,153,466,1,27,150,86,382,2,28,142,105,372
"1200390","120039000606","1","1",142,1431,171,1602,0,3269,1169,907,666,527,11,2794,373,90,3269,23,"1",0,2,1028,109,30,0,5,766,117,19,0,1,542,89,34,1,3,458,58,7
"1200390","120039000607","1","1",135,988,92,1080,0,3398,1102,863,771,662,39,2649,375,335,3398,25.2,"3",0,11,883,116,92,0,9,690,87,77,0,8,606,74,83,0,11,470,98,83
"1200390","120039000608","1","1",173,693,171,864,0,4431,1386,1159,941,945,135,3077,235,982,4431,25.6,"3",0,30,1001,65,290,1,41,802,56,259,0,30,646,59,206,1,34,628,55,227
"1200390","120039000609","1","1",123,539,28,567,0,3029,751,775,933,570,115,746,1595,570,3029,24.6,"3",3,27,179,464,78,0,25,197,471,82,0,29,233,428,243,0,34,137,232,167
"1200390","120039000610","1","1",144,873,58,931,1,3418,1009,992,814,603,68,504,2666,178,3418,23.7,"3",0,17,151,796,45,1,17,150,775,49,1,15,118,634,46,0,19,85,461,38
"1200390","120039000611","1","1",34,133,7,140,1,247,101,73,45,28,1,81,150,15,247,7.3,"3",0,0,44,52,5,0,1,22,48,2,0,0,12,28,5,0,0,3,22,3
"1200390","120039000612","1","1",94,778,59,837,71,2239,907,559,456,317,25,931,494,787,2239,23.8,"3",2,10,414,221,260,0,4,237,111,207,0,6,183,110,157,0,5,97,52,163
"1200390","120039000613","1","1",111,806,90,896,1,2616,963,784,503,366,26,1996,293,301,2616,23.6,"3",0,6,752,105,100,0,4,613,78,89,0,11,363,70,59,0,5,268,40,53
"1200390","120039000614","1","1",172,1134,97,1231,2,3980,1193,1426,652,709,71,1624,1575,706,3980,23.1,"3",1,14,485,463,230,2,27,601,588,208,0,16,263,243,130,1,14,275,281,138
"1200390","120039000615","1","1",136,593,99,692,0,3160,966,1039,598,557,26,2524,101,507,3160,23.2,"3",0,8,742,69,147,2,5,853,15,164,0,9,475,14,100,0,4,454,3,96
"1200390","120039000616","4","1",38,157,6,163,0,205,NA,NA,NA,NA,0,49,148,8,205,5.4,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000617","1","1",29,206,10,216,0,256,82,70,51,36,1,64,186,5,256,8.8,"3",0,0,20,61,1,0,0,17,50,3,0,1,7,43,0,0,0,7,28,1
"1200390","120039000618","1","1",25,189,10,199,5,225,72,48,45,33,1,96,108,19,225,9,"3",1,0,32,36,3,0,0,21,25,2,0,0,18,22,5,0,1,11,15,6
"1200390","120039001443","1","1",6,1,0,1,0,194,NA,NA,97,97,12,107,10,65,194,32.3,"3",0,0,0,0,0,0,0,0,0,0,0,6,51,4,36,0,6,56,6,29
"1200390","120039001478","1","1",96,1037,111,1148,0,2121,633,527,500,444,9,887,1112,108,2121,22.1,"3",3,0,303,300,27,0,7,242,240,38,0,1,192,278,29,1,1,147,281,14
"1200390","120039001518","1","1",9,31,4,35,1,93,25,28,21,19,0,20,28,45,93,10.3,"8",0,0,5,7,13,0,0,6,7,15,0,0,4,6,11,0,0,5,8,6
"1200390","120039002127","1","1",0,59,0,59,19,63,NA,NA,NA,NA,0,62,0,1,63,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002128","1","1",0,82,0,82,0,381,NA,NA,NA,NA,0,31,347,2,381,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002129","1","1",17,108,2,110,0,126,20,15,18,14,1,91,30,4,126,7.4,"1",0,0,16,3,1,0,0,11,4,0,0,0,13,5,0,0,1,9,3,1
"1200390","120039002132","4","1",79,1339,61,1400,46,2644,840,567,222,40,7,1361,1102,174,2644,33.5,"1",0,3,406,383,48,0,1,287,233,46,0,1,114,85,22,0,0,16,22,2
"1200390","120039002135","1","1",0,94,5,99,2,298,29,35,25,28,3,180,76,39,298,0,"3",0,0,15,9,5,0,0,24,7,4,0,0,18,4,3,0,0,14,9,5
"1200390","120039002137","1","1",0,165,7,172,0,777,37,53,37,87,2,305,382,87,777,0,"3",0,0,11,18,8,0,0,21,24,8,0,0,18,14,5,0,0,32,41,14
"1200390","120039002138","1","1",88,16,0,16,0,19,NA,NA,NA,NA,0,6,11,2,19,0.2,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002139","1","1",11,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002141","1","1",14,13,0,13,0,16,NA,NA,NA,NA,0,1,15,0,16,1.1,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002144","3","1",17,11,1,12,0,15,4,3,4,4,0,8,7,0,15,0.9,"1",0,0,4,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,4,0
"1200390","120039002145","1","1",3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002146","1","1",1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002148","1","1",73,79,9,88,0,182,49,55,49,29,1,110,41,30,182,2.5,"8",0,0,31,13,5,0,0,34,16,5,0,0,30,8,11,0,1,15,4,9
"1200390","120039002149","1","1",13,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002150","3","1",9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002295","1","1",1,126,23,149,0,166,NA,NA,NA,NA,1,142,21,2,166,166,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002297","1","1",1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002428","2","1",22,60,2,62,3,92,3,9,6,16,0,30,41,21,92,4.2,"3",0,0,1,2,0,0,0,6,1,2,0,0,2,3,1,0,0,5,5,6
"1200390","120039002555","1","1",22,36,0,36,1,159,78,16,4,2,0,43,107,9,159,7.2,"3",0,0,17,57,4,0,0,3,11,2,0,0,0,4,0,0,0,2,0,0
"1200390","120039002715","1","1",3,4,0,4,0,76,NA,NA,46,30,5,31,29,11,76,25.3,"7",0,0,0,0,0,0,0,0,0,0,0,3,21,16,6,0,2,10,13,5
"1200390","120039002735","1","1",219,1645,363,2008,0,5211,1956,1321,1159,775,63,4193,382,572,5211,23.8,"7",1,16,1574,161,204,0,17,1090,74,140,0,15,928,81,135,0,15,601,66,93
"1200390","120039002736","1","1",28,145,43,188,0,471,121,107,121,122,16,222,107,125,471,16.8,"1",0,3,66,25,27,0,4,50,32,21,0,5,52,22,42,1,4,54,28,35
"1200390","120039002738","1","1",10,55,5,60,0,165,26,42,57,40,0,82,57,26,165,16.5,"1",0,0,15,7,4,0,0,28,12,2,0,0,25,21,11,0,0,14,17,9
"1200390","120039002809","1","1",36,75,30,105,0,550,152,146,121,131,17,155,179,197,550,15.3,"3",1,1,44,52,54,0,8,35,56,47,0,3,36,42,40,1,5,40,29,56
"1200390","120039002810","1","1",32,53,31,84,1,469,115,124,122,108,14,160,110,185,469,14.7,"1",0,2,38,29,46,0,7,46,27,44,0,2,37,33,50,0,3,39,21,45
"1200390","120039002811","1","1",0,9,0,9,0,544,NA,NA,NA,NA,1,135,396,12,544,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002812","1","1",11,30,3,33,0,156,54,46,36,20,2,59,59,36,156,14.2,"3",0,2,29,12,11,0,0,13,21,12,0,0,11,18,7,0,0,6,8,6
"1200390","120039002813","1","1",33,216,4,220,0,239,NA,1,NA,2,0,63,164,12,239,7.2,"3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"1200390","120039002988","1","1",167,1592,352,1944,0,4207,1514,1174,852,667,55,3723,247,182,4207,25.2,"8",0,15,1371,58,70,0,11,1037,67,59,0,12,750,62,28,0,17,565,60,25
"1200390","120039002989","1","1",14,41,4,45,1,149,45,37,40,27,0,68,40,41,149,10.6,"1",0,0,19,14,12,0,0,20,6,11,0,0,20,13,7,0,0,9,7,11
"1200390","120039002990","1","1",0,67,0,67,19,283,NA,NA,NA,NA,0,175,108,0,283,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002991","1","1",0,226,0,226,4,820,NA,NA,NA,NA,3,518,284,14,820,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002992","1","1",0,69,10,79,0,102,NA,NA,NA,NA,4,68,27,3,102,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002993","1","1",0,72,1,73,0,86,NA,NA,NA,NA,0,24,62,0,86,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
