"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"130012003540","1300120","1","1","11",18,"3",344,0,344,347,130,51,77,89,0,1,5,123,0,0,1,0,0,4,47,0,0,0,0,0,0,77,0,0,0,0,1,2,86,0,0,0,2,11,333,0
"130012003542","1300120","1","1","11",23.5,"3",350,0,350,353,157,84,50,62,0,0,0,157,0,0,0,0,0,0,83,0,0,1,1,0,1,48,0,0,0,0,0,1,61,0,0,0,0,2,349,0
"130012003543","1300120","1","1","11",30,"3",378,0,378,381,127,84,72,98,0,0,0,127,0,0,0,0,0,3,81,0,0,0,0,0,2,70,0,0,0,0,0,5,92,0,0,1,0,10,370,0
"130012003544","1300120","1","1","11",28.2,"3",399,0,399,402,176,82,61,83,1,0,1,173,0,0,1,0,0,2,78,0,0,2,0,0,1,59,0,0,1,0,0,0,82,0,0,1,0,4,392,0
"130012003551","1300120","1","1","11",23,"3",301,0,301,304,137,82,50,35,0,0,6,128,0,0,3,0,1,10,70,1,0,0,0,0,2,48,0,0,0,0,1,1,33,0,0,0,2,19,279,1
"130012003552","1300120","1","1","11",17.7,"3",262,0,262,265,93,58,63,51,0,0,4,88,0,0,1,0,0,2,56,0,0,0,0,0,1,62,0,0,0,0,0,0,51,0,0,0,0,7,257,0
"130012003555","1300120","1","1","11",31.4,"3",339,0,339,342,148,86,66,42,0,0,2,145,0,0,1,0,0,0,86,0,0,0,0,1,0,64,0,0,1,0,0,0,42,0,0,0,1,2,337,0
"130012003556","1300120","1","1","11",30.1,"3",300,0,300,303,164,53,50,36,0,0,8,155,1,0,0,0,0,1,51,0,0,1,0,0,0,50,0,0,0,0,0,3,33,0,0,0,0,12,289,1
"130012003567","1300120","1","1","11",23.1,"3",308,0,308,311,127,76,54,54,0,0,8,117,0,0,2,0,0,4,72,0,0,0,0,0,0,53,1,0,0,0,0,2,52,0,0,0,0,14,294,1
"130012003572","1300120","1","1","11",19.7,"3",247,0,247,250,108,49,42,51,0,0,2,105,0,0,1,0,0,0,49,0,0,0,0,0,0,42,0,0,0,0,0,0,50,0,0,1,0,2,246,0
"130012003660","1300120","2","1","11",9.7,"4",52,0,52,75,10,8,5,2,0,0,0,5,4,0,1,0,0,0,1,6,0,1,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,6,16
"130012003861","1300120","1","1","11",11.8,"3",243,0,243,246,90,50,46,60,0,0,0,89,0,0,1,0,0,1,48,0,0,1,0,0,0,46,0,0,0,0,0,0,60,0,0,0,0,1,243,0
"130012003906","1300120","1","1","11",24.8,"3",293,0,293,296,98,95,43,60,0,0,2,96,0,0,0,0,0,1,94,0,0,0,0,0,2,41,0,0,0,1,0,1,57,0,0,1,0,6,288,0
"130012003960","1300120","1","1","11",22.1,"3",345,0,345,348,137,76,78,57,0,0,1,136,0,0,0,0,0,0,76,0,0,0,0,0,1,76,0,0,1,1,0,0,56,0,0,0,0,2,344,0
"130012003980","1300120","1","1","11",27.6,"3",287,0,287,290,118,41,72,59,0,0,2,115,0,0,1,0,0,0,40,0,0,1,0,0,1,70,0,0,1,0,0,0,58,0,0,1,0,3,283,0
"130012003985","1300120","1","1","11",29.1,"3",256,0,256,259,119,53,46,41,0,0,0,118,0,0,1,0,0,0,51,0,0,2,0,0,0,46,0,0,0,0,0,0,41,0,0,0,0,0,256,0
"150003000007","1500030","1","1","31",98.5,"3",542,193,735,1464,255,228,241,224,2,23,13,0,41,160,16,1,29,8,1,30,143,16,4,19,11,0,58,128,21,1,21,6,1,48,132,15,92,38,2,177
"150003000009","1500030","1","1","22",53.5,"3",346,84,430,798,234,191,191,177,1,43,17,3,26,130,14,1,41,5,1,15,116,12,1,34,9,3,20,109,15,0,33,6,0,25,106,7,151,37,7,86
"150003000012","1500030","1","1","22",50.5,"3",162,80,242,908,256,256,230,166,1,24,36,5,97,57,36,2,30,31,4,105,48,36,0,26,36,8,91,45,24,0,25,13,6,71,38,13,105,116,23,364
"150003000029","1500030","1","1","33",78,"3",599,61,660,1249,376,333,260,273,3,84,25,1,37,197,29,0,59,25,1,38,147,63,5,74,17,3,37,96,28,2,75,11,6,51,115,13,292,78,11,163
"150003000034","1500030","1","1","33",49,"3",349,72,421,676,136,132,146,140,1,24,16,0,11,74,10,1,34,16,0,13,59,9,0,30,11,0,18,72,15,2,40,5,1,18,69,5,128,48,1,60
"150003000038","1500030","1","1","43",45,"4",390,53,443,540,70,73,60,52,1,14,6,0,6,43,0,1,22,1,0,11,36,2,0,14,4,0,9,31,2,0,15,2,0,9,25,1,65,13,0,35
"150003000043","1500030","1","1","33",20.5,"3",136,42,178,276,79,76,53,67,2,20,5,0,14,37,1,1,33,4,1,8,29,0,0,20,6,0,8,18,1,1,20,6,0,12,27,1,93,21,1,42
"150003000045","1500030","1","1","41",43,"3",384,66,450,733,216,176,187,153,3,39,22,1,52,94,5,3,37,21,1,43,66,5,1,35,17,3,26,71,34,0,34,20,0,29,57,13,145,80,5,150
"150003000046","1500030","1","1","43",17,"4",134,12,146,216,18,14,9,7,0,4,1,0,8,4,1,0,3,3,0,2,5,1,0,1,3,0,4,1,0,0,1,1,0,3,2,0,9,8,0,17
"150003000050","1500030","1","1","33",52,"3",491,32,523,653,121,122,92,82,2,22,13,0,12,62,10,1,19,8,1,14,74,5,1,15,6,0,17,48,5,2,23,6,1,11,37,2,79,33,2,54
"150003000052","1500030","1","1","33",73,"3",483,86,569,1197,361,286,294,255,0,104,31,3,39,157,27,0,97,24,3,21,111,30,1,117,17,1,38,77,43,0,99,14,1,29,98,14,417,86,8,127
"150003000056","1500030","1","1","13",84.5,"3",484,119,603,1538,408,360,395,369,1,130,32,2,46,187,10,0,123,15,0,44,161,17,0,167,21,2,61,135,9,4,132,23,2,69,117,22,552,91,6,220
"150003000058","1500030","1","1","43",26,"4",228,46,274,361,24,17,26,15,0,0,1,0,4,18,1,0,0,0,0,1,16,0,0,0,2,0,1,23,0,0,0,0,0,1,14,0,0,3,0,7
"150003000069","1500030","1","1","41",67,"3",318,100,418,1028,290,246,268,223,1,90,65,1,32,78,23,2,93,43,1,30,50,27,2,104,42,2,40,62,16,1,96,33,2,39,47,5,383,183,6,141
"150003000070","1500030","1","1","32",42,"4",185,52,237,583,50,29,44,32,0,23,3,0,6,16,2,0,13,1,0,1,13,1,0,30,0,0,3,10,1,0,23,0,0,1,8,0,89,4,0,11
"150003000073","1500030","1","1","13",113,"3",646,158,804,1908,597,485,436,386,0,299,32,1,72,184,9,0,280,26,2,64,98,15,1,264,27,3,54,80,7,0,214,19,5,46,82,20,1057,104,11,236
"150003000075","1500030","1","1","43",23,"3",195,38,233,336,97,78,82,79,1,13,0,1,4,74,4,1,12,0,0,5,60,0,0,14,1,0,2,64,1,0,15,1,0,5,58,0,54,2,1,16
"150003000085","1500030","1","1","33",64,"3",390,122,512,1053,275,280,270,218,4,59,17,2,82,95,16,2,66,14,3,75,102,18,1,66,22,2,73,99,7,0,75,7,2,61,68,5,266,60,9,291
"150003000086","1500030","1","1","33",68,"3",300,128,428,1156,297,334,263,256,1,124,16,0,36,94,26,2,149,12,0,40,95,36,1,123,7,4,44,60,24,1,137,8,1,39,55,15,533,43,5,159
"150003000091","1500030","1","1","33",1,"4",5,0,5,10,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
"150003000093","1500030","1","1","33",36,"3",218,65,283,579,167,149,124,138,1,63,6,1,13,72,11,0,62,6,0,10,62,9,0,63,2,1,7,40,11,0,67,6,1,11,44,9,255,20,3,41
"150003000096","1500030","2","1","11",4,"4",28,6,34,54,5,2,7,9,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,5,1,0,0,1,0,0,3,0,0,0,5,1,14,1,0,0
"150003000098","1500030","4","1","41",22.5,"3",50,4,54,91,23,28,17,13,0,0,2,0,4,17,0,1,1,4,2,1,18,1,0,0,1,0,2,12,2,0,0,3,0,1,9,0,1,10,2,8
"150003000100","1500030","1","1","22",82,"3",409,104,513,1200,323,328,297,245,1,76,23,2,24,178,19,1,85,13,2,39,164,24,0,90,19,6,30,130,22,1,74,9,2,40,113,6,325,64,12,133
"150003000102","1500030","1","1","21",135.5,"3",286,113,399,2476,682,629,551,607,2,283,43,21,105,143,85,0,285,55,15,86,114,74,3,267,44,17,58,104,58,1,282,44,15,99,103,63,1117,186,68,348
"150003000103","1500030","1","1","11",109.5,"3",330,158,488,2012,562,528,466,449,2,265,49,38,62,94,52,1,281,34,28,59,71,54,1,263,27,21,50,55,49,0,253,23,20,48,55,50,1062,133,107,219
"150003000108","1500030","1","1","21",121,"3",695,230,925,1803,502,498,423,376,5,103,82,32,100,129,51,5,129,62,49,90,129,34,3,144,53,37,60,102,24,1,127,32,33,69,99,15,503,229,151,319
"150003000110","1500030","1","1","21",120,"3",1112,114,1226,1765,552,460,376,369,5,68,33,6,22,385,33,4,75,22,7,22,316,14,1,56,15,5,15,270,14,3,58,18,3,26,241,20,257,88,21,85
"150003000114","1500030","1","1","21",106,"3",391,98,489,1697,508,491,382,307,2,246,37,10,31,134,48,1,234,37,11,24,135,49,0,188,24,9,21,93,47,0,184,8,1,15,67,32,852,106,31,91
"150003000117","1500030","1","1","21",76,"3",642,65,707,962,204,160,123,127,1,12,5,8,6,172,0,1,12,7,1,1,134,4,2,9,0,1,2,108,1,0,16,2,0,4,105,0,49,14,10,13
"150003000134","1500030","1","1","21",167,"3",989,414,1403,2890,832,717,743,586,2,384,60,30,78,218,60,6,359,36,23,74,187,32,3,389,45,33,74,167,32,1,298,33,23,54,148,29,1430,174,109,280
"150003000141","1500030","1","1","31",40,"3",211,90,301,636,123,115,92,93,0,33,24,0,24,29,13,1,33,9,0,28,34,10,0,38,9,0,22,16,7,0,42,6,0,18,20,7,146,48,0,92
"150003000150","1500030","1","1","21",73,"3",205,117,322,1315,361,339,319,295,3,87,46,45,121,30,29,5,78,34,36,117,42,27,2,80,32,30,100,46,29,1,85,38,41,77,27,26,330,150,152,415
"150003000161","1500030","1","1","21",158.5,"3",1033,346,1379,2441,692,650,605,479,3,429,16,6,16,202,20,1,453,18,3,9,138,28,0,451,8,7,17,108,14,0,372,3,8,7,81,8,1705,45,24,49
"150003000163","1500030","1","1","21",69,"3",207,70,277,1273,355,332,294,288,3,197,15,3,36,48,53,0,215,11,1,26,42,37,2,178,8,2,30,33,41,0,190,13,1,26,34,24,780,47,7,118
"150003000177","1500030","1","1","21",58,"3",383,139,522,1083,278,276,287,234,1,105,20,13,20,104,15,1,139,13,7,14,98,4,2,142,13,8,20,84,18,0,118,8,9,24,73,2,504,54,37,78
"150003000186","1500030","1","1","11",77,"3",455,133,588,1416,418,363,344,287,2,230,12,8,19,115,32,1,206,10,7,21,95,23,3,228,6,2,15,63,27,0,182,8,0,17,65,15,846,36,17,72
"150003000193","1500030","1","1","11",100.5,"3",829,183,1012,1677,489,486,368,318,2,255,25,4,7,152,44,2,319,20,3,8,108,26,0,252,18,2,11,59,26,0,234,12,0,12,42,18,1060,75,9,38
"150003000212","1500030","1","1","11",52,"3",403,67,470,813,218,230,186,174,1,69,8,7,13,95,25,0,76,12,5,7,108,22,0,75,7,8,10,66,20,1,84,7,2,8,48,24,304,34,22,38
"150003000221","1500030","1","1","11",138,"3",1191,265,1456,2374,702,567,576,514,1,403,10,1,8,262,17,3,376,3,2,8,153,22,1,383,5,4,8,161,14,1,349,3,1,4,107,49,1511,21,8,28
"150003000228","1500030","1","1","21",64.5,"3",165,48,213,1168,275,290,300,297,1,109,20,5,34,48,58,0,106,20,5,49,60,50,0,117,19,4,69,51,40,0,102,19,5,63,62,46,434,78,19,215
"150003000240","1500030","1","1","41",68,"4",643,46,689,905,24,36,20,8,0,5,2,0,4,13,0,0,2,6,0,2,24,2,0,7,0,0,1,11,1,0,1,1,0,0,6,0,15,9,0,7
"150003000246","1500030","1","1","11",25,"4",207,41,248,394,13,22,15,24,0,0,0,0,0,13,0,0,0,0,0,0,21,1,0,1,0,0,0,14,0,0,0,0,0,0,23,1,1,0,0,0
"150003000251","1500030","1","1","31",67,"3",386,77,463,1017,290,268,258,198,4,52,18,6,76,119,15,5,47,14,2,99,88,13,1,46,8,5,99,84,15,1,44,8,0,62,75,8,189,48,13,336
"150003000254","1500030","1","1","41",80.5,"3",584,133,717,1396,416,252,340,384,6,84,32,4,103,170,17,4,57,16,2,73,91,9,2,71,22,9,72,123,41,6,88,17,2,111,113,47,300,87,17,359
"150003000260","1500030","1","1","33",65,"3",561,71,632,832,218,202,219,192,4,53,13,3,24,114,7,6,48,18,4,24,96,6,1,61,14,5,35,101,2,0,64,7,5,29,86,1,226,52,17,112
"150003000261","1500030","1","1","21",115,"3",528,136,664,2028,650,501,460,409,0,165,72,29,66,243,75,1,149,58,11,48,179,55,1,137,45,21,61,161,34,0,132,40,20,58,122,37,583,215,81,233
"150003000262","1500030","1","1","33",28.85,"4",218,30,248,350,26,32,23,27,3,4,1,0,6,10,2,3,5,0,1,9,11,3,0,2,4,1,4,12,0,1,2,1,0,10,8,5,13,6,2,29
"150003000263","1500030","1","1","33",25,"4",107,42,149,255,21,15,10,10,0,0,2,0,0,15,4,0,1,0,0,1,13,0,0,0,0,0,1,8,1,0,0,0,0,1,9,0,1,2,0,3
"150003000265","1500030","1","1","41",16,"4",2,82,84,234,43,41,34,24,0,3,1,0,25,11,3,0,0,2,1,22,12,4,1,2,3,0,18,7,3,0,2,0,0,15,3,4,7,6,1,80
"150003000269","1500030","1","1","33",4.5,"4",60,0,60,63,2,6,3,5,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,1
"150003000270","1500030","1","1","11",13,"4",32,24,56,121,13,18,11,7,0,2,0,0,0,10,1,0,0,0,0,0,18,0,0,1,0,0,0,9,1,0,0,0,0,0,7,0,3,0,0,0
"150003000272","1500030","1","1","11",18,"4",21,63,84,176,18,19,21,10,1,2,1,1,1,10,2,0,2,0,0,2,14,1,0,3,4,0,4,8,2,0,1,0,0,1,8,0,8,5,1,8
"150003000273","1500030","1","1","11",36,"4",46,28,74,444,56,54,54,52,0,30,2,1,6,15,2,0,27,0,1,7,13,6,1,24,1,1,5,16,6,0,25,0,0,6,16,5,106,3,3,24
"150003000274","1500030","1","1","11",23.8,"4",93,3,96,525,33,21,35,34,1,6,3,1,15,7,0,1,7,2,0,8,3,0,1,6,4,0,16,8,0,0,9,4,2,12,7,0,28,13,3,51
"150003000275","1500030","1","1","22",6,"4",24,9,33,61,15,8,7,3,0,2,1,0,0,12,0,0,0,0,0,0,7,1,0,0,0,0,0,7,0,0,0,0,0,0,3,0,2,1,0,0
"150003000276","1500030","1","1","22",8,"4",82,0,82,156,2,6,3,4,0,0,0,0,0,2,0,0,1,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,1
"150003000278","1500030","1","1","41",5,"3",41,2,43,54,10,8,6,7,0,0,0,0,1,9,0,0,0,1,0,1,6,0,0,0,0,0,0,6,0,0,0,0,0,1,6,0,0,1,0,3
"150003000279","1500030","1","1","41",29.25,"4",112,50,162,552,76,65,60,50,0,12,5,3,52,2,2,0,3,2,2,55,1,2,1,3,4,2,44,5,1,0,3,1,0,37,7,2,21,12,7,188
"150003000280","1500030","1","1","33",5,"4",20,15,35,38,4,4,5,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
"150003000282","1500030","1","1","33",34.6,"4",398,82,480,600,70,60,56,47,3,1,4,3,41,11,7,3,1,2,1,47,5,1,1,2,0,4,25,14,10,1,3,0,2,29,9,3,7,6,10,142
"150003000283","1500030","1","1","33",22.5,"4",177,33,210,278,8,4,5,7,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0
"150003000287","1500030","1","1","41",13,"4",128,36,164,214,16,13,12,1,0,1,1,0,0,14,0,0,0,0,0,0,13,0,0,0,1,0,1,8,2,0,0,0,0,0,1,0,1,2,0,1
"150003000288","1500030","1","1","42",14.7,"4",184,6,190,279,16,23,20,15,0,0,0,0,3,13,0,0,1,2,2,2,14,2,1,1,1,0,3,14,0,0,0,2,0,3,9,1,2,5,2,11
"150003000289","1500030","1","1","33",11.5,"4",3,77,80,157,6,3,3,8,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,2,6,0,0,0,0,3
"150003000294","1500030","1","1","33",10.5,"4",72,17,89,124,6,2,3,4,1,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,2
"150003000295","1500030","1","1","21",44,"4",12,5,17,751,96,95,42,14,2,15,7,4,34,24,10,3,15,6,3,30,17,21,1,8,2,2,18,11,0,0,1,1,0,5,4,3,39,16,9,87
"170993000587","1709930","1","1","11",85,"3",1066,62,1128,1224,265,339,288,332,2,36,163,28,31,2,3,3,41,216,41,34,0,4,0,44,175,30,35,2,2,0,66,206,33,24,0,3,187,760,132,124
"170993000588","1709930","1","1","11",71,"3",1095,0,1095,1122,293,334,267,228,0,0,4,287,2,0,0,0,1,1,332,0,0,0,0,0,4,259,0,0,4,0,1,1,224,0,0,2,2,10,1102,2
"170993000626","1709930","1","1","11",92.6,"3",965,0,965,1102,208,248,330,316,0,0,109,93,4,0,2,0,0,122,119,6,0,1,1,0,152,161,14,0,2,0,1,152,157,4,0,2,1,535,530,28
"170993000671","1709930","1","1","11",29,"3",502,0,502,527,136,139,118,134,1,0,72,60,2,0,1,0,0,67,71,0,0,1,0,0,61,57,0,0,0,0,0,69,65,0,0,0,0,269,253,2
"170993000681","1709930","1","1","11",93,"3",1238,155,1393,1508,404,462,324,318,2,0,298,84,18,0,2,1,4,339,104,10,0,4,2,0,234,68,17,1,2,3,4,228,61,21,1,0,8,1099,317,66
"170993000693","1709930","4","1","11",48,"3",241,0,241,278,94,90,58,36,2,0,15,76,1,0,0,0,0,15,75,0,0,0,0,0,5,52,1,0,0,0,0,9,26,1,0,0,0,44,229,3
"170993000714","1709930","1","1","11",121.5,"3",711,179,890,2197,470,550,488,449,2,65,137,109,148,0,9,2,67,163,139,160,1,18,0,63,127,133,141,0,24,2,63,126,114,129,0,15,258,553,495,578
"170993000717","1709930","1","1","11",14,"3",142,0,142,150,NA,NA,66,84,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,0,3,60,0,0,1,0,0,0,84,0,0,0,-8,-5,136,-8
"170993000718","1709930","1","1","11",36,"3",363,0,363,366,77,121,100,68,0,1,30,45,0,0,1,1,0,77,43,0,0,0,0,0,65,33,1,0,1,0,0,49,19,0,0,0,1,221,140,1
"170993000722","1709930","1","1","11",117,"3",1608,0,1608,1657,385,499,404,369,1,0,368,9,4,0,3,4,9,465,13,5,0,3,2,2,381,13,4,1,1,2,10,346,4,4,0,3,21,1560,39,17
"170993000758","1709930","1","1","11",84,"3",1346,0,1346,1451,359,433,322,337,0,0,1,357,0,0,1,0,0,3,423,0,0,7,0,0,1,320,0,0,1,0,0,3,330,0,0,4,0,8,1430,0
"170993000788","1709930","1","1","11",78,"3",1083,0,1083,1097,265,284,265,243,0,0,234,31,0,0,0,2,0,237,43,2,0,0,0,0,229,35,0,0,1,0,0,226,17,0,0,0,0,926,126,2
"170993000792","1709930","1","1","11",38,"3",406,0,406,412,74,104,124,110,0,0,1,72,0,1,0,0,0,1,103,0,0,0,0,0,1,123,0,0,0,0,0,0,109,0,0,1,0,3,407,0
"170993000799","1709930","1","1","11",97.5,"3",1312,0,1312,1376,419,326,313,318,2,3,331,64,17,1,1,2,1,266,46,10,0,1,0,3,245,48,16,0,1,1,3,248,52,11,1,2,10,1090,210,54
"170993000809","1709930","1","1","11",50,"3",578,0,578,589,109,172,170,138,2,0,44,60,1,1,1,0,1,80,89,1,0,1,0,0,98,70,1,0,1,1,0,75,59,3,0,0,1,297,278,6
"170993000851","1709930","1","1","11",77,"3",789,0,789,857,253,197,188,200,0,0,2,249,0,0,2,0,0,0,196,0,0,1,0,1,1,184,0,0,2,1,0,1,197,0,0,1,1,4,826,0
"170993000852","1709930","1","1","11",36,"3",443,0,443,453,92,111,117,133,0,0,5,85,1,0,1,0,0,3,108,0,0,0,0,0,3,114,0,0,0,0,0,0,133,0,0,0,0,11,440,1
"170993000879","1709930","1","1","11",24,"3",239,0,239,245,52,57,73,63,0,0,1,50,1,0,0,0,0,0,57,0,0,0,0,0,0,73,0,0,0,0,0,0,63,0,0,0,0,1,243,1
"170993000889","1709930","1","1","11",93,"3",1418,142,1560,1586,367,451,445,323,4,0,330,19,14,0,0,0,3,415,21,12,0,0,3,40,363,26,13,0,0,0,14,277,19,12,0,1,57,1385,85,51
"170993000893","1709930","1","1","11",69,"3",901,0,901,936,228,252,257,199,0,0,0,226,0,0,2,0,0,2,249,0,0,1,0,0,1,256,0,0,0,0,0,1,197,0,0,1,0,4,928,0
"170993000894","1709930","1","1","11",55,"3",175,0,175,199,69,89,28,2,0,0,11,57,1,0,0,0,0,8,80,1,0,0,0,0,3,24,1,0,0,0,0,0,2,0,0,0,0,22,163,3
"170993000895","1709930","1","1","11",74,"3",994,0,994,1038,287,233,284,234,0,0,7,279,0,0,1,1,0,0,230,1,0,1,0,0,2,280,0,0,2,0,0,1,233,0,0,0,0,10,1022,1
"170993000920","1709930","1","1","11",160,"3",2230,20,2250,2375,609,611,572,583,2,67,522,4,14,0,0,2,103,475,17,12,0,2,1,87,463,9,12,0,0,5,90,466,10,11,1,0,347,1926,40,49
"170993000923","1709930","1","1","11",62.5,"3",846,0,846,870,150,211,303,206,1,0,137,9,2,0,1,1,0,187,19,2,0,2,1,1,273,14,12,0,2,0,0,183,7,1,0,15,1,780,49,17
"170993000924","1709930","1","1","11",106,"3",1048,204,1252,1479,377,410,348,344,1,2,262,12,97,3,0,2,2,277,21,107,1,0,0,1,240,17,88,0,2,4,3,236,14,85,1,1,8,1015,64,377
"170993000925","1709930","1","1","11",104,"3",1133,173,1306,1800,412,374,426,315,0,22,15,359,3,0,13,0,4,17,344,3,0,6,1,14,13,384,5,0,9,1,9,15,278,1,0,11,49,60,1365,12
"170993000931","1709930","1","1","11",52,"3",541,74,615,796,148,217,214,217,0,0,6,142,0,0,0,0,8,10,194,2,0,3,0,1,12,197,1,0,3,0,3,13,196,5,0,0,12,41,729,8
"170993000941","1709930","1","1","11",100.5,"3",1100,145,1245,1416,368,325,350,373,0,12,257,54,38,0,7,3,19,201,43,48,2,9,4,34,233,32,39,0,8,2,39,232,38,53,2,7,104,923,167,178
"170993000942","1709930","1","1","11",233.43,"3",1894,474,2368,4089,933,811,1129,995,6,108,398,92,305,1,23,5,80,400,64,237,7,18,4,120,543,99,334,4,25,8,105,474,77,309,2,20,413,1815,332,1185
"170993000943","1709930","1","1","11",74,"3",939,0,939,957,300,266,170,221,0,0,3,297,0,0,0,0,0,2,260,0,0,4,0,0,1,169,0,0,0,0,0,3,218,0,0,0,0,9,944,0
"170993000967","1709930","1","1","11",34,"3",352,0,352,355,66,99,106,84,0,0,0,66,0,0,0,0,0,1,98,0,0,0,0,0,0,106,0,0,0,0,0,1,83,0,0,0,0,2,353,0
"170993000972","1709930","1","1","11",47,"3",482,0,482,594,178,145,159,112,0,0,3,175,0,0,0,0,1,4,139,0,0,1,0,0,2,157,0,0,0,0,0,2,109,0,0,1,1,11,580,0
"170993000977","1709930","1","1","11",101,"3",1263,144,1407,1575,463,420,389,303,3,112,180,65,93,1,9,5,109,172,49,77,0,8,3,114,143,45,74,3,7,0,87,92,34,85,1,4,422,587,193,329
"170993000990","1709930","1","1","11",64.5,"3",400,134,534,1124,427,256,216,225,1,48,131,83,151,2,11,0,24,92,47,87,1,5,2,24,63,58,61,1,7,1,20,73,54,64,0,13,116,359,242,363
"170993000999","1709930","2","1","11",38,"3",215,16,231,271,33,69,36,133,0,0,19,5,9,0,0,0,2,34,18,14,0,1,0,2,17,12,5,0,0,0,9,58,52,14,0,0,13,128,87,42
"170993001002","1709930","1","1","11",85,"3",1009,124,1133,1401,368,355,276,311,0,0,1,359,5,0,3,0,0,8,343,3,0,1,0,0,6,265,3,0,2,0,0,3,301,1,0,6,0,18,1268,12
"170993001018","1709930","4","1","11",26,"3",164,14,178,213,29,41,45,98,0,1,14,7,7,0,0,0,2,21,16,2,0,0,0,2,22,16,5,0,0,0,2,41,31,24,0,0,7,98,70,38
"170993001061","1709930","1","1","11",47,"3",524,0,524,541,123,168,136,114,0,0,0,122,0,0,1,1,1,2,163,0,0,1,1,0,1,132,0,0,2,0,1,1,110,0,0,2,2,4,527,0
"170993001072","1709930","1","1","11",39,"3",455,0,455,473,110,153,102,108,0,0,4,105,0,0,1,0,0,5,147,0,1,0,1,0,1,100,0,0,0,0,0,1,106,1,0,0,0,11,458,1
"170993001076","1709930","2","1","11",19,"3",91,0,91,106,11,12,7,76,0,0,2,9,0,0,0,0,1,5,6,0,0,0,0,0,4,3,0,0,0,0,1,29,40,5,0,1,2,40,58,5
"170993001086","1709930","1","1","11",56,"3",672,0,672,690,128,186,191,185,0,0,94,29,2,0,3,0,0,140,36,10,0,0,1,0,139,47,4,0,0,1,1,135,46,1,0,1,1,508,158,17
"170993001093","1709930","1","1","11",95.5,"3",1290,70,1360,1409,360,427,358,264,2,21,266,51,13,1,6,2,22,332,41,27,1,2,1,23,274,35,20,1,4,0,20,193,25,24,1,1,86,1065,152,84
"170993001111","1709930","1","1","11",157,"3",2035,207,2242,2359,772,594,519,474,7,8,609,100,39,1,8,4,5,506,39,34,0,6,2,8,439,38,29,1,2,1,4,396,41,28,0,4,25,1950,218,130
"170993001114","1709930","1","1","11",81,"3",1025,0,1025,1155,363,347,246,199,0,42,166,108,33,1,13,3,39,157,96,39,3,10,1,35,117,66,19,2,6,1,44,79,52,16,1,6,160,519,322,107
"170993001125","1709930","1","1","11",36,"3",323,0,323,410,101,109,115,85,0,0,3,98,0,0,0,0,0,3,106,0,0,0,0,0,3,112,0,0,0,0,0,1,84,0,0,0,0,10,400,0
"170993001139","1709930","1","1","11",104,"3",1496,139,1635,1751,425,522,443,361,3,7,312,60,41,0,2,2,6,380,69,64,0,1,5,11,335,48,43,0,1,4,11,266,40,36,1,3,35,1293,217,184
"170993001149","1709930","1","1","11",51,"3",608,0,608,644,117,174,199,154,0,11,49,53,2,0,2,3,20,75,67,6,0,3,0,31,69,84,10,1,4,0,25,47,72,6,1,3,87,240,276,24
"170993001153","1709930","1","1","11",178.3,"3",1479,431,1910,3146,787,735,672,727,2,52,327,17,378,1,10,2,61,282,10,364,1,15,3,51,272,12,319,0,15,2,62,292,18,345,0,8,226,1173,57,1406
"170993001161","1709930","1","1","11",30,"3",322,0,322,329,78,81,97,73,0,2,17,50,7,0,2,0,2,20,51,5,0,3,0,1,15,72,9,0,0,0,1,16,51,5,0,0,6,68,224,26
"170993001180","1709930","1","1","11",94,"3",1031,259,1290,1663,435,448,432,348,1,69,231,41,81,1,11,0,55,236,60,88,0,9,6,56,236,53,74,1,6,3,46,179,40,72,2,6,226,882,194,315
"170993001185","1709930","1","1","11",131.83,"3",1007,191,1198,2230,630,468,608,524,1,65,221,144,171,0,28,3,50,143,117,138,0,17,2,49,205,157,167,0,28,1,67,159,120,155,1,21,231,728,538,631
