"LEAID","NCESSCH","TYPE99","STATUS99","FTE99","FRELCH99","REDLCH99","TOTFRL99","MIGRNT99","MEMBER99","G0999","G1099","G1199","G1299","ASIAN99","HISP99","BLACK99","WHITE99","TOTETH99","PUPTCH99","LOCALE","AM09","AS09","HI09","BL09","WH09","AM10","AS10","HI10","BL10","WH10","AM11","AS11","HI11","BL11","WH11","AM12","AS12","HI12","BL12","WH12"
"1200180","120018002119","2","1",42,107,16,123,0,214,46,23,19,10,0,15,102,96,214,5.1,"2",1,0,2,20,23,0,0,3,9,11,0,0,2,7,10,0,0,0,7,3
"1200180","120018002120","1","1",167,138,72,210,0,3883,1046,1022,975,840,152,977,144,2600,3883,23.3,"3",4,38,267,31,706,3,36,232,43,708,2,40,272,38,623,1,38,206,32,563
"1200180","120018002486","4","1",12,51,9,60,0,194,54,14,4,1,0,32,61,101,194,16.2,"3",0,0,9,22,23,0,0,2,6,6,0,0,2,0,2,0,0,0,1,0
"1200180","120018002487","4","1",24,174,14,188,0,748,187,167,152,102,10,204,351,181,748,31.2,"3",0,1,55,82,49,0,3,40,76,48,1,3,51,64,33,1,3,26,48,24
"1200180","120018002488","4","1",71,24,8,32,0,284,149,134,NA,1,6,37,65,174,284,4,"3",1,3,21,28,96,1,3,16,37,77,0,0,0,0,0,0,0,0,0,1
"1200180","120018002593","4","1",12,67,6,73,1,131,40,17,4,2,1,7,93,30,131,10.9,"3",0,1,4,23,12,0,0,1,11,5,0,0,0,2,2,0,0,0,1,1
"1200180","120018002721","1","1",133,202,76,278,0,3285,953,858,748,726,108,417,301,2456,3285,24.7,"3",2,31,132,86,702,1,27,101,81,648,0,24,88,64,572,0,26,96,70,534
"1200180","120018002801","2","1",43,60,16,76,0,192,43,37,24,13,1,20,51,120,192,4.5,"3",0,0,4,14,25,0,0,5,13,19,0,0,2,5,17,0,0,1,2,10
"1200180","120018003027","4","1",64,162,22,184,2,946,378,236,170,116,3,69,775,99,946,14.8,"2",0,0,27,313,38,0,2,14,190,30,0,1,14,141,14,0,0,7,99,10
"1200180","120018003029","1","1",188,238,151,389,0,4842,1308,1274,1110,1150,231,1607,900,2093,4842,25.8,"8",3,43,453,232,577,4,73,427,228,542,3,49,388,212,458,1,66,339,228,516
"1200180","120018003301","1","1",20,70,21,91,0,324,93,170,61,NA,5,40,168,109,324,16.2,"3",0,1,11,33,48,2,2,22,103,41,0,2,7,32,20,0,0,0,0,0
"1200180","120018003310","2","1",0,0,0,0,0,57,NA,NA,NA,NA,2,8,23,24,57,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003311","1","1",0,0,0,0,0,87,NA,NA,NA,NA,1,12,56,18,87,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003312","1","1",0,1,1,2,0,166,NA,NA,NA,NA,3,29,33,101,166,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003313","1","1",0,0,0,0,0,70,1,NA,1,NA,1,11,34,24,70,0,"2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1200180","120018003314","1","1",0,0,0,0,0,65,NA,NA,NA,NA,0,9,40,16,65,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003315","1","1",0,3,0,3,0,60,NA,NA,NA,NA,0,2,53,5,60,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003316","1","1",0,0,0,0,0,42,NA,NA,NA,NA,0,10,15,17,42,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003317","1","1",0,2,2,4,0,60,NA,NA,NA,NA,1,8,39,12,60,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003318","1","1",0,0,0,0,0,40,NA,NA,NA,NA,1,16,14,9,40,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003319","1","1",0,2,0,2,1,30,NA,NA,NA,NA,0,0,30,0,30,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003320","1","1",0,8,0,8,1,275,110,45,10,2,0,21,202,51,275,0,"2",0,0,5,81,24,0,0,4,33,8,0,0,0,8,2,0,0,0,2,0
"1200180","120018003321","1","1",0,0,0,0,0,28,23,3,1,NA,0,3,18,7,28,0,"3",0,0,3,14,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
"1200180","120018003322","1","1",0,11,3,14,0,17,4,2,3,NA,0,5,7,4,17,0,"3",1,0,1,2,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0
"1200180","120018003323","1","1",0,37,0,37,0,40,9,8,8,3,0,4,16,19,40,0,"3",0,0,1,4,4,0,0,1,3,4,0,0,2,2,4,0,0,0,1,2
"1200180","120018003324","1","1",0,20,3,23,0,55,26,3,1,NA,0,6,19,30,55,0,"2",0,0,4,9,13,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"1200180","120018003325","1","1",0,1,0,1,0,22,9,3,NA,NA,0,0,22,0,22,0,"2",0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003326","1","1",0,6,0,6,0,11,4,2,1,1,0,0,6,5,11,0,"3",0,0,0,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"1200180","120018003327","1","1",0,0,0,0,0,30,11,6,1,NA,0,3,23,4,30,0,"2",0,0,1,10,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0
"1200180","120018003328","1","1",0,0,0,0,0,39,23,4,2,NA,0,5,28,6,39,0,"3",0,0,2,17,4,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0
"1200180","120018003329","1","1",0,4,0,4,0,16,7,1,NA,NA,0,2,13,1,16,0,"3",0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003330","1","1",0,0,1,1,0,16,3,1,NA,NA,0,1,7,8,16,0,"3",0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1200180","120018003331","1","1",0,15,0,15,0,26,14,2,2,NA,1,2,12,11,26,0,"2",0,0,1,6,7,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"1200180","120018003332","1","1",427,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200180","120018003543","4","3",31,280,32,312,7,609,110,128,126,47,11,68,363,166,609,19.6,"3",0,1,12,57,40,0,1,17,61,49,0,5,16,71,34,0,3,9,20,15
"1200180","120018003547","1","3",0,8,0,8,0,58,31,15,3,NA,0,5,23,30,58,0,"3",0,0,2,10,19,0,0,2,4,9,0,0,1,2,0,0,0,0,0,0
"1200180","120018003548","1","3",0,0,0,0,0,9,NA,NA,NA,NA,0,0,6,3,9,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000527","1","1",61,313,57,370,0,663,NA,NA,NA,NA,13,532,30,88,663,10.9,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000535","1","1",34,540,29,569,0,583,NA,NA,NA,NA,0,195,384,4,583,17.1,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000543","1","1",66,1055,34,1089,0,1492,16,13,8,14,1,286,1195,10,1492,22.6,"3",0,0,1,14,1,0,0,0,12,1,0,0,1,7,0,0,0,1,12,1
"1200390","120039000549","1","1",77,761,157,918,0,1431,22,11,8,13,24,543,483,374,1431,18.6,"3",0,0,7,10,5,0,0,4,4,3,0,0,4,3,1,0,0,4,5,4
"1200390","120039000554","1","1",74,846,116,962,0,1289,380,9,10,51,5,998,228,58,1289,17.4,"3",0,2,318,50,10,0,0,4,4,1,0,0,8,1,1,0,0,25,22,4
"1200390","120039000557","1","1",71,951,83,1034,0,1211,333,20,42,33,10,183,968,50,1211,17.1,"3",0,4,43,270,16,0,0,5,13,2,0,0,11,30,1,0,0,8,21,4
"1200390","120039000580","1","1",61,465,132,597,0,1177,27,21,14,38,16,958,37,165,1177,19.3,"3",1,0,19,2,5,0,0,17,2,2,0,1,8,1,4,0,0,31,4,3
"1200390","120039000586","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000589","1","1",123,609,71,680,0,2841,876,801,662,502,45,1407,1148,241,2841,23.1,"3",0,16,432,357,71,0,10,403,320,68,0,9,327,267,59,0,10,245,204,43
"1200390","120039000590","1","1",137,838,58,896,0,3357,1075,888,839,555,40,2390,340,585,3357,24.5,"3",1,6,766,139,163,0,11,640,86,151,1,12,602,75,149,0,11,382,40,122
"1200390","120039000591","1","1",135,1248,176,1424,0,3339,816,1130,842,551,13,3014,181,131,3339,24.7,"3",0,5,722,54,35,0,5,1042,49,34,0,1,753,52,36,0,2,497,26,26
"1200390","120039000592","1","1",122,1040,122,1162,0,3093,971,1013,559,550,29,2052,795,217,3093,25.4,"3",0,7,667,232,65,0,6,651,284,72,0,5,374,133,47,0,11,360,146,33
"1200390","120039000593","1","1",120,1519,126,1645,138,2797,1020,820,556,401,44,1316,1134,299,2797,23.3,"8",1,15,475,406,123,1,12,389,351,67,1,13,253,222,67,1,4,199,155,42
"1200390","120039000594","1","1",118,1166,152,1318,0,2800,807,758,668,567,39,1603,636,522,2800,23.7,"2",0,19,474,166,148,0,7,463,149,139,0,7,374,164,123,0,6,292,157,112
"1200390","120039000595","1","1",119,1069,94,1163,0,2838,843,874,620,501,4,473,2310,51,2838,23.8,"3",0,0,154,676,13,0,1,153,700,20,0,2,98,506,14,0,1,68,428,4
"1200390","120039000596","1","1",139,1436,56,1492,0,3102,1057,828,743,474,9,412,2651,30,3102,22.3,"3",0,2,159,878,18,0,2,100,721,5,0,2,103,635,3,0,3,50,417,4
"1200390","120039000598","1","1",42,162,9,171,0,291,87,116,43,45,0,35,251,5,291,6.9,"8",0,0,16,70,1,0,0,9,104,3,0,0,6,37,0,0,0,4,40,1
"1200390","120039000599","1","1",171,1352,259,1611,0,4173,1251,1340,834,748,27,3725,172,247,4173,24.4,"3",2,4,1119,54,72,0,10,1200,46,84,0,7,751,31,45,0,6,655,41,46
"1200390","120039000600","1","1",110,1219,28,1247,0,2361,828,567,560,406,0,138,2210,13,2361,21.5,"1",0,0,41,781,6,0,0,44,519,4,0,0,26,533,1,0,0,27,377,2
"1200390","120039000601","1","1",129,1357,42,1399,0,2599,794,686,643,476,1,1352,1222,23,2599,20.1,"1",0,0,409,376,9,0,0,377,304,5,1,1,312,322,7,0,0,254,220,2
"1200390","120039000602","1","1",138,605,81,686,0,3446,957,1029,738,722,86,1477,731,1152,3446,25,"3",0,20,434,199,304,0,24,459,233,313,0,17,312,153,256,0,25,272,146,279
"1200390","120039000603","1","1",97,535,40,575,0,2306,716,735,492,363,9,110,2153,33,2306,23.8,"3",0,2,38,668,8,1,4,36,685,9,0,2,22,459,9,0,1,14,341,7
"1200390","120039000604","1","1",131,1371,52,1423,0,2995,936,906,648,505,12,201,2758,22,2995,22.9,"1",1,2,60,871,2,1,3,54,844,4,0,1,56,588,3,0,6,31,455,13
"1200390","120039000605","1","1",129,280,24,304,1,3251,878,961,762,650,129,761,539,1814,3251,25.2,"3",3,19,211,146,499,2,44,217,190,508,2,38,179,118,425,1,28,154,85,382
"1200390","120039000606","1","1",145,1665,191,1856,0,3102,1094,765,658,585,13,2736,267,86,3102,21.4,"1",0,4,1010,53,27,0,3,675,66,21,0,5,571,68,14,0,1,480,80,24
"1200390","120039000607","1","1",145,968,58,1026,0,3720,1109,1013,827,771,36,2997,375,311,3720,25.7,"3",0,11,894,117,87,0,8,830,98,77,0,9,668,74,76,1,8,605,86,71
"1200390","120039000608","1","1",175,804,210,1014,0,4731,1289,1304,1119,1019,131,3361,248,988,4731,27,"3",0,30,936,56,267,1,31,950,61,261,1,38,776,72,232,1,32,699,59,228
"1200390","120039000609","1","1",127,723,36,759,1,2898,745,729,635,789,97,691,1731,376,2898,22.8,"3",0,27,177,483,58,3,28,156,479,63,0,20,157,398,60,0,22,201,371,195
"1200390","120039000610","1","1",142,810,32,842,0,3240,874,922,779,665,62,507,2522,147,3240,22.8,"3",0,18,150,676,30,1,15,146,716,44,0,15,117,612,35,1,14,94,518,38
"1200390","120039000611","1","1",34,109,7,116,5,213,87,55,39,32,3,75,125,10,213,6.3,"3",0,1,34,47,5,0,0,19,34,2,0,1,8,29,1,0,1,14,15,2
"1200390","120039000612","1","1",103,771,69,840,78,2365,793,689,565,318,28,1074,529,734,2365,23,"3",0,9,386,183,215,0,10,321,147,211,0,5,244,123,193,0,4,123,76,115
"1200390","120039000613","1","1",117,904,116,1020,0,2749,891,887,584,387,32,2126,315,275,2749,23.5,"3",1,7,698,106,79,0,9,700,97,81,0,4,456,60,64,0,12,272,52,51
"1200390","120039000614","1","1",175,1294,110,1404,1,3996,1334,1313,766,583,71,1641,1616,665,3996,22.8,"3",0,22,551,565,196,1,18,528,530,236,2,22,330,289,123,0,9,232,232,110
"1200390","120039000615","1","1",142,727,130,857,0,3251,1070,954,685,542,25,2640,103,481,3251,22.9,"3",0,4,913,22,131,0,9,749,57,139,2,6,542,13,122,0,6,436,11,89
"1200390","120039000616","4","1",38,166,3,169,1,211,NA,NA,NA,NA,1,52,155,3,211,5.6,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039000617","4","1",30,161,4,165,0,198,47,70,36,28,0,47,143,8,198,6.6,"3",0,0,11,34,2,0,0,19,49,2,0,0,6,29,1,0,0,4,22,2
"1200390","120039000618","1","1",26,164,3,167,3,189,58,41,31,35,0,75,93,21,189,7.3,"3",0,0,24,24,10,0,0,14,25,2,0,0,12,19,0,0,0,12,14,9
"1200390","120039001443","1","1",6,2,0,2,1,164,NA,NA,69,95,14,84,7,59,164,27.3,"3",0,0,0,0,0,0,0,0,0,0,0,6,26,6,31,0,8,58,1,28
"1200390","120039001478","1","1",100,1016,123,1139,0,1997,530,568,446,442,9,853,1043,89,1997,20,"3",1,2,229,281,17,2,0,255,290,21,0,6,208,209,23,0,1,160,254,27
"1200390","120039001518","1","1",10,27,2,29,1,91,19,26,25,21,0,20,32,39,91,9.1,"8",0,0,6,6,7,0,0,3,15,8,0,0,8,5,12,0,0,3,6,12
"1200390","120039002127","1","1",0,52,0,52,4,55,NA,NA,NA,NA,0,55,0,0,55,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002128","1","1",0,129,0,129,0,409,NA,NA,NA,NA,2,30,375,2,409,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002129","1","1",17,94,4,98,1,118,15,21,11,17,1,84,30,3,118,6.9,"1",0,0,9,6,0,0,0,17,3,1,0,0,8,3,0,0,1,12,4,0
"1200390","120039002132","4","1",84,1168,52,1220,2,2208,558,517,188,54,6,1240,844,118,2208,26.3,"1",0,2,346,187,23,0,2,277,204,34,0,2,117,59,10,0,0,33,18,3
"1200390","120039002135","2","1",0,106,7,113,1,324,21,39,33,33,3,199,84,38,324,0,"3",0,0,17,2,2,0,0,21,13,5,0,1,17,10,5,0,0,19,11,3
"1200390","120039002137","2","1",0,159,12,171,0,739,33,33,28,98,7,283,359,88,739,0,"3",0,0,13,16,4,0,0,13,14,6,0,1,11,11,5,0,2,37,48,11
"1200390","120039002138","3","1",81,16,0,16,0,19,NA,NA,NA,NA,0,8,11,0,19,0.2,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002139","1","1",9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002141","1","1",11,14,0,14,0,17,NA,NA,NA,NA,0,0,17,0,17,1.5,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002144","3","1",18,13,0,13,0,17,4,6,3,4,0,12,3,2,17,0.9,"1",0,0,3,1,0,0,0,5,0,1,0,0,2,0,1,0,0,2,2,0
"1200390","120039002145","1","1",3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002146","1","1",1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002148","3","1",74,71,12,83,2,155,32,43,41,39,1,94,33,27,155,2.1,"8",0,0,22,3,7,0,1,27,9,6,0,0,22,13,6,0,0,23,8,8
"1200390","120039002149","1","1",14,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002150","3","1",16,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002295","1","1",1,132,20,152,0,165,NA,NA,NA,NA,1,147,17,0,165,165,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002297","1","1",1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002428","2","1",21,64,7,71,2,99,8,3,13,17,0,30,46,22,99,4.7,"3",0,0,3,5,0,0,0,1,2,0,0,0,7,3,3,1,0,5,6,5
"1200390","120039002555","1","1",21,96,1,97,0,263,78,75,13,4,1,88,159,15,263,12.5,"3",0,0,26,48,4,0,1,27,41,6,0,0,6,7,0,0,0,0,3,1
"1200390","120039002715","1","1",3,6,0,6,0,81,NA,NA,46,35,7,38,32,4,81,27,"3",0,0,0,0,0,0,0,0,0,0,0,4,23,18,1,0,3,15,14,3
"1200390","120039002735","1","1",219,1791,401,2192,0,5380,1793,1657,1116,814,66,4435,351,526,5380,24.6,"1",1,21,1503,101,167,1,14,1357,119,166,0,14,921,68,113,0,17,654,63,80
"1200390","120039002736","1","1",32,152,47,199,0,473,131,129,100,113,14,243,104,112,473,14.8,"1",0,2,73,28,28,0,3,71,30,25,0,4,47,26,23,0,5,52,20,36
"1200390","120039002738","1","1",10,70,8,78,0,137,25,44,41,27,1,57,58,21,137,13.7,"1",0,0,17,5,3,0,1,13,22,8,0,0,18,18,5,0,0,9,13,5
"1200390","120039002809","1","1",36,78,30,108,0,547,150,149,132,116,15,171,180,179,547,15.2,"3",1,5,53,48,43,1,1,46,49,52,0,6,35,45,46,0,3,37,38,38
"1200390","120039002810","1","1",32,67,15,82,0,459,113,114,122,110,13,163,98,185,459,14.3,"1",0,1,43,21,48,0,3,40,24,47,0,7,45,26,44,0,2,35,27,46
"1200390","120039002811","1","1",0,8,0,8,0,503,NA,NA,NA,NA,1,113,377,12,503,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002812","1","1",11,36,5,41,0,162,37,55,27,43,1,62,53,46,162,14.7,"3",0,0,11,16,10,0,1,28,11,15,0,0,11,10,6,0,0,12,16,15
"1200390","120039002813","2","1",32,212,5,217,0,229,NA,NA,NA,2,0,70,150,9,229,7.2,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1200390","120039002814","2","1",40,185,10,195,2,236,NA,NA,NA,NA,0,115,77,44,236,5.9,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002988","1","1",168,1623,288,1911,0,4315,1328,1332,945,710,43,3903,190,179,4315,25.7,"8",0,10,1229,35,54,0,16,1201,55,60,0,7,843,57,38,0,10,630,43,27
"1200390","120039002989","1","1",14,49,4,53,0,111,20,27,28,36,0,53,30,28,111,7.9,"1",0,0,12,3,5,0,0,13,9,5,0,0,15,6,7,0,0,13,12,11
"1200390","120039002990","1","1",0,69,0,69,5,340,NA,NA,NA,NA,0,176,164,0,340,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002991","1","1",0,224,0,224,0,837,NA,NA,NA,NA,7,533,284,13,837,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002992","1","1",0,110,20,130,0,149,NA,NA,NA,NA,2,122,22,3,149,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039002993","1","1",0,103,6,109,0,132,NA,NA,NA,NA,0,33,98,1,132,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039003052","1","1",116,351,94,445,0,2591,670,724,732,465,97,1037,792,661,2591,22.3,"3",2,28,270,201,169,0,30,301,211,182,1,23,292,224,192,1,16,174,156,118
"1200390","120039003345","1","1",98,333,59,392,0,2276,879,794,603,NA,65,652,579,979,2276,23.2,"3",0,28,276,228,347,1,23,217,207,346,0,14,159,144,286,0,0,0,0,0
"1200390","120039003346","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039003347","1","1",253,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200390","120039003556","1","3",0,102,11,113,0,187,31,22,10,3,1,14,168,4,187,0,"3",0,0,0,31,0,0,0,2,19,1,0,0,1,7,2,0,0,1,2,0
"1200390","120039003561","1","3",3,4,0,4,0,75,NA,NA,58,17,2,44,10,19,75,25,"1",0,0,0,0,0,0,0,0,0,0,0,1,35,10,12,0,1,9,0,7
"1200390","120039003564","1","3",0,23,2,25,0,41,15,17,NA,NA,0,10,26,5,41,0,"1",0,0,1,11,3,0,0,6,9,2,0,0,0,0,0,0,0,0,0,0
"1200390","120039003565","1","3",0,4,0,4,1,102,13,57,20,5,0,15,62,25,102,0,"1",0,0,2,10,1,0,0,10,33,14,0,0,1,10,9,0,0,2,2,1
"1200390","120039003566","1","3",0,12,0,12,0,35,8,16,5,NA,0,7,26,2,35,0,"1",0,0,1,6,1,0,0,3,12,1,0,0,1,4,0,0,0,0,0,0
"1200390","120039003567","1","3",0,6,0,6,0,71,29,24,7,2,0,15,48,8,71,0,"1",0,0,6,19,4,0,0,5,18,1,0,0,0,4,3,0,0,0,2,0
"1200390","120039003568","1","3",0,9,0,9,0,32,7,14,4,2,0,12,16,4,32,0,"1",0,0,3,3,1,0,0,7,6,1,0,0,1,3,0,0,0,0,2,0
"1200390","120039003569","1","3",0,2,0,2,1,55,13,24,7,3,0,20,31,4,55,0,"1",0,0,6,7,0,0,0,8,13,3,0,0,1,5,1,0,0,1,2,0
"1200390","120039003570","1","3",0,28,2,30,0,35,10,8,1,NA,0,5,27,3,35,0,"1",0,0,2,7,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0
"1200390","120039003571","1","3",0,4,0,4,0,17,5,2,1,1,0,4,11,2,17,0,"1",0,0,0,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"1200390","120039003572","1","3",0,6,0,6,0,26,10,11,2,NA,0,13,9,4,26,0,"1",0,0,5,4,1,0,0,5,5,1,0,0,1,0,1,0,0,0,0,0
"1200390","120039003573","1","3",0,38,0,38,0,51,20,12,5,3,0,22,28,1,51,0,"1",0,0,10,9,1,0,0,3,9,0,0,0,1,4,0,0,0,1,2,0
"1200390","120039003574","4","3",0,6,0,6,0,11,2,6,NA,1,0,2,4,5,11,0,"1",0,0,0,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0
"1200480","120048000425","1","1",0,25,4,29,0,52,19,6,4,NA,0,1,34,17,52,0,"1",0,0,1,11,7,0,0,0,4,2,0,0,0,2,2,0,0,0,0,0
"1200480","120048000629","4","1",12,85,10,95,0,122,NA,NA,NA,NA,2,1,80,39,122,10.2,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048000632","4","1",12,107,14,121,0,196,62,22,17,18,4,5,169,18,196,16.3,"1",0,1,1,54,6,0,0,1,20,1,0,0,1,16,0,0,1,0,15,2
"1200480","120048000635","4","1",15,84,7,91,1,140,44,5,4,1,3,2,110,25,140,9.3,"1",0,2,1,34,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1
"1200480","120048000648","1","1",59,446,61,507,1,1242,550,272,217,203,44,43,661,490,1242,21.1,"1",1,13,16,329,191,2,10,7,136,117,0,14,12,103,88,1,7,8,93,94
"1200480","120048000649","1","1",59,661,93,754,3,1495,738,240,337,180,28,43,1106,318,1495,25.3,"1",0,7,20,568,143,0,8,8,143,81,0,9,12,259,57,0,4,3,136,37
"1200480","120048000651","1","1",43,173,86,259,5,882,156,96,112,75,2,7,95,777,882,20.5,"3",0,0,0,18,138,0,0,2,10,84,0,0,0,11,101,0,0,0,7,68
"1200480","120048000671","1","1",57,97,59,156,0,1152,398,322,221,211,116,34,264,731,1152,20.2,"1",1,41,15,105,236,1,32,10,92,187,2,22,2,29,166,3,21,7,38,142
"1200480","120048000681","1","1",97,390,97,487,0,2084,853,504,410,317,58,84,798,1140,2084,21.5,"1",1,17,34,383,418,1,11,16,170,306,1,15,16,132,246,1,15,18,113,170
"1200480","120048000685","1","1",75,431,114,545,0,1732,713,332,380,307,86,135,535,975,1732,23.1,"1",1,32,58,228,394,0,15,25,103,189,0,20,28,115,217,0,19,24,89,175
"1200480","120048000691","1","1",62,472,64,536,0,1292,665,256,174,197,3,9,1193,87,1292,20.8,"1",0,0,5,606,54,0,2,3,233,18,0,1,1,167,5,0,0,0,187,10
"1200480","120048000706","1","1",74,58,37,95,0,1453,408,405,356,284,134,23,421,870,1453,19.6,"1",4,35,8,117,244,0,41,4,117,243,0,26,5,108,217,1,32,6,79,166
"1200480","120048000714","1","1",74,786,99,885,0,1778,758,395,266,359,0,3,1736,39,1778,24,"1",0,0,1,743,14,0,0,2,382,11,0,0,0,257,9,0,0,0,354,5
"1200480","120048000718","2","1",18,92,32,124,0,181,26,27,29,67,2,3,100,76,181,10.1,"1",0,0,0,16,10,0,0,0,16,11,0,1,0,10,18,0,1,1,41,24
"1200480","120048000720","2","1",0,36,7,43,0,203,21,10,14,8,2,5,85,111,203,0,"1",0,1,1,5,14,0,0,0,1,9,0,0,0,4,10,0,0,0,0,8
"1200480","120048000721","1","1",0,21,6,27,0,38,6,1,NA,NA,0,3,26,9,38,0,"1",0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1200480","120048000748","1","1",94,267,129,396,0,2094,753,494,465,372,80,95,351,1565,2094,22.3,"3",1,21,37,153,541,0,18,18,77,381,2,19,18,70,356,0,22,21,45,284
"1200480","120048000749","1","1",84,291,109,400,0,1896,750,425,390,331,82,83,692,1035,1896,22.6,"1",1,29,34,325,361,1,22,22,146,234,1,15,16,133,225,1,16,11,88,215
"1200480","120048000759","1","1",126,267,133,400,0,2845,1024,709,612,500,270,165,677,1729,2845,22.6,"1",1,85,51,261,626,2,61,48,161,437,1,68,33,144,366,0,56,33,111,300
