"NCESSCH","LEAID","TYPE","STATUS","ULOCAL","FTE","LEVEL","FRELCH","REDLCH","TOTFRL","MEMBER","G09","G10","G11","G12","AM09","AS09","HI09","BL09","WH09","HP09","TR09","AM10","AS10","HI10","BL10","WH10","HP10","TR10","AM11","AS11","HI11","BL11","WH11","HP11","TR11","AM12","AS12","HI12","BL12","WH12","HP12","TR12","ASIAN","HISP","BLACK","WHITE"
"250279001296","2502790","1","1","11",35.2,"4",383,47,430,523,49,64,59,43,0,17,10,15,6,0,1,1,30,13,14,5,0,1,0,30,8,18,3,0,0,1,25,6,6,4,0,1,102,37,53,18
"250279001511","2502790","4","1","11",17.98,"3",132,4,136,279,6,1,85,185,0,0,2,3,1,0,0,0,0,1,0,0,0,0,1,3,28,50,2,0,1,0,14,67,102,2,0,0,17,98,155,5
"250279001617","2502790","4","1","11",8,"3",29,1,30,45,5,13,9,18,0,0,0,5,0,0,0,0,1,5,7,0,0,0,0,0,1,8,0,0,0,0,0,7,11,0,0,0,1,13,31,0
"250279001692","2502790","1","1","11",38.33,"3",309,37,346,451,125,122,106,98,0,3,63,51,8,0,0,0,6,45,57,13,0,1,0,5,50,39,10,1,1,0,3,37,49,8,1,0,17,195,196,39
"250279001874","2502790","1","1","11",20.52,"3",224,16,240,308,116,65,73,53,0,0,58,54,4,0,0,0,0,35,27,2,0,1,1,2,33,27,9,0,1,0,1,18,25,9,0,0,3,144,133,24
"250279001875","2502790","1","1","11",22.02,"3",235,27,262,333,95,93,71,62,0,0,51,33,8,0,3,0,3,55,27,7,0,1,0,2,37,24,7,0,1,0,0,32,24,6,0,0,5,175,108,28
"250279001891","2502790","1","1","11",27.45,"3",278,22,300,364,91,97,93,83,2,0,32,53,2,1,1,0,1,30,60,6,0,0,1,4,27,54,6,0,1,0,0,26,45,10,0,2,5,115,212,24
"250279001898","2502790","1","1","11",20.55,"3",218,23,241,301,75,82,78,65,0,2,30,38,4,0,1,2,2,32,35,5,1,5,1,1,31,39,5,0,1,0,2,29,26,7,0,1,7,122,138,21
"250279001902","2502790","1","1","11",31.83,"3",278,18,296,402,97,68,141,96,0,3,25,67,0,0,2,0,0,16,51,1,0,0,0,1,26,109,2,0,3,0,0,19,73,3,1,0,4,86,300,6
"250279001903","2502790","1","1","11",23.31,"3",229,15,244,334,72,80,94,67,0,0,34,34,4,0,0,0,2,40,34,4,0,0,0,2,36,53,3,0,0,0,1,30,31,4,0,1,5,140,152,15
"250279001914","2502790","1","1","11",22.4,"3",189,16,205,291,87,70,56,75,0,0,28,55,4,0,0,0,0,28,38,3,0,1,0,0,20,34,2,0,0,0,1,29,37,6,0,2,1,105,164,15
"250279002015","2502790","1","1","11",24.84,"3",182,8,190,247,92,48,54,53,0,1,54,33,3,0,1,0,0,29,17,1,0,1,0,0,34,17,3,0,0,0,0,33,14,4,0,2,1,150,81,11
"250279002016","2502790","1","1","11",26.22,"3",297,38,335,400,121,84,104,87,0,25,32,42,20,0,2,0,37,17,24,6,0,0,1,43,15,31,12,0,2,0,38,16,28,4,0,1,143,80,125,42
"250279002019","2502790","1","1","11",24.28,"3",220,15,235,325,59,80,104,80,0,3,24,20,10,0,2,1,3,35,29,11,0,1,0,2,44,33,24,0,1,0,2,23,38,17,0,0,10,126,120,62
"250279002026","2502790","1","1","11",20.53,"3",219,29,248,316,86,88,79,62,0,7,29,35,15,0,0,1,6,24,38,18,0,1,0,8,26,27,17,0,1,0,5,22,18,16,0,1,26,101,118,66
"250279002374","2502790","2","1","11",53.33,"4",84,14,98,142,13,6,8,16,0,1,4,5,2,0,1,0,2,3,1,0,0,0,0,2,4,2,0,0,0,0,3,5,3,5,0,0,8,16,11,7
"250279002673","2502790","1","1","11",21.64,"3",213,28,241,291,NA,111,95,85,-4,-4,-4,-4,-4,-4,-4,0,10,33,61,5,0,2,2,6,32,49,3,0,3,0,2,29,47,5,0,2,14,90,153,9
"250279002676","2502790","1","1","11",26.24,"3",263,14,277,399,104,91,113,81,1,4,32,63,2,1,1,1,2,27,59,1,0,1,1,4,32,70,6,0,0,0,1,32,46,1,0,1,11,123,238,10
"261200000073","2612000","1","1","11",29,"3",494,15,509,692,127,180,215,170,0,0,0,126,1,0,0,1,0,0,179,0,0,0,5,0,0,210,0,0,0,1,0,0,169,0,0,0,0,0,684,1
"261200000079","2612000","1","1","11",17,"3",256,17,273,504,118,146,126,114,0,0,0,118,0,0,0,0,0,0,146,0,0,0,2,0,1,123,0,0,0,0,0,0,114,0,0,0,0,1,501,0
"261200000086","2612000","3","8","11",27,"3",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261200000093","2612000","1","1","11",44,"3",391,37,428,709,147,207,177,178,0,0,0,145,2,0,0,1,0,0,206,0,0,0,0,0,1,176,0,0,0,1,0,1,176,0,0,0,0,2,703,2
"261200000279","2612000","1","1","11",23,"3",138,14,152,202,45,61,55,41,1,0,0,42,2,0,0,0,0,0,59,2,0,0,0,0,1,54,0,0,0,0,1,0,40,0,0,0,1,1,195,4
"261200000286","2612000","4","1","11",10,"3",45,0,45,56,20,23,9,4,0,0,0,20,0,0,0,0,0,1,22,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,1,55,0
"261200000748","2612000","3","1","11",26,"3",4,0,4,13,1,5,4,3,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,13,0
"261200000749","2612000","3","8","11",34,"3",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261200001015","2612000","4","1","11",NA,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261200001422","2612000","2","1","11",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261200001423","2612000","1","1","11",23,"3",434,13,447,524,248,120,104,52,0,1,0,245,2,0,0,0,0,0,119,1,0,0,1,1,0,102,0,0,0,0,0,0,52,0,0,0,2,0,518,3
"261200001702","2612000","2","1","11",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"261200001703","2612000","2","1","11",26,"3",144,8,152,202,29,37,38,98,0,1,0,28,0,0,0,0,1,0,33,3,0,0,0,0,1,37,0,0,0,1,0,1,93,3,0,0,2,2,191,6
"261200001704","2612000","1","1","11",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261200001789","2612000","4","1","11",11,"3",143,1,144,171,77,69,17,8,0,0,0,77,0,0,0,0,0,0,69,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,0,171,0
"261200001790","2612000","1","1","11",0,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"261200001919","2612000","3","8","11",22,"3",0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"261200001920","2612000","2","1","11",30,"3",207,12,219,274,37,38,53,144,0,0,2,32,3,0,0,0,1,1,36,0,0,0,0,0,1,50,2,0,0,0,4,7,131,2,0,0,5,11,249,7
"261200001921","2612000","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"261200001923","2612000","4","8","11",6,"3",143,3,146,199,25,64,62,48,0,0,0,24,1,0,0,0,0,1,63,0,0,0,0,0,0,62,0,0,0,0,0,0,48,0,0,0,0,1,197,1
"261200001925","2612000","4","8","11",12,"3",90,1,91,151,92,37,12,10,0,0,0,92,0,0,0,1,0,0,36,0,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,0,150,0
"261200002024","2612000","4","8","11",NA,"4",53,0,53,56,17,15,13,7,0,1,2,14,0,0,0,1,0,0,12,2,0,0,0,0,1,10,2,0,0,0,0,0,6,1,0,0,1,3,42,5
"261200004669","2612000","1","1","11",95,"3",1135,89,1224,2138,650,555,477,456,0,14,19,594,21,1,1,1,26,17,493,18,0,0,0,19,9,434,15,0,0,1,18,7,417,13,0,0,77,52,1938,67
"261200004670","2612000","1","1","11",52,"3",823,8,831,1067,303,317,236,211,0,0,0,303,0,0,0,0,0,1,314,2,0,0,2,0,0,233,1,0,0,0,0,0,211,0,0,0,0,1,1061,3
"261200004672","2612000","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"261200004680","2612000","1","1","11",45,"3",493,11,504,694,13,121,295,265,0,0,0,13,0,0,0,0,0,0,120,1,0,0,0,0,2,290,3,0,0,2,0,2,260,1,0,0,0,4,683,5
"261200004684","2612000","1","1","11",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"261200004693","2612000","1","1","11",56,"3",887,14,901,1155,395,335,256,169,2,0,0,392,1,0,0,1,2,1,330,1,0,0,0,0,0,255,1,0,0,0,0,0,169,0,0,0,2,1,1146,3
"261200004703","2612000","1","1","11",59,"3",948,36,984,1402,389,360,334,319,2,1,0,384,2,0,0,0,0,1,357,2,0,0,0,0,0,332,2,0,0,1,0,0,316,2,0,0,1,1,1389,8
"261200004712","2612000","1","1","11",32,"3",425,6,431,557,145,182,123,107,0,0,0,145,0,0,0,0,0,0,181,1,0,0,1,0,0,121,1,0,0,0,0,0,106,1,0,0,0,0,553,3
"261200004734","2612000","1","1","11",63,"3",828,18,846,1212,369,386,257,197,0,1,0,366,1,0,1,0,0,3,377,6,0,0,0,0,2,254,1,0,0,0,0,0,196,1,0,0,1,5,1193,9
"261200004755","2612000","1","1","11",41,"3",630,8,638,844,193,259,183,209,0,0,0,193,0,0,0,1,0,0,258,0,0,0,1,0,0,180,2,0,0,1,0,0,206,2,0,0,0,0,837,4
"261200004793","2612000","1","1","11",75,"3",927,13,940,1381,231,377,347,426,1,0,1,229,0,0,0,0,0,0,374,3,0,0,0,2,0,342,3,0,0,0,0,1,424,1,0,0,2,2,1369,7
"261200004802","2612000","1","1","11",38,"3",655,10,665,835,211,276,197,151,1,0,2,206,2,0,0,0,0,2,274,0,0,0,0,0,0,197,0,0,0,0,0,0,150,1,0,0,0,4,827,3
"261200004805","2612000","1","1","11",33,"3",294,5,299,405,16,84,149,156,0,0,0,16,0,0,0,0,2,0,82,0,0,0,2,6,0,141,0,0,0,1,11,0,142,2,0,0,19,0,381,2
"261200004813","2612000","1","1","11",55,"3",740,15,755,969,187,293,228,260,1,9,0,172,5,0,0,0,26,0,263,3,0,1,3,5,1,216,3,0,0,0,20,0,237,3,0,0,60,1,888,14
"261200004830","2612000","1","1","11",70,"3",1104,21,1125,1465,258,357,449,401,0,1,0,255,2,0,0,0,0,0,356,1,0,0,1,1,0,446,1,0,0,1,0,0,397,3,0,0,2,0,1454,7
"261200004831","2612000","1","1","11",48,"3",553,3,556,826,241,247,169,169,3,2,100,95,41,0,0,4,1,63,130,49,0,0,0,2,45,100,22,0,0,1,1,33,113,21,0,0,6,241,438,133
"261200004852","2612000","2","1","11",28,"3",85,1,86,108,0,0,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,101,2,0,0,0,1,104,2
"261200004857","2612000","1","1","11",64,"3",1080,28,1108,1497,295,462,373,367,1,0,187,90,17,0,0,2,2,277,138,43,0,0,5,1,217,136,14,0,0,4,2,208,138,15,0,0,5,889,502,89
"261200004901","2612000","2","8","11",19,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"261200004906","2612000","1","1","11",46,"3",477,78,555,1111,347,283,259,222,1,3,1,339,3,0,0,0,0,0,281,2,0,0,0,0,1,256,2,0,0,0,1,1,214,6,0,0,4,3,1090,13
"261200004910","2612000","4","1","11",15,"3",188,1,189,229,63,82,42,42,0,0,1,62,0,0,0,0,0,0,81,1,0,0,0,0,0,42,0,0,0,0,0,0,42,0,0,0,0,1,227,1
"261200007415","2612000","1","1","11",26,"4",224,12,236,284,56,61,53,63,0,0,1,55,0,0,0,0,0,1,60,0,0,0,0,1,0,52,0,0,0,0,0,0,62,1,0,0,1,2,229,1
"261200007751","2612000","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"261200007786","2612000","4","1","11",17,"4",70,2,72,92,10,18,9,14,0,0,0,8,2,0,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,1,11,2,0,0,0,1,46,4
"261200007972","2612000","1","1","11",47,"4",489,31,520,613,107,100,103,99,0,0,2,100,5,0,0,2,2,0,96,0,0,0,1,1,1,99,1,0,0,1,3,1,94,0,0,0,6,4,389,6
"261200007986","2612000","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"261200008005","2612000","1","1","11",37,"3",354,4,358,477,59,171,135,112,0,0,0,59,0,0,0,0,0,0,171,0,0,0,0,0,0,135,0,0,0,0,0,0,112,0,0,0,0,0,477,0
"291640000840","2916400","1","1","11",59.6,"3",524,21,545,649,155,80,95,99,1,0,1,151,2,0,0,0,0,1,78,1,0,0,0,0,1,92,2,0,0,0,0,1,98,0,0,0,0,4,419,5
"291640000844","2916400","1","1","11",55.37,"4",527,108,635,963,191,155,119,119,0,14,41,111,25,0,0,0,12,24,95,24,0,0,0,9,14,81,15,0,0,0,11,12,76,20,0,0,46,91,363,84
"291640000860","2916400","1","1","11",61.51,"3",869,37,906,1086,208,189,148,165,2,5,68,111,22,0,0,0,7,63,102,17,0,0,0,5,43,88,12,0,0,0,13,45,93,14,0,0,30,219,394,65
"291640000862","2916400","1","1","11",45.2,"3",487,47,534,660,93,115,125,135,0,1,3,83,6,0,0,0,1,7,101,6,0,0,0,1,5,109,10,0,0,0,1,3,123,8,0,0,4,18,416,30
"291640000865","2916400","1","1","11",13.76,"4",87,5,92,179,26,14,12,27,0,0,3,16,7,0,0,0,0,2,10,2,0,0,0,0,3,7,2,0,0,1,1,2,20,3,0,0,1,10,53,14
"291640000869","2916400","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"291640000871","2916400","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"291640000880","2916400","1","1","11",74.69,"3",878,34,912,1039,186,201,151,126,0,19,80,65,22,0,0,1,11,80,80,29,0,0,0,16,71,44,20,0,0,0,6,49,61,10,0,0,52,280,250,81
"291640001708","2916400","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"291640002608","2916400","3","1","11",6,"3",0,0,0,0,NA,NA,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8
"291640002672","2916400","4","1","11",NA,"4",NA,NA,NA,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"291640002796","2916400","1","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"291640003002","2916400","4","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-16,-16,-16,-16
"291640003093","2916400","1","1","11",81.22,"3",NA,NA,NA,NA,NA,NA,NA,NA,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-72,-72,-72,-72
"291640003097","2916400","1","1","11",26.03,"3",33,3,36,382,66,53,59,36,0,0,1,65,0,0,0,0,0,0,53,0,0,0,0,0,1,58,0,0,0,0,0,0,36,0,0,0,0,2,212,0
"292928000434","2929280","1","1","11",86.77,"3",743,77,820,1165,419,310,256,180,1,25,22,251,120,0,0,0,19,12,186,93,0,0,2,14,7,172,61,0,0,0,14,6,117,43,0,0,72,47,726,317
"292928000790","2929280","1","1","11",46.36,"3",521,49,570,676,190,197,172,117,0,5,10,157,18,0,0,1,5,13,160,18,0,0,2,10,19,123,18,0,0,0,2,3,91,21,0,0,22,45,531,75
"292928001591","2929280","4","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292928001592","2929280","3","1","11",0,"3",0,0,0,0,NA,0,0,0,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4
"292928001882","2929280","1","1","11",41.77,"3",533,8,541,714,246,200,161,107,0,0,0,246,0,0,0,0,0,0,200,0,0,0,0,0,0,161,0,0,0,0,0,0,106,1,0,0,0,0,713,1
"292928001926","2929280","2","1","11",20.02,"3",104,11,115,131,12,15,26,78,0,2,0,9,1,0,0,0,0,0,13,2,0,0,0,1,0,16,9,0,0,0,1,2,71,4,0,0,4,2,109,16
"292928001929","2929280","2","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292928001932","2929280","4","1","11",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292928001951","2929280","4","1","11",12.02,"4",28,1,29,43,21,7,4,0,0,1,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,31,0
"292928001976","2929280","1","1","11",20.92,"3",78,18,96,291,89,80,68,54,0,3,8,46,32,0,0,0,10,3,33,34,0,0,0,4,2,29,33,0,0,0,1,2,25,26,0,0,18,15,133,125
"292928001994","2929280","1","1","11",69.71,"3",790,22,812,1003,355,218,257,173,0,39,24,264,28,0,0,0,17,10,171,20,0,0,0,14,10,198,35,0,0,0,4,10,137,22,0,0,74,54,770,105
"292928002005","2929280","4","1","11",NA,"4",11,0,11,14,3,2,2,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1
"292928002009","2929280","1","1","11",55.2,"3",457,9,466,586,267,130,103,86,0,1,1,265,0,0,0,0,1,0,129,0,0,0,0,0,0,103,0,0,0,0,0,0,86,0,0,0,2,1,583,0
"292928002011","2929280","1","1","11",59.48,"3",588,9,597,658,252,153,169,84,0,0,0,249,3,0,0,0,0,0,152,1,0,0,0,1,0,167,1,0,0,0,0,0,83,1,0,0,1,0,651,6
"292928002013","2929280","1","1","11",41.57,"3",349,53,402,522,97,108,176,141,0,3,4,68,22,0,0,0,2,4,75,27,0,0,0,2,5,130,39,0,0,0,6,4,105,26,0,0,13,17,378,114
"292928002313","2929280","1","1","11",26.16,"3",183,11,194,257,99,65,46,47,1,3,7,75,13,0,0,0,3,8,45,9,0,0,1,1,0,34,10,0,0,1,0,1,35,10,0,0,7,16,189,42
"292928002767","2929280","3","1","11",50.48,"3",502,61,563,703,201,192,155,155,0,1,4,194,2,0,0,1,2,2,181,6,0,0,0,2,1,145,7,0,0,0,0,1,145,9,0,0,5,8,665,24
"292928002873","2929280","1","1","11",25.61,"3",276,17,293,354,81,88,105,80,0,0,4,70,7,0,0,0,0,1,80,7,0,0,0,2,2,89,12,0,0,0,1,1,72,6,0,0,3,8,311,32
"292928002875","2929280","1","1","11",28.89,"3",259,7,266,318,85,87,78,68,0,0,0,83,2,0,0,0,0,0,85,2,0,0,0,0,0,78,0,0,0,0,0,0,68,0,0,0,0,0,314,4
"292928002990","2929280","1","1","11",38.78,"4",162,21,183,430,33,21,22,9,0,2,1,19,11,0,0,0,1,2,12,6,0,0,0,1,1,14,6,0,0,0,1,0,4,4,0,0,5,4,49,27
"292928003012","2929280","1","1","11",16.07,"4",94,2,96,121,30,20,25,12,0,0,1,27,2,0,0,0,0,0,19,1,0,0,0,0,0,24,1,0,0,0,0,0,10,2,0,0,0,1,80,6
"317482000985","3174820","2","1","11",2,"3",0,0,0,0,NA,NA,NA,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-12,-12,-12,-12
"317482001354","3174820","1","1","11",105.77,"3",979,162,1141,1502,441,357,392,312,7,14,61,185,122,3,49,7,26,53,140,98,2,31,5,23,61,140,124,3,36,2,13,38,121,103,4,31,76,213,586,447
"317482001359","3174820","1","1","21",98.16,"3",1124,212,1336,1777,542,461,384,390,9,8,295,76,127,1,26,6,7,268,47,110,0,23,9,3,201,30,116,0,25,2,8,186,22,150,0,22,26,950,175,503
"317482001360","3174820","1","1","11",129.57,"3",802,196,998,2245,647,604,507,487,6,15,119,166,295,0,46,6,20,93,104,322,0,59,4,22,63,76,306,0,36,4,14,74,86,290,1,18,71,349,432,1213
"317482001363","3174820","1","1","11",146.93,"3",1163,278,1441,2548,831,621,585,511,16,17,154,272,299,0,73,10,11,98,202,242,0,58,10,10,89,208,198,3,67,6,19,85,135,226,0,40,57,426,817,965
"317482001369","3174820","1","1","11",8,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317482001391","3174820","1","1","11",24.5,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317482001401","3174820","2","1","11",9.1,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317482001416","3174820","1","1","11",116.8,"3",1015,199,1214,1974,570,527,461,416,7,8,67,226,207,2,53,10,7,43,219,209,0,39,5,9,24,198,176,0,49,5,7,27,150,180,2,45,31,161,793,772
"317482001417","3174820","1","1","11",83.88,"3",767,131,898,1233,392,306,275,260,7,3,50,185,106,0,41,5,0,41,132,88,1,39,4,1,39,125,72,0,34,4,3,30,109,86,0,28,7,160,551,352
"317482001433","3174820","1","1","11",124.98,"3",1469,208,1677,2001,714,528,409,350,10,37,433,112,87,0,35,7,28,330,77,67,1,18,3,16,252,58,66,0,14,6,13,200,45,73,1,12,94,1215,292,293
"317482001446","3174820","2","1","11",18,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317482001859","3174820","1","1","11",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317482002243","3174820","2","3","11",0,"3",0,0,0,0,NA,NA,NA,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-12,-12,-12,-12
"341134000139","3411340","1","1","11",38,"3",390,47,437,485,126,130,112,107,0,1,73,34,18,0,0,1,5,78,34,12,0,0,0,0,70,37,5,0,0,0,4,57,40,6,0,0,10,278,145,41
"341134000791","3411340","1","1","11",18,"3",205,26,231,261,76,71,61,53,0,2,20,51,3,0,0,0,1,24,43,3,0,0,0,0,13,45,3,0,0,0,0,15,38,0,0,0,3,72,177,9
"341134002188","3411340","1","1","11",45.5,"4",345,62,407,540,141,156,136,107,1,0,65,60,15,0,0,0,0,70,72,14,0,0,0,0,45,82,9,0,0,0,1,38,64,4,0,0,1,218,278,42
"341134002190","3411340","1","1","11",95,"3",976,46,1022,1476,309,276,287,295,0,1,199,108,1,0,0,0,2,185,84,5,0,0,0,0,182,105,0,0,0,1,0,182,109,3,0,0,3,748,406,9
"341134002192","3411340","1","1","11",58,"3",619,45,664,764,153,189,156,163,0,0,18,135,0,0,0,0,0,15,174,0,0,0,0,0,14,142,0,0,0,0,2,2,159,0,0,0,2,49,610,0
"341134002194","3411340","1","1","11",83,"3",804,111,915,1250,322,259,283,257,0,6,154,38,124,0,0,0,1,120,38,100,0,0,0,4,145,33,101,0,0,0,3,147,44,63,0,0,14,566,153,388
"341134002196","3411340","3","1","11",14,"3",168,24,192,216,42,57,58,37,0,0,5,37,0,0,0,0,0,9,48,0,0,0,0,0,7,50,1,0,0,0,0,4,33,0,0,0,0,25,168,1
"341134002198","3411340","1","1","11",60,"3",641,31,672,898,166,176,180,187,0,0,24,142,0,0,0,0,0,16,160,0,0,0,0,0,11,169,0,0,0,0,0,9,178,0,0,0,0,60,649,0
"341134002200","3411340","1","1","11",55,"3",493,132,625,827,173,181,172,189,0,4,68,59,42,0,0,0,7,72,64,38,0,0,2,6,67,63,33,1,0,1,7,65,72,44,0,0,24,272,258,157
"341134002202","3411340","1","1","11",36,"3",330,60,390,479,113,110,103,112,0,2,14,96,1,0,0,0,0,23,85,2,0,0,0,2,11,89,1,0,0,0,2,18,89,3,0,0,6,66,359,7
"341134002206","3411340","1","1","11",56,"3",504,49,553,654,113,164,146,134,0,0,2,111,0,0,0,0,0,5,159,0,0,0,0,0,3,143,0,0,0,0,0,1,133,0,0,0,0,11,546,0
